match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_wonContest,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalOffside,stat_goalAssist,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAGoal,captain,stat_bigChanceCreated,stat_penaltyConceded,stat_hitWoodwork,player_sofascoreId,stat_bigChanceMissed,stat_penaltyWon
11453053,home,Al-Khaleej,Ibrahim Šehić,ibrahim-sehic,I. Šehić,G,13,190.0,350,M,63952,EUR,589161600,G,23,23,False,37.0,31.0,16.0,10.0,27.0,30.0,4.0,7.0,2.0,7.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,90.0,50.0,7.5,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453053,home,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600,D,39,39,False,36.0,30.0,9.0,5.0,16.0,18.0,14.0,18.0,3.0,2.0,,,,,,,,89.0,58.0,8.0,10.0,1,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11453053,home,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800,D,3,3,False,51.0,46.0,9.0,6.0,39.0,42.0,7.0,9.0,5.0,,,,,,,,,90.0,60.0,6.6,6.0,0,1.0,2.0,2.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11453053,home,Al-Khaleej,Lisandro López,lisandro-lopez,L. López,D,17,187.0,201,M,174377,EUR,620611200,D,4,4,False,54.0,43.0,9.0,3.0,35.0,39.0,8.0,15.0,9.0,8.0,,,,,,,,90.0,69.0,7.0,11.0,0,1.0,1.0,8.0,1.0,,,,,4.0,3.0,,,3.0,,,Lisandro,López,1.0,,,,,,,,,,,,,,,,
11453053,home,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200,D,5,5,False,44.0,37.0,4.0,1.0,21.0,26.0,17.0,20.0,2.0,2.0,,,,,,,,90.0,60.0,6.7,11.0,0,,2.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,
11453053,home,Al-Khaleej,Woo-Young Jung,woo-young-jung,W. Jung,M,5,186.0,181,M,147128,EUR,629596800,M,55,55,False,49.0,42.0,6.0,3.0,21.0,24.0,21.0,25.0,1.0,4.0,,,,,,,,90.0,56.0,6.5,8.0,0,,3.0,1.0,,,,,2.0,1.0,1.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,
11453053,home,Al-Khaleej,Khaled Narey,khaled-narey,K. Narey,M,7,180.0,366,M,190065,EUR,774921600,M,7,7,False,17.0,13.0,2.0,,2.0,4.0,13.0,19.0,2.0,1.0,,,,,,,,90.0,35.0,6.9,8.0,0,1.0,2.0,6.0,,,,,1.0,1.0,1.0,2.0,,3.0,,1.0,,,,6.0,2.0,,,1.0,,,,,,,,,,,
11453053,home,Al-Khaleej,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,18,18,False,30.0,25.0,3.0,1.0,9.0,11.0,16.0,19.0,,5.0,,,,,,,,90.0,40.0,6.6,9.0,0,,4.0,3.0,3.0,,,1.0,,,,2.0,1.0,,2.0,1.0,Abduleallah Hawsawi,,1.0,,,1.0,,,1.0,,,,,,,,,,
11453053,home,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800,M,6,6,False,23.0,18.0,2.0,1.0,10.0,12.0,8.0,13.0,,3.0,,,,,,,,70.0,35.0,6.0,11.0,2,,2.0,4.0,1.0,,,,,1.0,1.0,1.0,,2.0,2.0,2.0,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,
11453053,home,Al-Khaleej,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000,M,10,10,False,18.0,16.0,3.0,3.0,7.0,7.0,9.0,12.0,5.0,4.0,,,,,,,,90.0,40.0,7.0,6.0,2,1.0,8.0,6.0,2.0,,,,,1.0,,4.0,1.0,1.0,1.0,3.0,,,,1.0,,2.0,,,1.0,1.0,1.0,,True,1.0,,,,,
