match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_penaltyConceded,stat_wasFouled,stat_totalOffside,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_goals
12451052,home,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,True,30.0,19.0,19.0,10.0,0.0,16.0,19.0,3.0,11.0,2.0,1.0,1.0,1.0,90.0,32.0,6.5,11.0,0.00199614,0,-0.1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451052,home,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,,50.0,42.0,4.0,1.0,0.0,27.0,30.0,15.0,20.0,,,,,90.0,60.0,6.4,9.0,0.00916242,0,,4.0,2.0,8.0,5.0,2.0,1.0,4.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12451052,home,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,,52.0,42.0,3.0,1.0,0.0,31.0,32.0,11.0,20.0,6.0,,,,90.0,65.0,6.5,13.0,0.00835545,0,,1.0,4.0,3.0,6.0,,2.0,,,,4.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12451052,home,RC Lens,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,1194333,EUR,1078012800,D,25,25,False,,42.0,33.0,8.0,3.0,0.0,20.0,23.0,14.0,20.0,3.0,,,,90.0,67.0,6.9,12.0,0.0772376,0,,,3.0,3.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,,,1.0,,abdukodir_khusanov,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12451052,home,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,,23.0,17.0,1.0,,0.0,8.0,10.0,9.0,14.0,1.0,,,,45.0,34.0,6.9,8.0,0.0295529,1,,,2.0,1.0,5.0,,,,1.0,,1.0,,,2.0,,przemek.franek_,1.0,,,,1.0,1.0,1.0,0.0346,,,,,,,,,,,,,
12451052,home,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187,3993,M,1048889,EUR,1053129600,M,18,18,False,,37.0,22.0,3.0,,0.0,7.0,10.0,15.0,29.0,4.0,,,,90.0,49.0,6.7,19.0,0.0277999,1,,3.0,1.0,4.0,4.0,1.0,,1.0,2.0,2.0,,,,,,,2.0,,,,2.0,,,0.1369,,,1.0,1.0,1.0,,,,,,,,
12451052,home,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,M,14,14,False,,40.0,35.0,3.0,2.0,0.0,13.0,16.0,23.0,25.0,7.0,,,,90.0,61.0,7.5,8.0,0.247044,1,,1.0,3.0,5.0,9.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,,1.0,,,1.0,1.0,,,2.0,2.0,1.0,0.1412,,,1.0,,,,,,,,,,
12451052,home,RC Lens,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176,4199,M,877036,EUR,973555200,M,21,21,False,,25.0,16.0,1.0,,0.0,5.0,9.0,12.0,24.0,3.0,,,,71.0,49.0,7.1,20.0,0.0954185,3,,,,2.0,6.0,1.0,,,3.0,2.0,,,,1.0,,zaroury,8.0,1.0,,,2.0,1.0,1.0,0.3799,,,3.0,2.0,,1.0,2.0,0.3716,,,,,
12451052,home,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,F,28,28,False,,37.0,28.0,5.0,2.0,0.0,11.0,12.0,18.0,29.0,5.0,,,,83.0,52.0,7.1,16.0,0.109958,2,,,,3.0,3.0,1.0,,1.0,3.0,3.0,1.0,,,,,,4.0,1.0,,,2.0,2.0,1.0,0.142,,,1.0,,,,1.0,0.0333,,,,,
12451052,home,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,,15.0,11.0,,,0.0,4.0,6.0,7.0,12.0,3.0,,,,71.0,24.0,6.9,9.0,0.0111876,1,,2.0,2.0,5.0,3.0,1.0,,,,,1.0,,,,1.0,,3.0,,1.0,,,1.0,,0.1337,,,1.0,1.0,,,1.0,0.1046,,,,,
12451052,home,RC Lens,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185,2430,M,788061,EUR,840326400,F,8,8,False,,10.0,8.0,,,0.0,2.0,2.0,6.0,8.0,2.0,,,,71.0,25.0,6.7,9.0,0.00719593,1,,2.0,4.0,6.0,6.0,,,,,,2.0,,,2.0,1.0,,,,1.0,,5.0,1.0,1.0,0.1091,,,1.0,,,,,,,,,,
12451052,home,RC Lens,Tom Pouilly,tom-pouilly,T. Pouilly,D,2,180,77,M,1387163,EUR,1055894400,M,34,34,True,,27.0,16.0,2.0,,0.0,12.0,17.0,4.0,10.0,3.0,,,,45.0,40.0,6.5,15.0,0.0900705,0,,,,2.0,2.0,,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,3.0,,,,Tom Pouilly,,,,,,,,,,,,
12451052,home,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,D,3,3,True,,15.0,14.0,,,0.0,6.0,6.0,8.0,9.0,2.0,,,,19.0,24.0,6.3,3.0,0.00579849,1,,,1.0,2.0,3.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,0.0108,,,2.0,1.0,1.0,,,,,,,,
