match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_totalCross,stat_dispossessed,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_lastManTackle,stat_hitWoodwork
11352623,home,Sheffield United,Ben Brereton Díaz,,,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6380,M,867583,EUR,924393600,F,11,11,False,11.0,7.0,,,2.0,3.0,5.0,9.0,,6.0,1.0,4.0,,,,90.0,30.0,9.0,10.0,0.496291,2,,8.0,,2.0,,,4.0,,1.0,2.0,2.0,1.025,1.1433,1.0,,2.0,1.0,,,,1.0,1.0,4.0,1.0,,1.0,2.0,ben.brereton,,,
11352623,home,Sheffield United,Auston Trusty,,,auston-trusty,A. Trusty,D,6,188,817,M,822459,EUR,902880000,D,5,5,True,3.0,2.0,,,2.0,3.0,,,2.0,2.0,2.0,,,,,21.0,8.0,6.3,1.0,1.232e-05,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11352623,home,Sheffield United,Oliver Norwood,,,oliver-norwood,O. Norwood,M,26,180,223,M,100637,EUR,671414400,M,16,16,True,6.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,,,1.0,,,,,21.0,8.0,6.2,1.0,0.00080641,0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11352623,home,Sheffield United,James McAtee,,,james-mcatee,J. McAtee,M,24,180,10550,M,1003334,EUR,1034899200,M,28,28,True,2.0,,,,,,,2.0,,1.0,1.0,1.0,,,,16.0,6.0,6.2,4.0,,0,,2.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,jamesmcatee_,,,
11352623,home,Sheffield United,Wesley Foderingham,,,wesley-foderingham,W. Foderingham,G,25,185,333,M,187861,EUR,663811200,G,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352623,home,Sheffield United,Yasser Larouci,Yasser,Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,larouci.yasseroff,,,
11352623,home,Sheffield United,Sam Curtis,Sam,Curtis,curtis-sam,S. Curtis,D,29,185,187,M,1133697,EUR,1133395200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352623,home,Sheffield United,Anis Ben Slimane,,,anis-ben-slimane,A. B. Slimane,M,20,188,2662,M,1006147,EUR,984700800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352623,home,Sheffield United,Andre Brooks,,,andre-brooks,A. Brooks,M,11,180,245,M,1396445,EUR,1061337600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352623,home,Sheffield United,William Osula,,,osula-william,W. Osula,F,18,191,2934,M,1122603,EUR,1059955200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352623,away,Fulham,Bernd Leno,,,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,17,17,False,24.0,22.0,4.0,2.0,22.0,22.0,,2.0,,,1.0,7.0,1.0,1.0,1.0,90.0,31.0,6.4,2.0,7.516e-05,0,-1.5846,,,,,,,,,,,,,,True,,,,,,,,,,,,,,1.0,,
11352623,away,Fulham,Timothy Castagne,,,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,False,46.0,42.0,3.0,2.0,23.0,25.0,19.0,23.0,2.0,2.0,,3.0,,,,85.0,54.0,6.2,7.0,0.0096351,0,,3.0,,,,1.0,,2.0,,,,,,,,1.0,,,,,,2.0,,,,,,,,,
11352623,away,Fulham,Tosin Adarabioyo,,,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,352668,EUR,875059200,D,4,4,False,74.0,69.0,12.0,10.0,45.0,48.0,24.0,27.0,1.0,1.0,,3.0,,,,85.0,80.0,6.6,7.0,0.0084667,2,,4.0,,,,1.0,,3.0,,,1.0,0.0443,,,,1.0,,,1.0,1.0,,1.0,,,,,,tosinadarabioyo,,,
11352623,away,Fulham,Calvin Bassey,,,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,False,86.0,73.0,5.0,2.0,50.0,57.0,23.0,29.0,4.0,7.0,6.0,7.0,,,,90.0,102.0,6.6,14.0,0.00644484,1,,3.0,,2.0,1.0,,1.0,,,,,0.0199,,,,2.0,,,1.0,,,,1.0,,,,,,,,
11352623,away,Fulham,Antonee Robinson,,,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,74.0,63.0,6.0,4.0,30.0,33.0,34.0,44.0,1.0,6.0,1.0,8.0,,,,90.0,106.0,7.2,16.0,0.216441,2,,6.0,1.0,2.0,1.0,,2.0,1.0,1.0,2.0,,0.0383,0.3249,1.0,,3.0,2.0,1.0,,,,3.0,,,1.0,,,,,,
11352623,away,Fulham,João Palhinha,,,joao-palhinha,J. Palhinha,M,6,189,16491,M,364612,EUR,805248000,M,26,26,False,52.0,44.0,5.0,3.0,23.0,27.0,21.0,26.0,1.0,7.0,,2.0,,,,90.0,64.0,7.8,10.0,0.0231707,3,,4.0,1.0,3.0,3.0,,2.0,,,1.0,,0.1949,0.3871,,,3.0,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,Palhinha,,,
11352623,away,Fulham,Saša Lukić,,,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,28,28,False,22.0,18.0,,,6.0,6.0,12.0,16.0,1.0,3.0,1.0,1.0,,,,63.0,29.0,6.9,5.0,0.0108424,1,,2.0,1.0,2.0,1.0,,,1.0,,,,0.1227,,,,,,,,1.0,,,1.0,,,,,,,1.0,
11352623,away,Fulham,Alex Iwobi,,,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,M,22,22,False,32.0,27.0,3.0,2.0,7.0,7.0,21.0,29.0,2.0,3.0,,1.0,,,,74.0,50.0,6.5,14.0,0.0545623,5,,4.0,,,,1.0,,,,1.0,,0.164,0.0783,,,,2.0,1.0,,4.0,,4.0,3.0,,1.0,,,alexanderiwobi,,,
11352623,away,Fulham,Andreas Pereira,,,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,False,50.0,40.0,4.0,1.0,14.0,15.0,33.0,49.0,1.0,2.0,,2.0,,,,85.0,68.0,7.7,19.0,0.198825,0,,5.0,,,,1.0,,2.0,1.0,,,,,6.0,,1.0,1.0,1.0,,,,14.0,1.0,1.0,7.0,,,andreaspereira,,,
11352623,away,Fulham,Willian,,,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,M,20,20,False,61.0,51.0,4.0,3.0,12.0,14.0,43.0,56.0,,6.0,,4.0,,,,90.0,80.0,7.7,19.0,0.244855,0,,4.0,,,,2.0,3.0,,,,,,,4.0,,2.0,4.0,3.0,,,,9.0,1.0,,4.0,,,willianborges88,,,
11352623,away,Fulham,Rodrigo Muniz,,,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,19,19,False,16.0,13.0,2.0,2.0,5.0,5.0,8.0,11.0,4.0,6.0,4.0,2.0,,,,90.0,40.0,8.0,12.0,0.0259004,7,,15.0,,,,2.0,1.0,2.0,1.0,3.0,1.0,0.5596,0.4834,2.0,,6.0,2.0,1.0,2.0,2.0,,,5.0,,,,1.0,RodrigoMuniz019,,,2.0
11352623,away,Fulham,Adama Traoré,,,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,11,11,True,10.0,7.0,,,2.0,2.0,5.0,12.0,,1.0,,1.0,,,,27.0,20.0,7.0,10.0,0.177169,1,,3.0,,,,1.0,,1.0,,,,0.0329,,1.0,,1.0,1.0,1.0,1.0,,,4.0,1.0,1.0,,,,adamatrd,,,
11352623,away,Fulham,Tom Cairney,,,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,24.0,21.0,,,10.0,13.0,11.0,12.0,1.0,3.0,,4.0,,,,16.0,30.0,7.3,6.0,0.0162064,1,,2.0,,,,1.0,,,,1.0,,0.0783,0.049,1.0,,1.0,3.0,2.0,,,,1.0,,1.0,,,,,,,
11352623,away,Fulham,Kenny Tete,,,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,True,11.0,9.0,,,2.0,2.0,7.0,9.0,,1.0,,,,,,21.0,13.0,6.6,2.0,0.00605105,0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352623,away,Fulham,Bobby Decordova-Reid,,,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,F,14,14,True,5.0,5.0,,,,,5.0,7.0,1.0,1.0,,,,,,21.0,11.0,7.4,3.0,0.00660288,1,,,,,,1.0,,,,1.0,,0.0489,0.2145,1.0,,,,,,,,2.0,,,,,1.0,,,,
11352623,away,Fulham,Raúl Jiménez,,,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,True,5.0,4.0,,,,,4.0,5.0,,,,,,,,21.0,6.0,6.5,2.0,0.00806047,0,,2.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,RJimenez9,,,
11352623,away,Fulham,Marek Rodák,,,marek-rodak,M. Rodák,G,1,188,517,M,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352623,away,Fulham,Tim Ream,,,tim-ream,T. Ream,D,3,185,548,M,118179,EUR,560390400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352623,away,Fulham,Harrison Reed,,,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352623,away,Fulham,Harry Wilson,,,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
