match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_onTargetScoringAttempt,captain,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_outfielderBlock
10438146,home,Sporting Braga,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,16.0,11.0,,,2.0,2.0,9.0,16.0,1.0,2.0,4.0,,,,,88.0,28.0,6.8,13.0,1,2.0,,1.0,4.0,1.0,2.0,1.0,1.0,,1.0,,,2.0,,,1.0,,2.0,,,1.0,,,,,
10438146,home,Sporting Braga,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1150,M,1160960,EUR,934761600,F,14,14,True,11.0,10.0,1.0,1.0,4.0,4.0,6.0,7.0,2.0,5.0,3.0,,,,,26.0,24.0,6.5,6.0,0,,,1.0,9.0,1.0,2.0,6.0,3.0,2.0,2.0,,,,2.0,,1.0,,,Álvaro Djaló,,,,,,,
10438146,home,Sporting Braga,Simon Banza,simon-banza,S. Banza,F,9,189,10452,M,825945,EUR,839894400,F,23,23,True,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,,,,,,14.0,8.0,6.7,2.0,0,,,,1.0,,1.0,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,simbnz,,
10438146,home,Sporting Braga,André Castro,andre-castro,A. Castro,M,,179,107,M,41652,EUR,575942400,M,88,88,True,7.0,6.0,1.0,,2.0,3.0,4.0,5.0,,3.0,2.0,,,,,13.0,12.0,6.7,2.0,0,1.0,,,2.0,1.0,,2.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,
10438146,home,Sporting Braga,Pizzi,pizzi,Pizzi,M,21,179,1284,M,77725,EUR,623635200,M,22,22,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,2.0,5.0,,1.0,1,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,
10438146,home,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438146,home,Sporting Braga,Serdar Saatçı,serdar-saatci,S. Saatçı,D,15,190,434,M,1084880,EUR,1045180800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Serdar Saatci,,,,,,,
10438146,home,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187,180,M,106751,EUR,694828800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438146,home,Sporting Braga,Cristián Borja,cristian-borja,C. Borja,D,26,182,1124,M,831038,EUR,729993600,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438146,home,Sporting Braga,Uroš Račić,uros-racic,U. Račić,M,10,193,669,M,839909,EUR,890092800,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438146,away,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,843115,EUR,937699200,G,99,99,False,42.0,29.0,26.0,13.0,24.0,27.0,5.0,15.0,,1.0,4.0,,1.0,3.0,4.0,90.0,49.0,7.8,14.0,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,diogomcosta99,,
10438146,away,FC Porto,Rodrigo Conceição,rodrigo-conceicao,R. Conceição,D,27,173,250,M,945121,EUR,946771200,D,17,17,False,15.0,11.0,1.0,,9.0,11.0,2.0,4.0,,1.0,2.0,,,,,39.0,25.0,6.3,6.0,0,,,1.0,4.0,,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,
10438146,away,FC Porto,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187,510,M,252815,EUR,766713600,D,2,2,False,46.0,38.0,6.0,3.0,29.0,33.0,9.0,14.0,1.0,3.0,6.0,,,,,90.0,59.0,7.4,9.0,0,1.0,,3.0,4.0,1.0,,1.0,1.0,7.0,,1.0,,,,,,,,,,,,,,,2.0
10438146,away,FC Porto,Iván Marcano,ivan-marcano,I. Marcano,D,,189,542,M,26056,EUR,551404800,D,5,5,False,45.0,41.0,3.0,2.0,36.0,39.0,5.0,6.0,1.0,2.0,8.0,,,,,90.0,61.0,7.3,6.0,0,,,1.0,4.0,2.0,1.0,,,6.0,6.0,1.0,1.0,1.0,,,,,1.0,,,,True,,,,
10438146,away,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,335033,EUR,743126400,D,22,22,False,16.0,12.0,1.0,1.0,8.0,10.0,4.0,8.0,,2.0,1.0,,,,,45.0,28.0,6.7,8.0,0,2.0,,,4.0,1.0,,,,2.0,1.0,2.0,1.0,,3.0,,,,,,,,,,,,
10438146,away,FC Porto,Otávio,otavio,Otávio,M,25,171,6972,M,244801,EUR,792288000,M,25,25,False,46.0,31.0,5.0,1.0,13.0,16.0,19.0,35.0,1.0,6.0,2.0,2.0,,,,90.0,80.0,6.9,31.0,0,5.0,1.0,3.0,10.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,2.0,,1.0,,,,,2.0,otavio,,
10438146,away,FC Porto,Matheus Uribe,mateus-uribe,M. Uribe,M,8,182,1621,M,247773,EUR,669513600,M,8,8,False,42.0,33.0,5.0,3.0,21.0,26.0,12.0,16.0,2.0,6.0,9.0,1.0,,,,81.0,47.0,6.9,9.0,0,,,,2.0,,,1.0,1.0,,,2.0,1.0,,2.0,,1.0,,,,,,,1.0,,,
10438146,away,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,280835,EUR,829353600,M,16,16,False,22.0,16.0,3.0,1.0,9.0,11.0,7.0,11.0,1.0,3.0,3.0,,,,,39.0,33.0,6.8,7.0,0,,,1.0,4.0,1.0,,1.0,,3.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,1.0
10438146,away,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,882664,EUR,856742400,M,11,11,False,33.0,28.0,3.0,2.0,16.0,18.0,12.0,17.0,,15.0,15.0,6.0,,,,90.0,73.0,7.3,15.0,1,2.0,,2.0,10.0,3.0,2.0,9.0,6.0,3.0,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,pepe,,
10438146,away,FC Porto,Evanilson,evanilson,Evanilson,F,9,181,7635,M,998490,EUR,939168000,F,30,30,False,24.0,16.0,2.0,1.0,8.0,13.0,8.0,11.0,,4.0,7.0,2.0,,,,90.0,39.0,6.1,12.0,2,,,,4.0,,1.0,3.0,2.0,1.0,1.0,,,2.0,2.0,1.0,,,3.0,,,1.0,,,evanilsonlima99,2.0,1.0
10438146,away,FC Porto,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,812533,EUR,711417600,F,9,9,False,18.0,14.0,,,5.0,5.0,9.0,13.0,2.0,3.0,2.0,,,,,81.0,28.0,6.7,7.0,1,,,2.0,5.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,mehditaremi9,1.0,
10438146,away,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,845754,EUR,877478400,M,13,13,True,19.0,12.0,2.0,2.0,2.0,2.0,10.0,17.0,1.0,4.0,3.0,2.0,,,,51.0,29.0,7.1,9.0,1,,,,2.0,,,1.0,,2.0,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,w_galeno90,1.0,
10438146,away,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,886223,EUR,851126400,M,46,46,True,18.0,10.0,1.0,,5.0,6.0,5.0,13.0,,3.0,2.0,,,,,51.0,27.0,6.2,10.0,0,1.0,,1.0,8.0,6.0,,,,2.0,,3.0,3.0,1.0,1.0,,,,,,,,,,,,
10438146,away,FC Porto,Zaidu Sanusi,zaidu-sanusi,Z. Sanusi,D,12,182,2630,M,987510,EUR,866160000,D,12,12,True,18.0,14.0,1.0,,7.0,11.0,7.0,10.0,2.0,2.0,1.0,,,,,45.0,32.0,6.7,13.0,0,3.0,,3.0,5.0,1.0,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,
10438146,away,FC Porto,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2561,M,1002819,EUR,1031011200,F,7,7,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,,,,,,,9.0,4.0,6.4,1.0,0,,,,3.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,
10438146,away,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,867440,EUR,967420800,F,19,19,True,2.0,1.0,,,,1.0,1.0,2.0,,3.0,2.0,1.0,,,,9.0,7.0,6.7,3.0,0,1.0,,1.0,2.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,
10438146,away,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438146,away,FC Porto,David Carmo,david-carmo,D. Carmo,D,16,196,2256,M,892235,EUR,932342400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438146,away,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,851286,EUR,892339200,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438146,away,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,831253,EUR,867628800,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
