match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,captain,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_punches,stat_goals
12420979,home,KV Kortrijk,Patrik Sigurdur Gunnarsson,,,patrik-sigurdur-gunnarsson,P. S. Gunnarsson,G,31,188,108,M,879496,EUR,974246400,G,31,31,False,23.0,14.0,19.0,10.0,0.0,4.0,4.0,10.0,19.0,2.0,2.0,1.0,13.0,3.0,1.0,1.0,1.0,1.0,90.0,37.0,7.2,10.0,0.00972625,0,0.3479,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420979,home,KV Kortrijk,Ryan Alebiosu,,,ryan-alebiosu,R. Alebiousu,M,2,188,779,M,1014441,EUR,1008547200,D,2,2,False,18.0,15.0,1.0,1.0,0.0,4.0,6.0,12.0,15.0,,1.0,2.0,7.0,,,,,,81.0,30.0,6.6,9.0,0.208075,0,,3.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
12420979,home,KV Kortrijk,Mark Mampasi,,,mark-mampasi,M. Mampasi,D,18,185,119,M,998740,EUR,1047427200,D,4,4,False,19.0,12.0,4.0,,0.0,7.0,10.0,6.0,11.0,1.0,3.0,2.0,2.0,,,,,,90.0,44.0,6.4,18.0,0.0252158,1,,2.0,1.0,8.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.1087,,,,,,,,,
12420979,home,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,False,28.0,15.0,8.0,3.0,0.0,11.0,17.0,4.0,11.0,3.0,5.0,4.0,5.0,,,,,,90.0,42.0,6.6,15.0,0.00496391,0,,,,3.0,,1.0,,1.0,,,,,3.0,,,,2.0,1.0,,True,1.0,,,,,,,
12420979,home,KV Kortrijk,Haruya Fujii,,,fujii-haruya,H. Fujii,D,13,186,241,M,929608,EUR,977788800,D,24,24,False,30.0,20.0,8.0,1.0,0.0,13.0,17.0,7.0,13.0,,1.0,3.0,5.0,,,,,,90.0,37.0,6.5,10.0,0.0126186,0,,,,4.0,,,,,,,,,3.0,1.0,,,,1.0,,,,,,,,,,
12420979,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,D,11,11,False,25.0,18.0,4.0,1.0,0.0,3.0,5.0,16.0,28.0,2.0,8.0,2.0,1.0,,,,,,90.0,59.0,7.1,18.0,0.0245595,0,,8.0,1.0,6.0,,2.0,,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,,,,,,2.0,,,,,,,
12420979,home,KV Kortrijk,Takuro Kaneko,,,kaneko-takuro,T. Kaneko,M,77,178,740,M,980430,EUR,870220800,M,30,30,False,13.0,10.0,,,0.0,1.0,1.0,10.0,21.0,1.0,3.0,,3.0,,,,,,70.0,33.0,6.8,14.0,0.0574677,1,,9.0,1.0,2.0,,2.0,,,1.0,1.0,2.0,2.0,,,,,2.0,,0.0228,,1.0,1.0,,,,,,
12420979,home,KV Kortrijk,Iver Fossum,,,iver-fossum,I. Fossum,M,8,180,83,M,280993,EUR,834796800,M,14,14,False,23.0,19.0,2.0,1.0,0.0,8.0,10.0,11.0,15.0,,3.0,,2.0,,,,,,81.0,31.0,6.8,8.0,0.00744161,1,,2.0,,1.0,1.0,,,,3.0,3.0,,,,,1.0,,1.0,,0.0197,,,,,,,,,
12420979,home,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,M,6,6,False,28.0,21.0,5.0,2.0,0.0,8.0,10.0,14.0,19.0,,8.0,1.0,5.0,,,,,,90.0,48.0,7.7,8.0,0.0581615,3,,1.0,1.0,1.0,,2.0,,4.0,3.0,1.0,1.0,1.0,,,1.0,,,3.0,0.089,,2.0,,2.0,0.237,,,,
12420979,home,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177,60,M,94298,EUR,748224000,M,17,17,False,18.0,16.0,4.0,4.0,0.0,5.0,6.0,11.0,15.0,,3.0,,3.0,,,,,,70.0,33.0,6.8,9.0,0.00624506,5,,3.0,,5.0,1.0,4.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,0.389,,2.0,2.0,2.0,0.6399,1.0,,,
12420979,home,KV Kortrijk,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178,423,M,356024,EUR,859507200,F,68,68,False,30.0,19.0,,,0.0,5.0,7.0,15.0,24.0,7.0,8.0,,2.0,,,,,,90.0,46.0,6.8,16.0,0.420422,1,,1.0,1.0,12.0,,3.0,1.0,1.0,1.0,,2.0,1.0,7.0,,1.0,,2.0,,0.1044,,,,,,,1.0,,
