match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_wonContest,stat_fouls,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_punches
11407512,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,31.0,27.0,10.0,6.0,23.0,24.0,4.0,7.0,2.0,16.0,2.0,2.0,6.0,1.0,1.0,90.0,56.0,8.6,4.0,0.00668509,0,0.5957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407512,home,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2430,M,,318607,EUR,849830400,D,2,2,False,51.0,46.0,5.0,2.0,26.0,30.0,20.0,21.0,2.0,5.0,,,,,,90.0,68.0,6.9,9.0,0.00906509,0,,True,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11407512,home,Milan,Simon Kjær,simon-kjaer,S. Kjær,D,24,189,1458,M,,21535,EUR,606873600,D,24,24,False,55.0,47.0,9.0,5.0,38.0,38.0,9.0,17.0,3.0,2.0,,,,,,82.0,62.0,7.0,9.0,0.00426211,1,,,1.0,4.0,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,0.0527,,,,,,,,,,,,,,,,
11407512,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,False,78.0,70.0,13.0,7.0,52.0,54.0,18.0,24.0,3.0,6.0,,,,,,90.0,91.0,7.5,9.0,0.0379878,2,,,2.0,4.0,4.0,,2.0,,1.0,1.0,1.0,,2.0,1.0,,0.0756,1.0,2.0,,,,,,,,,,,,,,
11407512,home,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,,152420,EUR,668649600,D,42,42,False,42.0,38.0,7.0,5.0,20.0,21.0,19.0,23.0,1.0,5.0,,,,,,90.0,64.0,7.2,7.0,0.136892,4,,,,4.0,2.0,,,3.0,2.0,1.0,1.0,2.0,2.0,,1.0,0.2216,,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,
11407512,home,Milan,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,4,175,31837,M,IsmaëlBennacer,823733,EUR,880934400,M,4,4,False,32.0,27.0,3.0,2.0,7.0,7.0,20.0,27.0,,3.0,,,,,,63.0,45.0,7.6,10.0,0.0462243,1,,,,3.0,3.0,1.0,3.0,1.0,,,,1.0,1.0,,,0.011,2.0,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,
11407512,home,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,tijjanireijnders,893549,EUR,901670400,M,14,14,False,86.0,79.0,5.0,2.0,32.0,33.0,49.0,55.0,2.0,4.0,,,,,,90.0,108.0,8.2,12.0,0.295937,3,,,,2.0,8.0,1.0,6.0,,2.0,2.0,,,1.0,,1.0,0.2408,5.0,,2.0,2.0,1.0,4.0,,,1.0,1.0,0.1691,,,,,
11407512,home,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,11,11,False,36.0,30.0,1.0,,5.0,6.0,27.0,34.0,1.0,1.0,,,,,,90.0,61.0,7.9,15.0,0.255038,2,,,1.0,6.0,9.0,1.0,3.0,1.0,3.0,1.0,,1.0,1.0,,4.0,0.5872,1.0,2.0,4.0,2.0,,3.0,,,4.0,1.0,0.7716,1.0,,,,
11407512,home,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,8,8,False,21.0,21.0,1.0,1.0,3.0,3.0,18.0,18.0,,5.0,,,,,,74.0,39.0,6.9,5.0,0.0173669,2,,,,6.0,5.0,1.0,3.0,,1.0,,2.0,1.0,1.0,,3.0,0.0491,3.0,2.0,,,1.0,1.0,,,1.0,,,,1.0,,,
11407512,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,M,10,10,False,24.0,18.0,1.0,1.0,6.0,6.0,13.0,21.0,,1.0,,,,,,81.0,43.0,7.1,13.0,0.0975421,4,,,2.0,3.0,3.0,,3.0,,,,,,1.0,,3.0,0.2482,1.0,1.0,3.0,1.0,3.0,3.0,,,,,,,2.0,,,
