match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_fouls,stat_keyPass,captain,stat_interceptionWon,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAShot,stat_dispossessed,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyFaced,stat_totalOffside,stat_penaltyConceded
12765146,home,Dinamo Minsk,Fedor Lapoukhov,lapoukhov-fedor,F. Lapoukhov,G,21,190.0,472,M,1028839,EUR,1056067200,G,21,21,False,42.0,35.0,21.0,14.0,0.0,24.0,25.0,11.0,17.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,90.0,51.0,7.7,7.0,0.0242935,0,0.3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765146,home,Dinamo Minsk,Vadim Pigas,vadim-pigas,V. Pigas,D,32,184.0,56,M,1026752,EUR,997228800,D,2,2,False,36.0,27.0,3.0,,1.0,9.0,10.0,21.0,37.0,,3.0,,2.0,,,,,,,90.0,57.0,7.3,20.0,0.749821,0,,,,11.0,3.0,1.0,6.0,1.0,6.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
12765146,home,Dinamo Minsk,Roman Begunov,roman-begunov,R. Begunov,D,67,181.0,11,M,94115,EUR,732758400,D,67,67,False,56.0,52.0,6.0,4.0,0.0,31.0,31.0,21.0,25.0,4.0,5.0,3.0,1.0,2.0,,,,,,89.0,66.0,7.0,4.0,0.0113854,0,,,,,,4.0,9.0,1.0,,,,5.0,,True,1.0,,,,,,,,,,,,,,,,,
12765146,home,Dinamo Minsk,Aleksei Gavrilovich,aleksei-gavrilovich,A. Gavrilovich,D,4,183.0,20,M,65474,EUR,631497600,D,4,4,False,74.0,63.0,10.0,4.0,0.0,30.0,34.0,33.0,40.0,7.0,7.0,3.0,2.0,2.0,,,,,,90.0,83.0,7.6,12.0,0.0141942,1,,,,,,4.0,5.0,,,,,3.0,,,1.0,1.0,1.0,1.0,0.7884,0.726,,,,,,,,,,,,
12765146,home,Dinamo Minsk,Rai Lopes,rai-lopes,R. Lopes,D,6,182.0,59,M,1018606,EUR,954201600,D,66,66,False,52.0,43.0,2.0,,0.0,19.0,19.0,25.0,38.0,1.0,5.0,1.0,4.0,1.0,,,,,,90.0,81.0,7.2,18.0,0.0482935,1,,,,5.0,1.0,1.0,6.0,,4.0,1.0,,2.0,,,4.0,,,2.0,0.0458,,1.0,2.0,1.0,,,,,,,,,
12765146,home,Dinamo Minsk,Daniil Kulikov,kulikov-daniil,D. Kulikov,M,25,178.0,35,M,913621,EUR,898560000,M,24,24,False,38.0,33.0,1.0,,0.0,11.0,11.0,22.0,27.0,1.0,3.0,,4.0,1.0,,,,,,89.0,47.0,7.3,6.0,0.0101537,2,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,0.1179,0.1218,,1.0,1.0,1.0,,,,,,,,
12765146,home,Dinamo Minsk,Vladislav Kalinin,vladislav-kalinin,V. Kalinin,D,26,185.0,103,M,1000420,EUR,1010966400,M,26,26,False,36.0,30.0,2.0,1.0,0.0,17.0,19.0,13.0,17.0,,1.0,3.0,7.0,,,,,,,90.0,48.0,6.7,7.0,0.0115245,0,,,,,,3.0,7.0,1.0,1.0,1.0,,3.0,1.0,,3.0,,,1.0,,,,,,,1.0,,,,,,,
12765146,home,Dinamo Minsk,Nikita Demchenko,demchenko-nikita,N. Demchenko,M,18,175.0,80,M,1026535,EUR,1031270400,M,88,88,False,31.0,26.0,5.0,5.0,0.0,9.0,9.0,17.0,24.0,2.0,5.0,2.0,2.0,1.0,,,,,,90.0,44.0,7.0,8.0,0.0209033,0,,,,2.0,,,2.0,,1.0,,,1.0,1.0,,2.0,,,,,,,2.0,1.0,,,1.0,,,,,,
12765146,home,Dinamo Minsk,Pavel Sedko,pavel-sedko,P. Sedko,M,,178.0,53,M,900983,EUR,891561600,F,74,74,False,17.0,12.0,3.0,2.0,0.0,6.0,7.0,6.0,19.0,,6.0,,3.0,,,,,,,84.0,38.0,7.1,18.0,0.024651,2,,,,9.0,,,2.0,,4.0,4.0,,,1.0,,,,,2.0,0.2278,,1.0,2.0,1.0,1.0,,,2.0,,,,,
12765146,home,Dinamo Minsk,Raymond Adeola,raymond-adeola,R. Adeola,M,14,180.0,69,M,1117838,EUR,989625600,F,14,14,False,4.0,3.0,,,0.0,,,3.0,6.0,,2.0,,,1.0,,,,,,45.0,11.0,6.5,5.0,0.00238938,0,,Raymond Adeola,,2.0,,2.0,3.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
