match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_wasFouled,stat_penaltyWon,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,stat_outfielderBlock,stat_bigChanceCreated,stat_penaltyConceded,stat_penaltyFaced,stat_punches,player_sofascoreId,stat_totalOffside
14035986,home,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187.0,232,M,156663,EUR,760492800,G,33,33,False,True,28.0,19.0,12.0,3.0,0.0,17.0,20.0,2.0,8.0,6.0,1.0,2.0,90.0,34.0,6.8,9.0,0.00059205,11.556246224116,2.0,-1.995,1.05,0.3895,0,0.4285,0.01,0.0,-0.18,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035986,home,KAA Gent,Matties Volckaert,Matties Volckaert,,matties-volckaert,M. Volckaert,D,57,189.0,48,M,2213526,EUR,1034380800,D,57,57,False,,36.0,23.0,5.0,2.0,0.0,7.0,12.0,16.0,24.0,2.0,,,90.0,59.0,6.2,16.0,0.0684573,66.919912369193,11.0,19.215,7.875,,3,,0.13,0.0,-0.37,,2.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.1165,-0.06,,,,,,,,,,,,,,,,,,,
14035986,home,KAA Gent,Maksim Paskotsi,,,maksim-paskotsi,M. Paskotsi,D,3,183.0,399,M,954621,EUR,1042934400,D,3,3,False,,54.0,50.0,10.0,7.0,0.0,36.0,38.0,14.0,16.0,4.0,,,77.0,64.0,7.7,4.0,0.0891295,187.68891233,26.0,56.91,19.845,,0,,0.19,0.37,-0.23,,,,2.0,,4.0,,1.0,1.0,,,5.0,,1.0,1.0,,,,,1.0,1.0,5.8073375138699,1.0,,,,,,,,,,,,,,,
14035986,home,KAA Gent,Siebe Van Der Heyden,,,siebe-van-der-heyden,S. V. D. Heyden,D,44,185.0,270,M,842164,EUR,896486400,D,44,44,False,,29.0,28.0,2.0,2.0,0.0,21.0,21.0,7.0,8.0,1.0,,,38.0,33.0,6.6,1.0,0.303344,55.69670666056,8.0,0.735,8.4,,1,,0.29,0.0,-0.11,,,1.0,,2.0,1.0,,,,1.0,,1.0,,1.0,,,1.0,0.092,-0.24,,,,,,,,,,,,,,,,,,,
14035986,home,KAA Gent,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184.0,265,M,997024,EUR,985651200,D,20,20,False,,47.0,41.0,7.0,4.0,0.0,19.0,21.0,22.0,26.0,3.0,,,90.0,92.0,8.1,19.0,0.0589165,176.21800110243,18.0,94.92,25.2,,2,,0.05,0.12,-0.27,,12.0,,,3.0,9.0,,5.0,5.0,,,2.0,5.0,3.0,1.0,2.0,2.0,0.0875,0.56,1.0,,41.014895710972,2.0,2.0,1.0,2.0,1.0,1.0,0.5052,4.0,,,,,,,,
14035986,home,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185.0,595,M,1034816,EUR,902793600,M,15,15,False,,24.0,20.0,2.0,,0.0,12.0,14.0,8.0,10.0,1.0,,,76.0,32.0,6.4,5.0,0.00918967,51.952509851766,6.0,29.19,20.58,,1,,-0.06,0.05,-0.05,,1.0,,,1.0,1.0,,,,,1.0,3.0,1.0,1.0,1.0,,1.0,0.1125,0.01,,,20.61636670221,1.0,,,,,,,1.0,1.0,,,,,,,
14035986,home,KAA Gent,Leonardo Lopes,,,leonardo-lopes,L. Lopes,M,22,168.0,202,M,783478,EUR,912384000,M,22,22,False,,42.0,39.0,8.0,6.0,0.0,24.0,24.0,15.0,18.0,5.0,,,90.0,75.0,8.0,9.0,0.00792716,143.11652455753,17.0,60.27,19.95,,3,,0.1,0.1,0.45,,,2.0,2.0,7.0,16.0,1.0,5.0,4.0,3.0,,3.0,4.0,4.0,3.0,3.0,1.0,0.2835,-0.11,6.0,,20.17311488095,1.0,,2.0,,,,,,,1.0,,,,,,
14035986,home,KAA Gent,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170.0,2010,M,1007528,EUR,961804800,M,37,37,False,,24.0,20.0,3.0,1.0,0.0,9.0,9.0,11.0,15.0,2.0,,,77.0,38.0,6.3,10.0,0.0724778,130.78555794932,9.0,32.655,37.59,,0,,0.23,0.0,-0.22,,3.0,,1.0,5.0,2.0,1.0,1.0,,,,,1.0,1.0,,3.0,3.0,,,,,51.562905679941,2.0,1.0,,,,,,2.0,,,,,,,,
14035986,home,KAA Gent,Hyun-Seok Hong,,,hyun-seok-hong,H. Hong,M,24,177.0,1224,M,942937,EUR,929491200,M,24,24,False,,15.0,14.0,2.0,2.0,0.0,6.0,6.0,8.0,9.0,2.0,,,66.0,29.0,6.8,5.0,0.00708516,30.500691044947,3.0,21.21,21.525,,1,,0.06,0.08,-0.02,,1.0,1.0,,1.0,5.0,,1.0,1.0,,,,,2.0,1.0,3.0,,0.0425,-0.13,2.0,,21.64880987491,1.0,,,1.0,,,0.0587,,,,,,,,,
14035986,home,KAA Gent,Michał Skóraś,,,michal-skoras,M. Skóraś,F,8,172.0,3088,M,942479,EUR,950572800,M,8,8,False,,26.0,22.0,2.0,2.0,0.0,7.0,7.0,15.0,19.0,2.0,,,90.0,57.0,6.5,16.0,0.0525353,121.50089755155,15.0,81.69,19.635,,1,,-0.29,0.2,-0.07,,8.0,,1.0,6.0,7.0,,4.0,2.0,1.0,,1.0,1.0,1.0,,1.0,3.0,0.0421,-0.08,3.0,,50.309076465993,3.0,1.0,1.0,,,,,2.0,,,1.0,,,,,
14035986,home,KAA Gent,Wilfried Kanga,,,wilfried-kanga,W. Kanga,F,7,189.0,938,M,838640,EUR,888019200,F,7,7,False,,10.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,7.0,1.0,,,90.0,22.0,7.5,5.0,0.00310393,14.224185583492,3.0,5.355,6.3,,2,,-0.08,0.08,0.22,,,3.0,3.0,4.0,8.0,,2.0,1.0,1.0,,2.0,,,,1.0,,0.8274,0.31,4.0,,,,,,1.0,,1.0,0.8405,,,,,,,,,
14035986,home,KAA Gent,Samuel Kotto,,,kotto-samuel,S. Kotto,D,22,190.0,2111,M,1103229,EUR,1062547200,D,2,2,True,,41.0,39.0,2.0,1.0,0.0,24.0,25.0,15.0,16.0,3.0,,,52.0,53.0,7.2,3.0,0.00656788,55.242646852377,10.0,10.815,9.66,,0,,0.1,0.02,0.23,,,1.0,3.0,2.0,7.0,,1.0,1.0,,,5.0,,2.0,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,
14035986,home,KAA Gent,Hyllarion Goore,Bi Christ Hyllarion,Goore,bi-goore,H. Goore,F,45,183.0,294,M,2048955,EUR,1124841600,F,45,45,True,,3.0,3.0,,,1.0,1.0,1.0,2.0,2.0,1.0,,,24.0,7.0,7.7,1.0,0.00112216,26.378823628054,1.0,24.78,24.78,,3,,-0.02,0.03,-0.04,,,,,1.0,,1.0,,,2.0,,,,,,1.0,,1.1155,0.48,,,26.378823628054,1.0,,,1.0,,1.0,0.9952,1.0,,,1.0,,,,,
14035986,home,KAA Gent,Max Dean,Max Dean,,max-dean,M. Dean,F,21,178.0,379,M,1065233,EUR,1077321600,F,21,21,True,,,,,,0.0,,,,0.0,,,,14.0,5.0,7.1,1.0,,5.5346747871939,1.0,5.145,5.145,,1,,0.02,-0.08,0.18,,1.0,,,,,,,,,,2.0,,,,,,0.7559,0.32,,,,,,,1.0,,1.0,0.9901,,,,,,,,,
14035986,home,KAA Gent,Aimé Omgba,,,aime-omgba,A. Omgba,M,10,183.0,241,M,1459382,EUR,1035244800,M,10,10,True,,9.0,8.0,,,0.0,2.0,3.0,6.0,6.0,2.0,,,13.0,12.0,7.0,1.0,0.0684658,20.326064453017,2.0,-3.57,4.62,,0,,0.18,0.08,0.15,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,
14035986,home,KAA Gent,Momodou Sonko,Momodou Sonko,,momodou-sonko,M. Sonko,M,11,176.0,575,M,1135616,EUR,1107129600,F,11,11,True,,5.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,,,13.0,9.0,6.9,2.0,0.205571,21.12386584742,3.0,3.675,6.3,,0,,0.28,0.01,0.13,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
14035986,home,KAA Gent,Kjell Peersman,Kjell Peersman,,kjell-peersman,K. Peersman,G,30,194.0,177,M,1119871,EUR,1085097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035986,home,KAA Gent,Jean-Kévin Duverne,,,jean-kevin-duverne,J. Duverne,D,29,184.0,2644,M,845930,EUR,868665600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035986,home,KAA Gent,Wout Asselman,Wout Asselman,,wout-asselman,W. Asselman,M,62,,39,M,1410226,EUR,1106179200,M,62,62,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035986,home,KAA Gent,Tibe De Vlieger,,,tibe-de-vlieger,T. D. Vlieger,M,27,182.0,175,M,1396529,EUR,1131148800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035986,away,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185.0,265,M,122399,EUR,712800000,G,26,26,False,True,29.0,20.0,14.0,5.0,0.0,16.0,17.0,4.0,12.0,2.0,,2.0,90.0,35.0,5.2,9.0,0.00217614,29.604273381153,5.0,20.37,8.085,0.0443,0,-0.6102,0.18,0.02,-0.82,-0.57,,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
14035986,away,RSC Anderlecht,Killian Sardella,,,killian-sardella,K. Sardella,D,54,177.0,482,M,909964,EUR,1020297600,D,54,54,False,,49.0,42.0,7.0,4.0,0.0,25.0,26.0,17.0,23.0,5.0,,,90.0,85.0,6.2,19.0,0.0250382,105.14916646222,15.0,38.85,14.49,,1,,0.19,0.02,-0.64,,5.0,2.0,3.0,7.0,10.0,1.0,1.0,1.0,,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0688,-0.23,3.0,,,,,2.0,,,,,,,,,,,,,
