match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_penaltyConceded,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,captain,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_bigChanceMissed,stat_outfielderBlock,stat_bigChanceCreated
10411672,home,Empoli,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,,971005,EUR,977961600,F,28,28,False,34.0,28.0,1.0,1.0,5.0,5.0,32.0,4.0,8.0,3.0,,,90.0,64.0,8.2,12.0,0.3954,0.7929,0.149769,6,,,,24.0,3.0,2.0,3.0,3.0,,10.0,,,1.0,3.0,2.0,5.0,2.0,,,2.0,2.0,2.0,3.0,1.0,,,1.0,,,,
10411672,home,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,,905264,EUR,970012800,D,3,3,True,52.0,47.0,3.0,3.0,21.0,24.0,35.0,3.0,5.0,3.0,,,64.0,88.0,7.1,14.0,0.1503,0.0,0.0230271,3,,,,26.0,1.0,2.0,,,,4.0,,,2.0,3.0,1.0,,2.0,,2.0,1.0,,1.0,7.0,,,,,,,,
10411672,home,Empoli,Petar Stojanović,petar-stojanovic,P. Stojanović,M,30,177,665,M,,227082,EUR,813024000,D,30,30,True,30.0,27.0,,,10.0,11.0,21.0,,1.0,6.0,,,30.0,39.0,7.2,5.0,0.0,0.0,0.348981,0,,,,18.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,4.0,,,,,,2.0,1.0,,,,,,,
10411672,home,Empoli,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,,958982,EUR,980553600,F,91,91,True,4.0,4.0,,,,,4.0,2.0,4.0,,,,30.0,7.0,6.5,1.0,0.1562,0.0359,0.00486746,1,,,,4.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,
10411672,home,Empoli,Emanuel Vignato,emanuel-vignato,E. Vignato,F,25,175,267,M,,862373,EUR,967075200,F,55,55,True,7.0,6.0,,,4.0,4.0,3.0,1.0,1.0,1.0,,,11.0,8.0,7.3,1.0,0.1301,0.1894,0.00125196,1,,Emanuel,Vignato,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,
10411672,home,Empoli,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,,973536,EUR,982627200,F,9,9,True,2.0,1.0,,,,,2.0,,,,,,11.0,3.0,6.6,1.0,0.0931,0.0,0.10954,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10411672,home,Empoli,Samuele Perisan,samuele-perisan,S. Perisan,G,1,191,50,M,,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411672,home,Empoli,Samir Ujkani,samir-ujkani,S. Ujkani,G,,186,72,,,27991,EUR,584064000,G,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411672,home,Empoli,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,,886243,EUR,954892800,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411672,home,Empoli,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,,1001828,EUR,1023840000,D,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411672,home,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183,304,M,,287573,EUR,830390400,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411672,home,Empoli,Marko Pjaca,marko-pjaca,M. Pjaca,M,7,186,3803,M,MarkoPjaca,190435,EUR,799718400,F,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411672,home,Empoli,Nicolas Haas,nicolas-haas,N. Haas,M,32,178,93,M,,587126,EUR,822355200,M,32,32,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411672,home,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,,1012179,EUR,1047772800,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411672,away,Spezia,Bartłomiej Drągowski,bartlomiej-dragowski,B. Drągowski,G,1,191,2915,M,,329519,EUR,871948800,G,69,69,False,34.0,25.0,19.0,10.0,17.0,19.0,15.0,,,10.0,,6.0,90.0,45.0,7.3,9.0,0.0,0.0,0.00153654,0,-0.6743,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
10411672,away,Spezia,Przemysław Wiśniewski,przemyslaw-wisniewski,P. Wiśniewski,D,25,195,1284,M,,931266,EUR,901497600,D,55,55,False,33.0,21.0,10.0,4.0,15.0,21.0,12.0,,2.0,1.0,,,90.0,51.0,6.5,17.0,0.1562,0.0,0.00101279,1,,,,6.0,,,2.0,1.0,5.0,5.0,,6.0,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,2.0,
10411672,away,Spezia,Kelvin Amian,kelvin-amian,K. Amian,D,98,179,199,M,,802143,EUR,886896000,D,27,27,False,27.0,24.0,6.0,4.0,20.0,23.0,4.0,,2.0,2.0,,,90.0,40.0,6.8,3.0,0.2846,0.0,0.00093456,1,,,,4.0,,1.0,,2.0,3.0,5.0,,8.0,2.0,2.0,2.0,,,,,,,,,,,,,,1.0,,
10411672,away,Spezia,Dimitrios Nikolaou,dimitris-nikolaou,D. Nikolaou,D,43,188,244,M,,788185,EUR,902966400,D,43,43,False,43.0,38.0,7.0,4.0,26.0,27.0,16.0,,,4.0,,,90.0,55.0,6.8,5.0,0.0559,0.0,0.002661,1,,,,12.0,,1.0,,,5.0,7.0,,8.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10411672,away,Spezia,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,,541578,EUR,758246400,M,11,11,False,18.0,12.0,2.0,1.0,7.0,9.0,9.0,,4.0,3.0,,,64.0,38.0,6.5,12.0,0.0,0.0,0.0184572,0,,,,5.0,1.0,,3.0,1.0,,2.0,,,,1.0,,1.0,,,2.0,,,,,,True,,,,,1.0,
10411672,away,Spezia,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183,404,M,,98003,EUR,681523200,M,6,6,False,22.0,18.0,2.0,2.0,10.0,13.0,11.0,,2.0,6.0,,,90.0,41.0,6.8,10.0,0.0372,0.03,0.0143632,1,,,,8.0,1.0,,2.0,,1.0,3.0,,4.0,,1.0,,1.0,,,1.0,,1.0,,2.0,,,,,,,1.0,
10411672,away,Spezia,Salvatore Esposito,salvatore-esposito,S. Esposito,M,5,178,1888,M,,931267,EUR,970876800,M,25,25,False,20.0,16.0,1.0,1.0,8.0,11.0,9.0,,6.0,5.0,,,49.0,28.0,5.4,7.0,0.0,0.0,0.0272951,0,,,,8.0,,,1.0,2.0,1.0,2.0,2.0,,3.0,,,1.0,1.0,,2.0,,,,,,,,,,,,
10411672,away,Spezia,Kevin Agudelo,kevin-agudelo,K. Agudelo,M,20,178,358,M,,931290,EUR,911001600,M,33,33,False,21.0,15.0,3.0,1.0,2.0,3.0,18.0,,3.0,3.0,,,79.0,30.0,6.6,8.0,0.0,0.0,0.0730051,0,,,,13.0,4.0,,,,,5.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,,
10411672,away,Spezia,Arkadiusz Reca,arkadiusz-reca,A. Reca,M,13,187,1086,M,,580638,EUR,803347200,M,13,13,False,32.0,26.0,5.0,1.0,17.0,19.0,16.0,1.0,3.0,7.0,,,90.0,51.0,6.5,13.0,0.0,0.0,0.244655,0,,,,9.0,,,2.0,2.0,,3.0,,2.0,,1.0,1.0,2.0,1.0,,,,,,3.0,,,1.0,,,,,
10411672,away,Spezia,Daniele Verde,daniele-verde,D. Verde,F,7,168,327,M,,605580,EUR,835228800,F,10,10,False,12.0,9.0,,,2.0,3.0,11.0,,1.0,4.0,,,52.0,20.0,8.3,6.0,0.811,1.372,0.229221,2,,,,8.0,,,,,,1.0,,,,,,1.0,1.0,,1.0,,2.0,,2.0,1.0,,,2.0,,,,1.0
10411672,away,Spezia,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,,791355,EUR,804384000,F,14,14,False,23.0,18.0,,,7.0,8.0,15.0,3.0,9.0,6.0,,,90.0,38.0,6.9,12.0,0.2848,0.0,0.148061,3,,,,11.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,1.0
10411672,away,Spezia,Albin Ekdal,albin-ekdal,A. Ekdal,M,8,186,177,M,,21992,EUR,617587200,M,8,8,True,10.0,5.0,1.0,,3.0,3.0,7.0,,,1.0,,,38.0,19.0,6.7,5.0,0.0,0.0,0.00538854,0,,,,2.0,1.0,,,1.0,1.0,2.0,,4.0,2.0,,,,,,,1.0,,,,,,,,,,1.0,
10411672,away,Spezia,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,,965264,EUR,958176000,D,2,2,True,12.0,7.0,3.0,1.0,1.0,2.0,11.0,1.0,5.0,2.0,,,26.0,22.0,6.0,9.0,0.0,0.0,0.00456722,0,,,,6.0,,,2.0,2.0,4.0,6.0,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,
10411672,away,Spezia,Tio Cipot,cipot-tio,T. Cipot,F,7,185,254,M,,1046323,EUR,1050796800,F,72,72,True,4.0,3.0,,,1.0,1.0,4.0,1.0,2.0,1.0,,,11.0,10.0,6.7,4.0,0.0,0.0,0.0121635,0,,,,2.0,1.0,,1.0,,,2.0,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,
10411672,away,Spezia,Federico Marchetti,federico-marchetti,F. Marchetti,G,,188,90,M,,41445,EUR,413424000,G,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411672,away,Spezia,Petar Zovko,petar-zovko,P. Zovko,G,40,192,84,M,,1067207,EUR,1017014400,G,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411672,away,Spezia,Salvador Ferrer,salvador-ferrer,S. Ferrer,D,,184,60,M,,958521,EUR,885340800,D,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411672,away,Spezia,Julius Beck,julius-beck,J. Beck,M,22,178,163,M,,1098541,EUR,1114560000,M,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,Julius,Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411672,away,Spezia,Raimonds Krollis,raimonds-krollis,R. Krollis,F,99,186,256,M,,936122,EUR,1004227200,F,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411672,away,Spezia,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,dani.malda,970928,EUR,1002758400,F,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
