match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalCross,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated
11352583,home,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174,21551,M,oscarbobb,1065216,EUR,1057968000,M,52,52,True,28.0,26.0,,,2.0,2.0,2.0,,,,38.0,38.0,7.2,0.0862621,1,,Oscar Bobb,,,24.0,27.0,,1.0,3.0,3.0,2.0,,1.0,,1.0,,7.0,0.1351,,,1.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,
11352583,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,19.0,19.0,,,6.0,6.0,,,,,22.0,21.0,6.6,0.0123876,0,,Rico Lewis,,,13.0,13.0,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
11352583,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,True,42.0,39.0,1.0,,20.0,20.0,,,,,22.0,45.0,6.6,0.00698101,0,,,,,19.0,22.0,1.0,,1.0,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,
11352583,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352583,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352583,home,Manchester City,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,kalvinphillips,786028,EUR,817862400,M,4,4,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352583,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352583,home,Manchester City,Micah Hamilton,micah-hamilton,M. Hamilton,M,10,177,835,M,,1082714,EUR,1068681600,M,92,92,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352583,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352583,away,Sheffield United,Wesley Foderingham,wesley-foderingham,W. Foderingham,G,25,185,333,M,,187861,EUR,663811200,G,18,18,False,38.0,24.0,16.0,2.0,22.0,28.0,8.0,,1.0,2.0,90.0,48.0,6.3,0.00059557,0,0.3827,,,,2.0,10.0,,,,1.0,,,,1.0,,,15.0,,,,,,,,1.0,,,,,,,,,,,
11352583,away,Sheffield United,George Baldock,george-baldock,G. Baldock,D,,175,359,M,,112928,EUR,731635200,D,2,2,False,32.0,28.0,4.0,2.0,25.0,27.0,1.0,,,,90.0,47.0,6.7,0.00144927,0,,,,,3.0,6.0,2.0,3.0,4.0,5.0,,,,6.0,,1.0,5.0,,1.0,2.0,1.0,,1.0,,2.0,,,,,,,,,,,
11352583,away,Sheffield United,Jack Robinson,jack-robinson,J. Robinson,D,6,180,148,M,,98454,EUR,746841600,D,19,19,False,24.0,22.0,4.0,3.0,21.0,22.0,4.0,,,,90.0,33.0,6.6,0.0134337,0,,,,True,1.0,2.0,,1.0,1.0,3.0,,,,4.0,,,3.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,
11352583,away,Sheffield United,Auston Trusty,auston-trusty,A. Trusty,D,6,188,817,M,,822459,EUR,902880000,D,5,5,False,24.0,21.0,3.0,1.0,17.0,18.0,1.0,,,,90.0,35.0,6.7,0.00083845,0,,,,,4.0,6.0,,,1.0,3.0,,,,5.0,,,4.0,,1.0,1.0,,1.0,,,2.0,2.0,,,,,,,,,,
11352583,away,Sheffield United,Jayden Bogle,bogle-jayden,J. Bogle,D,2,178,805,M,,929132,EUR,964656000,M,20,20,False,21.0,17.0,2.0,1.0,15.0,17.0,2.0,,,,90.0,51.0,7.0,0.0694917,2,,,,,4.0,7.0,,,2.0,5.0,1.0,,1.0,2.0,4.0,1.0,11.0,0.1745,,1.0,,,3.0,2.0,3.0,1.0,1.0,2.0,1.0,,,0.1077,2.0,,,
11352583,away,Sheffield United,Oliver Norwood,oliver-norwood,O. Norwood,M,26,180,223,M,,100637,EUR,671414400,M,16,16,False,28.0,15.0,10.0,,11.0,13.0,2.0,,,,90.0,38.0,6.3,0.0380654,0,,,,,5.0,18.0,1.0,,2.0,,,,,1.0,,2.0,16.0,,,1.0,2.0,,3.0,,,,1.0,,,,,,1.0,,,
11352583,away,Sheffield United,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,,979290,EUR,929577600,M,21,21,False,17.0,13.0,1.0,1.0,12.0,15.0,4.0,,,,90.0,24.0,6.7,0.00157297,0,,,,,1.0,2.0,,1.0,2.0,4.0,,,,,,,4.0,,2.0,,1.0,,,,3.0,3.0,,,,,,,,,,
11352583,away,Sheffield United,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,,991584,EUR,992131200,M,14,14,False,17.0,12.0,2.0,,11.0,15.0,2.0,,,,89.0,30.0,6.3,0.00140143,0,,,,,1.0,2.0,1.0,1.0,3.0,5.0,1.0,,,2.0,1.0,,7.0,,1.0,,,2.0,,,2.0,,,,,,,,,,,
11352583,away,Sheffield United,Anis Ben Slimane,anis-ben-slimane,A. B. Slimane,M,20,188,2662,M,,1006147,EUR,984700800,F,25,25,False,9.0,8.0,,,7.0,8.0,5.0,,,,67.0,18.0,6.3,0.00105164,0,,,,,1.0,1.0,2.0,,5.0,,2.0,,,1.0,1.0,,5.0,,,,1.0,,,1.0,,,,,,,,,,,,
11352583,away,Sheffield United,Andre Brooks,andre-brooks,A. Brooks,M,11,180,245,M,,1396445,EUR,1061337600,F,35,35,False,3.0,1.0,1.0,,,1.0,1.0,,,,80.0,7.0,6.4,8.178e-05,0,,,,,1.0,2.0,1.0,,2.0,1.0,,,,1.0,2.0,,4.0,,1.0,,,1.0,,,,,,,,,,,,,,
11352583,away,Sheffield United,William Osula,osula-william,W. Osula,F,18,191,2934,M,,1122603,EUR,1059955200,F,32,32,False,3.0,1.0,,,,,1.0,,,,67.0,9.0,6.7,0.00259004,2,,,,,1.0,3.0,3.0,,6.0,2.0,1.0,,1.0,,,2.0,3.0,0.1385,,,1.0,1.0,,1.0,,,,1.0,1.0,,2.0,0.0678,,,,
11352583,away,Sheffield United,Cameron Archer,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,F,10,10,True,5.0,4.0,,,3.0,3.0,2.0,,,,23.0,7.0,6.7,0.049153,0,,,,,1.0,2.0,,,,1.0,,,,,1.0,,2.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,
11352583,away,Sheffield United,Rhian Brewster,rhian-brewster,R. Brewster,F,10,180,874,M,,878705,EUR,954547200,F,7,7,True,6.0,4.0,1.0,,3.0,5.0,,,,,23.0,7.0,6.5,0.00102145,0,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
11352583,away,Sheffield United,Ben Osborn,ben-osborn,B. Osborn,M,23,176,72,M,,282665,EUR,776044800,M,23,23,True,5.0,3.0,1.0,,2.0,2.0,1.0,,,,10.0,7.0,6.6,0.00131825,0,,Ben,Osborn,,1.0,3.0,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,
11352583,away,Sheffield United,Rhys Norrington-Davies,rhys-norrington-davies,R. Norrington-Davies,D,18,181,102,M,,911708,EUR,924739200,D,33,33,True,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,2.1e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352583,away,Sheffield United,Adam Davies,adam-davies,A. Davies,G,17,185,109,M,,288997,EUR,711331200,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352583,away,Sheffield United,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,larouci.yasseroff,927360,EUR,978307200,D,27,27,True,,,,,,,,,,,,,,,0,,Yasser,Larouci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352583,away,Sheffield United,Femi Seriki,femi-seriki,F. Seriki,D,38,180,155,M,,966458,EUR,1019952000,D,38,38,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352583,away,Sheffield United,Bénie Traoré,benie-traore,B. Traore,M,11,172,1378,M,,1099792,EUR,1038614400,F,11,11,True,,,,,,,,,,,,,,,0,,Benie Traore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352583,away,Sheffield United,Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,188,1008,M,,367228,EUR,833846400,F,9,9,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
