match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_dispossessed,stat_interceptionWon,stat_challengeLost,stat_fouls,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_penaltyWon,captain,stat_goals,stat_errorLeadToAShot,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_hitWoodwork,stat_penaltyConceded
14573029,home,Lech Poznań,Bartosz Mrozek,bartosz-mrozek,B. Mrozek,G,41,191,721,M,886909,EUR,951264000,G,41,41,False,25.0,22.0,7.0,4.0,0.0,16.0,18.0,6.0,7.0,11.0,3.0,4.0,90.0,30.0,7.4,3.0,0.00081396,22.622624101212,4.0,7.875,8.505,0.4982,0,0.0896,0.01,0.01,-0.06,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573029,home,Lech Poznań,Joel Pereira,joel-pereira,J. Pereira,D,2,178,348,M,809489,EUR,843868800,D,2,2,False,66.0,51.0,11.0,7.0,0.0,19.0,20.0,32.0,46.0,9.0,,,90.0,95.0,7.4,26.0,0.226442,170.30097314189,21.0,115.185,20.475,,1,,0.6,0.13,-0.12,,,,11.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0258,2.0,-0.07,,,,,,,,,,,,,,,,,,,,,,
14573029,home,Lech Poznań,Wojciech Mońka,monka-wojciech,W. Mońka,D,27,188,362,M,1562120,EUR,1169078400,D,27,27,False,87.0,81.0,4.0,2.0,0.0,31.0,32.0,50.0,55.0,4.0,,,90.0,96.0,7.3,7.0,0.0449796,295.25237146535,34.0,166.95,18.69,,0,,0.32,0.3,-0.13,,Wojciech Monka,,,,4.0,2.0,5.0,,,4.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14573029,home,Lech Poznań,Mateusz Skrzypczak,skrzypczak-mateusz,M. Skrzypczak,D,72,191,671,M,981527,EUR,966902400,D,72,72,False,102.0,99.0,1.0,1.0,0.0,34.0,35.0,65.0,67.0,2.0,,,90.0,111.0,6.7,5.0,0.0456618,397.10529134526,45.0,197.19,26.46,,0,,0.33,0.21,-0.14,,,,,,4.0,7.0,4.0,,,5.0,,,,,,,,2.0,,,1.0,5.0,,,,,,,,,,,,,,,,,
14573029,home,Lech Poznań,Michal Gurgul,gurgul-michal,M. Gurgul,D,15,181,698,M,1423459,EUR,1138579200,D,15,15,False,100.0,87.0,7.0,1.0,0.0,28.0,29.0,59.0,71.0,9.0,,,86.0,125.0,6.4,19.0,0.0587789,356.41880195028,37.0,246.015,33.285,,2,,0.15,0.27,-0.2,,,,2.0,,1.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,0.0366,1.0,-0.04,,,2.0,2.0,2.0,1.0,1.0,0.088,,,,,,,,,,,,,,
14573029,home,Lech Poznań,Antoni Kozubal,kozubal-antoni,A. Kozubal,M,43,177,1024,M,1101198,EUR,1092787200,M,43,43,False,55.0,50.0,3.0,3.0,0.0,26.0,26.0,24.0,29.0,3.0,,,81.0,67.0,6.5,5.0,0.65458,134.43772793392,15.0,77.07,18.165,,3,,0.16,0.22,-0.08,,,,,,1.0,5.0,4.0,2.0,1.0,1.0,,,,,0.2406,1.0,-0.56,2.0,,2.0,1.0,2.0,1.0,1.0,0.1317,2.0,1.0,1.0,,,,,,,,,,,
14573029,home,Lech Poznań,Filip Jagiełło,filip-jagiello,F. Jagiełło,M,24,182,484,M,335887,EUR,870998400,M,24,24,False,26.0,19.0,2.0,,0.0,8.0,9.0,11.0,17.0,2.0,,,45.0,32.0,6.2,9.0,0.0329414,43.629148658326,7.0,-12.39,4.935,,0,,-0.12,0.04,-0.02,,,,,,,2.0,,,,2.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
14573029,home,Lech Poznań,Ali Gholizadeh,ali-gholizadeh,A. Gholizadeh,M,8,172,1514,M,359350,EUR,826416000,M,8,8,False,29.0,21.0,1.0,1.0,0.0,9.0,10.0,12.0,19.0,2.0,,,68.0,40.0,6.1,12.0,0.0195366,81.290182085906,13.0,-8.61,6.3,,1,,-0.23,0.09,-0.08,,,,2.0,,,5.0,2.0,1.0,,,1.0,1.0,,,0.0191,,-0.08,1.0,1.0,,1.0,1.0,1.0,1.0,0.01,,,,,,,,,,,,,,
14573029,home,Lech Poznań,Pablo Rodríguez,pablo-rodriguez,P. Rodríguez,M,99,178,313,M,1014682,EUR,996883200,M,99,99,False,37.0,28.0,2.0,1.0,0.0,6.0,7.0,22.0,30.0,7.0,,,90.0,60.0,6.9,17.0,0.233741,85.506374715996,15.0,6.93,7.455,,4,,0.38,0.04,-0.03,,,,,,2.0,6.0,9.0,1.0,3.0,,3.0,2.0,2.0,,0.7373,2.0,-0.6,,6.0,,,,1.0,3.0,0.5788,1.0,,,1.0,,,,,,,,,,
14573029,home,Lech Poznań,Luis Palma,luis-palma,L. Palma,M,77,179,4123,M,905421,EUR,948067200,M,77,77,False,24.0,19.0,3.0,2.0,0.0,7.0,8.0,12.0,16.0,1.0,,,67.0,42.0,7.3,14.0,0.37393,89.198151671538,12.0,-10.71,16.695,,0,,0.44,0.12,-0.03,,,,3.0,1.0,,3.0,1.0,2.0,,2.0,,,3.0,,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,
14573029,home,Lech Poznań,Mikael Ishak,mikael-ishak,M. Ishak,F,9,183,1731,M,114062,EUR,733536000,F,9,9,False,26.0,22.0,1.0,,0.0,5.0,7.0,17.0,19.0,1.0,,,90.0,39.0,6.6,7.0,0.0679576,59.151961721092,9.0,4.095,16.59,,6,,-0.31,-0.1,-0.11,,,,1.0,,,3.0,2.0,1.0,2.0,2.0,,,,1.0,1.5209,2.0,0.29,1.0,2.0,,,,3.0,1.0,2.0623,1.0,,1.0,1.0,,True,1.0,1.0,,,,,,
14573029,home,Lech Poznań,Timothy Ouma,ouma-timothy,T. Ouma,M,6,183,654,M,1159176,EUR,1086825600,M,6,6,True,33.0,28.0,1.0,,0.0,6.0,10.0,22.0,23.0,3.0,,,45.0,41.0,6.9,6.0,0.246054,52.514239535616,10.0,19.53,7.875,,1,,0.15,0.08,-0.07,,Timothy,Ouma,,,2.0,3.0,4.0,1.0,,1.0,,,,,0.0499,,0.0,,1.0,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,
