match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,length,confirmed,playerName,reason,rescinded,from
14064439,FT,4.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14064439,,4.0,1.0,,90,4.0,,1,,,goal,332044667.0,True,regular,1462778.0,Lilian Raolisoa,,,,,,,
14064439,,,,,90,1.0,,1,,,substitution,125250650.0,True,regular,,,False,,,,,,
14064439,,,,,90,0.0,,1,,,injuryTime,,,,,,,5.0,,,,,
14064439,,,,,87,,,4,,,varDecision,92842.0,True,goalNotAwarded,2318284.0,Djibirin Harouna,,,False,,,,
14064439,,3.0,1.0,,85,,,6,,,goal,332044288.0,True,regular,2318284.0,Djibirin Harouna,,,,,,,
14064439,,,,,82,,,9,,,substitution,125250589.0,False,regular,,,False,,,,,,
14064439,,,,,82,,,9,,,substitution,125250588.0,False,regular,,,False,,,,,,
14064439,,,,,82,,,9,,,substitution,125250585.0,True,regular,,,False,,,,,,
14064439,,,,,82,,,9,,,substitution,125250587.0,True,regular,,,False,,,,,,
14064439,,,,,82,,,9,,,substitution,125250586.0,True,regular,,,False,,,,,,
14064439,,2.0,1.0,,81,,,10,,,goal,332044048.0,False,regular,802034.0,Fabien Centonze,,,,,,,
14064439,,,,,79,,,12,,,card,124434056.0,True,yellow,945830.0,Himad Abdelli,,,,Himad Abdelli,Foul,False,
14064439,,,,,73,,,18,,,substitution,125250519.0,True,regular,,,False,,,,,,
14064439,,,,,69,,,22,,,card,124434027.0,False,yellow,804764.0,Chidozie Awaziem,,,,Chidozie Awaziem,Foul,False,
14064439,,,,,64,,,27,,,substitution,125250404.0,False,regular,,,False,,,,,,
14064439,,,,,64,,,27,,,substitution,125250409.0,False,regular,,,False,,,,,,
14064439,,2.0,0.0,,60,,,31,,,goal,332042707.0,True,regular,1514916.0,Sidiki Cherif,,,,,,,
14064439,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14064439,,,,,45,0.0,,1,,,injuryTime,,,,,,,3.0,,,,,
14064439,,,,,24,,,22,,,card,124433795.0,False,yellow,999070.0,Matthis Abline,,,,Matthis Abline,Foul,False,
14064439,,1.0,0.0,,17,,,29,,,goal,332036275.0,True,penalty,945830.0,Himad Abdelli,,,,,,,penalty
14064439,,,,,15,,,31,,,varDecision,92839.0,True,penaltyNotAwarded,1195241.0,Yassin Belkhdim,,,False,,,,
