match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_keyPass,stat_totalCross,stat_wonContest,stat_shotOffTarget,stat_totalOffside,captain,stat_accurateCross,stat_bigChanceMissed,stat_errorLeadToAShot,stat_bigChanceCreated
11958582,home,Chelsea,Deivid Washington,deivid-washington,D. Washington,F,36,186.0,6765,M,deividwashington_,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Deivid Washington,,,,,,,,,,,,,,,
11958582,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195.0,60790,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,39.0,28.0,16.0,6.0,24.0,27.0,4.0,12.0,1.0,13.0,3.0,5.0,,3.0,2.0,90.0,55.0,7.9,11.0,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11958582,away,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185.0,9362,M,mattycash622,833956,EUR,870912000,D,2,2,False,20.0,16.0,1.0,1.0,8.0,9.0,8.0,11.0,5.0,2.0,,,,,,82.0,41.0,7.4,8.0,2,,,4.0,4.0,,1.0,1.0,2.0,4.0,3.0,,,,,1.0,3.0,,1.0,2.0,,,1.0,,,,,,
11958582,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183.0,3199,M,,827679,EUR,877564800,D,4,4,False,40.0,40.0,3.0,3.0,23.0,23.0,17.0,17.0,4.0,2.0,,,,,,90.0,47.0,7.2,,1,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
11958582,away,Aston Villa,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186.0,7965,M,clement_lenglet,580550,EUR,803347200,D,17,17,False,52.0,46.0,7.0,5.0,29.0,35.0,17.0,18.0,5.0,5.0,,,,,,90.0,61.0,6.9,8.0,0,,1.0,,3.0,,,,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,
11958582,away,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179.0,1199,M,,294593,EUR,739497600,D,15,15,False,26.0,15.0,3.0,,10.0,14.0,6.0,14.0,2.0,4.0,,,,,,90.0,52.0,7.2,16.0,1,2.0,,7.0,3.0,,1.0,1.0,2.0,2.0,,1.0,,,,,5.0,,,2.0,2.0,,1.0,,,1.0,,,1.0
11958582,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175.0,3885,M,,250223,EUR,782438400,M,7,7,False,37.0,29.0,4.0,1.0,10.0,11.0,19.0,29.0,,6.0,,,,,,90.0,50.0,7.4,11.0,2,1.0,1.0,2.0,5.0,,,,,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,3.0,1.0,2.0,,True,,,,
11958582,away,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175.0,11812,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,44.0,40.0,7.0,5.0,17.0,17.0,23.0,32.0,3.0,2.0,,,,,,90.0,66.0,7.4,11.0,2,1.0,1.0,3.0,5.0,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,5.0,,,,,,,,
11958582,away,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184.0,3380,M,,826204,EUR,943315200,M,44,44,False,39.0,32.0,1.0,1.0,20.0,25.0,12.0,14.0,1.0,3.0,,,,,,90.0,55.0,7.1,10.0,0,2.0,4.0,7.0,8.0,,1.0,,2.0,3.0,2.0,1.0,1.0,,,,3.0,,1.0,1.0,,,,,,,,,
11958582,away,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177.0,9757,M,youritielemans,331737,EUR,862963200,M,8,8,False,30.0,24.0,1.0,,8.0,13.0,16.0,17.0,,2.0,,,,,,82.0,41.0,6.5,8.0,2,1.0,1.0,5.0,4.0,,,,1.0,,,3.0,2.0,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,
11958582,away,Aston Villa,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170.0,7562,M,moussadiaby,855817,EUR,931305600,F,19,19,False,14.0,12.0,,,4.0,6.0,8.0,8.0,,3.0,,,,,,89.0,24.0,7.1,7.0,2,1.0,,2.0,3.0,1.0,,,5.0,,,2.0,1.0,,,1.0,,,1.0,2.0,,1.0,,,,,,,
11958582,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179.0,19707,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,17.0,13.0,,,5.0,6.0,8.0,11.0,1.0,1.0,,,,,,90.0,26.0,6.8,9.0,1,2.0,2.0,7.0,3.0,,,,1.0,1.0,,,1.0,,,1.0,,3.0,1.0,2.0,,,,,,,,,
11958582,away,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185.0,2746,M,,604232,EUR,732153600,D,3,3,True,7.0,6.0,1.0,1.0,4.0,4.0,2.0,3.0,,2.0,,,,,,8.0,7.0,6.5,1.0,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11958582,away,Aston Villa,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189.0,9108,M,nicolozaniolo,864898,EUR,930873600,M,22,22,True,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,,1.0,,,,,,8.0,6.0,6.9,,0,2.0,,2.0,2.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,
11958582,away,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178.0,7654,M,leonbailey,808590,EUR,871084800,M,31,31,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11958582,away,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198.0,1284,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958582,away,Aston Villa,James Wright,wright-james,J. Wright,G,64,188.0,115,M,,1138445,EUR,1101945600,G,64,64,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,James Wright,,,,,,,,,,,,,,,
11958582,away,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183.0,600,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958582,away,Aston Villa,Finley Munroe,finley-munroe,F. Munroe,D,15,181.0,105,M,,1186812,EUR,1107820800,D,69,69,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958582,away,Aston Villa,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182.0,767,M,,1085950,EUR,1056931200,M,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958582,away,Aston Villa,Omari Kellyman,omari-kellyman,O. Kellyman,F,8,191.0,3217,M,,1162083,EUR,1127606400,M,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Omari Kellyman,,,,,,,,,,,,,,,
