match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_shotOffTarget,stat_lastManTackle,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated
10913388,home,Al Adalah,Milan Mijatović,,,milan-mijatovic,M. Mijatović,G,1,192.0,102,M,55655,EUR,554256000,G,1,1,False,True,15.0,7.0,12.0,4.0,3.0,4.0,4.0,11.0,1.0,6.0,1.0,3.0,3.0,90.0,24.0,6.5,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913388,home,Al Adalah,Pedro Eugénio,,,pedro-eugenio,P. Eugénio,M,,172.0,27,,252373,EUR,646358400,D,90,90,False,,42.0,35.0,5.0,2.0,10.0,12.0,26.0,37.0,5.0,6.0,1.0,,,90.0,67.0,6.1,20.0,1,7.0,1.0,1.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,
10913388,home,Al Adalah,Boris Godál,,,boris-godal,B. Godál,D,,188.0,10,M,63215,EUR,549072000,D,33,33,False,,35.0,32.0,1.0,1.0,25.0,25.0,7.0,10.0,5.0,4.0,,,,90.0,42.0,6.9,4.0,1,,,2.0,3.0,,,,,1.0,,,,5.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,
10913388,home,Al Adalah,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800,D,3,3,False,,38.0,31.0,4.0,1.0,26.0,31.0,5.0,7.0,7.0,6.0,2.0,,,90.0,54.0,6.9,7.0,3,,,1.0,4.0,2.0,,2.0,2.0,,2.0,,,3.0,6.0,1.0,,1.0,3.0,1.0,,,,,,,,,,
10913388,home,Al Adalah,Ali Al-Salem,,,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800,D,49,49,False,,34.0,28.0,4.0,1.0,19.0,21.0,9.0,14.0,2.0,11.0,,,,90.0,53.0,6.1,12.0,2,1.0,,,5.0,2.0,,1.0,,1.0,,3.0,1.0,1.0,3.0,,2.0,2.0,1.0,,,,,,,,,,,
10913388,home,Al Adalah,Abdulaziz Al-Alawi,Abdulaziz,Al-Alawi,abdulaziz-al-alawi,A. Al-Alawi,D,12,174.0,8,M,1013847,EUR,857001600,D,50,50,False,,23.0,22.0,3.0,2.0,8.0,8.0,16.0,19.0,,3.0,,,,70.0,32.0,7.0,4.0,0,4.0,2.0,,2.0,,,,,,,1.0,,,2.0,,,2.0,,,4.0,,,,,,,,,
10913388,home,Al Adalah,David Tijanič,,,david-tijanic,D. Tijanič,F,43,174.0,389,M,827369,EUR,869011200,M,43,43,False,,61.0,53.0,6.0,3.0,21.0,23.0,32.0,44.0,5.0,5.0,2.0,,,90.0,81.0,6.9,16.0,3,6.0,,1.0,5.0,3.0,,2.0,1.0,2.0,2.0,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,
10913388,home,Al Adalah,Abdularahman Al Hurib,,,abdularahman-al-hurib,A. A. Hurib,M,4,174.0,1,M,818876,EUR,697248000,M,14,14,False,,47.0,41.0,6.0,3.0,23.0,25.0,18.0,23.0,2.0,3.0,1.0,,,89.0,56.0,6.9,9.0,0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,3.0,,,,,,1.0,,,,,,,,,
10913388,home,Al Adalah,Christofer Gonzáles,,,christofer-gonzales,C. Gonzáles,M,10,176.0,434,M,345779,EUR,718848000,M,17,17,False,,54.0,50.0,2.0,1.0,13.0,13.0,38.0,44.0,7.0,3.0,5.0,,,90.0,73.0,6.9,10.0,2,3.0,1.0,1.0,7.0,2.0,2.0,3.0,1.0,2.0,4.0,,1.0,,,,,,,,3.0,,,,,,,,,
10913388,home,Al Adalah,Reinaldo Lenis,,,reinaldo-lenis,R. Lenis,F,,180.0,49,,325679,EUR,711590400,F,10,10,False,,23.0,19.0,,,1.0,2.0,19.0,25.0,4.0,2.0,,,,90.0,48.0,6.9,15.0,1,4.0,1.0,2.0,5.0,1.0,,6.0,4.0,,,3.0,,,,,,,,,1.0,1.0,2.0,,,,,,,
10913388,home,Al Adalah,Marcus Antonsson,,,marcus-antonsson,M. Antonsson,F,14,183.0,206,M,139794,EUR,673660800,F,12,12,False,,19.0,10.0,,,5.0,7.0,5.0,14.0,4.0,2.0,,,,90.0,28.0,6.4,14.0,0,2.0,,1.0,2.0,1.0,,,,,,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
10913388,home,Al Adalah,Arif Al-Haydar,Arif Al-Haydar,,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,7,7,True,,10.0,10.0,2.0,2.0,3.0,3.0,7.0,10.0,4.0,4.0,1.0,,,20.0,20.0,6.8,4.0,0,3.0,,,,,,2.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,
10913388,home,Al Adalah,Walead Alshangeati,,,walead-alshangeati,W. Alshangeati,F,11,178.0,6,M,893190,EUR,758073600,F,21,21,True,,2.0,2.0,,,,,2.0,2.0,1.0,,,,,14.0,4.0,6.7,,1,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
10913388,home,Al Adalah,Ali Al-Amri,,,ali-al-amri,A. Al-Amri,G,22,178.0,1,M,847381,EUR,777427200,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913388,home,Al Adalah,Abdulaziz Aljamman,Abdulaziz,Aljamman,abdulaziz-aljamman,A. Aljamman,D,29,176.0,2,M,880822,EUR,823132800,D,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913388,home,Al Adalah,Mohammed Abo Abd,Mohammed Abo Abd,,mohammed-abo-abd,M. A. Abd,D,21,163.0,15,M,1398850,EUR,1009324800,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913388,home,Al Adalah,Murtadh Al-Barrih,Murtadh,Al-Barrih,murtadh-al-barrih,M. Al-Barrih,D,5,180.0,1,M,847232,EUR,647568000,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913388,home,Al Adalah,Hussain Alnattar,Hussain Alnattar,,hussain-alnattar,H. Alnattar,M,,169.0,34,M,1085122,EUR,952992000,M,96,96,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913388,home,Al Adalah,Elyas Al Bladi,Elyas Al Bladi,,elyas-al-bladi,E. A. Bladi,M,18,173.0,1,M,1398852,EUR,1025136000,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913388,home,Al Adalah,Hassan Al-Habib,,,hassan-al-habib,H. Al-Habib,M,15,183.0,6,M,847228,EUR,779500800,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913388,away,Al-Ettifaq,Paulo Victor,,,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,,19.0,13.0,11.0,5.0,10.0,12.0,3.0,7.0,1.0,8.0,,1.0,2.0,90.0,32.0,7.6,6.0,0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,4.0,2.0,,,,,
10913388,away,Al-Ettifaq,Alhwsawi Sanousi Mohammed,Alhwsawi Sanousi Mohammed,,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,12,12,False,,27.0,19.0,2.0,1.0,11.0,11.0,8.0,20.0,6.0,3.0,1.0,,,90.0,59.0,7.5,19.0,1,4.0,,,3.0,,2.0,2.0,2.0,,1.0,,,3.0,7.0,,,1.0,,,,1.0,,,,,,,,
10913388,away,Al-Ettifaq,Saad Al-Mousa,Saad Al-Mousa,,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,5,5,False,,80.0,74.0,7.0,5.0,48.0,50.0,26.0,31.0,4.0,2.0,1.0,,,90.0,90.0,7.5,7.0,1,1.0,,2.0,3.0,,,1.0,1.0,1.0,1.0,,,2.0,3.0,1.0,,1.0,,,,,,,,,,,,
10913388,away,Al-Ettifaq,Marcel Tisserand,,,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,,70.0,64.0,14.0,10.0,39.0,40.0,25.0,30.0,2.0,5.0,,,,90.0,78.0,7.5,6.0,3,,,1.0,1.0,,,,,,,,,2.0,5.0,,,,2.0,,,1.0,,,,1.0,,,,
10913388,away,Al-Ettifaq,Mohammed Al-Dawsari,,,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,982348,EUR,938822400,D,3,3,False,,68.0,61.0,17.0,10.0,44.0,45.0,17.0,23.0,,2.0,,,,90.0,76.0,7.3,7.0,0,,,4.0,4.0,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,
10913388,away,Al-Ettifaq,Abdullah Al Khateeb,,,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,,35.0,29.0,3.0,1.0,22.0,25.0,7.0,10.0,2.0,8.0,1.0,,,90.0,56.0,7.2,11.0,0,,,,2.0,1.0,,,,,,2.0,,1.0,2.0,3.0,,1.0,,,,,,,,,,,,
10913388,away,Al-Ettifaq,Robin Quaison,,,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800,M,99,99,False,,14.0,13.0,,,8.0,9.0,5.0,5.0,,1.0,,,,75.0,18.0,6.2,2.0,0,,,,4.0,3.0,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,
10913388,away,Al-Ettifaq,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,8,8,False,,48.0,40.0,7.0,3.0,29.0,31.0,14.0,22.0,5.0,10.0,1.0,,,90.0,66.0,9.0,11.0,2,5.0,3.0,1.0,6.0,2.0,1.0,3.0,3.0,,,,1.0,,3.0,,,2.0,,,2.0,2.0,,,,,2.0,,,
10913388,away,Al-Ettifaq,Faisal Al-Ghamdi,Faisal,Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800,M,16,16,False,,40.0,38.0,2.0,1.0,22.0,22.0,16.0,18.0,3.0,6.0,1.0,,,87.0,49.0,6.7,5.0,1,,,,2.0,1.0,,1.0,1.0,,1.0,3.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,
