match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wonContest,captain,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_wasFouled,stat_totalOffside,stat_blockedScoringAttempt,stat_outfielderBlock,stat_bigChanceMissed,stat_accurateCross,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot,stat_bigChanceCreated
13080875,home,Solihull Moors,Conor Wilkinson,,,conor-wilkinson,C. Wilkinson,F,10,185.0,35,M,189073,EUR,790819200,F,10,10,False,41.0,35.0,4.0,4.0,0.0,12.0,14.0,24.0,29.0,1.0,16.0,8.0,1.0,2.0,3.0,,,90.0,71.0,7.2,18.0,4,2.0,5.0,7.0,1.0,1.0,1.0,,2.0,,4.0,1.0,,1.0,4.0,,2.0,,,1.0,1.0,1.0,1.0,,
13080875,home,Solihull Moors,Bradley Stevenson,,,bradley-stevenson,B. Stevenson,F,29,185.0,11,M,856081,EUR,905558400,M,14,14,True,7.0,4.0,2.0,,0.0,,,4.0,7.0,,1.0,,,,1.0,,,13.0,7.0,6.4,3.0,0,,,,,,1.0,,,,,,,,,,,,,,,,,,
13080875,home,Solihull Moors,Joe Newton,,,joe-newton,J. Newton,D,12,177.0,5,M,1009297,EUR,991440000,D,3,3,True,13.0,11.0,,,0.0,4.0,5.0,8.0,10.0,,,1.0,,,,,,11.0,22.0,6.8,3.0,1,2.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,
13080875,home,Solihull Moors,Mathew Warburton,,,mathew-warburton,M. Warburton,M,11,176.0,9,M,867859,EUR,706665600,M,11,11,True,9.0,8.0,,,0.0,,,8.0,9.0,,,,,,,,,9.0,10.0,6.9,1.0,1,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
13080875,home,Solihull Moors,Aaron Flahavan,Aaron Flahavan,,aaron-flahavan,A. Flahavan,G,33,,6,M,1596563,EUR,1097539200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
13080875,home,Solihull Moors,Ackeme Francis-Burrell,,,ackeme-francis-burrell,A. Francis-Burrell,M,29,181.0,2,M,1136406,EUR,1110240000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
13080875,away,Bromley,Grant Smith,,,grant-smith,G. Smith,G,1,185.0,14,M,860445,EUR,753753600,G,1,1,False,27.0,10.0,26.0,9.0,0.0,1.0,2.0,9.0,25.0,,,,,1.0,4.0,,1.0,90.0,28.0,6.0,17.0,0,,,,,,,,,,,,,,,,,,,,,,,1.0,
13080875,away,Bromley,Daniel Imray,,,daniel-imray,D. Imray,M,30,178.0,103,M,1101358,EUR,1059264000,D,25,25,False,13.0,6.0,6.0,1.0,0.0,3.0,5.0,3.0,9.0,1.0,6.0,10.0,4.0,1.0,5.0,,,82.0,36.0,7.6,14.0,1,1.0,,5.0,2.0,4.0,,,3.0,,,4.0,2.0,,2.0,,,,,,1.0,,1.0,,
13080875,away,Bromley,Omar Sowunmi,,,omar-sowunmi,O. Sowunmi,D,5,198.0,61,M,770719,EUR,815702400,D,5,5,False,29.0,19.0,7.0,1.0,0.0,15.0,18.0,4.0,11.0,2.0,2.0,6.0,,8.0,3.0,,,90.0,47.0,7.4,11.0,3,,,,,,1.0,,,,1.0,3.0,3.0,2.0,1.0,,,,2.0,,1.0,2.0,1.0,,
13080875,away,Bromley,Byron Webster,,,byron-webster,B. Webster,D,17,194.0,13,M,28375,EUR,544147200,D,17,17,False,24.0,17.0,8.0,3.0,0.0,11.0,14.0,6.0,10.0,2.0,2.0,7.0,,3.0,,,,90.0,34.0,7.0,8.0,0,,1.0,,,,1.0,,,True,,5.0,4.0,,,,,,,,,,,,
13080875,away,Bromley,Kamarl Grant,,,kamarl-grant,K. Grant,D,27,188.0,28,M,1186808,EUR,1043539200,D,16,16,False,17.0,12.0,2.0,,0.0,10.0,13.0,2.0,4.0,3.0,3.0,7.0,,1.0,3.0,,,90.0,38.0,7.0,14.0,0,,1.0,,2.0,,,,,,2.0,2.0,2.0,,2.0,,,1.0,,,,,,,
13080875,away,Bromley,Idris Odutayo,Idris Odutayo,,idris-odutayo,I. Odutayo,D,30,185.0,42,M,1065256,EUR,1035590400,D,30,30,False,14.0,8.0,2.0,,0.0,2.0,4.0,6.0,12.0,3.0,8.0,10.0,4.0,,3.0,,,90.0,39.0,6.8,14.0,0,2.0,,2.0,4.0,4.0,1.0,,1.0,,2.0,5.0,4.0,,1.0,,,,,,,,,,
13080875,away,Bromley,Jude Arthurs,Jude Arthurs,,jude-arthurs,J. Arthurs,M,20,178.0,23,M,1088107,EUR,997056000,M,20,20,False,23.0,14.0,3.0,1.0,0.0,6.0,10.0,8.0,14.0,2.0,4.0,6.0,,,4.0,,,90.0,42.0,7.4,13.0,1,1.0,1.0,1.0,6.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,2.0,,,2.0,,,1.0,,,,
13080875,away,Bromley,Ben Thompson,,,ben-thompson,B. Thompson,M,8,180.0,34,M,794394,EUR,812678400,M,32,32,False,31.0,23.0,5.0,3.0,1.0,10.0,12.0,15.0,24.0,,5.0,5.0,2.0,1.0,4.0,,,90.0,48.0,8.0,13.0,2,5.0,,1.0,2.0,2.0,2.0,2.0,1.0,,1.0,3.0,3.0,1.0,1.0,,1.0,,,2.0,,,,,2.0
13080875,away,Bromley,Corey Whitely,,,corey-whitely,C. Whitely,F,18,177.0,10,M,852441,EUR,676598400,M,18,18,False,13.0,8.0,1.0,,1.0,1.0,2.0,7.0,14.0,,3.0,8.0,,,3.0,,,82.0,27.0,7.4,9.0,1,3.0,,1.0,1.0,1.0,,1.0,1.0,,3.0,5.0,3.0,,2.0,,1.0,,,,,,,,1.0
13080875,away,Bromley,Michael Cheek,,,michael-cheek,M. Cheek,F,9,186.0,249,M,383458,EUR,682905600,F,9,9,False,19.0,9.0,,,0.0,2.0,2.0,7.0,17.0,3.0,5.0,5.0,,,,,,88.0,23.0,6.8,11.0,0,,,,,1.0,,1.0,,,5.0,,,,2.0,,,,,,,,,,
13080875,away,Bromley,Olufela Olomola,,,olufela-olomola,O. Olomola,F,9,170.0,30,M,833970,EUR,873417600,F,29,29,False,13.0,10.0,,,0.0,3.0,3.0,7.0,11.0,1.0,4.0,2.0,1.0,,3.0,,,82.0,18.0,6.6,6.0,0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,
13080875,away,Bromley,Carl Jenkinson,,,carl-jenkinson,C. Jenkinson,D,2,185.0,112,M,137844,EUR,697507200,D,6,6,True,,,,,0.0,,,,,,,,,1.0,,,,8.0,2.0,6.8,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,
13080875,away,Bromley,Cameron Congreve,Cameron Congreve,,cameron-congreve,C. Congreve,M,20,180.0,85,M,1189294,EUR,1074902400,M,22,22,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,,,8.0,4.0,6.6,1.0,0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,
13080875,away,Bromley,Louis Dennis,,,louis-dennis,L. Dennis,F,11,185.0,27,M,541572,EUR,718588800,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,2.0,,,2.0,,,8.0,5.0,7.0,1.0,1,,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
13080875,away,Bromley,Levi Amantchi,,,levi-amantchi,L. Amantchi,F,15,193.0,58,M,943670,EUR,975196800,F,19,19,True,,,,,0.0,,,,,,,,,,,,,2.0,2.0,,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,
13080875,away,Bromley,Sam Long,Sam Long,,sam-long,S. Long,G,12,183.0,75,M,1064352,EUR,1037059200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
13080875,away,Bromley,Callum Reynolds,,,callum-reynolds,C. Reynolds,D,16,188.0,4,M,76193,EUR,626659200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
13080875,away,Bromley,Deji Elerewe,,,deji-elerewe,D. Elerewe,D,25,191.0,40,M,1128626,EUR,1063497600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
13080875,away,Bromley,Ashley Charles,,,ashley-charles,A. Charles,M,4,178.0,13,M,977721,EUR,926726400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
13080875,away,Bromley,Josh Thomas,,,josh-thomas,J. Thomas,F,17,172.0,52,M,1005903,EUR,1032825600,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
