match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_fouls,stat_totalCross,stat_shotOffTarget,captain,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals
10438337,home,Vitória SC,Michael Johnston,,,michael-johnston,M. Johnston,M,11,171,843,M,847125,EUR,924480000,F,90,90,False,13.0,12.0,1.0,1.0,3.0,3.0,9.0,18.0,,3.0,3.0,1.0,,,,90.0,33.0,6.4,17.0,0,1.0,8.0,,,,,2.0,2.0,6.0,,1.0,8.0,,,2.0,,,1.0,2.0,,,,,,,
10438337,home,Vitória SC,Dani Silva,,,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,80,80,True,23.0,18.0,,,11.0,13.0,7.0,11.0,,2.0,1.0,,,,,45.0,30.0,6.6,6.0,0,2.0,3.0,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10438337,home,Vitória SC,Nelson Luz,,,nelson-luz,N. Luz,M,10,177,198,M,841743,EUR,886550400,F,20,20,True,9.0,7.0,,,1.0,1.0,6.0,8.0,,3.0,2.0,,,,,25.0,16.0,6.6,5.0,1,,2.0,,,,,1.0,,4.0,,,,,,3.0,1.0,,,,1.0,,,,,,
10438337,home,Vitória SC,Tomás Händel,Tomás Händel,,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,True,13.0,11.0,,,5.0,7.0,6.0,7.0,,1.0,3.0,,,,,25.0,18.0,6.2,5.0,1,,4.0,,,,,,,1.0,,2.0,1.0,,,1.0,1.0,,,,2.0,,,,,,
10438337,home,Vitória SC,Zé Carlos,Zé Carlos,,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,28,28,True,5.0,3.0,1.0,,2.0,2.0,1.0,3.0,,1.0,1.0,,,,,19.0,11.0,6.3,5.0,0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,
10438337,home,Vitória SC,Anderson Silva,,,anderson-silva,A. Silva,F,33,186,530,M,892272,EUR,880070400,F,33,33,True,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,14.0,7.0,6.5,3.0,0,,1.0,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,
10438337,home,Vitória SC,Pedro Rafael Oliveira,,,pedro-rafael-oliveira,P. R. Oliveira,G,1,183,24,M,1395098,EUR,1064707200,G,53,53,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438337,home,Vitória SC,Manuel Silva,,,manuel-silva,M. Silva,M,16,190,1034,M,1085740,EUR,992304000,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438337,home,Vitória SC,Jota Silva,,,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438337,home,Vitória SC,Alisson Safira,,,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438337,away,Sporting CP,Antonio Adán,,,antonio-adan,A. Adán,G,1,192,816,M,59623,EUR,547862400,G,1,1,False,37.0,27.0,13.0,4.0,24.0,28.0,3.0,9.0,,1.0,5.0,1.0,,,,90.0,39.0,7.3,10.0,0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,
10438337,away,Sporting CP,Ousmane Diomande,Ousmane,Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,77.0,73.0,4.0,3.0,48.0,50.0,25.0,27.0,1.0,4.0,6.0,1.0,,,,90.0,87.0,7.5,4.0,1,,2.0,4.0,,1.0,1.0,,,1.0,2.0,2.0,,,,1.0,,,,,,,,ousdiomande,1.0,,
10438337,away,Sporting CP,Sebastián Coates,Sebastián,Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,107.0,94.0,8.0,4.0,74.0,78.0,20.0,29.0,7.0,11.0,5.0,3.0,,,,90.0,121.0,7.8,14.0,0,2.0,3.0,5.0,2.0,,,1.0,,1.0,,2.0,,,True,1.0,,,1.0,2.0,,,,,,,
10438337,away,Sporting CP,Matheus Reis,,,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,False,90.0,85.0,5.0,2.0,56.0,58.0,29.0,33.0,,7.0,5.0,3.0,,,,79.0,104.0,7.1,8.0,0,,2.0,,,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,
10438337,away,Sporting CP,Ricardo Esgaio,,,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,M,47,47,False,44.0,35.0,4.0,1.0,17.0,17.0,18.0,30.0,2.0,4.0,6.0,,,,,90.0,69.0,6.7,16.0,1,1.0,6.0,1.0,,2.0,2.0,1.0,1.0,2.0,,2.0,3.0,,,,1.0,,,1.0,1.0,,,,,,
10438337,away,Sporting CP,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,846425,EUR,986947200,M,15,15,False,67.0,60.0,8.0,5.0,31.0,33.0,29.0,34.0,2.0,10.0,10.0,2.0,,,,90.0,80.0,7.6,8.0,0,,2.0,,,4.0,3.0,,1.0,2.0,2.0,,,,,2.0,,,,1.0,1.0,,,ugartemanu,,,
10438337,away,Sporting CP,Hidemasa Morita,Hidemasa,Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,42.0,34.0,4.0,1.0,18.0,21.0,16.0,21.0,1.0,3.0,5.0,,,,,90.0,52.0,6.8,12.0,1,,4.0,1.0,,1.0,1.0,2.0,1.0,2.0,,1.0,,1.0,,1.0,,,,2.0,1.0,1.0,,,,,
10438337,away,Sporting CP,Nuno Santos,Nuno,Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,45.0,40.0,4.0,4.0,20.0,22.0,23.0,28.0,,2.0,5.0,1.0,,,,90.0,71.0,7.4,10.0,0,1.0,5.0,1.0,,,,1.0,1.0,2.0,2.0,2.0,5.0,,,1.0,,3.0,,2.0,,,1.0,,,,
10438337,away,Sporting CP,Marcus Edwards,,,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,30.0,21.0,2.0,2.0,6.0,6.0,15.0,24.0,,7.0,3.0,2.0,,,,89.0,51.0,7.0,16.0,1,,7.0,,,,,1.0,1.0,8.0,1.0,1.0,,,,5.0,1.0,,,3.0,2.0,,,,,,
10438337,away,Sporting CP,Youssef Chermiti,,,youssef-chermiti,Y. Chermiti,F,9,192,1739,M,1145627,EUR,1085356800,F,79,79,False,15.0,10.0,,,4.0,4.0,6.0,11.0,4.0,4.0,,,,,,72.0,22.0,6.6,7.0,3,4.0,7.0,,,,,1.0,,,1.0,2.0,,2.0,,,,,,,1.0,,,,1.0,1.0,
10438337,away,Sporting CP,Pedro Gonçalves,,,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,28,28,False,41.0,31.0,1.0,1.0,5.0,7.0,27.0,38.0,,3.0,4.0,,,,,79.0,57.0,7.5,16.0,4,1.0,7.0,,1.0,1.0,1.0,,2.0,5.0,,1.0,4.0,1.0,,2.0,2.0,1.0,1.0,,,,,pedroogoncalves28,1.0,,1.0
10438337,away,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,True,10.0,10.0,,,1.0,1.0,9.0,9.0,,2.0,1.0,,,,,18.0,19.0,6.7,5.0,1,2.0,6.0,,,1.0,1.0,,,3.0,,1.0,,,,1.0,,,,1.0,1.0,,,trincao,1.0,,
10438337,away,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,True,10.0,8.0,,,3.0,4.0,5.0,6.0,,,1.0,,,,,11.0,11.0,6.5,2.0,0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,goncaloinacio_25,,,
10438337,away,Sporting CP,Arthur Gomes,,,arthur-gomes,Arthur Gomes,M,11,175,670,M,822524,EUR,899424000,M,33,33,True,4.0,4.0,,,1.0,1.0,3.0,6.0,,,,,,,,11.0,9.0,7.3,3.0,1,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,1.0
10438337,away,Sporting CP,Rochinha,,,rochinha,Rochinha,M,10,169,158,M,352874,EUR,799459200,F,16,16,True,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438337,away,Sporting CP,Franco Israel,,,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438337,away,Sporting CP,Héctor Bellerín,,,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Bellerín,,,
10438337,away,Sporting CP,Luís Neto,,,luis-neto,L. Neto,D,,185,201,M,59731,EUR,580608000,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438337,away,Sporting CP,Abdul Fatawu Issahaku,,,abdul-fatawu-issahaku,A. F. Issahaku,M,7,180,10423,M,1103589,EUR,1078704000,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,issahaku10,,,
10438337,away,Sporting CP,Dário Essugo,,,dario-essugo,D. Essugo,M,14,178,9115,M,1110006,EUR,1110758400,M,84,84,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
