match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalCross,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,captain,stat_challengeLost,stat_outfielderBlock,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goodHighClaim,stat_punches
13981622,home,Cremonese,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,32.0,18.0,19.0,5.0,0.0,15.0,18.0,3.0,14.0,8.0,2.0,4.0,1.0,1.0,90.0,40.0,6.8,14.0,0.00038264,38.373416922999,9.0,12.6,3.675,0.0709,0,0.2768,0.02,0.01,0.24,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981622,home,Cremonese,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187,130,M,139410,EUR,705542400,D,23,23,False,41.0,33.0,6.0,3.0,0.0,23.0,26.0,10.0,15.0,1.0,,,,,73.0,61.0,7.1,13.0,0.00593275,70.852148456456,13.0,-21.42,7.455,,0,,0.01,-0.08,0.22,,2.0,6.0,5.0,8.0,1.0,4.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981622,home,Cremonese,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,74.0,67.0,6.0,3.0,0.0,50.0,50.0,17.0,24.0,2.0,,,,,90.0,84.0,7.0,9.0,0.00910029,209.25754634563,30.0,108.675,22.68,,1,,0.22,0.12,-0.03,,2.0,2.0,3.0,4.0,,3.0,,,2.0,,2.0,1.0,1.0,2.0,1.0,0.1702,24.785124893774,1.0,-0.47,,,,,,,,,,,,,,,
13981622,home,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189,177,M,158037,EUR,732326400,D,15,15,False,54.0,40.0,9.0,3.0,0.0,25.0,29.0,15.0,25.0,1.0,,,,,90.0,76.0,7.2,19.0,0.00441373,98.44608908949,16.0,48.615,11.655,,0,,0.1,0.04,0.29,,,3.0,1.0,3.0,,6.0,,1.0,,,1.0,,1.0,,,,,,,True,1.0,1.0,,,,,,,,,,,,
13981622,home,Cremonese,Tommaso Barbieri,tommaso-barbieri,T. Barbieri,M,4,181,494,M,993389,EUR,1030320000,M,4,4,False,23.0,17.0,3.0,,0.0,8.0,9.0,9.0,14.0,2.0,,,,,89.0,41.0,7.2,13.0,0.101997,126.98839839118,10.0,69.93,37.065,,1,,0.29,0.18,0.16,,1.0,4.0,2.0,6.0,,2.0,2.0,1.0,1.0,1.0,4.0,,,,,0.0296,61.368793441166,2.0,-0.11,,,,,,2.0,2.0,1.0,,,,,,,
13981622,home,Cremonese,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,1000366,EUR,1063584000,M,38,38,False,31.0,25.0,4.0,1.0,0.0,17.0,17.0,8.0,14.0,4.0,,,,,90.0,47.0,6.8,11.0,0.00492074,109.47722019129,16.0,11.865,10.185,,0,,-0.06,0.1,-0.05,,,2.0,4.0,7.0,2.0,,3.0,3.0,1.0,,,,2.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,
13981622,home,Cremonese,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,33,33,False,59.0,51.0,8.0,2.0,0.0,42.0,45.0,9.0,14.0,3.0,,,,,89.0,70.0,7.0,8.0,0.00453504,180.42679858193,27.0,98.28,13.02,,1,,0.07,0.08,0.36,,4.0,3.0,4.0,4.0,,1.0,,,,,,,3.0,1.0,1.0,0.1457,,,-0.03,,,1.0,,,,,1.0,,,,,,,
13981622,home,Cremonese,Jari Vandeputte,jari-vandeputte,J. Vandeputte,M,27,174,901,M,318645,EUR,824256000,M,27,27,False,33.0,25.0,1.0,,0.0,16.0,20.0,9.0,13.0,6.0,,,,,83.0,54.0,6.7,20.0,0.214187,189.20670046607,17.0,104.265,44.52,,1,,0.21,0.29,0.16,,1.0,,3.0,1.0,,,2.0,,1.0,1.0,11.0,,2.0,1.0,1.0,0.0346,44.576517764401,1.0,-0.18,,,,,,1.0,,,2.0,1.0,1.0,0.0776,,,
13981622,home,Cremonese,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,M,24,24,False,49.0,40.0,8.0,3.0,0.0,22.0,25.0,18.0,24.0,6.0,,,,,90.0,61.0,6.5,11.0,0.0280293,90.507612248558,13.0,21.21,11.55,,0,,0.07,0.14,0.18,,2.0,,4.0,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
13981622,home,Cremonese,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182,985,M,284363,EUR,864172800,F,90,90,False,13.0,8.0,,,0.0,4.0,8.0,4.0,5.0,3.0,,,,,73.0,21.0,6.3,8.0,0.00451783,45.372748702047,4.0,37.17,27.51,,2,,-0.07,0.12,-0.01,,,,3.0,2.0,1.0,,,2.0,1.0,,,2.0,,,,0.3033,34.720205999052,2.0,-0.53,,,,,,1.0,,,,,,,,,
