match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_dispossessed,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_shotOffTarget,stat_wasFouled,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_goalAssist,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
11406911,home,Udinese,Lorenzo Lucca,,,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,17,17,False,14.0,9.0,,,2.0,3.0,7.0,11.0,2.0,5.0,,,1.0,,,,76.0,21.0,7.0,8.0,0.0357422,1,,,2.0,5.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0544,,,2.0,,1.0,,0.4787,,1.0,,,,,,,,
11406911,home,Udinese,Florian Thauvin,,,florian-thauvin,F. Thauvin,F,24,179,8040,M,148824,EUR,728006400,F,26,26,True,10.0,8.0,,,4.0,5.0,4.0,10.0,,2.0,,,2.0,,,,45.0,23.0,7.1,12.0,0.0440999,1,,5.0,1.0,5.0,,4.0,2.0,,,,1.0,1.0,1.0,2.0,,0.091,,,,,1.0,1.0,0.359,,,,,,,,,,
11406911,home,Udinese,Martín Payero,,,martin-payero,M. Payero,M,32,182,791,M,895592,EUR,905472000,M,32,32,True,4.0,3.0,,,,,3.0,4.0,,2.0,1.0,,2.0,,,,30.0,11.0,6.4,3.0,0.00424594,2,,,,5.0,3.0,2.0,,,1.0,1.0,,,,,,0.0901,,1.0,1.0,,1.0,,0.1669,,,,,,,,,,
11406911,home,Udinese,Kingsley Ehizibue,,,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,D,19,19,True,8.0,5.0,,,1.0,1.0,4.0,8.0,,,1.0,,2.0,,,,30.0,14.0,6.4,5.0,0.104725,1,,1.0,2.0,2.0,,,,,,,,,,,,0.0981,,,,,1.0,,0.0576,,,,,,,,,,
11406911,home,Udinese,Isaac Success,Isaac,Success,isaac-success,S. Isaac,F,29,182,366,M,359640,EUR,820972800,F,7,7,True,7.0,3.0,,,,2.0,3.0,5.0,1.0,3.0,,,1.0,,,,14.0,9.0,6.6,4.0,0.00349264,0,,,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
11406911,home,Udinese,Oier Zarraga,,,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,2.0,,1.0,1.0,,,,14.0,10.0,6.5,2.0,0.00685581,0,,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
11406911,home,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,home,Udinese,Marco Silvestri,,,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,home,Udinese,Adam Masina,,,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,home,Udinese,Antonio Tikvić,,,antonio-tikvic,A. Tikvić,D,4,195,341,M,1154189,EUR,1082505600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,home,Udinese,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,home,Udinese,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,home,Udinese,Lautaro Giannetti,,,lautaro-giannetti,L. Giannetti,D,30,184,387,M,233856,EUR,753148800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,home,Udinese,Etienne Camara,Etienne Camara,,etienne-camara,E. Camara,M,5,190,287,M,1097542,EUR,1048982400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,home,Udinese,Brenner,,,brenner,Brenner,F,20,176,2858,M,884980,EUR,947980800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,away,Milan,Mike Maignan,,,mike-maignan,M. Maignan,G,16,190,15444,M,191210,EUR,804729600,G,16,16,False,16.0,14.0,5.0,3.0,13.0,14.0,1.0,2.0,,,1.0,,11.0,2.0,4.0,,90.0,32.0,7.1,2.0,0.00017666,0,-0.4342,,,,,,,,,,,,,,,,,,,MMaignan,,,,,,3.0,2.0,2.0,,,,,
11406911,away,Milan,Davide Calabria,,,davide-calabria,D. Calabria,D,2,177,2430,M,318607,EUR,849830400,D,2,2,False,42.0,36.0,,,17.0,18.0,19.0,24.0,,3.0,1.0,,3.0,,,,75.0,64.0,6.6,11.0,0.00779246,0,,,1.0,3.0,1.0,1.0,,,2.0,2.0,,,,1.0,,,,,1.0,,,,,True,,,,,,,,,
11406911,away,Milan,Simon Kjær,,,simon-kjaer,S. Kjær,D,24,189,1458,M,21535,EUR,606873600,D,24,24,False,71.0,61.0,6.0,1.0,38.0,41.0,23.0,30.0,2.0,6.0,2.0,2.0,6.0,,,,90.0,83.0,6.7,10.0,0.00765291,1,,,1.0,3.0,2.0,,,,3.0,2.0,,,,,1.0,0.013,,,1.0,,,,,,,,,,,,,,
11406911,away,Milan,Matteo Gabbia,,,matteo-gabbia,M. Gabbia,D,46,185,3401,M,826195,EUR,940464000,D,46,46,False,56.0,53.0,2.0,2.0,41.0,43.0,12.0,13.0,3.0,5.0,4.0,,2.0,,,,90.0,67.0,6.7,3.0,0.0023108,1,,,2.0,5.0,,,,,2.0,2.0,3.0,,,,1.0,0.0775,,,,,,,,,,,,,,,,,
11406911,away,Milan,Theo Hernández,,,theo-hernandez,T. Hernández,D,19,184,26616,M,788027,EUR,876096000,D,19,19,False,72.0,59.0,3.0,1.0,28.0,31.0,32.0,42.0,1.0,4.0,,,6.0,,,,90.0,86.0,6.8,17.0,0.21188,0,,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,1.0,,1.0,TheoHdez,,,,,1.0,,,,1.0,1.0,,,
11406911,away,Milan,Ruben Loftus-Cheek,,,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,284441,EUR,822355200,M,8,8,False,32.0,27.0,2.0,1.0,7.0,9.0,20.0,23.0,2.0,13.0,,1.0,2.0,,,,90.0,52.0,7.7,9.0,0.0303234,1,,,3.0,6.0,1.0,1.0,1.0,,5.0,3.0,1.0,,1.0,3.0,,0.1316,,,5.0,rlc,1.0,1.0,0.3525,,,,,,,,,,
11406911,away,Milan,Yacine Adli,,,yacine-adli,Y. Adli,M,29,187,3790,M,859024,EUR,964828800,M,7,7,False,81.0,74.0,3.0,3.0,29.0,32.0,47.0,58.0,1.0,5.0,1.0,4.0,8.0,,,,90.0,108.0,7.4,19.0,0.0858575,1,,9.0,,4.0,1.0,1.0,,1.0,4.0,1.0,,2.0,2.0,1.0,,0.0515,2.0,1.0,,adliyacine,,,,,,,,,,,,,
11406911,away,Milan,Tijjani Reijnders,,,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,893549,EUR,901670400,M,14,14,False,71.0,66.0,,,30.0,31.0,36.0,41.0,,2.0,,,5.0,,,,68.0,82.0,6.3,12.0,0.0490173,0,,1.0,,6.0,2.0,3.0,1.0,,1.0,,1.0,,1.0,2.0,,,,,,tijjanireijnders,,,,,,,,,,,,,
11406911,away,Milan,Christian Pulišić,,,christian-pulisic,C. Pulišić,M,11,177,37774,M,817957,EUR,906076800,F,11,11,False,32.0,23.0,1.0,,9.0,12.0,15.0,24.0,1.0,8.0,,,9.0,,,,75.0,57.0,7.1,22.0,0.0989278,1,,4.0,1.0,4.0,,4.0,2.0,,3.0,3.0,,1.0,1.0,7.0,1.0,0.0398,1.0,,2.0,CMPulisic,,,,,,,,,,,,,
11406911,away,Milan,Olivier Giroud,,,olivier-giroud,O. Giroud,F,9,192,23426,M,39070,EUR,528422400,F,9,9,False,20.0,15.0,,,5.0,6.0,10.0,15.0,4.0,4.0,2.0,,,,,,90.0,37.0,7.2,11.0,0.0214619,7,,1.0,1.0,4.0,1.0,,,,,,2.0,2.0,1.0,4.0,1.0,1.0032,,2.0,,OGiroud,4.0,,1.1807,,1.0,,,,1.0,,2.0,1.0,
11406911,away,Milan,Rafael Leão,,,rafael-leao,R. Leão,M,10,188,75751,M,851284,EUR,928972800,F,10,10,False,32.0,23.0,2.0,1.0,9.0,11.0,15.0,24.0,,4.0,2.0,1.0,4.0,,,,89.0,49.0,7.3,17.0,0.251908,0,,3.0,1.0,3.0,,3.0,2.0,,,,,2.0,1.0,4.0,,,1.0,,2.0,RLeão,,,,,,,,,1.0,,,,2.0
11406911,away,Milan,Noah Okafor,,,noah-okafor,N. Okafor,F,19,185,5947,M,865523,EUR,959126400,F,17,17,True,7.0,6.0,,,1.0,2.0,5.0,6.0,,3.0,1.0,,2.0,,,,22.0,14.0,7.5,3.0,0.00244139,1,,1.0,1.0,2.0,1.0,3.0,3.0,,,,,,,1.0,,0.4427,,,,noah.arinze,1.0,1.0,0.5228,,,,,,,,,,
11406911,away,Milan,Alessandro Florenzi,,,alessandro-florenzi,A. Florenzi,D,,173,2203,M,152420,EUR,668649600,D,42,42,True,14.0,12.0,1.0,,7.0,7.0,7.0,9.0,,,,,2.0,,,,15.0,17.0,6.9,3.0,0.0885051,0,,2.0,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,
11406911,away,Milan,Luka Jović,,,luka-jovic,L. Jović,F,9,181,15141,M,319129,EUR,882835200,F,15,15,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,,15.0,8.0,7.4,2.0,5.363e-05,2,,,,1.0,,,,,,,,1.0,1.0,,1.0,0.9617,,,,lukajovic,1.0,1.0,0.9629,,,,,,,,,,
11406911,away,Milan,Yunus Musah,,,yunus-musah,Y. Musah,M,6,178,4211,M,983815,EUR,1038528000,M,80,80,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,3.0,,2.0,1.07e-05,0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,yunusmusah8,,,,,,,,,,,,,
11406911,away,Milan,Marco Sportiello,,,marco-sportiello,M. Sportiello,G,57,192,1322,M,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,away,Milan,Antonio Mirante,,,antonio-mirante,A. Mirante,G,,193,328,M,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,away,Milan,Jan-Carlo Simić,Jan-Carlo Simić,,jan-carlo-simic,J. Simić,D,4,185,1993,M,1214992,EUR,1114992000,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,away,Milan,Álex Jiménez,Alejandro Jiménez,,alex-jimenez,A. Jiménez,D,20,177,3553,M,1184308,EUR,1115510400,D,74,74,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,away,Milan,Filippo Terracciano,,,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,away,Milan,Chaka Traorè,Chaka Traorè,,chaka-traore,C. Traorè,M,28,175,1121,M,1099371,EUR,1103760000,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,away,Milan,Kevin Zeroli,,,zeroli-kevin,K. Zeroli,M,8,187,1422,M,1397348,EUR,1105401600,M,85,85,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406911,away,Milan,Luka Romero,Luka Romero,,luka-romero,L. Romero,F,18,169,4732,M,1032022,EUR,1100736000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,lukaromero10,,,,,,,,,,,,,
