match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_ownGoals,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,captain,stat_totalContest,stat_keyPass,stat_totalOffside,stat_wonContest,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_goalAssist
11396266,home,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,188,263,M,924205,EUR,969667200,F,29,29,False,17.0,6.0,1.0,,2.0,2.0,4.0,16.0,,1.0,,,72.0,33.0,6.6,16.0,0.0237245,2,,17,1.0,10.0,5.0,,,,,2.0,1.0,9.0,4.0,,1.0,1.0,1.0,0.0824,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
11396266,home,VfL Bochum 1848,Moritz-Broni Kwarteng,moritz-broni-kwarteng,M. Kwarteng,M,175,96,M,886132,EUR,893721600,M,27,27,True,5.0,3.0,,,,,3.0,7.0,,,,,14.0,10.0,5.3,6.0,0.00075783,0,,11,2.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396266,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,195,413,M,340719,EUR,733449600,F,33,33,True,6.0,3.0,1.0,,1.0,1.0,2.0,5.0,,1.0,,,18.0,10.0,6.4,3.0,0.00342467,1,,33,,1.0,2.0,,1.0,,,,,1.0,1.0,,1.0,,1.0,0.4152,,,,,,,,,,,,,,,1.0,,,,,
11396266,home,VfL Bochum 1848,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,184,1129,M,138890,EUR,775699200,F,9,9,True,,,,,,,,,,,,,8.0,,6.4,,,0,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396266,home,VfL Bochum 1848,Hugo Rolleke,rolleke-hugo,H. Rölleke,G,204,21,M,1634275,EUR,1115337600,G,38,38,True,,,,,,,,,,,,,,,,,,0,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396266,home,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,175,274,M,117794,EUR,625190400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396266,home,VfL Bochum 1848,Moritz Römling,moritz-romling,M. Römling,D,186,16,M,963974,EUR,988588800,D,30,30,True,,,,,,,,,,,,,,,,,,0,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396266,home,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,189,109,M,268791,EUR,791856000,M,10,10,True,,,,,,,,,,,,,,,,,,0,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396266,home,VfL Bochum 1848,Felix Passlack,passlack-felix,F. Passlack,M,170,280,M,795000,EUR,896400000,D,15,15,True,,,,,,,,,,,,,,,,,,0,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396266,home,VfL Bochum 1848,Lukas Daschner,lukas-daschner,L. Daschner,M,185,114,M,877297,EUR,907200000,M,13,13,True,,,,,,,,,,,,,,,,,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396266,away,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,190,2361,M,37096,EUR,641952000,G,1,1,False,47.0,39.0,15.0,7.0,37.0,39.0,2.0,8.0,3.0,10.0,1.0,2.0,90.0,61.0,6.3,8.0,0.00108131,0,-0.2853,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
11396266,away,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,182,1142,M,319857,EUR,856656000,D,39,39,False,36.0,25.0,7.0,4.0,20.0,25.0,5.0,11.0,3.0,6.0,,,78.0,63.0,7.0,15.0,0.0345909,0,,39,,4.0,7.0,,1.0,2.0,1.0,2.0,,3.0,2.0,,,,1.0,,1.0,,,,,2.0,1.0,,2.0,,,,,,,,,,,
11396266,away,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,186,3115,M,136924,EUR,720748800,D,4,4,False,78.0,52.0,17.0,5.0,38.0,54.0,14.0,24.0,8.0,3.0,,,90.0,94.0,7.0,28.0,0.00436795,0,,4,,3.0,11.0,,,1.0,1.0,2.0,1.0,3.0,10.0,,,,,,,,1.0,,True,,,,,,,,,,,,,,,
11396266,away,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,184,2734,M,976421,EUR,1040083200,D,23,23,False,59.0,51.0,5.0,1.0,40.0,45.0,11.0,14.0,8.0,6.0,,,90.0,77.0,7.2,11.0,0.0043749,0,,23,,1.0,3.0,,1.0,,,3.0,,1.0,,,,,1.0,,,,2.0,,,2.0,,,2.0,,,,,,,,,,,
11396266,away,RB Leipzig,David Raum,david-raum,D. Raum,D,180,2192,M,856076,EUR,893203200,D,22,22,False,44.0,34.0,7.0,3.0,23.0,28.0,14.0,25.0,3.0,6.0,,,90.0,74.0,7.3,18.0,0.388519,0,,22,9.0,5.0,5.0,1.0,3.0,1.0,,,1.0,3.0,1.0,,,,2.0,,,,,,,1.0,2.0,,1.0,,,3.0,,,,,,,,
11396266,away,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,174,6620,M,822708,EUR,886204800,M,8,8,False,47.0,36.0,6.0,4.0,22.0,28.0,14.0,19.0,5.0,5.0,,,90.0,63.0,7.7,13.0,0.141702,1,,21,,5.0,9.0,,,3.0,2.0,1.0,1.0,3.0,5.0,,1.0,,1.0,0.0287,1.0,,,,,1.0,2.0,,1.0,,,,1.0,,,,,,amadou_haidara04,1.0
11396266,away,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,179,1528,M,976575,EUR,988934400,M,13,13,False,36.0,21.0,6.0,2.0,14.0,21.0,7.0,15.0,6.0,9.0,,,90.0,51.0,6.7,16.0,0.00428423,0,,13,,6.0,5.0,1.0,,3.0,3.0,,,4.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396266,away,RB Leipzig,Dani Olmo,dani-olmo,D. Olmo,M,179,190811,M,789071,EUR,894499200,M,7,7,False,23.0,16.0,2.0,1.0,9.0,12.0,8.0,12.0,,6.0,,,65.0,42.0,7.7,11.0,0.0473528,3,,20,1.0,6.0,3.0,,2.0,1.0,1.0,,,2.0,,,2.0,,,0.1122,3.0,1.0,,0.4272,,3.0,3.0,,2.0,,,1.0,1.0,1.0,,,,,DaniOlmo,
11396266,away,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,179,50786,M,997183,EUR,1050883200,M,20,20,False,29.0,22.0,1.0,1.0,9.0,11.0,13.0,20.0,,4.0,,,88.0,50.0,7.3,16.0,0.685769,2,,7,2.0,6.0,6.0,1.0,,1.0,,3.0,1.0,,,,1.0,,1.0,0.4589,1.0,1.0,,0.7226,,7.0,1.0,1.0,4.0,,,,1.0,,1.0,,,,XaviSimons,1.0
11396266,away,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,180,2738,M,825956,EUR,933465600,F,14,14,False,22.0,13.0,,,9.0,12.0,4.0,11.0,1.0,4.0,,,65.0,40.0,6.7,16.0,0.0186869,1,,14,1.0,7.0,7.0,,,,,3.0,1.0,5.0,3.0,,1.0,,3.0,0.0615,,,,,,3.0,,,1.0,,,,,,,,,,,
11396266,away,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,195,79780,M,986397,EUR,1054339200,F,30,30,False,18.0,9.0,,,5.0,10.0,4.0,8.0,1.0,1.0,,,65.0,28.0,6.8,13.0,0.00647386,1,,30,,6.0,5.0,,,1.0,1.0,1.0,1.0,3.0,3.0,,,1.0,1.0,0.0245,2.0,,,,,,1.0,1.0,,,,,,,,,,,benjamin_sesko,1.0
11396266,away,RB Leipzig,Eljif Elmas,eljif-elmas,E. Elmas,M,182,3709,M,838232,EUR,938131200,M,6,6,True,8.0,7.0,,,4.0,4.0,3.0,4.0,1.0,,,,25.0,10.0,6.5,1.0,0.00982548,1,,20,,2.0,,1.0,,,,,1.0,1.0,,,1.0,,,0.028,,,,,,,,,,,,,,,,,,,,
11396266,away,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,193,1781,M,135264,EUR,771638400,F,9,9,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,25.0,8.0,7.4,1.0,0.105748,1,,15,,3.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,0.8495,,1.0,,0.781,,1.0,,,1.0,,,,,1.0,,,,,,
11396266,away,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,177,15660,M,835480,EUR,950659200,F,17,17,True,8.0,7.0,,,1.0,1.0,6.0,7.0,,1.0,,,25.0,11.0,7.3,1.0,0.00229339,1,,20,,1.0,2.0,,,,,,1.0,,,,,,2.0,0.4999,,1.0,,0.7729,,,,,,,,,,1.0,,,,,l_openda,
11396266,away,RB Leipzig,Mohamed Simakan,mohamed-simakan,M. Simakan,D,187,5879,M,945063,EUR,957312000,D,2,2,True,5.0,3.0,1.0,,,1.0,3.0,5.0,2.0,,,,12.0,10.0,6.7,3.0,0.00230707,1,,3,1.0,1.0,2.0,,,,,,1.0,,2.0,,1.0,,,0.0642,,,,,,,,,,,,,,,,,,,,
11396266,away,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,196,1701,M,1048009,EUR,1116201600,D,5,5,True,6.0,6.0,,,4.0,4.0,2.0,2.0,,1.0,,,8.0,6.0,6.5,,0.00052324,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396266,away,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,193,639,M,96832,EUR,673142400,G,21,21,True,,,,,,,,,,,,,,,,,,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396266,away,RB Leipzig,Leopold Zingerle,leopold-zingerle,L. Zingerle,G,188,122,M,148263,EUR,765936000,G,25,25,True,,,,,,,,,,,,,,,,,,0,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396266,away,RB Leipzig,Christopher Lenz,christopher-lenz,C. Lenz,M,180,139,M,168897,EUR,780192000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396266,away,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,178,752,M,84251,EUR,655430400,M,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
