match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_wasFouled,captain,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_penaltyConceded,stat_fouls,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_shotOffTarget,stat_penaltyWon,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_clearanceOffLine,stat_penaltyMiss,stat_totalOffside
10389958,home,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,23.0,14.0,14.0,5.0,11.0,11.0,3.0,12.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,90.0,28.0,8.0,9.0,0.0,0.0,0.00035916,0,1.3961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389958,home,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,22.0,18.0,1.0,,7.0,9.0,11.0,15.0,2.0,3.0,,,,,,90.0,39.0,6.6,7.0,0.0,0.0,0.0225898,0,,2.0,3.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389958,home,Lille,José Fonte,,,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,42.0,35.0,10.0,4.0,27.0,29.0,8.0,13.0,5.0,4.0,,,,,,90.0,52.0,6.6,7.0,0.0,0.0,0.00336473,0,,,1.0,3.0,2.0,,,,True,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10389958,home,Lille,Tiago Djaló,,,tiago-djalo,T. Djaló,D,35,190,2965,M,892735,EUR,955238400,D,3,3,False,36.0,34.0,3.0,1.0,26.0,27.0,8.0,9.0,3.0,6.0,,,,,,90.0,44.0,7.1,2.0,0.0,0.0,0.00329704,0,,,1.0,1.0,2.0,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
10389958,home,Lille,Ismaily,,,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,False,40.0,35.0,,,19.0,22.0,16.0,18.0,5.0,4.0,,,,,,90.0,70.0,7.1,13.0,0.0,0.0,0.0107599,0,,,,4.0,3.0,,2.0,,,,,5.0,,1.0,2.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,
10389958,home,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,35.0,29.0,3.0,1.0,15.0,17.0,14.0,18.0,5.0,10.0,,,,,,90.0,62.0,8.0,9.0,0.1662,0.0,0.0498927,1,,,,3.0,13.0,1.0,1.0,3.0,,4.0,1.0,3.0,,1.0,6.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10389958,home,Lille,André Gomes,,,andre-gomes,A. Gomes,M,26,188,1679,M,235460,EUR,743990400,M,28,28,False,42.0,33.0,4.0,,18.0,23.0,15.0,19.0,,3.0,,,,,,74.0,54.0,6.3,11.0,0.1229,0.0786,0.0200065,3,,,,8.0,4.0,2.0,1.0,2.0,,,,,,4.0,1.0,,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,,
10389958,home,Lille,Adam Ounas,,,adam-ounas,A. Ounas,M,10,172,8650,M,818440,EUR,847670400,M,11,11,False,24.0,20.0,1.0,1.0,6.0,6.0,14.0,22.0,,4.0,,,,,,90.0,56.0,6.9,20.0,0.2056,0.0997,0.0910832,2,,4.0,,11.0,9.0,1.0,4.0,3.0,,,,1.0,,3.0,2.0,,7.0,4.0,5.0,1.0,,2.0,1.0,,ounas_11,,,,,,,,,,
10389958,home,Lille,Angel Gomes,,,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,20,20,False,33.0,27.0,1.0,1.0,14.0,15.0,14.0,23.0,1.0,4.0,,,,,,85.0,49.0,6.5,16.0,0.0,0.0,0.12472,0,,5.0,1.0,9.0,2.0,1.0,1.0,1.0,,,,,,4.0,,,3.0,1.0,3.0,,,3.0,,,,1.0,,,,,,,,,
10389958,home,Lille,Jonathan Bamba,,,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,M,7,7,False,27.0,19.0,1.0,,7.0,9.0,12.0,18.0,2.0,1.0,,,,,,73.0,36.0,6.9,8.0,0.0186,0.0,0.359358,1,,,1.0,4.0,4.0,2.0,,1.0,,2.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
