match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_penaltyConceded,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_lastManTackle,stat_wonTackle,stat_totalOffside,stat_challengeLost,captain,stat_aerialLost,stat_savedShotsFromInsideTheBox,stat_saves,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_penaltyWon,stat_bigChanceMissed
12528084,home,Bodrum FK,Diogo Sousa,diogo-sousa,D. Sousa,G,1,195,145,M,882110,EUR,905904000,G,1,1,False,25.0,16.0,12.0,3.0,0.0,16.0,18.0,7.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,90.0,34.0,5.7,9.0,9.748e-05,0,-1.0289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528084,home,Bodrum FK,Ege Bilsel,ege-bilsel,E. Bilsel,D,70,175,74,M,1011244,EUR,1073174400,D,70,70,False,26.0,23.0,,,0.0,15.0,17.0,12.0,,4.0,,,,,,71.0,53.0,6.6,15.0,0.0346356,1,,,,9.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0298,0.0346,1.0,,,,,,,,,,,,,,,,,
12528084,home,Bodrum FK,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,65,M,225092,EUR,714441600,D,29,29,False,35.0,28.0,5.0,3.0,0.0,21.0,24.0,11.0,4.0,4.0,,,,,,86.0,46.0,5.5,9.0,0.0018338,0,,,,7.0,,,4.0,,,1.0,,,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,
12528084,home,Bodrum FK,Arlind Ajeti,arlind-ajeti,A. Ajeti,D,15,184,457,M,111746,EUR,748915200,D,15,15,False,36.0,25.0,3.0,1.0,0.0,23.0,25.0,11.0,5.0,4.0,,,,,,90.0,49.0,6.6,12.0,0.0132619,2,,,,2.0,,,2.0,3.0,,,,1.0,,2.0,,,0.1125,0.2361,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
12528084,home,Bodrum FK,Cenk Şen,cenk-sen,C. Şen,D,77,170,45,M,957359,EUR,970444800,D,77,77,False,11.0,10.0,1.0,1.0,0.0,9.0,9.0,2.0,3.0,1.0,,,,,,45.0,18.0,6.2,1.0,0.00087861,0,,,,1.0,,,,3.0,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,
12528084,home,Bodrum FK,Ahmet Aslan,ahmet-aslan,A. Aslan,M,21,179,23,M,1134098,EUR,993772800,M,21,21,False,34.0,30.0,3.0,3.0,0.0,16.0,17.0,17.0,3.0,7.0,,,,,,90.0,47.0,6.7,5.0,0.211119,0,,Ahmet Aslan,,14.0,,,5.0,3.0,,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,3.0,,,,,,2.0,,,,,,,,,
12528084,home,Bodrum FK,Fredy,fredy,Fredy,M,16,169,1026,M,845281,EUR,638496000,M,16,16,False,43.0,36.0,2.0,2.0,0.0,15.0,19.0,30.0,1.0,3.0,,,,,,90.0,68.0,7.0,16.0,0.129095,1,,,,24.0,6.0,3.0,8.0,8.0,1.0,2.0,,1.0,1.0,6.0,2.0,2.0,0.0154,0.0466,3.0,,3.0,,,,3.0,1.0,2.0,True,,,,,,,,
12528084,home,Bodrum FK,Pedro Brazão,pedro-brazao,P. Brazão,M,10,172,167,M,981535,EUR,1041206400,M,20,20,False,32.0,27.0,3.0,,0.0,11.0,11.0,21.0,,7.0,,,,,,90.0,56.0,6.7,14.0,0.0290233,1,,,,16.0,,,10.0,9.0,2.0,4.0,3.0,,1.0,3.0,6.0,2.0,0.0419,,1.0,,3.0,1.0,1.0,,2.0,,4.0,,,,,,,,,
12528084,home,Bodrum FK,Taulant Seferi,taulant-seferi,T. Seferi,F,99,177,450,M,279487,EUR,848016000,M,99,99,False,23.0,18.0,2.0,2.0,0.0,11.0,12.0,12.0,,4.0,,,,,,90.0,39.0,7.0,9.0,0.0174702,3,,,,7.0,1.0,,4.0,5.0,3.0,1.0,1.0,2.0,,4.0,,,0.115,0.23,,,1.0,,1.0,,3.0,1.0,,,,,,,,,,
12528084,home,Bodrum FK,Zdravko Dimitrov,zdravko-dimitrov,Z. Dimitrov,M,22,180,222,M,871342,EUR,903916800,M,7,7,False,15.0,14.0,,,0.0,5.0,5.0,11.0,,2.0,,,,,,63.0,23.0,6.4,5.0,0.153053,0,,,,10.0,1.0,1.0,3.0,2.0,2.0,,,,,1.0,2.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
12528084,home,Bodrum FK,George Pușcaș,george-puscas,G. Pușcaș,F,,187,1438,M,190319,EUR,828921600,F,9,9,False,5.0,4.0,,,0.0,2.0,2.0,4.0,1.0,,,,,,,45.0,11.0,6.3,6.0,0.00024846,0,,,,2.0,1.0,,5.0,1.0,2.0,,,,,,2.0,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,
12528084,home,Bodrum FK,Süleyman Özdamar,suleyman-ozdamar,S. Ozdamar,D,,182,11,M,124952,EUR,730598400,D,6,6,True,17.0,16.0,,,0.0,12.0,12.0,5.0,2.0,4.0,,,,,,45.0,22.0,6.6,2.0,0.00118039,0,,,,4.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
