match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_challengeLost,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
12117322,home,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,18.0,8.0,14.0,4.0,0.0,6.0,7.0,2.0,11.0,8.0,3.0,4.0,90.0,29.0,7.6,10.0,0.00031282,0,0.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117322,home,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,False,35.0,23.0,7.0,1.0,0.0,11.0,15.0,12.0,21.0,3.0,,,90.0,54.0,7.3,15.0,0.0114304,0,,1.0,1.0,2.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12117322,home,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,39.0,32.0,8.0,1.0,0.0,25.0,25.0,7.0,14.0,3.0,,,90.0,50.0,6.9,8.0,0.00279443,0,,,3.0,1.0,5.0,1.0,1.0,,,4.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12117322,home,Fortaleza,Titi,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,False,34.0,29.0,5.0,2.0,0.0,19.0,21.0,10.0,13.0,6.0,,,90.0,49.0,7.6,5.0,0.00407561,0,,,1.0,2.0,3.0,5.0,,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,
12117322,home,Fortaleza,Eros Mancuso,eros-mancuso,E. Mancuso,D,40,171,489,M,1116624,EUR,924307200,D,33,33,False,31.0,25.0,5.0,2.0,0.0,13.0,16.0,12.0,15.0,3.0,,,90.0,52.0,7.2,10.0,0.00484125,3,,,,,2.0,6.0,,1.0,1.0,2.0,,,3.0,2.0,2.0,2.0,,,Eros Mancuso,,1.0,2.0,2.0,0.1246,1.0,,,,,,,,,,,,,
12117322,home,Fortaleza,Hércules,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,21.0,19.0,1.0,1.0,0.0,10.0,10.0,9.0,13.0,3.0,,,74.0,38.0,7.1,7.0,0.00318857,1,,2.0,1.0,,7.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,,1.0,,2.0,,,1.0,,,0.0262,,,,,,,,,,,,,,
12117322,home,Fortaleza,Matheus Rossetto,matheus-rossetto,M. Rossetto,M,20,180,350,M,842682,EUR,833760000,M,20,20,False,45.0,41.0,2.0,1.0,0.0,25.0,27.0,16.0,19.0,5.0,,,87.0,50.0,6.8,5.0,0.0109339,0,,1.0,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12117322,home,Fortaleza,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,M,11,11,False,22.0,17.0,3.0,1.0,0.0,3.0,3.0,14.0,21.0,4.0,,,90.0,50.0,6.8,13.0,0.0318397,1,,2.0,3.0,1.0,12.0,9.0,3.0,1.0,,1.0,,2.0,,,8.0,4.0,,1.0,,,1.0,,2.0,0.0179,,,,,,,,,,,,,,
12117322,home,Fortaleza,Moisés,moises,Moisés,M,21,177,1067,M,1046501,EUR,841622400,M,21,21,False,5.0,4.0,,,0.0,1.0,1.0,3.0,5.0,1.0,,,65.0,11.0,6.4,5.0,0.00625986,0,,1.0,1.0,,3.0,,1.0,1.0,,1.0,,,,,,,,,Moisés,,,,1.0,,,,,,,,,,,,,,,
12117322,home,Fortaleza,Emmanuel Martínez,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,8,8,False,18.0,16.0,,,0.0,11.0,11.0,5.0,8.0,1.0,,,65.0,24.0,6.7,4.0,0.00308418,0,,1.0,1.0,1.0,2.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12117322,home,Fortaleza,Juan Martín Lucero,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,359024,EUR,691459200,F,9,9,False,9.0,6.0,2.0,1.0,0.0,2.0,4.0,4.0,5.0,,,,65.0,14.0,6.4,7.0,0.0186356,0,,,2.0,1.0,5.0,1.0,3.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12117322,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,True,12.0,10.0,1.0,,0.0,2.0,2.0,9.0,14.0,,,,25.0,21.0,6.6,6.0,0.060873,0,,4.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
12117322,home,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,F,26,26,True,7.0,6.0,,,0.0,1.0,1.0,5.0,10.0,,,,25.0,12.0,6.8,5.0,0.00509542,1,,4.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.0107,1.0,,1.0,0.0708,,,,,,,,,,
12117322,home,Fortaleza,Renato Kayzer,renato-kayzer,R. Kayzer,F,79,178,1333,M,814723,EUR,824515200,F,79,79,True,1.0,,,,0.0,,1.0,,,,,,25.0,6.0,6.5,4.0,,1,,,,1.0,3.0,1.0,1.0,,,,,,,,,2.0,,,,,1.0,,1.0,0.0411,,,,,,,,,,,,,,
12117322,home,Fortaleza,Calebe Gonçalves,calebe,Calebe,M,20,173,641,M,1046796,EUR,957052800,M,10,10,True,12.0,9.0,,,0.0,2.0,2.0,7.0,11.0,1.0,,,16.0,19.0,6.9,6.0,0.0102469,0,,1.0,,,1.0,3.0,1.0,2.0,2.0,,,,,,1.0,,,,Calebe,,,,1.0,,1.0,,,,1.0,,,,,,,,,
12117322,home,Fortaleza,Zé Welison,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,True,6.0,4.0,2.0,,0.0,1.0,3.0,3.0,3.0,,,,10.0,11.0,6.5,3.0,0.00157834,0,,,,,,2.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12117322,home,Fortaleza,Mauricio Kozlinski,mauricio-kozlinski,Mauricio Kozlinski,G,30,190,95,M,879859,EUR,677203200,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117322,home,Fortaleza,Tomás Cardona,tomas-cardona,T. Cardona,D,6,188,225,M,849020,EUR,813283200,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117322,home,Fortaleza,Tinga,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117322,home,Fortaleza,Felipe Jonatan,felipe-jonatan,F. Jonatan,D,16,176,464,M,931574,EUR,887500800,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117322,home,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117322,home,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117322,home,Fortaleza,Kervin Andrade,kervin-andrade,K. Andrade,F,10,163,2620,M,1117065,EUR,1113350400,F,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Kervin Andrade,,,,,,,,,,,,,,,,,,,
