match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_unsuccessfulTouch,stat_outfielderBlock,stat_interceptionWon,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_errorLeadToAGoal
14065120,home,Eintracht Frankfurt,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,9,9,False,14.0,11.0,,,0.0,3.0,4.0,8.0,10.0,,,,,,,,,,78.0,22.0,8.8,5.0,0.0649115,,3,,-0.22,0.38,-0.01,,,2.0,3.0,,,1.0,,,,,,,1.0,,,,,,3.0,1.0499,1.204,0.91,,,,,1.0,,1.0,2.0,
14065120,home,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,F,19,19,True,2.0,,1.0,,0.0,,1.0,,1.0,,,,1.0,,,,,,19.0,6.0,6.2,4.0,,,0,,-0.05,0.0,-0.01,,,2.0,3.0,,,,,,,,1.0,,2.0,,,,,,,,,,Jean Bahoya,,,,,,,,
14065120,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,True,8.0,6.0,,,0.0,5.0,6.0,1.0,2.0,,,,1.0,,,,,,19.0,10.0,6.5,2.0,0.00055826,,0,,-0.05,-0.08,0.13,,,,,,,,,,,,,,,,1.0,MarioGotze,,,,,,,,,,,,,,,
14065120,home,Eintracht Frankfurt,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3170,M,979315,EUR,1041465600,F,17,17,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,,,,,,12.0,6.0,6.9,1.0,0.068505,,0,,0.21,0.16,0.16,,,1.0,1.0,,,,,,,,,,1.0,,,e.wahi7,,,,,,,,,,1.0,1.0,,,,
14065120,home,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,True,4.0,1.0,1.0,1.0,0.0,,,1.0,4.0,,3.0,1.0,,,,,,,8.0,10.0,6.8,5.0,0.00109612,,0,,0.0,0.07,0.15,,,,2.0,,,3.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,Nnamdi Collins,,,,,,,,
14065120,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,True,,,,,0.0,,,,,,,,,,,,,,8.0,,6.4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hugo Larsson,,,,,,,,
14065120,home,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065120,home,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,696,M,999276,EUR,1059609600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065120,home,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065120,home,Eintracht Frankfurt,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6853,M,147745,EUR,749520000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,mbatshuayi,,,,,,,,,,,,,,,
14065120,away,FC St. Pauli,Nikola Vasilj,nikola-vasilj,N. Vasilj,G,22,194,1626,M,325061,EUR,817862400,G,22,22,False,40.0,36.0,10.0,6.0,0.0,34.0,35.0,2.0,5.0,,,,14.0,1.0,3.0,4.0,1.0,1.0,90.0,49.0,6.9,4.0,0.00483819,0.5631,0,-0.1296,0.17,0.01,-0.49,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14065120,away,FC St. Pauli,Hauke Wahl,hauke-wahl,H. Wahl,D,5,189,150,M,253469,EUR,766368000,D,5,5,False,59.0,52.0,1.0,,0.0,25.0,27.0,27.0,32.0,2.0,2.0,4.0,1.0,,,,,,90.0,64.0,6.2,7.0,0.0198077,,0,,0.27,0.14,-0.37,,,3.0,6.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14065120,away,FC St. Pauli,Eric Smith,eric-smith,E. Smith,D,8,191,412,M,542038,EUR,852681600,D,8,8,False,65.0,60.0,7.0,4.0,0.0,31.0,32.0,29.0,33.0,,4.0,2.0,5.0,,,,,,90.0,74.0,7.3,5.0,0.0161745,,0,,0.14,0.07,-0.13,,,3.0,4.0,1.0,,,,3.0,2.0,1.0,,True,,1.0,1.0,,,,,,,,,,,,,,,,
14065120,away,FC St. Pauli,Karol Mets,karol-mets,K. Mets,D,3,190,509,M,57627,EUR,737510400,D,3,3,False,62.0,56.0,4.0,1.0,0.0,45.0,47.0,11.0,15.0,2.0,5.0,6.0,5.0,,,,,,86.0,77.0,6.6,8.0,0.00645084,,0,,0.06,0.07,-0.24,,,,,,,,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
14065120,away,FC St. Pauli,Manolis Saliakas,manolis-saliakas,M. Saliakas,M,2,175,358,M,280551,EUR,842486400,M,2,2,False,61.0,47.0,8.0,1.0,0.0,13.0,16.0,34.0,45.0,1.0,5.0,1.0,5.0,,,,,,90.0,82.0,7.1,20.0,0.149938,,0,,0.16,0.12,0.18,,6.0,,,,,,,2.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,2.0,,1.0,,1.0,,
14065120,away,FC St. Pauli,Danel Sinani,danel-sinani,D. Sinani,F,10,185,628,M,887500,EUR,860198400,M,10,10,False,62.0,48.0,6.0,3.0,0.0,21.0,26.0,27.0,36.0,,4.0,1.0,4.0,,,,,,90.0,81.0,6.5,20.0,0.0905058,,3,,0.1,0.1,-0.17,,4.0,1.0,5.0,1.0,,3.0,2.0,2.0,1.0,,2.0,,1.0,,1.0,,,2.0,,0.0783,,-0.14,,,,,1.0,1.0,,,
14065120,away,FC St. Pauli,Joel Chima Fujita,joel-chima-fujita,J. C. Fujita,M,16,175,1436,M,1002461,EUR,1013817600,M,16,16,False,44.0,38.0,3.0,1.0,0.0,9.0,11.0,29.0,33.0,1.0,8.0,,4.0,,,,,,90.0,64.0,7.1,9.0,0.07592,,1,,0.3,0.14,-0.15,,,1.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,,,1.0,,2.0,,,,,0.0472,,-0.02,,,,,,1.0,,,
14065120,away,FC St. Pauli,Louis Oppie,louis-oppie,L. Oppie,D,23,184,183,M,1137900,EUR,1021593600,M,23,23,False,45.0,39.0,,,0.0,18.0,19.0,21.0,26.0,,4.0,1.0,3.0,,,,,,90.0,67.0,6.9,11.0,0.0258422,,0,,0.2,0.03,0.23,,3.0,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
14065120,away,FC St. Pauli,Andreas Hountondji,hountondji-andreas,A. Hountondji,F,27,190,3805,M,1112796,EUR,1026345600,F,27,27,False,8.0,3.0,1.0,,0.0,1.0,3.0,2.0,5.0,1.0,4.0,1.0,2.0,,,,,,61.0,18.0,6.4,10.0,0.00160019,,0,,-0.53,0.29,-0.02,,2.0,,3.0,,,5.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
14065120,away,FC St. Pauli,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,340,M,831400,EUR,849312000,F,28,28,False,15.0,12.0,,,0.0,6.0,6.0,6.0,9.0,2.0,4.0,1.0,1.0,,,,,,60.0,27.0,6.1,8.0,0.00851274,,1,,-0.53,0.27,-0.07,,1.0,2.0,7.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,2.0,,1.0,,,1.0,,0.0368,,0.0,,,,,,,2.0,,
14065120,away,FC St. Pauli,Martijn Kaars,martijn-kaars,M. Kaars,F,19,183,860,M,861850,EUR,920592000,F,19,19,False,16.0,11.0,,,0.0,5.0,9.0,6.0,7.0,2.0,2.0,,1.0,,,,,,70.0,20.0,6.2,8.0,0.00805143,,0,,-0.18,0.01,-0.04,,1.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14065120,away,FC St. Pauli,Oladapo Afolayan,oladapo-afolayan,O. Afolayan,F,21,180,303,M,871621,EUR,873936000,F,17,17,True,20.0,16.0,3.0,2.0,0.0,1.0,1.0,15.0,19.0,1.0,5.0,,1.0,,,,,,30.0,37.0,6.4,13.0,0.0499937,,2,,-0.12,-0.55,-0.04,,1.0,,7.0,,3.0,5.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,1.0,0.1021,0.0867,-0.4,,,,,1.0,,,,
14065120,away,FC St. Pauli,Connor Metcalfe,connor-metcalfe,C. Metcalfe,M,24,178,230,M,888854,EUR,941760000,M,24,24,True,14.0,14.0,,,0.0,3.0,3.0,11.0,11.0,,,,3.0,,,,,,29.0,19.0,6.7,3.0,0.0542837,,2,,-0.08,0.21,0.2,,2.0,,1.0,,,,,,,,1.0,,,,,,1.0,2.0,,0.1324,,-0.14,,,,1.0,2.0,,,,
14065120,away,FC St. Pauli,Abdoulie Ceesay,abdoulie-ceesay,A. Ceesay,F,9,185,615,M,1888501,EUR,1073260800,F,9,9,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,,,,,20.0,6.0,6.4,1.0,0.0338241,,0,,-0.02,,0.13,,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,Abdoulie Ceesay,,,,,,,,
14065120,away,FC St. Pauli,Jackson Irvine,jackson-irvine,J. Irvine,M,7,190,924,M,181581,EUR,731462400,M,7,7,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,,,,,,8.0,5.0,6.5,1.0,0.00576386,,0,,-0.21,0.14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065120,away,FC St. Pauli,Ben Voll,ben-voll,B. Voll,G,1,195,91,M,987437,EUR,976320000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065120,away,FC St. Pauli,Lars Ritzka,lars-ritzka,L. Ritzka,D,21,185,86,M,873347,EUR,894499200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065120,away,FC St. Pauli,Adam Dźwigała,adam-dzwigala,A. Dźwigała,D,25,185,440,M,252343,EUR,811987200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065120,away,FC St. Pauli,Arkadiusz Pyrka,arkadiusz-pyrka,A. Pyrka,D,11,177,950,M,971481,EUR,1032480000,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065120,away,FC St. Pauli,Erik Ahlstrand,erik-ahlstrand,E. Ahlstrand,M,14,182,128,M,980742,EUR,1003017600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
