match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_dispossessed,stat_accurateCross,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_outfielderBlock,captain,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_challengeLost,stat_errorLeadToAShot
12441769,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186.0,801,M,2622,EUR,437097600,G,22,22,False,48.0,29.0,28.0,10.0,0.0,22.0,30.0,7.0,18.0,1.0,2.0,1.0,1.0,2.0,12.0,2.0,3.0,3.0,1.0,1.0,90.0,63.0,7.6,21.0,0.0117367,0,1.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441769,home,AFC Ajax,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177.0,710,M,970860,EUR,954720000,D,2,2,False,12.0,12.0,,,0.0,2.0,2.0,10.0,12.0,1.0,1.0,,,,,,,,,,55.0,24.0,7.0,2.0,0.0221545,2,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.0387,0.0691,,,,,,,,,,,,,,,,,,
12441769,home,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,190.0,4308,M,954836,EUR,951696000,D,37,37,False,63.0,62.0,4.0,4.0,0.0,39.0,40.0,23.0,23.0,1.0,3.0,1.0,1.0,3.0,4.0,,,,,,90.0,70.0,7.2,2.0,0.0118453,0,,,,,,,,,,,,josip.sutalo,1.0,1.0,,,,,,,,,,,,,,,
12441769,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182.0,15501,M,1153079,EUR,1141689600,D,4,4,False,78.0,74.0,1.0,,0.0,48.0,50.0,26.0,28.0,,1.0,,,1.0,4.0,,,,,,90.0,84.0,7.0,5.0,0.0320354,0,,,,,3.0,,,2.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,
12441769,home,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174.0,794,M,836673,EUR,943747200,D,5,5,False,33.0,30.0,1.0,1.0,0.0,16.0,18.0,15.0,16.0,,5.0,1.0,1.0,1.0,3.0,,,,,,66.0,49.0,7.1,4.0,0.182667,0,,,,1.0,2.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,4.0,1.0,,,,,,,,,
12441769,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179.0,1575,M,97410,EUR,730252800,M,18,18,False,20.0,18.0,,,0.0,8.0,8.0,10.0,12.0,2.0,4.0,2.0,,3.0,4.0,,,,,,90.0,35.0,6.8,5.0,0.0109697,0,,,,,5.0,,,2.0,,,,,,,3.0,,,1.0,2.0,,1.0,,,,,,,,
12441769,home,AFC Ajax,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183.0,6342,M,42694,EUR,645580800,M,6,6,False,72.0,63.0,12.0,8.0,0.0,25.0,25.0,38.0,47.0,,,,,1.0,3.0,,,,,,90.0,79.0,8.3,10.0,0.326303,1,,,,,,,1.0,2.0,,0.5093,0.9682,jordanhenderson,,,,,,,,1.0,2.0,True,1.0,1.0,1.0,,,,
12441769,home,AFC Ajax,Youri Regeer,youri-regeer,Y. Regeer,M,6,177.0,742,M,996940,EUR,1061164800,M,44,44,False,34.0,27.0,2.0,1.0,1.0,13.0,16.0,17.0,22.0,3.0,7.0,,,3.0,7.0,,,,,,76.0,49.0,8.1,9.0,0.70302,1,,,,4.0,3.0,1.0,,,3.0,0.0187,,,2.0,2.0,,,3.0,1.0,2.0,3.0,,,2.0,,,,,,
12441769,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182.0,1909,M,100386,EUR,693100800,F,23,23,False,26.0,17.0,6.0,2.0,0.0,4.0,4.0,14.0,30.0,2.0,3.0,,,,,,,,,,76.0,42.0,6.4,18.0,0.330308,2,,,,8.0,,1.0,,,,0.2484,,,,,,,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,,
12441769,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180.0,7090,M,910048,EUR,1012521600,F,9,9,False,14.0,9.0,,,0.0,1.0,1.0,8.0,13.0,4.0,6.0,,,,1.0,,,,,,55.0,17.0,7.0,5.0,0.0222735,0,,,,,2.0,,,,1.0,,,brianbrobbeyy,,,1.0,,,,2.0,1.0,,,1.0,,1.0,,,,
