match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,captain,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals
14035847,home,RAAL La Louvière,Marcos Hernán Peano,marcos-hernan-peano,M. H. Peano,G,21,185.0,124,M,789394,EUR,908409600,G,21,21,False,31.0,20.0,22.0,11.0,0.0,10.0,11.0,10.0,20.0,1.0,16.0,1.0,2.0,2.0,4.0,90.0,43.0,9.3,11.0,0.0032327,0.8381,0,1.2613,0.07,-0.07,0.45,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035847,home,RAAL La Louvière,Jordi Liongola,jordi-liongola,J. Liongola,D,11,182.0,155,M,1009413,EUR,958521600,D,11,11,False,18.0,11.0,4.0,1.0,0.0,4.0,5.0,7.0,13.0,7.0,2.0,2.0,,,,90.0,59.0,7.1,21.0,0.153968,,2,,0.09,-0.52,0.23,,8.0,1.0,2.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,0.1424,1.0,-0.43,,,,,,,,,,,,,,
14035847,home,RAAL La Louvière,Wagane Faye,wagane-faye,W. Faye,D,4,180.0,71,M,957913,EUR,753753600,D,4,4,False,20.0,14.0,6.0,3.0,0.0,7.0,12.0,7.0,8.0,3.0,4.0,2.0,,,,90.0,41.0,7.2,13.0,0.0267871,,0,,0.09,0.08,0.28,,3.0,1.0,1.0,,1.0,,,,,,,,5.0,,1.0,1.0,,,,,,,,True,1.0,,,,,,,,,,
14035847,home,RAAL La Louvière,Maxence Maisonneuve,maxence-maisonneuve,M. Maisonneuve,D,13,191.0,38,M,1396487,EUR,918691200,D,13,13,False,25.0,18.0,8.0,3.0,0.0,13.0,15.0,5.0,10.0,4.0,4.0,,,,,90.0,40.0,7.5,7.0,0.111605,,0,,0.21,0.06,0.54,,,,1.0,4.0,1.0,,,,,,,,11.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,
14035847,home,RAAL La Louvière,Djibril Lamego,djibril-lamego,D. Lamego,D,25,183.0,48,M,1170564,EUR,1046131200,D,25,25,False,22.0,18.0,2.0,1.0,0.0,10.0,12.0,8.0,10.0,2.0,3.0,1.0,,,,90.0,35.0,7.1,4.0,0.00549039,,1,,0.19,0.1,0.69,,,,1.0,,1.0,,,,,,,1.0,4.0,4.0,1.0,1.0,,,0.0203,,-0.16,Djibril Lamego,,,,1.0,,,,,,,,,
14035847,home,RAAL La Louvière,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167.0,113,M,867246,EUR,972604800,D,5,5,False,21.0,14.0,3.0,1.0,0.0,5.0,6.0,9.0,15.0,3.0,3.0,1.0,,,,84.0,49.0,6.8,17.0,0.0509851,,0,,0.08,0.23,0.21,,1.0,1.0,2.0,,11.0,,2.0,5.0,,1.0,,,3.0,1.0,2.0,1.0,1.0,3.0,,2.0,,,,,1.0,,1.0,,,,,,,,
14035847,home,RAAL La Louvière,Maxime Pau,maxime-pau,M. Pau,M,28,170.0,45,M,859032,EUR,954460800,M,10,10,False,23.0,18.0,4.0,2.0,0.0,4.0,4.0,14.0,19.0,1.0,6.0,,,,,78.0,40.0,7.2,15.0,0.35704,,0,,0.42,0.3,0.14,,9.0,3.0,,,3.0,,1.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
14035847,home,RAAL La Louvière,Sami Lahssaini,sami-lahssaini,S. Lahssaini,M,15,177.0,233,M,957895,EUR,906076800,M,15,15,False,17.0,12.0,3.0,,0.0,7.0,9.0,5.0,8.0,5.0,6.0,1.0,,,,90.0,25.0,6.7,6.0,0.00525849,,0,,0.08,0.07,-0.06,,,,,2.0,2.0,1.0,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14035847,home,RAAL La Louvière,Joël Ito,joel-ito,J. Ito,M,23,166.0,37,M,1593830,EUR,890956800,M,23,23,False,23.0,18.0,5.0,2.0,0.0,4.0,6.0,14.0,17.0,3.0,11.0,,,,,90.0,40.0,6.8,10.0,0.039707,,2,,0.25,0.28,-0.06,,,,,,7.0,2.0,2.0,3.0,1.0,,1.0,,,1.0,2.0,2.0,1.0,1.0,0.1337,1.0,0.1,Joël Ito,,,,,,1.0,1.0,0.0842,,,,,
14035847,home,RAAL La Louvière,Oucasse Mendy,oucasse-mendy,O. Mendy,F,29,176.0,63,M,1101178,EUR,991353600,F,29,29,False,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,,,,68.0,16.0,6.3,7.0,0.00157305,,1,,-0.06,-0.08,0.13,,,,,,6.0,,1.0,3.0,,,1.0,1.0,,,2.0,2.0,2.0,2.0,0.2261,,-0.2,Oucasse Mendy,,,,,,,,,1.0,,,,
