match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalContest,stat_wonContest,stat_interceptionWon,captain,stat_shotOffTarget,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyWon
11450155,home,Gaziantep FK,Florin Niță,florin-nita,F. Niță,G,185.0,1579,M,83551,EUR,552268800,G,33,33,False,38.0,19.0,25.0,6.0,15.0,18.0,4.0,20.0,1.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,90.0,47.0,6.6,21.0,0.00140882,0,-0.0317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450155,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,187.0,127,M,904228,EUR,908409600,D,4,4,False,48.0,39.0,9.0,3.0,26.0,31.0,13.0,17.0,6.0,4.0,1.0,,,,,,90.0,58.0,6.6,9.0,0.15174,0,,,,4,2.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11450155,home,Gaziantep FK,Nicolas N'Koulou,nicolas-nkoulou,N. N'Koulou,D,184.0,462,M,38533,EUR,638496000,D,63,63,False,40.0,39.0,3.0,2.0,32.0,33.0,7.0,7.0,2.0,4.0,1.0,,,,,,90.0,50.0,6.7,1.0,0.00659339,0,,,,3,,,,,4.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11450155,home,Gaziantep FK,Papy Djilobodji,papy-djilobodji,P. Djilobodji,D,193.0,175,M,106661,EUR,596937600,D,3,3,False,52.0,39.0,15.0,7.0,18.0,22.0,21.0,30.0,3.0,2.0,1.0,,,,,,90.0,63.0,6.3,13.0,0.0105002,1,,,,3,1.0,1.0,2.0,,5.0,,,,1.0,1.0,1.0,True,1.0,1.0,1.0,0.0248,,,,,,,,,,,,,,,
11450155,home,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,175.0,571,M,899069,EUR,862790400,M,11,11,False,34.0,27.0,1.0,,18.0,19.0,11.0,17.0,5.0,6.0,4.0,,,,,,90.0,65.0,6.8,11.0,0.230766,1,,,,19,2.0,,7.0,2.0,1.0,,,1.0,4.0,1.0,2.0,,,,,0.0125,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,
11450155,home,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,194.0,134,M,310068,EUR,743472000,M,8,8,False,44.0,35.0,5.0,,17.0,19.0,18.0,25.0,5.0,6.0,,,,,,,90.0,55.0,6.7,11.0,0.0540322,0,,,,16,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
11450155,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,172.0,50,M,859783,EUR,917136000,M,61,61,False,32.0,29.0,1.0,1.0,18.0,19.0,11.0,13.0,6.0,3.0,2.0,,,,,,81.0,43.0,7.3,5.0,0.0182138,3,,,,61,1.0,2.0,3.0,,,1.0,1.0,,1.0,1.0,,,1.0,,2.0,0.0756,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.1486,,,,
11450155,home,Gaziantep FK,Salem M'Bakata,salem-mbakata,S. M'Bakata,D,177.0,65,M,940367,EUR,892944000,M,22,22,False,24.0,20.0,,,3.0,3.0,17.0,22.0,5.0,,3.0,,,,,,90.0,47.0,6.9,8.0,0.0482694,0,,,,22,,1.0,2.0,1.0,2.0,,,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,
11450155,home,Gaziantep FK,Lazar Marković,lazar-markovic,L. Marković,M,175.0,330,M,98461,EUR,762566400,F,50,50,False,25.0,21.0,3.0,1.0,5.0,6.0,16.0,19.0,1.0,4.0,,,,,,,67.0,33.0,6.5,9.0,0.04562,0,,,,50,1.0,,5.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,
11450155,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,177.0,793,M,180511,EUR,647395200,F,44,44,False,41.0,34.0,,,12.0,13.0,22.0,30.0,4.0,7.0,1.0,,,,,,85.0,59.0,6.9,14.0,0.0749102,1,,,,44,1.0,1.0,5.0,,1.0,2.0,2.0,1.0,3.0,,,,,,,0.0172,1.0,2.0,,,1.0,1.0,,,,1.0,,1.0,,,
