match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalClearance,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_keyPass,stat_goalAssist,stat_totalOffside,captain,stat_goals,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,player_sofascoreId,stat_bigChanceMissed
10388365,home,FC Schalke 04,Simon Terodde,simon-terodde,S. Terodde,F,,192,422,M,26231,EUR,573264000,F,9,9,False,12.0,7.0,,,1.0,2.0,6.0,10.0,1.0,,,,77.0,19.0,7.3,7.0,0.057,0.0894,0.0422605,1,,,,,,6.0,11.0,10.0,1.0,1.0,,,,,,4.0,2.0,,7.0,,1.0,,1.0,,2.0,,1.0,True,1.0,,,,,,,
10388365,home,FC Schalke 04,Dominick Drexler,dominick-drexler,D. Drexler,M,,183,65,M,88494,EUR,643680000,M,24,24,True,16.0,12.0,3.0,3.0,4.0,4.0,9.0,16.0,,,,,35.0,26.0,7.1,7.0,0.0,0.0,0.0554608,0,,,,4.0,1.0,,2.0,4.0,,,1.0,1.0,1.0,3.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
10388365,home,FC Schalke 04,Danny Latza,danny-latza,D. Latza,M,46,180,38,M,40360,EUR,628992000,M,8,8,True,13.0,11.0,2.0,1.0,5.0,5.0,6.0,8.0,1.0,,,,25.0,18.0,6.8,2.0,0.072,0.0,0.0113378,1,,,,,,2.0,,3.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10388365,home,FC Schalke 04,Tobias Mohr,tobias-mohr,T. Mohr,M,7,183,153,M,237048,EUR,809222400,M,29,29,True,6.0,3.0,,,1.0,1.0,5.0,12.0,,,,,13.0,15.0,7.6,7.0,0.0,0.0,0.508998,0,,,,7.0,3.0,,2.0,1.0,,,,,,,,1.0,,,2.0,,,,,,2.0,1.0,,,,1.0,,,,,,
10388365,home,FC Schalke 04,Sebastian Polter,sebastian-polter,S. Polter,F,91,190,355,M,39733,EUR,670464000,F,40,40,True,3.0,2.0,,,,,2.0,3.0,,,,,13.0,8.0,7.3,3.0,0.5319,0.7733,0.00231865,2,,,,,,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,,1.0,,2.0,1.0,,,1.0,,1.0,,,,,,,
10388365,home,FC Schalke 04,Michael Langer,michael-langer,M. Langer,G,,194,60,M,4703,EUR,473817600,G,34,34,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388365,home,FC Schalke 04,Thomas Ouwejan,thomas-ouwejan,T. Ouwejan,D,5,184,243,M,798180,EUR,844041600,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388365,home,FC Schalke 04,Marcin Kamiński,marcin-kaminski,M. Kamiński,D,35,191,675,M,73980,EUR,695433600,D,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388365,home,FC Schalke 04,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180,343,M,980632,EUR,1013212800,M,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388365,home,FC Schalke 04,Michael Frey,michael-frey,M. Frey,F,99,189,394,M,134248,EUR,774576000,F,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388365,away,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,24.0,17.0,10.0,3.0,15.0,16.0,2.0,8.0,4.0,,,,90.0,33.0,6.4,7.0,0.0,0.0,0.00028302,0,-0.9845,,,,,1.0,,2.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,
10388365,away,Eintracht Frankfurt,Almamy Touré,almamy-toure,A. Touré,D,,182,276,M,580952,EUR,830649600,D,18,18,False,28.0,20.0,3.0,1.0,15.0,20.0,6.0,9.0,6.0,,,,90.0,44.0,7.2,9.0,0.0,0.0,0.490741,0,,,,1.0,1.0,7.0,9.0,14.0,2.0,,3.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,6.0,,,,,,1.0,1.0,,,,1.0,,,,,,
10388365,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,33.0,26.0,8.0,5.0,18.0,21.0,8.0,12.0,7.0,,,,90.0,53.0,7.8,8.0,0.6047,0.5404,0.00416432,1,,,,,,5.0,7.0,8.0,,,,,2.0,3.0,1.0,,5.0,11.0,2.0,,1.0,,1.0,,,,,,1.0,,,,,,,
10388365,away,Eintracht Frankfurt,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9201,M,848287,EUR,935107200,D,2,2,False,44.0,32.0,5.0,,24.0,29.0,8.0,15.0,6.0,,,,90.0,55.0,6.6,13.0,0.0,0.0,0.00224039,0,,,,,,4.0,4.0,6.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,3.0,2.0,,,2.0,1.0,,,,,,,,,,,,evanndicka,
10388365,away,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,357752,EUR,855532800,M,24,24,False,25.0,19.0,5.0,2.0,9.0,13.0,11.0,16.0,7.0,,,,84.0,52.0,6.5,15.0,0.0221,0.0,0.474133,1,,,,4.0,1.0,2.0,8.0,3.0,1.0,,2.0,,,1.0,,,1.0,2.0,4.0,,,,3.0,1.0,1.0,,,,,1.0,,,,,,
10388365,away,Eintracht Frankfurt,Sebastian Rode,sebastian-rode,S. Rode,M,,179,171,M,35194,EUR,655603200,M,17,17,False,36.0,24.0,4.0,2.0,8.0,13.0,16.0,23.0,3.0,,,,73.0,46.0,6.2,14.0,0.0,0.0,0.0177621,0,,,,,,1.0,4.0,3.0,2.0,,,,,2.0,2.0,,2.0,2.0,1.0,,,,2.0,,,,,True,,,,,,,,
10388365,away,Eintracht Frankfurt,Djibril Sow,djibril-sow,D. Sow,M,20,184,1940,M,799054,EUR,855187200,M,8,8,False,33.0,28.0,4.0,2.0,13.0,15.0,15.0,18.0,7.0,,,,90.0,43.0,6.1,9.0,0.0,0.0,0.0132892,0,,,,,,1.0,5.0,4.0,1.0,1.0,2.0,,,1.0,1.0,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,
10388365,away,Eintracht Frankfurt,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,M,25,25,False,16.0,13.0,1.0,,8.0,9.0,5.0,9.0,2.0,,,,60.0,37.0,6.5,9.0,0.0,0.0,0.00394057,0,,,,2.0,,,9.0,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,,3.0,,2.0,,,,1.0,,,,,,,,,,,,,
10388365,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,F,27,27,False,50.0,38.0,6.0,4.0,15.0,20.0,24.0,36.0,8.0,,,,90.0,72.0,6.9,22.0,0.0,0.0,0.0374592,0,,,,6.0,1.0,,4.0,5.0,1.0,1.0,4.0,2.0,,1.0,1.0,2.0,,,,,,,2.0,,1.0,,,,,,,,,,MarioGotze,
10388365,away,Eintracht Frankfurt,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6899,M,794338,EUR,839203200,F,15,15,False,37.0,30.0,5.0,3.0,12.0,13.0,18.0,24.0,3.0,,,,90.0,53.0,7.1,12.0,0.7809,0.0733,0.123437,2,,,,,,,7.0,4.0,3.0,2.0,2.0,,1.0,3.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,kamadadaichi,1.0
10388365,away,Eintracht Frankfurt,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23574,M,871706,EUR,912816000,F,9,9,False,17.0,10.0,,,3.0,3.0,7.0,14.0,1.0,,,,84.0,28.0,6.8,10.0,0.0653,0.0,0.0554577,1,,,,,,,4.0,3.0,,1.0,3.0,3.0,,,,,1.0,1.0,2.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,RKM,
10388365,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,True,11.0,8.0,,,4.0,4.0,5.0,8.0,1.0,,,,30.0,19.0,6.6,4.0,0.0,0.0,0.0499272,0,,,,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
10388365,away,Eintracht Frankfurt,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2675,M,947929,EUR,951782400,M,29,29,True,6.0,5.0,,,3.0,4.0,2.0,2.0,2.0,,,,17.0,13.0,6.3,4.0,0.0,0.0,0.00214033,0,,,,,,,4.0,3.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10388365,away,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,M,26,26,True,6.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,,,,12.0,10.0,6.4,5.0,0.1688,0.0,0.00476251,1,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10388365,away,Eintracht Frankfurt,Rafael Borré,rafael-borre,R. Borré,F,19,174,5880,M,560116,EUR,811123200,F,19,19,True,5.0,5.0,,,3.0,3.0,2.0,2.0,2.0,,,,12.0,9.0,6.6,1.0,0.0,0.0,0.00226255,0,,,,,,,2.0,2.0,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,rafaelsantosborre,
10388365,away,Eintracht Frankfurt,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388365,away,Eintracht Frankfurt,Dario Gebuhr,gebuhr-dario,D. Gebuhr,D,24,188,53,M,1130349,EUR,1052179200,D,46,46,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388365,away,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,D,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388365,away,Eintracht Frankfurt,Paxten Aaronson,paxten-aaronson,P. Aaronson,M,31,175,898,M,1035515,EUR,1061856000,M,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,Paxten Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388365,away,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
