match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_wonContest,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_wonTackle,stat_errorLeadToAGoal,stat_shotOffTarget,stat_totalCross,stat_bigChanceMissed,stat_accurateCross,stat_totalOffside,stat_lastManTackle,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_hitWoodwork
14566658,home,Paris Saint-Germain,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188.0,21392,M,996953,EUR,1005004800,G,30,30,False,27.0,18.0,12.0,3.0,0.0,15.0,15.0,3.0,12.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,90.0,33.0,6.5,9.0,0.00035363,24.012,5.24238,0.0,44.247568273838,7.0,16.485,10.92,0.3343,0,-0.3489,0.02,-0.08,-0.32,0.13,3.58,1.5,0.13,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566658,home,Paris Saint-Germain,Warren Zaïre-Emery,,,warren-zaire-emery,W. Zaïre-Emery,M,33,178.0,16174,M,1142672,EUR,1141776000,D,33,33,False,61.0,54.0,4.0,1.0,0.0,29.0,35.0,25.0,26.0,1.0,3.0,,3.0,,,,90.0,82.0,5.9,11.0,0.277342,32.652,11.78634,16.0,264.37506437127,29.0,206.535,34.755,,3,,0.11,0.26,-0.48,,2.7,6.1,1.84,0.83,0.31,wzairemery6,2.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,0.113,1.0,-0.51,,,,,,,,,,,,,,,,,,,,,,,
14566658,home,Paris Saint-Germain,Marquinhos,,,marquinhos,Marquinhos,D,5,183.0,36487,M,155995,EUR,768873600,D,5,5,False,59.0,57.0,3.0,2.0,0.0,37.0,38.0,20.0,21.0,1.0,3.0,5.0,4.0,,,,90.0,69.0,6.4,2.0,0.2164,28.728,9.82333,5.0,86.529365529067,12.0,34.545,8.61,,0,,0.26,0.12,-0.42,,3.1,4.71,1.43,0.49,0.1,marquinhosm5,2.0,3.0,,1.0,,,1.0,,,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14566658,home,Paris Saint-Germain,Willian Pacho,,,willian-pacho,W. Pacho,D,51,187.0,25706,M,979480,EUR,1003190400,D,51,51,False,52.0,40.0,5.0,,0.0,34.0,42.0,6.0,10.0,3.0,5.0,6.0,2.0,1.0,,,90.0,65.0,7.7,12.0,0.00278905,30.456,9.73904,5.0,153.33587173819,27.0,0.94500000000001,20.055,,1,,-0.06,0.05,-0.3,,3.12,4.78,1.35,0.39,0.09,pachowilliam,5.0,6.0,,,,,1.0,,0.1471,,0.54,,,3.0,,1.0,1.0,1.0,1.0,1.0,0.6372,,,,,,,,,,,,,
14566658,home,Paris Saint-Germain,Nuno Mendes,,,nuno-mendes,N. Mendes,D,25,180.0,37488,M,989768,EUR,1024444800,D,25,25,False,34.0,29.0,3.0,1.0,0.0,12.0,13.0,17.0,21.0,1.0,3.0,1.0,4.0,1.0,,,45.0,44.0,6.5,9.0,0.0106605,31.536,5.26477,5.0,145.30356393873,17.0,74.34,25.935,,0,,0.11,0.09,-0.17,,1.6,2.5,0.75,0.3,0.12,nunomendes_5,,2.0,1.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14566658,home,Paris Saint-Germain,João Neves,,,joao-neves,J. Neves,M,87,174.0,37245,M,1190933,EUR,1096243200,M,87,87,False,75.0,72.0,3.0,3.0,1.0,33.0,36.0,39.0,39.0,3.0,10.0,1.0,4.0,5.0,,,90.0,93.0,7.7,6.0,0.535922,29.736,11.64168,7.0,200.32468535577,27.0,50.4,17.43,,1,,0.53,0.94,-0.17,,2.68,6.13,1.98,0.7,0.14,joao_neves,4.0,6.0,,2.0,1.0,1.0,1.0,2.0,0.151,2.0,-0.38,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14566658,home,Paris Saint-Germain,Vitinha,,,vitinha,Vitinha,M,17,172.0,50727,M,902029,EUR,950400000,M,17,17,False,94.0,87.0,4.0,4.0,0.0,40.0,44.0,47.0,50.0,,3.0,,7.0,,,,89.0,109.0,9.9,9.0,0.334765,31.896,11.40735,11.0,322.52903776177,43.0,75.075,17.43,,5,,0.43,0.35,-0.57,,2.72,5.82,1.87,0.74,0.26,vitinha,,3.0,1.0,1.0,,2.0,2.0,1.0,1.0426,,1.0,,1.0,1.0,,2.0,3.0,3.0,,,1.6463,1.0,1.0,,,,,,,,,,,
14566658,home,Paris Saint-Germain,Fabián Ruiz,,,fabian-ruiz,F. Ruiz,M,8,189.0,21886,M,784655,EUR,828489600,M,8,8,False,71.0,66.0,2.0,1.0,0.0,24.0,24.0,42.0,47.0,,1.0,1.0,4.0,,,,90.0,83.0,7.8,6.0,0.0578486,29.556,11.46186,8.0,165.3793837576,21.0,41.685,16.905,,2,,0.31,0.2,-0.13,,2.85,5.62,2.11,0.72,0.16,fabianruiz52,1.0,3.0,,1.0,,,1.0,,0.2576,2.0,0.5,,,,1.0,,1.0,1.0,,,0.3355,,,1.0,,,,,,,,,,
14566658,home,Paris Saint-Germain,Khvicha Kvaratskhelia,,,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183.0,97566,M,889259,EUR,981936000,F,7,7,False,53.0,47.0,1.0,,1.0,17.0,19.0,30.0,34.0,,7.0,1.0,1.0,,,,79.0,76.0,7.4,12.0,0.201154,29.844,8.78174,8.0,301.22073317449,28.0,137.445,26.46,,1,,0.03,0.62,-0.1,,2.71,4.04,1.31,0.56,0.16,Kvaradona,2.0,7.0,,7.0,,,1.0,1.0,0.0223,2.0,-0.13,,6.0,1.0,2.0,2.0,,,,,,1.0,,1.0,4.0,,,,,,,,,
14566658,home,Paris Saint-Germain,Quentin Ndjantou,Quentin Ndjantou,,quentin-ndjantou,Q. Ndjantou,F,47,182.0,8400,M,1861665,EUR,1185148800,F,47,47,False,20.0,17.0,1.0,,1.0,7.0,8.0,10.0,12.0,1.0,3.0,,,2.0,,,79.0,34.0,6.7,10.0,0.0325893,29.664,9.69448,4.0,88.961868803383,12.0,12.6,9.24,,0,,0.02,0.09,-0.01,,2.34,4.93,1.63,0.69,0.1,,2.0,3.0,,1.0,,,1.0,3.0,,2.0,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,
