match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_challengeLost,stat_goalAssist,stat_accurateCross,player_sofascoreId,captain,stat_bigChanceCreated,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
10408508,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,12.0,11.0,,,4.0,4.0,7.0,8.0,2.0,,,1.0,,,,33.0,16.0,6.5,2.0,0.0,0.0,0.0650215,0,,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10408508,home,Celta Vigo,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1137,M,138890,EUR,775699200,F,9,9,True,5.0,2.0,2.0,1.0,,,3.0,6.0,3.0,,2.0,2.0,,,,33.0,13.0,7.1,5.0,0.0903,0.2466,0.0507478,2,,1.0,1.0,,,,1.0,1.0,2.0,,1.0,,,,,,,,2.0,,1.0,,,1.0,,,,,,,
10408508,home,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,F,35,35,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,,8.0,3.0,6.5,,0.0,0.0,0.00016737,0,,,,,,,,,,,,,,,,Pablo Durán,,,,,,,,,,,,,,,
10408508,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408508,home,Celta Vigo,Coke Carrillo,coke-carrillo,C. Carrillo,G,1,188,47,M,1114427,EUR,1010361600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408508,home,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408508,home,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408508,home,Celta Vigo,Tincho Conde,martin-conde,T. Conde,D,2,170,36,M,1630988,EUR,1048550400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408508,home,Celta Vigo,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179,653,M,1014118,EUR,1051574400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408508,home,Celta Vigo,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408508,home,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176,698,M,1154935,EUR,1057104000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Hugo Álvarez,,,,,,,,,,,,,,,
10408508,away,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,25,25,False,29.0,16.0,24.0,11.0,8.0,9.0,8.0,20.0,,2.0,9.0,,2.0,4.0,1.0,90.0,40.0,7.1,13.0,0.0,0.0,0.00171396,0,0.0196,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
10408508,away,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,False,38.0,27.0,7.0,1.0,11.0,16.0,16.0,26.0,1.0,1.0,14.0,,,,,84.0,58.0,6.1,19.0,0.028,0.0,0.0370568,1,,4.0,6.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,2.0,,,,3.0,,,,,,,,,
10408508,away,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,False,33.0,28.0,6.0,3.0,24.0,24.0,4.0,9.0,2.0,2.0,4.0,,,,,90.0,41.0,6.6,6.0,0.0159,0.1408,0.00143354,1,,,4.0,,,,,,,2.0,1.0,2.0,,,,Unai,García,1.0,1.0,1.0,,,,,,True,,,,,
10408508,away,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,29.0,22.0,6.0,2.0,18.0,19.0,4.0,10.0,4.0,7.0,6.0,1.0,,,,90.0,43.0,6.8,8.0,0.0475,0.0,0.00339187,1,,,4.0,,,2.0,1.0,,1.0,4.0,,2.0,,1.0,,,,,,,,,,,,,,,,,
10408508,away,Osasuna,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,20,20,False,11.0,8.0,2.0,,4.0,6.0,6.0,9.0,2.0,2.0,3.0,,,,,90.0,39.0,6.9,13.0,0.0,0.0,0.314249,0,,4.0,2.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,2.0,1.0,1.0,2.0,,,,,,,
10408508,away,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,22,22,False,24.0,22.0,3.0,3.0,14.0,15.0,8.0,9.0,2.0,1.0,3.0,1.0,,,,72.0,33.0,6.4,5.0,0.0,0.0,0.019796,0,,,3.0,,,,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,
10408508,away,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,36.0,28.0,3.0,,14.0,16.0,14.0,20.0,7.0,4.0,7.0,1.0,,,,90.0,50.0,6.7,10.0,0.0,0.0,0.00641984,0,,,4.0,2.0,2.0,2.0,,,,2.0,,4.0,,,,,,2.0,,,,,,,,,,,,,
10408508,away,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,51.0,48.0,8.0,8.0,31.0,31.0,19.0,24.0,4.0,,1.0,3.0,,,,90.0,61.0,7.5,5.0,0.0,0.0,0.116239,0,,4.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,3.0,,1.0,2.0,,,,,,,
10408508,away,Osasuna,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,False,27.0,18.0,6.0,5.0,11.0,12.0,7.0,16.0,4.0,1.0,1.0,1.0,,,,84.0,40.0,8.6,14.0,0.0758,0.6166,0.0399154,2,,1.0,3.0,2.0,2.0,1.0,,,4.0,2.0,,1.0,,,,,,,2.0,,1.0,1.0,,,,,,2.0,,,
10408508,away,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,11.0,7.0,,,3.0,4.0,4.0,7.0,7.0,2.0,,1.0,,,,73.0,23.0,6.8,8.0,0.2483,0.1127,0.0153807,2,,,10.0,,,,,,2.0,2.0,6.0,6.0,1.0,,,,,2.0,1.0,,,,,,budimir_ante,,,,,,
10408508,away,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,False,16.0,14.0,1.0,,3.0,3.0,11.0,16.0,3.0,1.0,3.0,2.0,,,,63.0,35.0,6.0,15.0,0.0,0.0,0.0466781,0,,3.0,9.0,6.0,,,1.0,1.0,3.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0
10408508,away,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,True,8.0,6.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,27.0,14.0,6.6,3.0,0.0229,0.0,0.00062607,1,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10408508,away,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,True,7.0,3.0,2.0,,2.0,4.0,1.0,3.0,2.0,,1.0,,,,,18.0,9.0,6.7,4.0,0.0,0.0,0.00120211,0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408508,away,Osasuna,Kike García,kike-garcia,K. García,F,19,186,1005,M,84972,EUR,627955200,F,18,18,True,2.0,1.0,,,,,1.0,2.0,,,1.0,,,,,17.0,3.0,6.4,2.0,0.0,0.0,0.00037346,0,,,5.0,,,,,,,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
10408508,away,Osasuna,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,8,8,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,10.0,7.0,6.2,3.0,0.0,0.0,0.00035871,0,,,2.0,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,
10408508,away,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,True,6.0,4.0,1.0,,3.0,3.0,1.0,3.0,1.0,2.0,3.0,,,,,10.0,9.0,6.5,2.0,0.0,0.0,0.00076084,0,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
10408508,away,Osasuna,Juan Pérez,juan-perez,J. Pérez,G,1,187,29,M,252777,EUR,837388800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408508,away,Osasuna,Dario Ramos,ramos-dario,D. Ramos,G,,191,10,M,878492,EUR,940291200,G,39,39,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408508,away,Osasuna,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408508,away,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408508,away,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408508,away,Osasuna,Roberto Torres,roberto-torres,R. Torres,M,,176,101,M,211122,EUR,605232000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
