match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_lastManTackle,stat_totalTackle,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_totalCross,stat_wonContest,stat_bigChanceCreated,stat_keyPass,captain,player_firstName,player_lastName,player_sofascoreId,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_hitWoodwork
12501552,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,36.0,20.0,25.0,9.0,0.0,14.0,15.0,6.0,21.0,1.0,15.0,1.0,2.0,3.0,5.0,1.0,90.0,55.0,8.1,17.0,0.00118138,0,0.5023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501552,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,37.0,30.0,6.0,4.0,0.0,22.0,24.0,8.0,13.0,7.0,4.0,,,,,,90.0,49.0,7.0,8.0,0.00288643,0,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501552,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,4,4,False,26.0,20.0,3.0,1.0,0.0,17.0,20.0,3.0,6.0,4.0,4.0,,,,,,90.0,37.0,7.0,8.0,0.00065472,0,,1.0,1.0,2.0,4.0,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12501552,home,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,14.0,9.0,3.0,1.0,0.0,6.0,8.0,3.0,6.0,,3.0,,,,,,45.0,22.0,6.8,6.0,0.00084916,0,,1.0,1.0,2.0,4.0,,,2.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12501552,home,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,16,16,False,20.0,15.0,1.0,1.0,1.0,9.0,12.0,6.0,10.0,1.0,6.0,,,,,,81.0,34.0,7.1,10.0,0.498865,0,,,,2.0,2.0,3.0,,,,,1.0,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12501552,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,24.0,19.0,9.0,6.0,0.0,9.0,9.0,10.0,15.0,,4.0,,,,,,90.0,32.0,7.1,6.0,0.0124039,0,,,1.0,2.0,4.0,1.0,,1.0,2.0,,2.0,1.0,1.0,1.0,,,1.0,,,True,,,,,,,,,,,,,,,,
12501552,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,27.0,24.0,3.0,3.0,0.0,13.0,14.0,11.0,13.0,3.0,5.0,,,,,,90.0,48.0,7.0,8.0,0.00979234,1,,1.0,1.0,8.0,5.0,4.0,,2.0,3.0,1.0,,2.0,2.0,1.0,,,1.0,,,,,,ederson99,1.0,1.0,0.0497,,,,,,,,,,
12501552,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,False,29.0,22.0,3.0,,0.0,13.0,16.0,9.0,15.0,3.0,2.0,,,,,,85.0,54.0,6.5,12.0,0.00649586,1,,,2.0,5.0,3.0,,,1.0,2.0,1.0,1.0,,,,1.0,2.0,,,,,,,,2.0,,0.1102,1.0,1.0,,,,,,,,
12501552,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,F,8,8,False,26.0,22.0,3.0,2.0,0.0,10.0,11.0,12.0,16.0,2.0,2.0,,,,,,90.0,39.0,7.3,9.0,0.00804035,1,,3.0,1.0,6.0,4.0,1.0,,2.0,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,pasalicmario,1.0,,0.4816,,,1.0,1.0,0.8508,,,,,
12501552,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,False,20.0,12.0,1.0,1.0,0.0,4.0,5.0,8.0,19.0,,1.0,,,,,,81.0,37.0,6.5,19.0,0.00897385,0,,,2.0,7.0,6.0,5.0,,2.0,1.0,,,,2.0,,2.0,4.0,2.0,,,,,,molalookman,1.0,,,,,,,,,,,,
12501552,home,Atalanta,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,32,32,False,16.0,7.0,2.0,,1.0,2.0,5.0,6.0,13.0,,3.0,,,,,,80.0,35.0,8.4,16.0,0.22909,1,,6.0,5.0,13.0,11.0,2.0,,2.0,3.0,,,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,,,,mateoretegui,,,0.4935,,,1.0,1.0,0.9554,1.0,,,,
12501552,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,82943,EUR,655516800,D,2,2,True,11.0,10.0,1.0,,0.0,9.0,9.0,1.0,2.0,3.0,2.0,,,,,,45.0,19.0,6.2,3.0,0.00169606,0,,,,5.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,
12501552,home,Atalanta,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,70,70,True,5.0,1.0,,,0.0,,1.0,1.0,4.0,,1.0,,,,,,10.0,9.0,6.5,6.0,0.00010119,0,,2.0,2.0,4.0,3.0,,,,,,,,,1.0,2.0,,,,,,,,dani.malda,,,,,1.0,,,,,,,,
12501552,home,Atalanta,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,M,44,44,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,1.0,,,,,,9.0,7.0,6.5,4.0,0.00061343,0,,1.0,,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12501552,home,Atalanta,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179,11319,M,47743,EUR,580608000,M,7,7,True,3.0,2.0,1.0,1.0,0.0,,,2.0,5.0,,,,,,,,9.0,10.0,7.0,3.0,0.00102105,0,,,,,2.0,,,,,,,,,2.0,,2.0,,,,,,,cuadrado,,,,,,,,,,,,,
12501552,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,M,22,22,True,4.0,3.0,1.0,,0.0,,,3.0,4.0,2.0,1.0,,,,,,11.0,8.0,6.5,1.0,0.00137867,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501552,home,Atalanta,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,,,,,,,,,,
12501552,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501552,home,Atalanta,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9985,M,973437,EUR,978566400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,odilonkossounou,,,,,,,,,,,,,
12501552,home,Atalanta,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,105905,EUR,1053561600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501552,home,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,lakisamar10,,,,,,,,,,,,,
