match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_dispossessed,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_punches
12436870,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,F,8,8,False,50.0,42.0,6.0,4.0,0.0,12.0,13.0,45.0,,6.0,,,,,,90.0,73.0,6.7,20.0,0.0330703,6,,30.0,2.0,,6.0,3.0,,2.0,1.0,,1.0,1.0,,,2.0,,8.0,,,1.0,,1.1926,2.0,1.0,2.0,3.0,0.9106,True,2.0,,,
12436870,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,F,17,17,True,10.0,9.0,,,1.0,5.0,5.0,6.0,1.0,2.0,,,,,,29.0,20.0,6.7,5.0,0.0932299,2,,5.0,1.0,1.0,4.0,3.0,,1.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,,2.0,,0.6804,1.0,2.0,1.0,,,,,,,
12436870,home,Manchester United,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,True,9.0,8.0,,,0.0,4.0,5.0,4.0,,3.0,,,,,,29.0,12.0,7.2,2.0,0.00400749,1,,4.0,,,,,,,,,,,,,,,,,,,,0.0729,,1.0,,1.0,0.8608,,,1.0,,
12436870,home,Manchester United,Matthijs de Ligt,,,matthijs-de-ligt,M. de Ligt,D,4,188,32684,M,mdeligt,803031,EUR,934416000,D,4,4,True,2.0,2.0,,,0.0,1.0,1.0,1.0,,,,,,,,9.0,2.0,6.5,,0.00016065,0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436870,home,Manchester United,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,35,35,True,6.0,4.0,1.0,1.0,0.0,3.0,4.0,2.0,1.0,,,,,,,9.0,8.0,6.6,2.0,0.00015759,0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12436870,home,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,,1.0,,,,,,11.0,4.0,6.6,,0.00079422,0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436870,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436870,home,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436870,home,Manchester United,Toby Collyer,Toby Collyer,,toby-collyer,T. Collyer,M,33,180,7937,M,tobycollyer,1084356,EUR,1073088000,M,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436870,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436870,away,Fulham,Bernd Leno,,,bernd-leno,B. Leno,G,1,190,2695,M,,103335,EUR,699667200,G,1,1,False,39.0,27.0,14.0,3.0,0.0,27.0,31.0,8.0,1.0,9.0,,3.0,4.0,,,90.0,48.0,6.8,12.0,0.00011966,0,1.0671,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,1.0,1.0
12436870,away,Fulham,Kenny Tete,,,kenny-tete,K. Tete,D,2,180,1146,M,,190877,EUR,813196800,D,2,2,False,24.0,18.0,2.0,1.0,0.0,10.0,14.0,12.0,1.0,6.0,,,,,,90.0,47.0,7.0,9.0,0.00414463,2,,8.0,2.0,,5.0,2.0,3.0,1.0,,1.0,,,,,2.0,,2.0,,,1.0,,0.0862,1.0,,,1.0,0.2845,,,,,
12436870,away,Fulham,Issa Diop,,,issa-diop,I. Diop,D,31,194,838,M,,825719,EUR,852768000,D,31,31,False,35.0,28.0,7.0,5.0,0.0,18.0,23.0,12.0,5.0,,,,,,,90.0,45.0,7.2,7.0,0.0039252,0,,10.0,,,,4.0,,4.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12436870,away,Fulham,Calvin Bassey,,,calvin-bassey,C. Bassey,D,3,185,8710,M,,861972,EUR,946598400,D,3,3,False,62.0,57.0,6.0,3.0,0.0,43.0,45.0,17.0,3.0,4.0,,,,,,90.0,73.0,6.5,7.0,0.0283522,2,,14.0,1.0,1.0,4.0,2.0,,1.0,1.0,,,,1.0,2.0,,,,,,1.0,,0.0966,1.0,1.0,,,,,1.0,,1.0,
12436870,away,Fulham,Antonee Robinson,,,antonee-robinson,A. Robinson,D,33,183,2862,M,,803174,EUR,870998400,D,33,33,False,33.0,25.0,3.0,2.0,0.0,15.0,20.0,14.0,6.0,7.0,,,,,,90.0,64.0,7.3,14.0,0.0101852,0,,10.0,1.0,2.0,4.0,10.0,2.0,8.0,6.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,2.0,,,,,,,,
12436870,away,Fulham,Andreas Pereira,,,andreas-pereira,A. Pereira,M,8,177,14092,M,andreaspereira,285949,EUR,820454400,M,18,18,False,42.0,31.0,4.0,1.0,0.0,9.0,12.0,42.0,,9.0,,,,,,89.0,62.0,7.3,20.0,0.16116,0,,27.0,2.0,2.0,7.0,5.0,,,,3.0,1.0,,,2.0,2.0,6.0,12.0,5.0,,,,,,1.0,,,,,,,,
12436870,away,Fulham,Saša Lukić,,,sasa-lukic,S. Lukić,M,20,183,2086,M,,371222,EUR,839894400,M,20,20,False,45.0,40.0,1.0,1.0,0.0,23.0,25.0,20.0,1.0,8.0,,,,,,89.0,55.0,6.9,5.0,0.00896154,0,,17.0,,,2.0,4.0,1.0,3.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
12436870,away,Fulham,Adama Traoré,,,adama-traore,A. Traoré,F,17,178,12517,M,adamatrd,286165,EUR,822528000,M,11,11,False,20.0,14.0,1.0,,0.0,1.0,2.0,19.0,,6.0,,,,,,78.0,41.0,6.6,15.0,0.0211305,3,,13.0,1.0,3.0,10.0,10.0,,1.0,,2.0,9.0,4.0,,3.0,1.0,,1.0,,,1.0,,0.103,,3.0,,,,,2.0,,,
12436870,away,Fulham,Emile Smith Rowe,,,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,32,32,False,26.0,20.0,,,0.0,13.0,16.0,11.0,,3.0,,,,,,64.0,36.0,6.8,9.0,0.00260627,0,,7.0,,1.0,,3.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,
12436870,away,Fulham,Alex Iwobi,,,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,M,17,17,False,25.0,18.0,,,0.0,6.0,8.0,20.0,1.0,5.0,,,,,,90.0,48.0,6.5,18.0,0.148409,1,,13.0,3.0,,10.0,5.0,,4.0,3.0,,5.0,1.0,,1.0,,,3.0,1.0,,1.0,,0.0393,2.0,2.0,,,,,,,,
12436870,away,Fulham,Rodrigo Muniz,,,rodrigo-muniz,R. Muniz,F,9,184,4470,M,RodrigoMuniz019,1015256,EUR,988934400,F,9,9,False,6.0,5.0,,,0.0,2.0,2.0,4.0,1.0,2.0,,,,,,78.0,22.0,7.0,7.0,0.00468298,2,,3.0,6.0,4.0,9.0,6.0,1.0,,,1.0,1.0,1.0,,,,2.0,,,,,,0.1102,3.0,3.0,,1.0,0.6326,,1.0,,,
12436870,away,Fulham,Tom Cairney,,,tom-cairney,T. Cairney,M,10,185,581,M,,82566,EUR,664329600,M,10,10,True,16.0,15.0,,,0.0,6.0,6.0,11.0,,2.0,,,,,,26.0,21.0,6.7,3.0,0.0533287,0,,9.0,1.0,,3.0,3.0,,,,1.0,3.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
12436870,away,Fulham,Harry Wilson,,,harry-wilson,H. Wilson,M,8,173,4932,M,,355528,EUR,858988800,M,8,8,True,6.0,5.0,,,0.0,,,6.0,,,,,,,,12.0,9.0,6.6,3.0,0.0113296,0,,5.0,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,
12436870,away,Fulham,Raúl Jiménez,,,raul-jimenez,R. Jiménez,F,7,189,17432,M,RJimenez9,192442,EUR,673401600,F,7,7,True,4.0,2.0,1.0,1.0,0.0,,,4.0,,,,,,,,12.0,5.0,6.5,3.0,0.00358494,0,,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12436870,away,Fulham,Harrison Reed,,,harrison-reed,H. Reed,M,6,176,353,M,,365802,EUR,791164800,M,6,6,True,1.0,1.0,,,0.0,,,1.0,,,,,,,,1.0,4.0,,2.0,0.00018219,0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
12436870,away,Fulham,Jay Stansfield,,,jay-stansfield,J. Stansfield,F,28,187,999,M,,1013987,EUR,1038096000,F,28,28,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12436870,away,Fulham,Steven Benda,,,steven-benda,S. Benda,G,13,192,238,M,,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436870,away,Fulham,Jorge Cuenca,,,jorge-cuenca,J. Cuenca,D,15,190,660,M,,868715,EUR,942796800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436870,away,Fulham,Timothy Castagne,,,timothy-castagne,T. Castagne,D,21,185,2321,M,,329417,EUR,818121600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436870,away,Fulham,Joshua King,Joshua King,,joshua-king,J. King,M,24,172,1804,M,,1546231,EUR,1167782400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
