match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_aerialLost,stat_shotOffTarget,stat_keyPass,stat_blockedScoringAttempt,stat_challengeLost,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_lastManTackle,stat_goodHighClaim,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,player_sofascoreId,stat_goals
10382148,home,Fortuna Sittard,Ivor Pandur,ivor-pandur,I. Pandur,G,1,187,669,M,943212,EUR,953942400,G,31,31,False,37.0,31.0,13.0,7.0,27.0,27.0,4.0,10.0,1.0,14.0,3.0,5.0,1.0,1.0,90.0,53.0,7.4,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382148,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,25.0,18.0,3.0,2.0,8.0,9.0,11.0,22.0,2.0,4.0,,,,,90.0,50.0,6.8,15.0,0,6.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10382148,home,Fortuna Sittard,Ximo Navarro,ximo-navarro,X. Navarro,D,23,176,95,M,150864,EUR,633052800,D,2,2,False,60.0,51.0,7.0,4.0,38.0,42.0,13.0,18.0,2.0,4.0,,,,,75.0,75.0,6.8,12.0,0,,,2.0,5.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10382148,home,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,67.0,58.0,11.0,7.0,48.0,53.0,10.0,15.0,2.0,6.0,,,,,90.0,77.0,7.0,10.0,1,1.0,,4.0,3.0,,1.0,1.0,3.0,2.0,,,2.0,1.0,,,Rodrigo,Guth,1.0,1.0,,,,,,,,,,,,,
10382148,home,Fortuna Sittard,George Cox,george-cox,G. Cox,M,,171,91,M,920556,EUR,884736000,D,5,5,False,24.0,21.0,3.0,2.0,12.0,13.0,11.0,17.0,,8.0,,,,,75.0,49.0,7.5,11.0,0,6.0,2.0,1.0,4.0,1.0,3.0,1.0,,1.0,,,1.0,3.0,,,George,Cox,,,1.0,,,,,,,,,,,,
10382148,home,Fortuna Sittard,Doğan Erdoğan,dogan-erdogan,D. Erdoğan,M,21,182,50,M,257407,EUR,840672000,M,21,21,False,51.0,37.0,12.0,6.0,20.0,24.0,17.0,29.0,1.0,10.0,,,,,90.0,57.0,6.7,18.0,0,2.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
10382148,home,Fortuna Sittard,Oğuzhan Özyakup,oguzhan-ozyakup,O. Özyakup,M,,180,252,M,137642,EUR,717206400,M,15,15,False,42.0,34.0,5.0,3.0,13.0,14.0,21.0,28.0,,4.0,,,,,90.0,53.0,6.5,11.0,1,,,3.0,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,
10382148,home,Fortuna Sittard,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,,170,335,M,901857,EUR,989107200,M,85,85,False,16.0,8.0,,,5.0,6.0,3.0,12.0,1.0,2.0,,,,,62.0,34.0,6.5,15.0,2,2.0,,5.0,4.0,1.0,,,1.0,1.0,2.0,1.0,,2.0,3.0,2.0,,,1.0,2.0,,,1.0,1.0,,,,,,,,,
10382148,home,Fortuna Sittard,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,M,10,10,False,22.0,15.0,5.0,2.0,5.0,7.0,11.0,16.0,,5.0,,,,,62.0,32.0,6.8,9.0,1,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,True,,,,,,,,
10382148,home,Fortuna Sittard,Íñigo Cordoba,inigo-cordoba,I. Cordoba,M,21,178,215,M,605650,EUR,858211200,M,7,7,False,24.0,20.0,,,6.0,6.0,16.0,23.0,,6.0,,,,,83.0,42.0,7.0,11.0,1,5.0,2.0,5.0,6.0,2.0,3.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,2.0,1.0,2.0,,,,,,,,,,
