match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_totalOffside,stat_totalCross,captain,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
10388486,home,1. FSV Mainz 05,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,36.0,19.0,29.0,12.0,9.0,13.0,10.0,23.0,12.0,4.0,2.0,90.0,45.0,6.2,17.0,0.0,0.0,0.00549371,0,-0.5638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388486,home,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,False,33.0,19.0,4.0,2.0,15.0,24.0,4.0,9.0,9.0,,,90.0,49.0,6.8,15.0,0.0935,0.0,0.00312081,1,,,,5.0,9.0,5.0,10.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10388486,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,24.0,18.0,6.0,4.0,12.0,16.0,6.0,8.0,6.0,,,68.0,33.0,6.9,7.0,0.0,0.0,0.00676014,0,,,,2.0,2.0,5.0,4.0,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10388486,home,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,D,20,20,False,25.0,14.0,7.0,1.0,9.0,17.0,5.0,9.0,8.0,,,90.0,37.0,6.5,12.0,0.0,0.0,0.00226822,0,,,,4.0,2.0,5.0,2.0,,6.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
10388486,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,M,30,30,False,11.0,8.0,3.0,1.0,4.0,6.0,4.0,7.0,2.0,,,69.0,29.0,6.9,10.0,0.2267,0.937,0.0207214,1,,,,1.0,1.0,5.0,2.0,,2.0,,1.0,2.0,1.0,,1.0,1.0,,2.0,True,1.0,1.0,2.0,,,,,,,,,,,,,
10388486,home,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,20.0,10.0,4.0,,7.0,8.0,3.0,12.0,9.0,,,62.0,35.0,7.7,10.0,0.0318,0.0,0.185281,1,,,,2.0,2.0,6.0,7.0,1.0,1.0,2.0,2.0,1.0,,1.0,,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,
10388486,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,M,31,31,False,35.0,24.0,11.0,7.0,7.0,9.0,17.0,27.0,9.0,,,90.0,58.0,7.1,16.0,0.1409,0.0,0.0179062,3,,,,3.0,2.0,6.0,9.0,2.0,2.0,1.0,5.0,,1.0,,2.0,2.0,,1.0,,,,1.0,,1.0,,,2.0,,1.0,,,,,,
10388486,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,32.0,20.0,5.0,4.0,13.0,18.0,10.0,20.0,9.0,,,90.0,57.0,8.1,16.0,0.0487,0.0,0.187896,1,,,,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,,,,1.0,,,6.0,,,,,1.0,,,2.0,,5.0,,3.0,,,,,
10388486,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,False,16.0,12.0,,,5.0,5.0,7.0,14.0,2.0,,,90.0,40.0,9.4,13.0,1.0205,2.649,0.0866717,5,,,,2.0,1.0,8.0,10.0,,,,2.0,1.0,,,1.0,3.0,1.0,3.0,,5.0,3.0,4.0,,5.0,3.0,,4.0,2.0,,,1.0,,,,
10388486,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,20.0,12.0,2.0,,6.0,8.0,6.0,13.0,3.0,,,62.0,33.0,7.5,15.0,0.5196,0.9577,0.0402011,1,,,,,2.0,,4.0,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,5.0,,1.0,1.0,,,,,,,,,,
