match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_totalOffside
12764334,away,FCSB,Mihai Popescu,mihai-popescu,M. C. Popescu,D,17,190,704,M,798298,EUR,736732800,D,17,17,False,,32.0,20.0,9.0,3.0,0.0,15.0,20.0,5.0,12.0,9.0,4.0,2.0,,,90.0,54.0,8.1,13.0,0.0358585,0,,,,,,1.0,5.0,1.0,1.0,11.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,1.0,,,,
12764334,away,FCSB,Joyskim Dawa,joyskim-dawa,J. Dawa,D,5,194,542,M,928336,EUR,829008000,D,5,5,False,,25.0,16.0,6.0,1.0,0.0,14.0,19.0,2.0,6.0,8.0,,,,,90.0,36.0,7.0,9.0,0.00047614,1,,,,,,,5.0,2.0,,5.0,2.0,3.0,2.0,,,1.0,,,2.0,0.2571,,,,,,,1.0,,,
12764334,away,FCSB,Risto Radunović,risto-radunovic,R. Radunović,D,33,184,500,M,117128,EUR,704937600,D,33,33,False,,46.0,37.0,6.0,2.0,0.0,25.0,31.0,13.0,17.0,3.0,11.0,,,,90.0,81.0,7.3,18.0,0.226044,1,,,,2.0,1.0,,,2.0,,5.0,2.0,3.0,2.0,,,,1.0,5.0,1.0,0.0206,0.0172,,1.0,,,,,,,
12764334,away,FCSB,Vlad Chiricheş,vlad-chiriches,V. Chiricheş,M,21,184,773,M,69295,EUR,627004800,M,21,21,False,,30.0,23.0,2.0,1.0,0.0,13.0,18.0,10.0,12.0,9.0,7.0,4.0,,,90.0,48.0,7.2,9.0,0.00852021,1,,,,,,4.0,1.0,8.0,,,2.0,4.0,3.0,,1.0,1.0,,1.0,2.0,0.0212,,,1.0,,,1.0,,,,
12764334,away,FCSB,Adrian Șut,adrian-sut,A. Șut,M,89,185,1259,M,839577,EUR,925430400,M,8,8,False,,25.0,16.0,3.0,1.0,0.0,13.0,17.0,3.0,8.0,4.0,2.0,2.0,,,90.0,36.0,6.6,10.0,0.00060404,2,,,,,,1.0,1.0,5.0,,2.0,,,,,1.0,1.0,1.0,,3.0,0.3749,0.1061,,1.0,1.0,,1.0,1.0,,,
12764334,away,FCSB,David Miculescu,david-miculescu,D. Miculescu,F,11,190,914,M,905096,EUR,988761600,M,11,11,False,,19.0,12.0,3.0,1.0,0.0,8.0,9.0,4.0,11.0,6.0,5.0,3.0,,,90.0,37.0,6.7,14.0,0.00326777,2,,,,1.0,,1.0,1.0,6.0,,,2.0,,,,,,1.0,2.0,2.0,0.0589,0.0269,1.0,4.0,2.0,1.0,,,,,
12764334,away,FCSB,Darius Olaru,darius-olaru,D. Olaru,M,27,177,2518,M,812808,EUR,888883200,M,27,27,False,True,31.0,18.0,3.0,1.0,0.0,9.0,14.0,10.0,20.0,4.0,3.0,3.0,,,89.0,50.0,6.5,25.0,0.132436,0,,,,3.0,1.0,4.0,1.0,13.0,2.0,,,,,3.0,1.0,,,4.0,3.0,,,1.0,5.0,,,,,,,
12764334,away,FCSB,Florin Tănase,florin-tanase,F. Tănase,M,10,185,1396,M,537032,EUR,788745600,M,7,7,False,,26.0,19.0,1.0,,0.0,9.0,13.0,11.0,14.0,3.0,6.0,1.0,,,90.0,44.0,6.5,13.0,0.0452682,0,,,,1.0,1.0,1.0,2.0,7.0,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,,1.0,2.0,,,,,,,
12764334,away,FCSB,Daniel Popa,daniel-popa,D. Popa,F,29,186,169,M,845165,EUR,805680000,F,19,19,False,,14.0,8.0,2.0,,0.0,3.0,3.0,5.0,11.0,2.0,2.0,,,,64.0,27.0,6.4,13.0,0.0982424,0,,,,,,2.0,1.0,7.0,,,,1.0,1.0,1.0,,,,2.0,1.0,,,4.0,,,,,,,,1.0
12764334,away,FCSB,Baba Alhassan,alhassan-baba,B. Alhassan,M,42,186,596,M,1085422,EUR,946857600,M,42,42,True,,7.0,5.0,,,0.0,2.0,4.0,3.0,3.0,2.0,3.0,,,,26.0,14.0,6.4,5.0,0.00425968,1,,,,,,1.0,,4.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.218,0.2169,1.0,2.0,1.0,,,1.0,,,
12764334,away,FCSB,Mihai Toma,toma-mihai,M. Toma,M,22,172,360,M,1446612,EUR,1171670400,M,22,22,True,,,,,,0.0,,,,,,,,,,1.0,,,,,0,,Mihai Toma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764334,away,FCSB,Mihai Udrea,udrea-mihai,M. Udrea,G,34,186,201,M,1033269,EUR,995587200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,Mihai,Udrea,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764334,away,FCSB,Alexandru Pantea,alexandru-pantea,A. Pantea,D,28,172,327,M,1033266,EUR,1063238400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764334,away,FCSB,Ionuț Panțîru,ionut-pantiru,I. Panțîru,D,2,179,98,M,870126,EUR,827452800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764334,away,FCSB,William Baeten,baeten-william,W. Baeten,M,,181,163,M,1129835,EUR,855273600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,William,Baeten,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764334,away,FCSB,Alexandru Musi,alexandru-musi,A. M. Musi,M,7,180,512,M,1142723,EUR,1090022400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,Alexandru Marian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764334,away,FCSB,Marius Ștefănescu,marius-stefanescu,M. Ștefănescu,M,15,168,495,M,988637,EUR,903398400,F,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764334,away,FCSB,Luis Phelipe,luis-phelipe,L. Phelipe,M,11,179,215,M,974310,EUR,981936000,F,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
