match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_wonTackle,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_goals,stat_penaltyMiss,stat_errorLeadToAShot,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_penaltyConceded,stat_goalAssist
10433958,home,Galatasaray,Léo Dubois,leo-dubois,L. Dubois,D,,178,593,M,,552680,EUR,779500800,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433958,home,Galatasaray,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,322,M,,202032,EUR,777600000,M,54,54,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433958,home,Galatasaray,Hamza Akman,hamza-akman,H. Akman,M,18,170,354,M,,1394720,EUR,1096243200,M,81,81,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2940,M,,103457,EUR,677808000,G,1,1,False,True,35.0,21.0,17.0,3.0,20.0,22.0,1.0,13.0,10.0,6.0,11.0,90.0,53.0,9.3,14.0,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,
10433958,away,Gaziantep FK,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173,90,M,,189627,EUR,749174400,D,70,70,False,,22.0,15.0,2.0,,9.0,9.0,6.0,13.0,5.0,,,90.0,46.0,7.1,9.0,1,,,,,3.0,9.0,1.0,2.0,2.0,,,1.0,2.0,6.0,,1.0,1.0,,1.0,,1.0,,6.0,,,1.0,,,,,,,,,,,1.0,,
10433958,away,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,5,185,90,M,,355004,EUR,855792000,D,15,15,False,,41.0,33.0,11.0,4.0,26.0,30.0,7.0,11.0,5.0,,,90.0,47.0,6.2,8.0,0,,,,1.0,4.0,2.0,,,,,,3.0,1.0,1.0,,,1.0,,,,3.0,,,,,,,,1.0,,,,,,,,,1.0,
10433958,away,Gaziantep FK,Papy Djilobodji,papy-djilobodji,P. Djilobodji,D,3,193,176,M,,106661,EUR,596937600,D,3,3,False,,49.0,37.0,9.0,3.0,30.0,34.0,7.0,15.0,8.0,,,90.0,61.0,6.6,13.0,1,,,,1.0,2.0,3.0,,1.0,1.0,1.0,,6.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182,55,M,,320905,EUR,738979200,D,16,16,False,,33.0,24.0,3.0,1.0,10.0,11.0,15.0,23.0,4.0,,,90.0,49.0,6.1,10.0,0,,,1.0,,4.0,2.0,1.0,,,,,3.0,2.0,2.0,1.0,,2.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Ángelo Sagal,angelo-sagal,Á. Sagal,M,25,180,261,M,,588784,EUR,735091200,M,28,28,False,,21.0,18.0,1.0,1.0,9.0,11.0,10.0,11.0,3.0,,,82.0,31.0,7.3,5.0,2,Ángelo,Sagal,1.0,1.0,8.0,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,3.0,,1.0,3.0,,,,,1.0,,,,1.0,,,,,,,,,
10433958,away,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,,310068,EUR,743472000,M,8,8,False,,36.0,30.0,4.0,2.0,19.0,21.0,11.0,15.0,1.0,,,90.0,44.0,6.8,8.0,0,,,,2.0,3.0,3.0,3.0,,,,,1.0,3.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,20,176,57,M,,344225,EUR,788572800,M,19,19,False,,40.0,36.0,2.0,1.0,23.0,26.0,13.0,15.0,5.0,,,76.0,53.0,7.1,7.0,0,,,1.0,2.0,1.0,5.0,1.0,1.0,1.0,,,3.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175,564,M,,899069,EUR,862790400,M,17,17,False,,8.0,8.0,,,2.0,2.0,6.0,7.0,1.0,,,59.0,18.0,6.4,3.0,0,,,1.0,,4.0,6.0,,3.0,2.0,,,,,2.0,1.0,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177,797,M,,180511,EUR,647395200,F,44,44,False,,43.0,38.0,5.0,3.0,9.0,11.0,29.0,37.0,5.0,,,90.0,62.0,7.2,14.0,4,,,5.0,,4.0,4.0,,1.0,1.0,2.0,,1.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,2.0,,,2.0,,,,,,,,,,,,1.0
10433958,away,Gaziantep FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1262,M,,841012,EUR,833155200,F,25,25,False,,9.0,6.0,,,3.0,4.0,3.0,5.0,2.0,,,59.0,21.0,6.6,7.0,2,,,,2.0,5.0,4.0,1.0,2.0,,2.0,,3.0,1.0,,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Lazar Marković,lazar-markovic,L. Marković,M,50,175,324,M,,98461,EUR,762566400,M,50,50,True,,15.0,12.0,1.0,,2.0,2.0,11.0,16.0,4.0,,,31.0,25.0,6.7,6.0,0,,,3.0,,2.0,3.0,1.0,3.0,2.0,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Tomáš Pekhart,tomas-pekhart,T. Pekhart,F,17,194,281,M,,41999,EUR,612144000,F,9,9,True,,8.0,6.0,,,2.0,2.0,4.0,6.0,3.0,,,31.0,12.0,6.7,3.0,0,,,,1.0,4.0,3.0,,1.0,,,,,,1.0,,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175,69,M,,226992,EUR,802915200,M,5,5,True,,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,14.0,6.0,6.3,1.0,1,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
10433958,away,Gaziantep FK,Valmir Veliu,valmir-veliu,V. Veliu,M,7,180,51,M,,1014717,EUR,960076800,F,7,7,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,8.0,6.0,6.6,1.0,1,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196,109,M,,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Alin Toșca,alin-tosca,A. Toșca,D,,181,130,M,,110210,EUR,700531200,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,2,179,18,M,,1016384,EUR,933033600,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187,129,M,,904228,EUR,908409600,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,18,M,,777291,EUR,745891200,D,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433958,away,Gaziantep FK,Luka Stankovski,stankovski-luka,L. Stankovski,M,80,190,95,M,,1063157,EUR,1030924800,M,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
