match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_hitWoodwork,stat_blockedScoringAttempt,stat_goals,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_goalAssist,player_firstName,player_lastName,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAShot
11450185,home,Galatasaray,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,,930775,EUR,944611200,F,21,21,False,,19.0,17.0,1.0,1.0,3.0,3.0,14.0,16.0,,1.0,,,,,89.0,35.0,7.2,5.0,0.262833,3,,,,3.0,2.0,4.0,6.0,,,1.0,1.0,2.0,1.0,,0.2431,0.4205,4.0,1.0,,1.0,,,1.0,,2.0,2.0,,,,1.0,1.0,,
11450185,home,Galatasaray,Tetê,tete,Tetê,F,21,175,4004,M,Tete,980327,EUR,950572800,F,20,20,True,,5.0,1.0,1.0,,1.0,2.0,,3.0,,3.0,,,,,19.0,10.0,6.6,6.0,3.11e-06,0,,,,,1.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,
11450185,home,Galatasaray,Kazımcan Karataş,kazimcan-karatas,K. Karataş,D,88,182,1611,M,,1008884,EUR,1042675200,D,88,88,True,,,,,,,,,,,,,,,,11.0,4.0,6.5,3.0,0.00015741,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450185,home,Galatasaray,Ali Turap Bülbül,ali-turap-bulbul,A. T. Bülbül,D,81,179,495,M,,1149043,EUR,1106611200,D,72,72,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,4.0,,2.0,0.00034701,0,,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11450185,home,Galatasaray,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,,1130115,EUR,1091404800,M,5,5,True,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,0.134137,0,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,
11450185,home,Galatasaray,Efe Akman,efe-akman,E. Akman,M,8,175,1340,M,,1215206,EUR,1142812800,M,83,83,True,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,0.00033213,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11450185,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450185,home,Galatasaray,Ali Yeşilyurt,ali-yesilyurt,A. Yeşilyurt,D,58,192,558,M,,1149047,EUR,1122681600,D,58,58,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450185,home,Galatasaray,Gökdeniz Gürpüz,gokdeniz-gurpuz,G. Gürpüz,M,33,178,1645,M,,1417051,EUR,1140825600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gökdeniz Gürpüz,,,,,
11450185,home,Galatasaray,Hamza Akman,hamza-akman,H. Akman,M,18,170,348,M,,1394720,EUR,1096243200,M,81,81,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450185,home,Galatasaray,Baran Demiroğlu,baran-demiroglu,B. Demiroğlu,F,90,185,357,M,,1405714,EUR,1114992000,F,56,56,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450185,away,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,,1195772,EUR,1111276800,G,1,1,False,,43.0,16.0,36.0,9.0,9.0,14.0,7.0,29.0,,14.0,4.0,7.0,1.0,1.0,90.0,52.0,7.4,27.0,0.00434167,0,0.3801,,,,,,,,,,,,,,,,,,,,,,,,,,,Deniz Ertas,,,,,
11450185,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,,904303,EUR,923616000,D,5,5,False,,24.0,15.0,5.0,2.0,12.0,16.0,3.0,8.0,6.0,3.0,,,,,90.0,48.0,6.6,12.0,0.00158172,1,,,,3.0,3.0,5.0,6.0,1.0,,,,2.0,2.0,,0.077,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,
11450185,away,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,,787949,EUR,881712000,D,4,4,False,,22.0,18.0,4.0,1.0,15.0,17.0,3.0,5.0,3.0,4.0,,,,,90.0,31.0,6.2,5.0,0.00203596,0,,,,2.0,4.0,5.0,6.0,,,,,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
11450185,away,Konyaspor,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181,677,M,,156400,EUR,710553600,D,15,15,False,,26.0,20.0,6.0,2.0,15.0,18.0,5.0,8.0,5.0,4.0,,,,,89.0,45.0,7.0,8.0,0.00101458,1,,,,2.0,1.0,2.0,7.0,1.0,,1.0,3.0,4.0,1.0,,0.0241,0.0193,,,,,,,,1.0,2.0,1.0,,,,,,1.0,1.0
11450185,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,,224112,EUR,638928000,D,12,12,False,True,33.0,22.0,7.0,4.0,12.0,14.0,12.0,24.0,4.0,5.0,,,,,90.0,60.0,7.1,16.0,0.223856,0,,5.0,2.0,1.0,1.0,5.0,7.0,,1.0,,1.0,6.0,3.0,1.0,,,2.0,,,,,2.0,1.0,,,,,,,,,,
11450185,away,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,,1063942,EUR,894844800,M,35,35,False,,23.0,11.0,3.0,,5.0,9.0,6.0,14.0,3.0,4.0,,,,,74.0,40.0,6.5,14.0,0.00167208,0,,,,3.0,1.0,9.0,6.0,1.0,,,,1.0,1.0,4.0,,,,,,,,1.0,1.0,,,4.0,,Ogulcan Ülgün,,,,2.0,
11450185,away,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,,847782,EUR,746841600,M,6,6,False,,23.0,15.0,5.0,3.0,7.0,11.0,8.0,12.0,,2.0,,,,,89.0,40.0,6.7,15.0,0.00474494,1,,,,1.0,,5.0,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.0829,0.1067,,,,,,1.0,1.0,1.0,3.0,2.0,,,,,,1.0,
11450185,away,Konyaspor,Louka Prip,prip-louka,L. Prip,M,,182,142,M,,976127,EUR,867542400,M,11,11,False,,10.0,6.0,,,4.0,5.0,2.0,5.0,1.0,3.0,,,,,74.0,24.0,6.8,10.0,0.00104234,2,,,,2.0,1.0,4.0,2.0,,,1.0,2.0,,,1.0,0.2036,0.0548,,1.0,,,,,2.0,,2.0,1.0,,,,,,,
11450185,away,Konyaspor,Alexandru Cicâldău,alexandru-cicaldau,A. Cicâldău,M,20,178,682,M,,827540,EUR,868320000,M,8,8,False,,16.0,11.0,,,4.0,4.0,8.0,13.0,1.0,1.0,,,,,83.0,23.0,6.7,7.0,0.054538,1,,1.0,1.0,6.0,,10.0,,,,1.0,,,,2.0,0.0337,0.1742,1.0,,,,,2.0,,,2.0,,,,,,1.0,,
11450185,away,Konyaspor,Marlos Moreno,marlos-moreno,M. Moreno,F,7,173,1658,M,,818942,EUR,843177600,M,70,70,False,,17.0,13.0,,,7.0,8.0,6.0,9.0,,7.0,,,,,90.0,46.0,7.0,13.0,0.0948581,0,,,,1.0,2.0,7.0,16.0,12.0,,,2.0,2.0,2.0,1.0,,,1.0,,,,,,,7.0,4.0,5.0,,,,,1.0,,
11450185,away,Konyaspor,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186,454,M,,42898,EUR,681609600,F,16,16,False,,12.0,10.0,,,2.0,2.0,8.0,11.0,2.0,,,,,,90.0,35.0,5.9,18.0,0.0047039,1,,1.0,,9.0,1.0,17.0,4.0,1.0,,1.0,,,,1.0,0.3337,0.3061,,,,,,1.0,5.0,,9.0,3.0,,,,1.0,,,
11450185,away,Konyaspor,Ahmet Oğuz,ahmet-oguz,A. Oğuz,D,22,175,120,M,,603902,EUR,727142400,D,22,22,True,,7.0,5.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,,,,,,16.0,19.0,6.2,6.0,0.00105079,0,,,,1.0,,3.0,3.0,2.0,,,,,,1.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,
11450185,away,Konyaspor,Robert Murić,robert-muric,R. Murić,M,,182,210,M,,283853,EUR,826588800,M,7,7,True,,3.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,,,,,,,16.0,5.0,6.5,1.0,0.049225,0,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11450185,away,Konyaspor,Emrehan Gedikli,emrehan-gedikli,E. Gedikli,F,9,185,198,M,,997130,EUR,1051228800,F,90,90,True,,1.0,1.0,,,1.0,1.0,,,,,,,,,13.0,3.0,6.5,1.0,5.085e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11450185,away,Konyaspor,Niko Rak,niko-rak,N. Rak,M,32,173,121,M,,1048837,EUR,1059177600,M,21,21,True,,3.0,3.0,,,3.0,3.0,,,,,,,,,1.0,4.0,,,2.72e-05,0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11450185,away,Konyaspor,Yunus Malli,yunus-malli,Y. Malli,M,,179,114,M,,136262,EUR,698889600,M,10,10,True,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,1.778e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450185,away,Konyaspor,Mehmet Erdoğan,mehmet-erdogan,M. Erdoğan,G,1,193,37,M,,1173536,EUR,1088899200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mehmet Erdogan,,,,,
11450185,away,Konyaspor,Cebrail Karayel,cebrail-karayel,C. Karayel,D,77,176,32,M,,816485,EUR,776908800,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450185,away,Konyaspor,Kahraman Demirtaş,kahraman-demirtas,K. Demirtaş,D,47,184,25,M,,845313,EUR,762480000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450185,away,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450185,away,Konyaspor,Mehmet Ali Büyüksayar,buyuksayar-mehmet-ali,M. A. Büyüksayar,F,42,166,33,M,,1390214,EUR,1083974400,M,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mehmet,Ali Büyüksayar,,,,
