match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_fouls,stat_interceptionWon,stat_totalTackle,player_firstName,player_lastName,stat_wonTackle,stat_penaltyConceded,stat_totalContest,stat_wonContest,captain,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_blockedScoringAttempt,stat_wasFouled,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
12117018,home,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,False,28.0,26.0,5.0,4.0,24.0,25.0,2.0,3.0,1.0,1.0,9.0,1.0,1.0,2.0,90.0,35.0,6.7,2.0,0.00124197,0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117018,home,Botafogo,Damián Suárez,damian-suarez,D. Suárez,D,,172,369,M,36982,EUR,578102400,D,22,22,False,39.0,32.0,1.0,1.0,11.0,13.0,21.0,27.0,4.0,1.0,3.0,,,,82.0,58.0,6.5,14.0,0.0309028,1,,1.0,2.0,1.0,1.0,3.0,1.0,0.0318,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117018,home,Botafogo,Lucas Halter,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,3,3,False,79.0,75.0,8.0,6.0,45.0,46.0,30.0,33.0,3.0,,7.0,,,,90.0,86.0,6.7,5.0,0.0146389,1,,,1.0,,1.0,1.0,,0.0148,,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12117018,home,Botafogo,Bastos,bastos,Bastos,D,15,184,3202,M,215956,EUR,670032000,D,15,15,False,84.0,83.0,5.0,5.0,43.0,43.0,40.0,41.0,1.0,,5.0,,,,90.0,94.0,7.1,2.0,0.0209325,1,,,,,1.0,,,0.0422,,,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
12117018,home,Botafogo,Hugo,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,False,15.0,11.0,2.0,1.0,6.0,10.0,5.0,6.0,3.0,1.0,2.0,,,,45.0,24.0,6.1,5.0,0.00122986,0,,1.0,2.0,,,,,,,,2.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12117018,home,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,False,40.0,36.0,3.0,2.0,15.0,17.0,21.0,23.0,2.0,,5.0,,,,72.0,51.0,6.8,8.0,0.0271681,0,,,,2.0,,2.0,,,,,2.0,,,3.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
12117018,home,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,84.0,75.0,12.0,8.0,33.0,35.0,42.0,49.0,,,4.0,,,,90.0,94.0,7.6,12.0,0.0362589,3,,,,,3.0,,,0.0716,2.0,,,,,1.0,,,,,,,,True,1.0,1.0,,,,,,,,,,,,
12117018,home,Botafogo,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12999,M,1035995,EUR,978393600,M,7,7,False,17.0,13.0,,,5.0,5.0,8.0,12.0,2.0,,1.0,,,,57.0,25.0,6.7,6.0,0.00828831,2,,,1.0,1.0,1.0,,1.0,0.0373,1.0,,3.0,,,,1.0,Luiz Henrique,,,,1.0,1.0,,,,luizhenrique_07,1.0,1.0,,,,,,,,,
12117018,home,Botafogo,Jefferson Savarino,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,M,10,10,False,30.0,24.0,3.0,3.0,5.0,6.0,20.0,27.0,,,2.0,,,,90.0,42.0,7.0,13.0,0.0525017,1,,3.0,,,,4.0,1.0,0.1,2.0,,1.0,,,,1.0,,,,,,,,,,savarino10,,,1.0,1.0,0.0902,,,,,,
12117018,home,Botafogo,Jeffinho,jeffinho,Jeffinho,M,47,177,1438,M,1016948,EUR,946512000,M,47,47,False,16.0,12.0,1.0,1.0,2.0,2.0,10.0,14.0,3.0,,5.0,,,,72.0,26.0,7.3,7.0,0.0274115,2,,,,2.0,1.0,1.0,,0.3411,,,2.0,,1.0,,,,,,,,,,,,,,2.0,,1.0,0.5478,1.0,,,,,
