match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_totalCross,stat_dispossessed,stat_wonTackle,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_lastManTackle,stat_errorLeadToAGoal,stat_penaltyWon
12117210,home,São Paulo,Henrique Carmo,Henrique,,henrique,Henrique,M,37,178,1458,M,1807899,EUR,1163030400,F,37,37,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,1.0,2.0,,,,,,12.0,7.0,6.4,3.0,0.00020177,0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12117210,home,São Paulo,Giuliano Galoppo,,,giuliano-galoppo,G. Galoppo,M,34,179,1928,M,926413,EUR,929664000,M,8,8,True,10.0,8.0,1.0,1.0,0.0,6.0,6.0,2.0,4.0,,1.0,1.0,,,,,,12.0,14.0,6.8,3.0,0.00351604,0,,,1.0,,4.0,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,
12117210,home,São Paulo,Welington,,,welington,Welington,M,34,170,939,M,1009920,EUR,982540800,D,6,6,True,,,,,0.0,,,,,,,,,,,,,1.0,1.0,,,2e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,home,São Paulo,Rafael,,,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,home,São Paulo,Young,Young,,young,Young,G,50,201,1659,M,1116957,EUR,1015459200,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,home,São Paulo,Rafinha,,,rafinha,Rafinha,D,13,172,1493,M,12634,EUR,494899200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,home,São Paulo,Ruan,,,ruan,Ruan,D,4,187,1236,M,914487,EUR,928713600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,home,São Paulo,Igão,Igão,,igor-odoni-gomes,Igão,D,34,187,641,M,1637906,EUR,1187481600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,home,São Paulo,Rodriguinho,Rodriguinho,,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,home,São Paulo,Damián Bobadilla,,,damian-bobadilla,D. Bobadilla,M,21,181,3033,M,1015261,EUR,991958400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,away,Vitória,Lucas Arcanjo,,,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,31.0,29.0,3.0,1.0,0.0,29.0,31.0,,,1.0,4.0,,,,,1.0,1.0,90.0,36.0,6.2,2.0,8.296e-05,0,-1.0097,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
12117210,away,Vitória,Willean Lepo,,,willean-lepo,W. Lepo,D,2,180,184,M,868076,EUR,853372800,D,97,97,False,33.0,22.0,2.0,,0.0,14.0,17.0,9.0,21.0,2.0,6.0,4.0,,,,,,90.0,72.0,6.9,25.0,0.226674,0,,,1.0,6.0,10.0,8.0,6.0,,,2.0,,,,2.0,,2.0,5.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,
12117210,away,Vitória,Caio Vinícius,,,caio-vinicius,C. Vinícius,M,34,187,316,M,924404,EUR,916012800,D,15,15,False,35.0,32.0,2.0,1.0,0.0,23.0,25.0,9.0,10.0,3.0,2.0,,,,,,,55.0,47.0,6.6,3.0,0.00288857,0,,,,1.0,5.0,,,,,5.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
12117210,away,Vitória,Wagner Leonardo,,,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,59.0,49.0,7.0,2.0,0.0,33.0,36.0,16.0,23.0,4.0,5.0,,,,,,,90.0,68.0,6.5,10.0,0.00897345,0,,3.0,3.0,3.0,4.0,,,,,1.0,,,,1.0,3.0,,,,1.0,,2.0,,,,,,,True,,,1.0,
12117210,away,Vitória,Lucas Esteves,,,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,16,16,False,37.0,35.0,1.0,,0.0,17.0,17.0,18.0,27.0,2.0,2.0,2.0,,,,,,90.0,64.0,7.2,13.0,0.0106155,1,,,3.0,6.0,5.0,,,,,1.0,3.0,0.0814,1.0,,2.0,2.0,7.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0
12117210,away,Vitória,Ricardo Ryller,,,ricardo-ryller,R. Ryller,M,28,176,231,M,870943,EUR,762307200,M,28,28,False,22.0,16.0,1.0,,0.0,11.0,14.0,5.0,9.0,,1.0,2.0,,,,,,45.0,29.0,6.0,11.0,0.0121468,0,,2.0,,7.0,2.0,,,,,2.0,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,
12117210,away,Vitória,Matheuzinho,,,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,M,30,30,False,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,1.0,,,,,,,26.0,4.0,6.4,,0.0183905,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,away,Vitória,Willian Oliveira,,,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,31.0,29.0,,,0.0,15.0,15.0,14.0,16.0,1.0,4.0,2.0,,,,,,90.0,43.0,7.0,4.0,0.0131383,1,,,1.0,3.0,4.0,,,,,3.0,2.0,0.0486,,,2.0,1.0,,,3.0,,,,,1.0,,,0.1693,,,,,
12117210,away,Vitória,Filipe Machado,,,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,36,36,False,34.0,33.0,2.0,2.0,0.0,16.0,16.0,18.0,21.0,,,,,,,,,82.0,40.0,6.6,4.0,0.024786,0,,1.0,,2.0,1.0,,,,,1.0,,,,,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,
12117210,away,Vitória,Osvaldo,,,osvaldo,Osvaldo,M,11,170,559,M,90468,EUR,545097600,M,11,11,False,19.0,16.0,2.0,1.0,0.0,4.0,4.0,13.0,17.0,,5.0,2.0,,,,,,55.0,32.0,6.4,9.0,0.156072,1,,,,5.0,,1.0,,,,,,0.0552,,,,2.0,2.0,2.0,,,2.0,,1.0,1.0,,,0.2247,,,,,
12117210,away,Vitória,Alerrandro,,,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,False,11.0,10.0,,,0.0,4.0,4.0,6.0,7.0,,1.0,2.0,,,,,,90.0,17.0,7.2,3.0,0.0293801,3,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,0.8945,1.0,,,,,,,,1.0,,,1.0,1.0,,0.8096,,,,,
12117210,away,Vitória,Carlos Eduardo,,,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,F,96,96,True,15.0,13.0,,,0.0,5.0,5.0,8.0,12.0,3.0,3.0,2.0,,,,,,64.0,37.0,7.3,8.0,0.00863525,2,,2.0,1.0,5.0,9.0,4.0,3.0,1.0,,4.0,,0.1237,1.0,,,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,
12117210,away,Vitória,Edu,,,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,True,21.0,18.0,4.0,3.0,0.0,14.0,16.0,4.0,5.0,1.0,1.0,,,,,,,45.0,24.0,6.6,3.0,0.00237559,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12117210,away,Vitória,Leo Naldi,Leo Naldi,,leo-naldi,L. Naldi,M,18,177,232,M,1101061,EUR,998092800,M,5,5,True,15.0,14.0,,,0.0,8.0,9.0,6.0,6.0,,1.0,1.0,,,,,,35.0,20.0,6.9,2.0,0.00227384,1,,,,,2.0,,,,,2.0,,0.0109,,,1.0,,,,1.0,,,,,1.0,,,0.0062,,,,,
12117210,away,Vitória,Zé Hugo,,,ze-hugo,Z. Hugo,F,11,177,217,M,1166468,EUR,940118400,F,17,17,True,2.0,1.0,,,0.0,1.0,2.0,,2.0,,1.0,,,,,,,35.0,13.0,6.4,7.0,3.39e-06,0,,1.0,,6.0,3.0,2.0,,,,1.0,1.0,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,
12117210,away,Vitória,Janderson,Janderson,,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,1.0,1.0,,,,,,8.0,7.0,6.5,3.0,8.227e-05,1,,,,2.0,1.0,,,,,,1.0,0.0243,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
12117210,away,Vitória,Muriel,,,muriel,Muriel,G,1,190,339,M,108486,EUR,540259200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,away,Vitória,Patric Calmon,,,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,away,Vitória,Bruno Uvini,,,bruno-uvini,Bruno Uvini,D,,187,190,M,158267,EUR,675907200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,away,Vitória,Raúl Cáceres,,,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,away,Vitória,Everaldo,,,everaldo,Everaldo,M,,172,208,M,923951,EUR,770083200,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,away,Vitória,Jean Mota,,,jean-mota,J. Mota,M,17,172,476,M,243231,EUR,750643200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117210,away,Vitória,Lawan,Lawan Kennyd,Gabriel Santos,lawan-kennyd-gabriel,Lawan,F,63,180,84,M,1587979,EUR,1116979200,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
