match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,player_firstName,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalCross,player_lastName,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_errorLeadToAGoal,stat_bigChanceCreated
13472822,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,11.0,2.0,6.6,,0.00135471,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13472822,home,Vasco da Gama,Gabriel Souza,gabriel-souza-gb,G. Souza,F,21,190,1416,M,,1444693,EUR,1104883200,F,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,1.0,7.0,,,0.00048174,0,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
13472822,home,Vasco da Gama,Daniel Fuzato,daniel-fuzato,D. Fuzato,G,13,190,953,M,,863276,EUR,867974400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472822,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472822,home,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472822,home,Vasco da Gama,Lucas Freitas,lucas-freitas,L. Freitas,D,43,184,1198,M,,1069729,EUR,979948800,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472822,home,Vasco da Gama,Thiago Mendes,thiago-mendes,T. Mendes,M,23,176,1656,M,,329303,EUR,700617600,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472822,home,Vasco da Gama,Paulinho Paula,paulinho-paula,Paulinho,M,18,173,1795,M,,879902,EUR,852681600,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472822,home,Vasco da Gama,Lucas Oliveira,lucas-oliveira,L. Oliveira,M,29,187,766,M,,867907,EUR,823219200,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472822,away,Fluminense,Fábio,fabio,Fábio,G,1,188,4344,M,,17785,EUR,339120000,G,1,1,False,15.0,11.0,7.0,3.0,0.0,11.0,14.0,,1.0,,6.0,1.0,3.0,90.0,22.0,5.6,4.0,8.32e-05,0,-0.3405,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,
13472822,away,Fluminense,Samuel Xavier,xavier-samuel,S. Xavier,D,2,166,1621,M,,795773,EUR,644630400,D,2,2,False,42.0,34.0,5.0,1.0,0.0,17.0,21.0,17.0,21.0,,6.0,,,76.0,58.0,6.5,11.0,0.0179573,0,,,1.0,4.0,1.0,,,2.0,2.0,,1.0,,,,,,,,1.0,1.0,,2.0,,,1.0,,,,,,,
13472822,away,Fluminense,Thiago Silva,thiago-silva,T. Silva,D,3,181,42324,M,ThiagoSilva,33541,EUR,464659200,D,3,3,False,86.0,79.0,8.0,2.0,0.0,59.0,63.0,20.0,23.0,2.0,2.0,,,90.0,91.0,6.5,7.0,0.00640787,0,,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,True,,,
13472822,away,Fluminense,Juan Freytes,juan-freytes,J. Freytes,D,22,182,1341,M,,962187,EUR,947548800,D,22,22,False,64.0,52.0,10.0,3.0,0.0,36.0,42.0,16.0,22.0,3.0,5.0,,,90.0,71.0,6.2,13.0,0.00920042,0,,1.0,5.0,5.0,1.0,,,,,1.0,,,,4.0,,,3.0,,1.0,1.0,,,,,,,,,,,,
13472822,away,Fluminense,Renê,rene,Renê,D,6,174,1464,M,,243113,EUR,716428800,D,6,6,False,55.0,42.0,7.0,4.0,0.0,20.0,27.0,22.0,28.0,3.0,5.0,,,90.0,91.0,7.3,23.0,0.0315945,1,,,2.0,9.0,,1.0,1.0,5.0,4.0,1.0,1.0,0.0287,2.0,3.0,2.0,,1.0,,,,,5.0,,,,,,,,,,
13472822,away,Fluminense,Hércules,hercules,Hércules,M,35,178,3079,M,,1104068,EUR,972000000,M,35,35,False,45.0,39.0,3.0,,0.0,28.0,30.0,11.0,15.0,,4.0,,,90.0,55.0,6.7,8.0,0.0041275,1,,,3.0,5.0,,1.0,,3.0,,,1.0,0.1039,,1.0,1.0,,2.0,,,,,1.0,,1.0,,,,,,,,
13472822,away,Fluminense,Matheus Martinelli,martinelli-matheus,M. Martinelli,M,8,176,4179,M,,1067671,EUR,1002240000,M,8,8,False,72.0,61.0,6.0,5.0,0.0,40.0,47.0,21.0,25.0,,4.0,,,90.0,83.0,6.6,14.0,0.3383,0,,2.0,8.0,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,
13472822,away,Fluminense,Agustín Canobbio,agustin-canobbio,A. Canobbio,M,17,175,3082,M,,846413,EUR,907200000,M,17,17,False,17.0,14.0,,,0.0,3.0,4.0,11.0,13.0,,,,,60.0,33.0,6.9,6.0,0.104689,2,,,4.0,5.0,1.0,,,3.0,1.0,1.0,1.0,0.0203,1.0,1.0,,,3.0,,,,1.0,2.0,,1.0,,,1.0,0.0794,,,,
13472822,away,Fluminense,Luciano Acosta,luciano-acosta,L. F. Acosta,M,32,160,3376,M,,548030,EUR,770342400,M,32,32,False,37.0,28.0,2.0,,0.0,7.0,8.0,21.0,29.0,,4.0,,,85.0,53.0,6.5,19.0,0.0467567,1,,,8.0,4.0,2.0,3.0,,2.0,2.0,2.0,1.0,0.0351,2.0,,,,3.0,,2.0,1.0,,4.0,,1.0,,,,,,,,1.0
13472822,away,Fluminense,Kevin Serna,serna-kevin,K. Serna,M,90,181,3425,M,,981374,EUR,882748800,M,90,90,False,22.0,16.0,2.0,2.0,0.0,10.0,11.0,6.0,11.0,,7.0,,,76.0,35.0,7.0,11.0,0.218505,1,,1.0,4.0,5.0,,2.0,,,,,1.0,0.0247,1.0,3.0,2.0,,,,2.0,1.0,,3.0,,,1.0,,1.0,0.2673,,,,
13472822,away,Fluminense,Germán Cano,german-cano,G. Cano,F,14,176,8244,M,germancano14,33238,EUR,568080000,F,14,14,False,10.0,7.0,1.0,,0.0,4.0,5.0,3.0,5.0,,,,,60.0,19.0,6.2,7.0,0.0124189,1,,1.0,3.0,3.0,,1.0,,1.0,,2.0,2.0,0.2095,,,,,1.0,,,,,1.0,,,,1.0,1.0,0.2668,,,,
13472822,away,Fluminense,Keno,keno,Keno,M,11,174,1898,M,,787607,EUR,621388800,F,11,11,True,9.0,7.0,,,0.0,2.0,2.0,5.0,7.0,,,,,30.0,23.0,7.2,2.0,0.00232587,4,,,2.0,5.0,,,3.0,3.0,2.0,,1.0,0.1105,,,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,
13472822,away,Fluminense,John Kennedy,john-kennedy,John Kennedy,F,99,173,5275,M,,1087399,EUR,1021680000,F,99,99,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,2.0,,,30.0,12.0,7.1,4.0,0.00964277,1,,,1.0,4.0,,,,,,1.0,3.0,0.0298,2.0,1.0,,,,,1.0,,,,,,,,1.0,0.0103,,,,
13472822,away,Fluminense,Guga,guga,Guga,D,23,173,1100,M,,928134,EUR,904348800,D,23,23,True,4.0,3.0,,,0.0,3.0,4.0,,,,,,,14.0,5.0,6.5,1.0,4.933e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472822,away,Fluminense,Yeferson Soteldo,yeferson-soteldo,Y. Soteldo,M,7,160,11184,M,yefersonsoteldo1006,789960,EUR,867628800,F,7,7,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,14.0,2.0,6.6,,2.301e-05,0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
13472822,away,Fluminense,Lima,lima,Lima,M,45,181,1368,M,,807850,EUR,834451200,M,45,45,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,12.0,2.0,6.6,,0.00064732,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13472822,away,Fluminense,Vitor Eudes,vitor-eudes,Vitor Eudes,G,98,195,588,M,,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472822,away,Fluminense,Gabriel Fuentes,gabriel-fuentes,G. Fuentes,D,18,180,1577,M,,927551,EUR,855446400,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472822,away,Fluminense,Ignácio,ignacio,Ignácio,D,4,192,1704,M,,958382,EUR,849398400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472822,away,Fluminense,Otávio,otavio,Otávio,M,94,173,1027,M,,552686,EUR,768009600,M,94,94,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472822,away,Fluminense,Riquelme Felipe,riquelme-felipe-silva,R. Felipe,M,28,175,1002,M,,1884803,EUR,1173744000,F,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472822,away,Fluminense,Facundo Bernal,bernal-facundo,F. Bernal,M,5,187,1705,M,,1177404,EUR,1061424000,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472822,away,Fluminense,Everaldo,everaldo,Everaldo,F,9,181,2414,M,,386212,EUR,678672000,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
