match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_fouls,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_totalCross,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,player_firstName,player_lastName,stat_totalOffside,stat_blockedScoringAttempt,stat_goalAssist,stat_punches,stat_errorLeadToAShot
11396341,home,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,7,7,False,,11.0,9.0,2.0,,3.0,3.0,7.0,9.0,,,,,,90.0,41.0,6.5,16.0,0.144418,3,,1.0,1.0,12.0,8.0,1.0,6.0,,,1.0,,,1.0,1.0,6.0,0.1005,1.0,,,,3.0,,OMarmoush,,1.0,6.0,1.0,2.0,,,,2.0,,,
11396341,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,True,,15.0,12.0,,,5.0,5.0,7.0,10.0,2.0,,,,,30.0,17.0,6.6,4.0,0.00985714,0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,Hugo Larsson,,,,,,
11396341,home,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,True,,9.0,7.0,1.0,,5.0,5.0,4.0,10.0,1.0,,,,,12.0,21.0,7.3,8.0,0.0534113,0,,,,2.0,1.0,,3.0,1.0,,,,,,,,,1.0,,,,,,,,6.0,,2.0,,,,,,1.0,,
11396341,home,Eintracht Frankfurt,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,394,M,906276,EUR,964051200,F,18,18,True,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,13.0,3.0,6.4,1.0,0.00099786,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396341,home,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,357752,EUR,855532800,D,24,24,True,,12.0,11.0,,,3.0,4.0,8.0,8.0,2.0,,,,,16.0,16.0,7.5,1.0,0.00517109,1,,,,,1.0,,1.0,1.0,,,,,,,,0.027,,1.0,1.0,,,0.4061,,,,,,,,,,,,,
11396341,home,Eintracht Frankfurt,Jens Petter Hauge,jens-petter-hauge,J. P. Hauge,F,10,184,3970,M,838805,EUR,939686400,F,23,23,True,,9.0,8.0,,,2.0,2.0,6.0,7.0,1.0,,,,,16.0,11.0,6.6,1.0,0.0111309,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396341,home,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396341,home,Eintracht Frankfurt,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181,722,M,974582,EUR,966470400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396341,home,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396341,home,Eintracht Frankfurt,Elias Baum,elias-baum,E. Baum,D,2,180,826,M,1403018,EUR,1130284800,D,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396341,away,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,,34.0,24.0,17.0,7.0,19.0,19.0,5.0,15.0,11.0,3.0,4.0,,,90.0,48.0,7.3,10.0,0.00082652,0,0.0557,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,
11396341,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,,33.0,27.0,2.0,1.0,17.0,21.0,10.0,12.0,4.0,,,,,90.0,48.0,6.4,7.0,0.0059061,1,,,,1.0,5.0,,,,,1.0,,1.0,2.0,2.0,3.0,0.0165,,,,,1.0,,,,,1.0,,,,,,,,,1.0
11396341,away,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,,39.0,32.0,3.0,1.0,29.0,35.0,3.0,4.0,3.0,,,,,90.0,57.0,7.0,7.0,0.00068635,0,,2.0,2.0,3.0,8.0,,1.0,1.0,,,6.0,2.0,4.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
11396341,away,Borussia M'gladbach,Maximilian Wöber,maximilian-wober,M. Wöber,D,39,188,659,M,794962,EUR,886550400,D,39,39,False,,48.0,42.0,5.0,1.0,33.0,34.0,9.0,14.0,6.0,,,,,88.0,62.0,7.6,6.0,0.010103,2,,1.0,,6.0,5.0,,,,,,5.0,1.0,5.0,4.0,,0.1512,,2.0,1.0,,5.0,0.6057,,,,,,,,,,,,,
11396341,away,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,,31.0,24.0,1.0,,15.0,17.0,10.0,16.0,7.0,,,,,89.0,46.0,7.0,12.0,0.0540096,0,,1.0,,4.0,2.0,,2.0,,1.0,,3.0,1.0,2.0,,,,2.0,,,,,,,,2.0,1.0,1.0,1.0,,,,,1.0,,
11396341,away,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,True,50.0,43.0,2.0,,27.0,31.0,16.0,19.0,7.0,,,,,90.0,66.0,6.8,9.0,0.0221708,1,,2.0,,2.0,3.0,,2.0,2.0,,1.0,1.0,3.0,1.0,,,0.0197,,,,,,,,,,,,,,,,,,,
11396341,away,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,974087,EUR,990057600,M,17,17,False,,28.0,22.0,,,11.0,13.0,11.0,15.0,4.0,,,,,90.0,51.0,6.2,17.0,0.0150246,2,,2.0,3.0,11.0,7.0,,3.0,,,2.0,,1.0,3.0,1.0,1.0,0.1254,1.0,,,,3.0,,,,,4.0,,4.0,,,,,,,
11396341,away,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,M,20,20,False,,30.0,24.0,4.0,2.0,17.0,21.0,7.0,10.0,4.0,,,,,90.0,57.0,6.6,11.0,0.020712,0,,2.0,2.0,6.0,6.0,,4.0,1.0,,,7.0,,3.0,1.0,,0.0225,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,
11396341,away,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,F,27,27,False,,27.0,19.0,5.0,2.0,10.0,15.0,9.0,12.0,6.0,,,,,77.0,46.0,6.8,15.0,0.0275187,0,,,,5.0,5.0,2.0,2.0,1.0,,,,3.0,2.0,1.0,2.0,,1.0,,,,,,,,,4.0,,2.0,,,,,,,
11396341,away,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,F,25,25,False,,18.0,13.0,,,5.0,6.0,8.0,12.0,1.0,,,,,63.0,35.0,6.1,11.0,0.0231183,1,,,,7.0,,2.0,2.0,,,,2.0,,,,,0.0225,,,,,1.0,,,,,1.0,,2.0,,,2.0,1.0,,,
11396341,away,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,F,14,14,False,,22.0,15.0,1.0,1.0,8.0,9.0,7.0,13.0,4.0,,,,,77.0,27.0,6.8,9.0,0.0307935,0,,1.0,1.0,3.0,3.0,,,,,,,,,,2.0,,2.0,,,,2.0,,,,,1.0,,1.0,,,,,,,
11396341,away,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,,4.0,3.0,,,1.0,2.0,2.0,2.0,1.0,,,,,26.0,6.0,6.4,3.0,0.00380479,0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
11396341,away,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,23,23,True,,3.0,,1.0,,,1.0,,2.0,,,,,,13.0,6.0,6.5,3.0,,0,,,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396341,away,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,F,31,31,True,,5.0,3.0,,,2.0,3.0,1.0,2.0,,,,,,13.0,7.0,6.4,3.0,0.00047683,0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
11396341,away,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,,1.0,,1.0,,,,,1.0,,,,,,9.0,3.0,6.2,1.0,,0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11396341,away,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,,2.0,2.0,,,,,2.0,2.0,1.0,,,,,9.0,5.0,6.1,,0.0063766,0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,Fabio Chiarodia,,,,,,
11396341,away,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396341,away,Borussia M'gladbach,Simon Walde,walde-simon,S. Walde,D,45,184,35,M,1152500,EUR,1104796800,D,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simon Walde,,,,,,
11396341,away,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396341,away,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
