match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_aerialWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_dispossessed,captain,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_fouls,stat_keyPass,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_punches,stat_errorLeadToAShot,stat_goals
12437720,home,Real Valladolid,Karl Hein,karl-hein,K. Hein,G,13,193,4102,M,991591,EUR,1018656000,G,13,13,False,45.0,34.0,12.0,1.0,0.0,34.0,35.0,10.0,1.0,8.0,2.0,4.0,2.0,2.0,90.0,58.0,6.6,11.0,0.00010379,0,1.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437720,home,Real Valladolid,Luis Pérez,luis-perez,L. Pérez,D,2,173,199,M,843180,EUR,791856000,D,2,2,False,45.0,39.0,6.0,3.0,0.0,21.0,23.0,24.0,3.0,5.0,,,,,90.0,57.0,6.1,8.0,0.00653152,1,,18.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0234,,,,,,,,,,,,,,,,,,,,,,,,,,
12437720,home,Real Valladolid,Abdulay Juma Bah,abdulay-juma-bah,A. J. Bah,D,28,195,5965,M,1606792,EUR,1144713600,D,35,35,False,64.0,57.0,7.0,4.0,0.0,48.0,51.0,13.0,4.0,4.0,,,,,90.0,77.0,6.4,8.0,0.00382047,0,,9.0,,,,5.0,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437720,home,Real Valladolid,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,15,15,False,88.0,82.0,8.0,5.0,0.0,69.0,69.0,19.0,5.0,4.0,,,,,90.0,100.0,6.0,7.0,0.00846936,0,,13.0,,1.0,3.0,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12437720,home,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,15,189,336,M,943713,EUR,858297600,D,5,5,False,34.0,31.0,2.0,,0.0,27.0,27.0,7.0,3.0,3.0,,,,,45.0,42.0,6.2,4.0,0.00087573,0,,4.0,,,1.0,2.0,,1.0,1.0,,1.0,,,,1.0,,,1.0,,True,,,,,,,,,,,,,,,,
12437720,home,Real Valladolid,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177,706,M,970860,EUR,954720000,D,22,22,False,35.0,26.0,2.0,1.0,0.0,20.0,24.0,12.0,1.0,7.0,,,,,90.0,55.0,6.3,12.0,0.00316388,0,,6.0,1.0,,2.0,6.0,,3.0,2.0,,2.0,,,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12437720,home,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168,223,M,142018,EUR,717206400,M,10,10,False,26.0,21.0,2.0,1.0,0.0,7.0,7.0,27.0,,6.0,,,,,90.0,52.0,7.7,13.0,0.19858,1,,17.0,8.0,2.0,6.0,14.0,1.0,1.0,1.0,0.029,2.0,6.0,5.0,,,1.0,7.0,,,,,,3.0,1.0,1.0,3.0,3.0,,,,,,,,,
12437720,home,Real Valladolid,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,801211,EUR,848016000,M,21,21,False,5.0,4.0,1.0,,0.0,3.0,3.0,2.0,,1.0,,,,,12.0,5.0,6.4,1.0,0.0004093,0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,selim_amallah,,,,,,,,
12437720,home,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,8,8,False,32.0,27.0,3.0,2.0,0.0,14.0,16.0,18.0,1.0,2.0,,,,,85.0,51.0,6.3,14.0,0.159122,1,,14.0,2.0,1.0,3.0,,1.0,,,0.0455,,,,,,6.0,,,2.0,,,,1.0,,,,1.0,,,,,,,,,
12437720,home,Real Valladolid,Raúl Moro,raul-moro,R. Moro,M,18,169,1584,M,980383,EUR,1039046400,M,11,11,False,5.0,2.0,1.0,,0.0,1.0,2.0,8.0,,2.0,,,,,45.0,18.0,6.4,9.0,0.0533684,0,,3.0,5.0,,4.0,3.0,,,,,,6.0,3.0,,1.0,,,1.0,,,,,2.0,,,,2.0,,1.0,,,,,,,
