match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,player_lastName,stat_interceptionWon,stat_wonTackle,stat_aerialLost,stat_challengeLost,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_errorLeadToAShot,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
12448413,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,45.0,26.0,24.0,5.0,0.0,24.0,30.0,2.0,15.0,1.0,2.0,2.0,9.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,90.0,56.0,7.2,19.0,0.00025505,0,0.7897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448413,home,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,45,174,214,M,1150061,EUR,1077321600,D,45,45,False,43.0,39.0,6.0,3.0,0.0,15.0,16.0,26.0,30.0,1.0,6.0,5.0,5.0,3.0,,,,,,,74.0,69.0,7.4,9.0,0.0691653,0,,Oliver Braude,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12448413,home,SC Heerenveen,Nikolai Soyset Hopland,hopland-nikolai-soyset,N. S. Hopland,D,17,186,224,M,1121247,EUR,1090627200,D,17,17,False,67.0,61.0,7.0,4.0,0.0,34.0,37.0,27.0,30.0,,1.0,8.0,5.0,,,,,,,,90.0,78.0,7.3,6.0,0.0247083,0,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,
12448413,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,False,77.0,71.0,4.0,1.0,0.0,44.0,46.0,27.0,31.0,1.0,3.0,10.0,2.0,1.0,,,,,,,90.0,94.0,7.6,7.0,0.0466468,0,,,,,2.0,,,,2.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,
12448413,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,11,11,False,67.0,59.0,4.0,2.0,0.0,28.0,32.0,31.0,38.0,2.0,4.0,3.0,3.0,,,,,,,,90.0,84.0,6.9,15.0,0.0487014,0,,,3.0,,6.0,,2.0,,,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,
12448413,home,SC Heerenveen,Amara Condé,amara-conde,A. Condé,M,6,173,86,M,817978,EUR,852508800,M,6,6,False,40.0,34.0,5.0,3.0,0.0,16.0,17.0,18.0,24.0,,3.0,,2.0,,,,,,,,80.0,50.0,6.8,10.0,0.038048,1,,,1.0,,3.0,2.0,,,,3.0,1.0,1.0,,1.0,2.0,,,,1.0,0.037,,,,,,,,,,
12448413,home,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,22,179,71,M,1126965,EUR,1057363200,M,21,21,False,56.0,49.0,1.0,,0.0,18.0,20.0,31.0,36.0,1.0,1.0,,3.0,,,,,,,,90.0,61.0,6.3,9.0,0.0343509,0,,,,,6.0,1.0,,,1.0,,1.0,1.0,,,,2.0,2.0,,,,1.0,,,,,,,,,
12448413,home,SC Heerenveen,Jacob Trenskow,trenskow-jacob,J. Trenskow,M,20,178,432,M,1015627,EUR,975196800,M,20,20,False,29.0,29.0,1.0,1.0,0.0,7.0,7.0,22.0,23.0,,1.0,1.0,4.0,,,,,,,,75.0,40.0,7.5,2.0,0.0491741,2,,,1.0,,5.0,,,,,1.0,,1.0,,,1.0,3.0,1.0,,,0.085,,1.0,1.0,1.0,0.4568,,,,,
12448413,home,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,8,8,False,43.0,37.0,1.0,1.0,1.0,9.0,12.0,28.0,32.0,,5.0,1.0,2.0,2.0,,,,,,,90.0,55.0,7.1,10.0,0.0719655,0,,,1.0,,3.0,,2.0,2.0,,1.0,3.0,2.0,,,,1.0,,1.0,,,,,,,,True,,,,
12448413,home,SC Heerenveen,Levi Smans,levi-smans,L. Smans,M,14,175,135,M,1133678,EUR,1048550400,M,14,14,False,31.0,28.0,4.0,2.0,0.0,10.0,10.0,18.0,23.0,2.0,4.0,1.0,5.0,,,,,,,,88.0,53.0,6.3,16.0,0.0684592,0,,Levi Smans,2.0,,15.0,5.0,5.0,1.0,,1.0,2.0,2.0,,1.0,,2.0,2.0,2.0,,,,,,,,,,,,
12448413,home,SC Heerenveen,Ion Nicolaescu,ion-nicolaescu,I. Nicolaescu,F,98,184,981,M,891210,EUR,905126400,F,18,18,False,11.0,8.0,1.0,1.0,0.0,4.0,5.0,4.0,6.0,,4.0,1.0,2.0,2.0,,,,,,,80.0,23.0,6.6,7.0,0.00877144,1,,Ion,,,9.0,3.0,3.0,2.0,,,,1.0,Nicolaescu,,,4.0,,,1.0,0.0511,,,,,,,,,,
12448413,home,SC Heerenveen,Denzel Hall,denzel-hall,D. Hall,D,22,180,97,M,987523,EUR,990489600,D,2,2,True,3.0,1.0,2.0,,0.0,,1.0,1.0,2.0,,,,,,,,,,,,16.0,5.0,6.5,2.0,0.00038977,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448413,home,SC Heerenveen,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,30,30,True,2.0,1.0,,,0.0,,,1.0,3.0,2.0,5.0,1.0,1.0,1.0,,,,,,,15.0,10.0,6.8,3.0,0.00159367,0,,,1.0,,4.0,,1.0,,,2.0,,1.0,,,1.0,2.0,,,,,,,,,,,alirezajb,,,
12448413,home,SC Heerenveen,Sam Kersten,sam-kersten,S. Kersten,D,4,191,83,M,847072,EUR,886118400,D,4,4,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,10.0,2.0,6.6,,0.00221245,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448413,home,SC Heerenveen,Dimitris Rallis,dimitris-rallis,D. Rallis,F,9,189,309,M,1888815,EUR,1111795200,F,26,26,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,,,,,,,,,10.0,8.0,6.6,5.0,0.00106206,0,,,,,1.0,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,
12448413,home,SC Heerenveen,Ilias Sebaoui,ilias-sebaoui,I. Sebaoui,M,10,180,683,M,1154586,EUR,1002153600,F,10,10,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,,,,,,,,,,,,9.0,7.0,6.3,3.0,0.00117318,0,,Ilias Sebaoui,,,3.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
12448413,home,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448413,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448413,home,SC Heerenveen,Mateja Milovanović,mateja-milovanovic,M. Milovanović,D,5,185,406,M,1124029,EUR,1082246400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Mateja Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448413,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
