match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_challengeLost,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonTackle,captain,stat_bigChanceMissed,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAGoal,stat_totalOffside,stat_clearanceOffLine
11401908,home,FC Volendam,Mio Backhaus,Mio Backhaus,,mio-backhaus,M. Backhaus,G,30,194.0,1073,M,1083390,EUR,1082073600,G,1,1,False,38.0,28.0,18.0,8.0,23.0,23.0,5.0,15.0,2.0,5.0,2.0,1.0,1.0,1.0,90.0,45.0,6.9,10.0,0.00091995,0,-0.0213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401908,home,FC Volendam,Oskar Buur,,,oskar-buur,O. Buur,D,2,178.0,84,M,797688,EUR,891302400,D,2,2,False,25.0,20.0,,,9.0,10.0,12.0,18.0,3.0,,,,,,60.0,37.0,7.3,8.0,0.239589,0,,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11401908,home,FC Volendam,Benaissa Benamar,,,benaissa-benamar,B. Benamar,D,5,191.0,226,M,970791,EUR,860457600,D,6,6,False,62.0,56.0,7.0,5.0,37.0,39.0,19.0,23.0,4.0,7.0,,,,,90.0,77.0,8.1,7.0,0.0158864,2,,,,2.0,5.0,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2972,0.5013,,,,,,,,,,,,,,
11401908,home,FC Volendam,Josh Flint,,,josh-flint,J. Flint,D,28,186.0,47,M,966460,EUR,971395200,D,28,28,False,67.0,60.0,5.0,3.0,38.0,39.0,23.0,29.0,4.0,12.0,,,,,90.0,86.0,7.8,11.0,0.119512,2,,1.0,1.0,4.0,6.0,1.0,2.0,,1.0,6.0,8.0,1.0,1.0,,1.0,,2.0,0.1327,,1.0,1.0,1.0,,,,,,,,,,,
11401908,home,FC Volendam,George Cox,George,Cox,george-cox,G. Cox,M,,171.0,91,M,920556,EUR,884736000,D,5,5,False,40.0,27.0,8.0,1.0,15.0,19.0,13.0,26.0,5.0,9.0,,,,,90.0,64.0,6.6,22.0,0.0999074,0,,5.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,,6.0,,,,,1.0,1.0,,,,4.0,,1.0,1.0,1.0,,,,,,,,
11401908,home,FC Volendam,Milan de Haan,Milan de Haan,,milan-de-haan,M. d. Haan,M,8,,32,M,1120949,EUR,1069286400,M,36,36,False,12.0,8.0,3.0,3.0,2.0,2.0,6.0,11.0,2.0,2.0,,,,,89.0,28.0,7.8,8.0,0.0215467,2,,1.0,,,3.0,,1.0,1.0,1.0,1.0,3.0,,2.0,1.0,1.0,,2.0,1.0251,1.2523,,,,,2.0,1.0,,,,,,,,
11401908,home,FC Volendam,Damon Mirani,,,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,M,4,4,False,53.0,38.0,5.0,2.0,26.0,30.0,12.0,23.0,3.0,6.0,,,,,90.0,64.0,6.8,15.0,0.339249,1,,,,5.0,8.0,,,1.0,1.0,6.0,7.0,1.0,,,,1.0,2.0,0.1878,,,,1.0,,,1.0,True,1.0,,,,,,
11401908,home,FC Volendam,Calvin Twigt,Calvin Twigt,,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,17,17,False,34.0,29.0,3.0,3.0,14.0,15.0,15.0,22.0,,5.0,,,,,90.0,47.0,7.1,10.0,0.0362899,2,,3.0,,3.0,6.0,,1.0,2.0,2.0,1.0,4.0,1.0,1.0,,,,,0.4203,0.5171,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,
11401908,home,FC Volendam,Bilal Ould-Chikh,,,bilal-ould-chikh,B. Ould-Chikh,M,77,170.0,1226,M,544532,EUR,870048000,F,11,11,False,19.0,16.0,1.0,1.0,3.0,3.0,17.0,25.0,1.0,8.0,,,,,90.0,52.0,7.9,19.0,0.330395,3,,9.0,4.0,,6.0,2.0,3.0,1.0,4.0,,7.0,2.0,,,,,,0.1306,,,1.0,,3.0,8.0,,,,5.0,1.0,1.0,,,
11401908,home,FC Volendam,Robert Mühren,,,robert-muhren,R. Mühren,M,21,187.0,188,M,156676,EUR,611452800,F,21,21,False,12.0,8.0,,,4.0,5.0,4.0,7.0,1.0,2.0,,,,,89.0,23.0,6.7,5.0,0.180604,6,,,,,1.0,,,,2.0,1.0,3.0,1.0,5.0,1.0,,1.0,1.0,1.5594,1.6573,,,1.0,,1.0,,,3.0,,,,,,
11401908,home,FC Volendam,Garang Kuol,Garang Kuol,,garang-kuol,G. Kuol,F,36,175.0,1238,M,1169124,EUR,1095120000,F,14,14,False,11.0,9.0,2.0,1.0,5.0,5.0,4.0,8.0,1.0,4.0,,,,,45.0,22.0,6.8,8.0,0.245054,2,,2.0,,,2.0,,2.0,,,,4.0,,2.0,,,,2.0,0.313,0.207,,2.0,,1.0,1.0,1.0,,,,,,,,
11401908,home,FC Volendam,Darius Johnson,,,darius-johnson,D. Johnson,M,22,182.0,68,M,990952,EUR,953078400,F,38,38,True,7.0,6.0,,,1.0,1.0,5.0,8.0,1.0,3.0,,,,,45.0,17.0,6.9,6.0,0.0444682,0,,2.0,,,4.0,,1.0,3.0,1.0,1.0,4.0,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,
11401908,home,FC Volendam,Achraf Douiri,Achraf Douiri,,achraf-douiri,A. Douiri,F,,180.0,38,M,1084535,EUR,943660800,D,24,24,True,8.0,7.0,,,3.0,3.0,4.0,5.0,,2.0,,,,,30.0,22.0,6.6,4.0,0.00221145,0,,,,,1.0,,2.0,,,,1.0,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,
11401908,home,FC Volendam,Bram van Driel,,,bram-van-driel,B. v. Driel,M,12,178.0,17,M,1065358,EUR,1117238400,M,48,48,True,2.0,2.0,,,,,2.0,2.0,,,,,,,1.0,2.0,,,0.00135574,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401908,home,FC Volendam,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197.0,305,M,1118181,EUR,1101427200,F,25,25,True,,,,,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401908,home,FC Volendam,Kayne van Oevelen,Kayne van Oevelen,,kayne-van-oevelen,K. v. Oevelen,G,1,199.0,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401908,home,FC Volendam,Barry Lauwers,Barry,Lauwers,barry-lauwers,B. Lauwers,G,,187.0,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401908,home,FC Volendam,Rob Tol,Rob Tol,,tol-rob,R. Tol,D,29,,2,M,1470890,EUR,1064016000,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401908,home,FC Volendam,Imran Nazih,Imran Nazih,,imran-nazih,I. Nazih,M,,174.0,311,M,1213380,EUR,1138147200,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401908,home,FC Volendam,Quincy Hoeve,,,quincy-hoeve,Q. Hoeve,M,,190.0,38,M,1381645,EUR,1049328000,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401908,home,FC Volendam,Ibrahim El Kadiri,,,ibrahim-el-kadiri,I. E. Kadiri,M,11,170.0,417,M,1006443,EUR,1011744000,F,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401908,away,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185.0,166,M,367118,EUR,845596800,G,1,1,False,49.0,30.0,30.0,11.0,21.0,25.0,9.0,24.0,1.0,7.0,,6.0,8.0,1.0,90.0,64.0,7.4,20.0,0.00531693,0,1.135,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,
11401908,away,Excelsior,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186.0,201,M,794990,EUR,896745600,D,2,2,False,34.0,20.0,9.0,6.0,13.0,17.0,7.0,18.0,3.0,5.0,,,,,90.0,68.0,6.2,24.0,0.00865757,0,,1.0,,1.0,5.0,,1.0,1.0,,1.0,8.0,,,,1.0,1.0,2.0,,,,,3.0,2.0,3.0,2.0,,,1.0,,,,,
11401908,away,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192.0,137,M,1031721,EUR,1052092800,D,5,5,False,53.0,50.0,6.0,5.0,41.0,41.0,9.0,12.0,5.0,6.0,,,,,83.0,62.0,6.7,3.0,0.00410342,0,,,,3.0,6.0,,,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,,1.0,
11401908,away,Excelsior,Sven Nieuwpoort,Sven,Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184.0,8,M,97412,EUR,734659200,D,16,16,False,37.0,34.0,2.0,1.0,32.0,33.0,2.0,4.0,3.0,5.0,,,,,72.0,42.0,6.1,3.0,0.00174475,0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11401908,away,Excelsior,Arthur Zagre,Arthur,Zagre,zagre-arthur,A. Zagre,D,12,168.0,411,M,910053,EUR,1002153600,D,12,12,False,31.0,26.0,3.0,,19.0,21.0,7.0,11.0,,6.0,,,,,90.0,49.0,6.3,8.0,0.010968,1,,1.0,,,3.0,,,,,2.0,4.0,,,,,2.0,2.0,0.0437,,,,2.0,,1.0,1.0,,,1.0,1.0,,,,
11401908,away,Excelsior,Julian Baas,,,julian-baas,J. Baas,M,16,184.0,147,M,1046143,EUR,1018915200,M,33,33,False,29.0,23.0,3.0,2.0,21.0,23.0,3.0,11.0,,1.0,,,,,90.0,41.0,6.4,13.0,0.00136873,0,,5.0,1.0,1.0,3.0,,1.0,,,2.0,5.0,,,,,1.0,2.0,,,,3.0,,,,2.0,,,,,,,,
11401908,away,Excelsior,Redouan El Yaakoubi,,,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182.0,100,M,887617,EUR,822528000,M,4,4,False,41.0,30.0,9.0,1.0,14.0,18.0,16.0,25.0,4.0,4.0,,,,,90.0,52.0,7.2,13.0,0.385667,0,,2.0,,3.0,6.0,1.0,,1.0,2.0,2.0,4.0,,,,,1.0,1.0,,,1.0,,2.0,,1.0,1.0,True,,1.0,,,,,
11401908,away,Excelsior,Cisse Sandra,,,cisse-sandra,C. Sandra,M,11,183.0,563,M,1004449,EUR,1071532800,M,8,8,False,25.0,23.0,2.0,2.0,14.0,16.0,9.0,9.0,,4.0,,,,,72.0,34.0,6.5,4.0,0.0174187,1,,,,,3.0,,1.0,,,2.0,3.0,,,,,,2.0,0.0343,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,
11401908,away,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177.0,177,M,823856,EUR,882403200,F,7,7,False,18.0,11.0,3.0,,2.0,5.0,9.0,15.0,1.0,7.0,,,,,72.0,36.0,6.7,14.0,0.0170916,4,,2.0,,,4.0,,3.0,,1.0,2.0,4.0,3.0,,,,,2.0,0.8519,,,,,1.0,3.0,2.0,,1.0,2.0,1.0,,,,
11401908,away,Excelsior,Nikolas Agrafiotis,Nikolas Agrafiotis,,nikolas-agrafiotis,N. Agrafiotis,F,25,190.0,138,M,1036005,EUR,956620800,F,19,19,False,13.0,8.0,1.0,1.0,1.0,1.0,7.0,12.0,1.0,1.0,,,,,66.0,22.0,7.6,9.0,0.0125485,2,,,,4.0,5.0,,3.0,1.0,1.0,3.0,8.0,1.0,1.0,,1.0,,,0.0734,0.0303,,,4.0,1.0,,,,,,,,,,1.0
11401908,away,Excelsior,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175.0,4625,M,1047395,EUR,1019001600,F,14,14,False,29.0,21.0,2.0,2.0,10.0,14.0,12.0,20.0,2.0,9.0,,,,,90.0,53.0,7.8,15.0,0.0648621,1,,5.0,1.0,,5.0,,1.0,1.0,3.0,1.0,5.0,,1.0,1.0,,,2.0,0.565,0.9484,,1.0,1.0,,4.0,2.0,,,2.0,,,,,
11401908,away,Excelsior,Troy Parrott,,,troy-parrott,T. Parrott,F,9,185.0,10474,M,966555,EUR,1012780800,F,9,9,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,24.0,4.0,6.4,3.0,5.458e-05,0,,,,2.0,2.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,
11401908,away,Excelsior,Kian Fitz-Jim,,,kian-fitz-jim,K. Fitz-Jim,M,28,173.0,1158,M,1001945,EUR,1057363200,M,10,10,True,7.0,4.0,1.0,,1.0,1.0,3.0,6.0,,3.0,,,,,18.0,10.0,6.3,4.0,0.00847407,1,,,,,,,,,,,2.0,,,,,,,0.0441,,,1.0,,1.0,,,,,,1.0,,,,
11401908,away,Excelsior,Mimeirhel Benita,Mimeirhel Benita,,mimeirhel-benita,M. Benita,D,2,176.0,216,M,1130308,EUR,1069027200,D,22,22,True,12.0,9.0,4.0,2.0,7.0,9.0,2.0,3.0,,1.0,,,,,18.0,16.0,6.8,3.0,0.00409218,0,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,
11401908,away,Excelsior,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176.0,146,M,1046142,EUR,991008000,F,30,30,True,6.0,4.0,,,2.0,2.0,2.0,4.0,,1.0,,,,,18.0,7.0,6.5,2.0,0.00353574,0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
