match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_fouls,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,stat_hitWoodwork,stat_penaltyConceded,stat_goodHighClaim,player_sofascoreId,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss,stat_lastManTackle
12421154,home,Oud-Heverlee Leuven,Takuma Ominami,,,takuma-ominami,T. Ominami,D,5,184,257,M,832976,EUR,881971200,D,5,5,True,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1.0,1.0,,,6.58e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421154,home,Oud-Heverlee Leuven,Maxence Prévot,,,maxence-prevot,M. Prévot,G,16,184,55,M,785520,EUR,860544000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421154,home,Oud-Heverlee Leuven,Manuel Osifo,Manuel Osifo,,manuel-osifo,M. Osifo,D,25,182,65,M,1122524,EUR,1059609600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421154,home,Oud-Heverlee Leuven,Christ Souanga,Christ,Souanga,christ-souanga,C. Souanga,D,63,186,39,M,1835475,EUR,1161561600,D,63,63,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421154,home,Oud-Heverlee Leuven,Romeo Monticelli,Roméo Monticelli,,monticelli-romeo,R. Monticelli,D,40,185,54,M,1195786,EUR,1128211200,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421154,home,Oud-Heverlee Leuven,William Balikwisha,,,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421154,home,Oud-Heverlee Leuven,Wouter George,,,wouter-george,W. George,M,6,172,63,M,983027,EUR,1015027200,M,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421154,away,RC Sporting Charleroi,Mohamed Koné,Mohamed Koné,,mohamed-kone,M. Koné,G,30,186,1004,M,1131009,EUR,1015459200,G,30,30,False,24.0,19.0,9.0,4.0,0.0,16.0,19.0,3.0,5.0,,8.0,1.0,,,1.0,90.0,34.0,6.7,5.0,0.00526951,0,-0.5668,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,
12421154,away,RC Sporting Charleroi,Jeremy Petris,,,jeremy-petris,J. Petris,D,29,183,120,M,910937,EUR,885945600,D,98,98,False,28.0,23.0,5.0,3.0,0.0,10.0,14.0,13.0,16.0,1.0,7.0,,,,,90.0,54.0,6.9,16.0,0.125589,0,,2.0,1.0,1.0,4.0,4.0,,2.0,2.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
12421154,away,RC Sporting Charleroi,Aiham Ousou,,,aiham-ousou,A. Ousou,D,4,186,1246,M,965265,EUR,947376000,D,4,4,False,38.0,31.0,4.0,3.0,0.0,23.0,23.0,8.0,15.0,4.0,,,,,,90.0,53.0,7.1,9.0,0.101357,1,,,,4.0,4.0,7.0,2.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,,,0.1378,1.0,,,1.0,,0.5142,,,1.0,,,,,,,,
12421154,away,RC Sporting Charleroi,Stelios Andreou,,,andreou-stelios,S. Andreou,D,5,187,339,M,994282,EUR,1027468800,D,21,21,False,37.0,33.0,5.0,4.0,0.0,23.0,25.0,10.0,12.0,4.0,2.0,,,,,78.0,43.0,6.3,4.0,0.0193084,0,,,,1.0,2.0,1.0,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,
12421154,away,RC Sporting Charleroi,Vetle Winger Dragsnes,,,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187,53,M,548640,EUR,760492800,D,15,15,False,32.0,25.0,1.0,1.0,0.0,11.0,12.0,14.0,25.0,3.0,3.0,,,,,87.0,61.0,7.2,19.0,0.184033,0,,5.0,,3.0,2.0,7.0,1.0,,1.0,1.0,,,2.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,
12421154,away,RC Sporting Charleroi,Adem Zorgane,,,adem-zorgane,A. Zorgane,M,8,184,6525,M,1000472,EUR,947116800,M,6,6,False,68.0,58.0,8.0,5.0,0.0,25.0,27.0,35.0,48.0,,9.0,,,,,90.0,87.0,6.9,19.0,0.210844,0,,7.0,,1.0,8.0,5.0,3.0,3.0,1.0,1.0,,,3.0,2.0,1.0,,1.0,,,2.0,,True,,,,2.0,,,,,AdemZorgane,,,,,
12421154,away,RC Sporting Charleroi,Yassine Titraoui,Yacine Titraoui,,yassine-titraoui,Y. Titraoui,M,22,170,2454,M,1094538,EUR,1059177600,M,22,22,False,47.0,44.0,4.0,4.0,0.0,15.0,18.0,29.0,30.0,,5.0,,,,,89.0,70.0,8.4,9.0,0.0716913,2,,1.0,,,1.0,6.0,,1.0,1.0,1.0,2.0,,4.0,3.0,4.0,1.0,1.0,1.0,0.0677,,,,1.0,,0.1574,,,,,,,1.0,1.0,,,
12421154,away,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170,106,M,834261,EUR,873849600,M,17,17,False,26.0,20.0,1.0,1.0,0.0,6.0,8.0,14.0,18.0,,5.0,,,,,82.0,38.0,6.5,12.0,0.0660901,0,,,2.0,1.0,7.0,4.0,,2.0,3.0,1.0,,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
12421154,away,RC Sporting Charleroi,Daan Heymans,,,heymans-daan,D. Heymans,M,38,186,544,M,845344,EUR,929404800,M,18,18,False,42.0,34.0,5.0,4.0,0.0,15.0,17.0,19.0,26.0,1.0,5.0,,,,,90.0,55.0,6.4,13.0,0.0405087,2,,1.0,4.0,2.0,8.0,3.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,1.0,,0.9029,1.0,,,1.0,,0.7222,,1.0,,,,,,,1.0,1.0,
12421154,away,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169,1096,M,1030459,EUR,982800000,M,8,8,False,34.0,30.0,,,0.0,11.0,11.0,19.0,24.0,,2.0,,,,,82.0,52.0,6.4,12.0,0.0794276,2,,1.0,2.0,,8.0,4.0,,3.0,5.0,3.0,,,1.0,,1.0,,,1.0,0.1049,1.0,,,,,,,1.0,1.0,,,,,,1.0,,
12421154,away,RC Sporting Charleroi,Nikola Štulić,,,nikola-stulic,N. Štulić,F,9,188,1224,M,1029748,EUR,999907200,F,19,19,False,14.0,10.0,1.0,,0.0,2.0,4.0,8.0,10.0,,,,,,,90.0,21.0,6.8,7.0,0.0126186,1,,,6.0,3.0,6.0,5.0,,,,,,,1.0,1.0,3.0,1.0,,,0.0449,,1.0,,,,,,1.0,,,,,,,,,
12421154,away,RC Sporting Charleroi,Cheick Keita,Cheick Keita,,cheick-keita,C. Keita,D,95,185,229,M,1407973,EUR,1049241600,D,95,95,True,9.0,7.0,1.0,1.0,0.0,5.0,6.0,2.0,3.0,1.0,2.0,,,,,8.0,15.0,6.9,4.0,0.00108731,0,,,,1.0,1.0,3.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0
12421154,away,RC Sporting Charleroi,Isaac Mbenza,,,isaac-mbenza,I. Mbenza,F,7,188,141,M,789000,EUR,826243200,F,7,7,True,8.0,4.0,2.0,1.0,0.0,2.0,5.0,2.0,3.0,1.0,1.0,,,,,8.0,11.0,6.5,4.0,0.00085554,1,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,0.0378,,,,,,,,,,,,,,,,,
12421154,away,RC Sporting Charleroi,Oday Dabbagh,,,oday-dabbagh,O. Dabbagh,F,98,182,6574,M,920458,EUR,912643200,F,9,9,True,2.0,,,,0.0,,1.0,,1.0,,,,,,,10.0,4.0,6.1,3.0,,0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12421154,away,RC Sporting Charleroi,Raymond Asante,,,raymond-asante,R. Asante,F,20,186,138,M,1414276,EUR,1085616000,F,28,28,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,8.0,2.0,6.6,1.0,0.00045011,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421154,away,RC Sporting Charleroi,Martin Delavallée,,,martin-delavalee,M. Delavallée,G,55,185,123,M,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421154,away,RC Sporting Charleroi,Mardochee Nzita,,,mardochee-nzita,M. Nzita,D,24,178,111,M,990726,EUR,951350400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421154,away,RC Sporting Charleroi,Žan Rogelj,,,zan-rogelj,Ž. Rogelj,D,21,175,87,M,888605,EUR,943488000,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421154,away,RC Sporting Charleroi,Etienne Camara,Etienne Camara,,etienne-camara,E. Camara,M,5,190,290,M,1097542,EUR,1048982400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421154,away,RC Sporting Charleroi,Youssuf Sylla,,,youssuf-sylla,Y. Sylla,F,17,191,197,M,1099220,EUR,1040256000,F,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
