match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_possessionLostCtrl,stat_keyPass,captain,stat_aerialWon,stat_totalTackle,stat_outfielderBlock,stat_wonTackle,stat_shotOffTarget,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim
10980660,home,Manchester United,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23571,M,d_degea,69378,EUR,657936000,G,1,1,False,8.0,8.0,8.0,8.0,1.0,5.0,1.0,1.0,1.0,1.0,90.0,10.0,6.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980660,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18232,M,awbissaka,863653,EUR,880502400,D,29,29,False,60.0,56.0,17.0,18.0,1.0,5.0,,,,,90.0,76.0,6.7,0,2.0,1.0,41.0,47.0,5.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,10.0,2.0,,,,,,,,,,,,,,,,,,
10980660,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,27967,M,harrymaguire93,149380,EUR,731289600,D,5,5,False,79.0,71.0,32.0,35.0,4.0,9.0,,,,,90.0,90.0,7.3,0,11.0,6.0,39.0,44.0,,,,1.0,5.0,1.0,,,2.0,,9.0,,True,3.0,2.0,,,,,,,,,,,,,,,
10980660,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8787,M,victorlindelof,143334,EUR,774403200,D,2,2,False,95.0,90.0,48.0,52.0,4.0,2.0,,,,,90.0,103.0,6.9,0,4.0,2.0,42.0,43.0,,,6.0,6.0,3.0,,,,,,5.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10980660,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8793,M,tyrellmalacia,825839,EUR,934761600,D,12,12,False,77.0,66.0,24.0,29.0,,5.0,,,,,90.0,110.0,7.2,1,4.0,1.0,43.0,50.0,2.0,1.0,,1.0,11.0,,,,1.0,1.0,15.0,1.0,,2.0,7.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,
10980660,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,85477,M,Casemiro,122951,EUR,698803200,M,18,18,False,55.0,44.0,18.0,18.0,,5.0,,,,,73.0,69.0,8.8,2,6.0,2.0,26.0,37.0,,,1.0,7.0,7.0,2.0,2.0,2.0,,3.0,14.0,3.0,,,3.0,,2.0,,,,2.0,1.0,2.0,2.0,,,,,,
10980660,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20679,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,50.0,42.0,14.0,16.0,,7.0,,,,,57.0,65.0,6.4,4,7.0,3.0,28.0,37.0,3.0,,,1.0,2.0,,1.0,,,,12.0,,,,1.0,,1.0,2.0,,,1.0,,,,2.0,2.0,,,,
10980660,home,Manchester United,Antony,,,antony,Antony,M,7,172,218925,M,Antony,958380,EUR,951350400,M,21,21,False,56.0,46.0,8.0,9.0,,6.0,,,,,90.0,79.0,7.3,8,2.0,2.0,38.0,51.0,4.0,,,6.0,1.0,2.0,2.0,,,1.0,21.0,4.0,,,1.0,,,6.0,,3.0,,1.0,,,1.0,2.0,1.0,1.0,,
10980660,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,237692,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,28.0,22.0,6.0,6.0,,2.0,,,,,68.0,43.0,7.8,3,3.0,2.0,18.0,27.0,5.0,2.0,,2.0,3.0,1.0,1.0,,,,13.0,3.0,,,3.0,,3.0,3.0,,2.0,,,,,,,1.0,2.0,,
10980660,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,363363,M,Rashford,814590,EUR,878256000,M,10,10,False,27.0,21.0,4.0,4.0,,2.0,,,,,68.0,35.0,7.2,1,2.0,1.0,17.0,23.0,,,,,4.0,,3.0,3.0,,,6.0,,,,,,,,,,1.0,,1.0,,,,,,,
10980660,home,Manchester United,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197,6763,M,wout.weghorst,252215,EUR,713145600,F,27,27,False,17.0,14.0,6.0,6.0,,4.0,,,,,73.0,30.0,7.0,4,1.0,1.0,8.0,11.0,,,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,2.0,,,1.0,
10980660,home,Manchester United,Fred,,,fred,Fred,M,7,169,11619,M,fred08,243623,EUR,731289600,M,17,17,True,35.0,33.0,13.0,14.0,1.0,3.0,,,,,33.0,41.0,7.8,1,,,21.0,23.0,2.0,1.0,,3.0,1.0,,,,,2.0,3.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,
10980660,home,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7618,M,facupellistri,989803,EUR,1008806400,M,28,28,True,11.0,10.0,2.0,2.0,,2.0,,,,,22.0,16.0,6.1,0,,,8.0,9.0,,,1.0,4.0,,,2.0,,,,3.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,
10980660,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,137323,M,AleGarnacho,1135873,EUR,1088640000,F,49,49,True,6.0,6.0,1.0,1.0,,,,,,,22.0,15.0,6.6,1,,,5.0,5.0,,,,3.0,,2.0,1.0,,,,6.0,1.0,,,,,,,,3.0,,,1.0,,,,,1.0,1.0,
10980660,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,52792,M,KobbieM,1142175,EUR,1113868800,M,73,73,True,25.0,25.0,7.0,7.0,,2.0,,,,,17.0,27.0,6.7,0,,,18.0,18.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
10980660,home,Manchester United,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10484,M,anthonyelanga,979232,EUR,1019865600,F,36,36,True,9.0,8.0,1.0,1.0,,,,,,,17.0,11.0,6.6,0,,,7.0,8.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
10980660,home,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188,6095,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980660,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51493,M,LichaMartínez,859999,EUR,885081600,D,6,6,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980660,home,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10105,M,raphael_varane,138310,EUR,735696000,D,19,19,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980660,home,Manchester United,Brandon Williams,,,williams-brandon,B. Williams,D,,180,1776,M,,927368,EUR,967939200,D,33,33,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980660,away,Reading,Joe Lumley,,,joe-lumley,J. Lumley,G,13,190,118,M,,591620,EUR,792806400,G,1,1,False,28.0,18.0,2.0,5.0,,6.0,1.0,2.0,,,75.0,31.0,5.9,0,28.0,18.0,16.0,23.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,
10980660,away,Reading,Junior Hoilett,,,junior-hoilett,J. Hoilett,F,30,173,238,M,,33478,EUR,644544000,D,23,23,False,10.0,6.0,2.0,6.0,1.0,3.0,,,,,69.0,27.0,5.6,1,,,4.0,6.0,2.0,,,7.0,3.0,3.0,1.0,,1.0,2.0,13.0,,,,2.0,,1.0,,,3.0,1.0,2.0,1.0,,1.0,,,,,
10980660,away,Reading,Andy Yiadom,,,andy-yiadom,A. Yiadom,D,17,180,223,M,,128833,EUR,691632000,D,17,17,False,16.0,11.0,6.0,7.0,5.0,2.0,,,,,90.0,37.0,6.0,0,3.0,,5.0,11.0,2.0,,2.0,5.0,2.0,2.0,1.0,,,,12.0,,True,,2.0,,1.0,,,,,,,,,,,,,
10980660,away,Reading,Thomas Holmes,,,thomas-holmes,T. Holmes,D,29,185,83,M,,928586,EUR,952819200,D,3,3,False,8.0,3.0,2.0,3.0,9.0,2.0,,,,,90.0,22.0,6.7,0,4.0,,1.0,5.0,,,,1.0,2.0,,,,1.0,1.0,5.0,,,2.0,,3.0,,,,,1.0,,,,,,,,,
10980660,away,Reading,Tom McIntyre,Tom,McIntyre,tom-mcintyre,T. McIntyre,D,26,185,53,M,,920678,EUR,910310400,D,5,5,False,11.0,9.0,7.0,8.0,3.0,5.0,,,,,90.0,23.0,6.8,0,3.0,1.0,2.0,3.0,,,,,3.0,,,,1.0,,4.0,,,,3.0,2.0,2.0,,,2.0,,,,,,,,,,
10980660,away,Reading,Abdul Rahman Baba,,,abdul-baba-rahman,A. R. Baba,D,21,179,1358,M,,239632,EUR,773107200,D,12,12,False,10.0,6.0,5.0,7.0,1.0,3.0,,,,,90.0,25.0,6.3,0,2.0,2.0,1.0,4.0,1.0,,,2.0,4.0,1.0,2.0,2.0,1.0,,8.0,,,,2.0,,,,,1.0,,1.0,,,,,,,,
10980660,away,Reading,Thomas Ince,,,thomas-ince,T. Ince,M,7,178,145,M,,122663,EUR,696729600,M,10,10,False,21.0,15.0,6.0,8.0,,8.0,,,,,90.0,49.0,6.8,1,2.0,1.0,10.0,15.0,2.0,1.0,1.0,6.0,10.0,3.0,4.0,2.0,,,15.0,1.0,,,3.0,,2.0,,,3.0,5.0,,,,,1.0,1.0,1.0,1.0,
10980660,away,Reading,Mamadou Loum,,,mamadou-loum,M. Loum,M,21,193,526,M,,796059,EUR,851904000,M,22,22,False,15.0,9.0,5.0,9.0,2.0,5.0,,,,,62.0,22.0,6.3,0,1.0,1.0,4.0,6.0,,,,4.0,1.0,,,,1.0,1.0,7.0,,,,1.0,1.0,,,,1.0,,3.0,,,,,,,,
