match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_duelWon,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_totalCross,stat_bigChanceCreated,stat_keyPass,stat_wasFouled,stat_totalContest,stat_wonContest,stat_totalOffside,stat_accurateCross,stat_bigChanceMissed,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goalAssist,stat_goals
11451079,home,Pendikspor,Erdem Canpolat,Erdem Canpolat,,erdem-canpolat,E. Canpolat,G,1,194,88,M,1066726,EUR,987120000,G,1,1,False,34.0,27.0,14.0,7.0,24.0,28.0,3.0,6.0,1.0,9.0,1.0,1.0,5.0,6.0,90.0,51.0,6.8,7.0,0.00134321,0,-0.8324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451079,home,Pendikspor,Erdem Özgenç,,,erdem-ozgenc,E. Özgenç,D,22,177,9,M,60332,EUR,461980800,D,22,22,False,46.0,38.0,4.0,1.0,28.0,32.0,10.0,14.0,1.0,7.0,,,,,84.0,63.0,6.3,10.0,0.00420654,1,,True,3.0,1.0,3.0,3.0,0.0551,,,,,,,,,,,,,,,,,,,,,,,,,
11451079,home,Pendikspor,Berkay Sülüngöz,,,berkay-sulungoz,B. Sülüngöz,D,5,185,7,M,839895,EUR,732758400,D,20,20,False,49.0,38.0,11.0,3.0,31.0,32.0,7.0,17.0,5.0,8.0,,,,,90.0,63.0,6.5,13.0,0.00197022,0,,,2.0,,1.0,1.0,,2.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11451079,home,Pendikspor,Welinton,,,welinton,Welinton,D,,181,86,M,76529,EUR,608169600,D,23,23,False,60.0,45.0,11.0,5.0,31.0,38.0,14.0,22.0,2.0,8.0,,,,,90.0,71.0,6.0,17.0,0.00275008,0,,,4.0,,4.0,3.0,,2.0,,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11451079,home,Pendikspor,Nuno Sequeira,,,nuno-sequeira,N. Sequeira,D,6,184,51,M,170117,EUR,651024000,D,6,6,False,39.0,26.0,5.0,3.0,20.0,22.0,6.0,19.0,2.0,5.0,,,,,90.0,61.0,6.7,17.0,0.149409,0,,,5.0,,5.0,5.0,,,,4.0,3.0,,1.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,
11451079,home,Pendikspor,Halil Akbunar,,,halil-akbunar,H. Akbunar,M,77,170,140,M,217782,EUR,752803200,M,11,11,False,7.0,3.0,1.0,,2.0,3.0,1.0,4.0,1.0,2.0,,,,,45.0,12.0,6.7,4.0,0.0190796,0,,,3.0,,2.0,2.0,,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,
11451079,home,Pendikspor,Josip Vuković,,,josip-vukovic,J. Vuković,M,44,186,113,M,137635,EUR,704764800,M,4,4,False,25.0,20.0,3.0,2.0,13.0,17.0,7.0,8.0,1.0,5.0,,,,,90.0,37.0,6.3,11.0,0.0167973,0,,,2.0,,1.0,,,1.0,,5.0,1.0,,,1.0,1.0,,3.0,,,,1.0,,,,,,,,,,,
11451079,home,Pendikspor,İbrahim Akdağ,,,ibrahim-akdag,İ. Akdağ,M,14,179,11,M,847053,EUR,680054400,M,24,24,False,32.0,31.0,2.0,1.0,22.0,22.0,9.0,10.0,2.0,4.0,,,,,74.0,40.0,6.5,2.0,0.00521362,0,,,4.0,,1.0,1.0,,,1.0,3.0,1.0,,,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,
11451079,home,Pendikspor,Endri Çekiçi,,,endri-cekici,E. Çekiçi,M,22,179,229,M,187153,EUR,848707200,M,8,8,False,4.0,3.0,1.0,,3.0,3.0,,1.0,1.0,1.0,,,,,45.0,14.0,6.5,5.0,4.861e-05,0,,,3.0,,3.0,2.0,,1.0,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,
11451079,home,Pendikspor,Gökcan Kaya,,,gokcan-kaya,G. Kaya,M,58,180,19,M,342437,EUR,807753600,F,58,58,False,16.0,10.0,2.0,2.0,8.0,10.0,2.0,6.0,2.0,3.0,,,,,74.0,24.0,6.6,10.0,0.0011767,0,,,3.0,,,,,,1.0,1.0,,,,,2.0,,,,,,1.0,2.0,1.0,,,,,,,,,
11451079,home,Pendikspor,Erencan Yardımcı,,,erencan-yardimci,E. Yardımcı,F,9,186,691,M,989168,EUR,1012780800,F,99,99,False,12.0,9.0,1.0,1.0,6.0,7.0,3.0,5.0,1.0,1.0,,,,,90.0,23.0,6.7,7.0,0.00079382,0,,,7.0,,2.0,2.0,,2.0,2.0,5.0,2.0,,,,3.0,1.0,,,,,3.0,,,3.0,,,,,,,,
