match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_wasFouled,stat_expectedGoals,stat_challengeLost,stat_shotOffTarget,stat_wonTackle,stat_fouls,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_wonContest,captain,stat_totalOffside,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_errorLeadToAGoal,player_sofascoreId
12448405,home,RKC Waalwijk,Richonell Margaret,richonell-margaret,R. Margaret,F,191,393,M,973716,EUR,968284800,F,19,19,False,13.0,8.0,1.0,1.0,0.0,3.0,4.0,5.0,10.0,2.0,90.0,36.0,6.5,19.0,0.0446259,1,18,1.0,,6.0,5.0,1.0,3.0,,,,3.0,10.0,,,,1.0,0.0096,,1.0,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,
12448405,home,RKC Waalwijk,Luuk Wouters,luuk-wouters,L. Wouters,D,190,33,M,1048222,EUR,928800000,D,34,34,True,27.0,22.0,6.0,3.0,0.0,14.0,17.0,8.0,10.0,2.0,73.0,54.0,7.7,10.0,0.0455453,0,15,,4.0,,8.0,,,5.0,,3.0,4.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
12448405,home,RKC Waalwijk,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,179,62,M,971006,EUR,1007769600,F,7,7,True,9.0,7.0,,,1.0,1.0,3.0,7.0,10.0,2.0,45.0,22.0,6.9,8.0,0.0453932,0,7,,,1.0,1.0,,1.0,1.0,,,,2.0,1.0,,,,,,,,1.0,4.0,1.0,,,,,,1.0,,,,,,,,,
12448405,home,RKC Waalwijk,Faissal Al Mazyani,faissal-al-mazyani,F. A. Mazyani,D,179,681,M,1195771,EUR,1106006400,D,33,33,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,16.0,7.0,6.9,1.0,0.00087722,0,33,,1.0,1.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,Faissal Al Mazyani,,1.0,,,,,,,,,
12448405,home,RKC Waalwijk,Tim van de Loo,tim-van-de-loo,T. v. d. Loo,M,180,36,M,1174460,EUR,1045872000,M,22,22,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,2.0,10.0,8.0,6.4,2.0,0.00237639,0,22,,1.0,2.0,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,Tim van de Loo,,,,,,,,,,,
12448405,home,RKC Waalwijk,Luuk Vogels,luuk-vogels,L. Vogels,G,191,20,M,1593862,EUR,1057449600,G,31,31,True,,,,,,,,,,,,,,,,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,Luuk Vogels,,,,,,,,,,,
12448405,home,RKC Waalwijk,Joey Kesting,joey-kesting,J. Kesting,G,190,14,M,1166678,EUR,983923200,G,13,13,True,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,Joey Kesting,,,,,,,,,,,
12448405,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,184,104,M,798179,EUR,880329600,D,2,2,True,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448405,home,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,195,495,M,1010846,EUR,978480000,M,6,6,True,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448405,home,RKC Waalwijk,Chris Lokesa,lokesa-chris,C. Lokesa,M,175,140,M,1126518,EUR,1099785600,M,14,14,True,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448405,home,RKC Waalwijk,Reuven Niemeijer,reuven-niemeijer,R. Niemeijer,M,178,46,M,846202,EUR,796262400,F,10,10,True,,,,,,,,,,,,,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448405,home,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,172,104,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448405,home,RKC Waalwijk,Mohamed Ihattaren,mohamed-ihattaren,M. Ihattaren,M,182,2918,M,929633,EUR,1013472000,M,52,52,True,,,,,,,,,,,,,,,,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448405,away,Almere City FC,Nordin Bakker,nordin-bakker,N. Bakker,G,196,132,M,945955,EUR,878256000,G,1,1,False,40.0,21.0,27.0,8.0,0.0,16.0,17.0,5.0,23.0,12.0,90.0,48.0,6.1,19.0,0.00221505,0,31,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,3.0,-0.4622,,
12448405,away,Almere City FC,Hamdi Akujobi,hamdi-akujobi,H. Akujobi,D,175,76,M,983662,EUR,948326400,D,20,20,False,35.0,27.0,4.0,3.0,0.0,8.0,9.0,19.0,27.0,2.0,90.0,65.0,6.1,21.0,0.0248363,0,,,,6.0,1.0,,3.0,1.0,,1.0,,1.0,,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,
12448405,away,Almere City FC,Ricardo Visus,ricardo-visus,R. Visus,D,192,119,M,1046322,EUR,988070400,D,4,4,False,60.0,51.0,12.0,4.0,0.0,35.0,39.0,16.0,22.0,9.0,90.0,80.0,7.0,10.0,0.0309623,1,14,,,1.0,5.0,,,4.0,,4.0,2.0,,,,,3.0,0.0258,,1.0,2.0,1.0,1.0,,,,,Ricardo Visus,,,,,,,,,,,
12448405,away,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,184,56,M,911846,EUR,983836800,D,22,22,False,42.0,35.0,8.0,2.0,0.0,24.0,24.0,11.0,18.0,3.0,55.0,48.0,6.3,8.0,0.00430534,0,22,3.0,,3.0,3.0,,,1.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12448405,away,Almere City FC,Vasilios Zagaritis,vassilis-zagaritis,V. Zagaritis,D,178,227,M,1064426,EUR,988934400,D,14,14,False,47.0,35.0,3.0,1.0,0.0,19.0,23.0,16.0,29.0,8.0,90.0,72.0,5.5,22.0,0.0163615,0,19,,1.0,5.0,2.0,2.0,,1.0,,1.0,,3.0,,,,1.0,,2.0,,,1.0,5.0,,,,,,,,,,,,,,,1.0,
12448405,away,Almere City FC,Thom Haye,thom-haye,T. Haye,M,187,10984,M,149666,EUR,792288000,M,19,19,False,37.0,28.0,4.0,4.0,0.0,17.0,22.0,12.0,18.0,5.0,55.0,47.0,6.7,13.0,0.0223045,2,33,1.0,,3.0,,2.0,,,,1.0,,,,,,,0.0682,,2.0,,,3.0,1.0,,,,,,,,,,,,,,,thomhaye
12448405,away,Almere City FC,Anas Tahiri,anas-tahiri,A. Tahiri,M,179,260,M,544156,EUR,800496000,M,8,8,False,19.0,17.0,1.0,,0.0,6.0,7.0,11.0,12.0,,55.0,24.0,6.6,5.0,0.019688,0,19,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12448405,away,Almere City FC,Logan Delaurier-Chaubet,logan-delaurier-chaubet,L. Delaurier-Chaubet,M,173,92,M,1170533,EUR,1019433600,M,27,27,False,3.0,2.0,,,0.0,,,2.0,3.0,,70.0,19.0,6.7,7.0,0.0455369,0,22,1.0,1.0,5.0,4.0,1.0,3.0,,,3.0,1.0,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,Logan Delaurier,,1.0,,,,,,,,,
12448405,away,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,177,175,M,1157777,EUR,1067731200,M,5,5,False,37.0,29.0,2.0,1.0,0.0,14.0,14.0,15.0,23.0,3.0,90.0,44.0,6.8,9.0,0.0678579,0,39,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,Jochem van de Kamp,,1.0,,,,,,,,,
12448405,away,Almere City FC,Junior Kadile,kadile-junior,J. Kadile,M,182,132,M,999033,EUR,1039996800,M,11,11,False,14.0,12.0,,,0.0,4.0,5.0,8.0,11.0,1.0,80.0,34.0,6.6,12.0,0.0192073,3,11,3.0,2.0,8.0,5.0,2.0,2.0,1.0,1.0,,3.0,4.0,,2.0,,,0.1893,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,
12448405,away,Almere City FC,Thomas Robinet,thomas-robinet,T. Robinet,M,180,359,M,790802,EUR,840326400,F,9,9,False,16.0,6.0,1.0,,0.0,1.0,1.0,5.0,17.0,2.0,90.0,30.0,6.3,18.0,0.0226258,0,9,11.0,4.0,17.0,4.0,4.0,,2.0,,1.0,,2.0,,,,,,,,,2.0,2.0,,,,,,,,True,,,,,,,,
12448405,away,Almere City FC,James Lawrence,james-lawrence,J. Lawrence,D,188,53,M,193462,EUR,714441600,D,15,15,True,42.0,37.0,4.0,1.0,0.0,19.0,21.0,18.0,21.0,3.0,35.0,43.0,6.8,5.0,0.0402409,0,4,,1.0,,1.0,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12448405,away,Almere City FC,Àlex Carbonell,carbonell-alex,À. Carbonell,M,182,72,M,355076,EUR,874281600,M,6,6,True,46.0,39.0,4.0,,0.0,14.0,15.0,26.0,34.0,1.0,35.0,54.0,6.6,11.0,0.0616197,0,6,1.0,1.0,2.0,2.0,,,,,,1.0,2.0,1.0,,,,,1.0,,1.0,,3.0,1.0,,,,,,,,,,,,,,,
12448405,away,Almere City FC,Ruben Providence,ruben-providence,R. Providence,F,172,5595,M,954066,EUR,994464000,F,7,7,True,7.0,6.0,,,0.0,3.0,4.0,3.0,3.0,1.0,35.0,10.0,6.4,3.0,0.0241397,0,28,4.0,,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448405,away,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,175,64,M,989864,EUR,989107200,F,17,17,True,4.0,3.0,1.0,,0.0,,,3.0,5.0,,20.0,11.0,6.6,3.0,0.00107438,1,11,1.0,,2.0,3.0,1.0,,,,,1.0,,,1.0,,2.0,0.0239,,,1.0,,1.0,,,,,,,,,,,,,,,,
12448405,away,Almere City FC,Adi Nalić,adi-nalic,A. Nalić,M,190,162,M,875437,EUR,880934400,M,16,16,True,4.0,1.0,,,0.0,1.0,3.0,,3.0,1.0,10.0,10.0,6.5,7.0,1.08e-05,1,22,1.0,,3.0,,,1.0,,,,,1.0,,,,,0.0118,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,
12448405,away,Almere City FC,Joel Van der Wilt,van-der-wilt-joel,J. v. d. Wilt,G,198,14,M,1521867,EUR,1083024000,G,31,31,True,,,,,,,,,,,,,,,,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,Joël van der Wilt,,,,,,,,,,,
12448405,away,Almere City FC,Jonas Wendlinger,jonas-wendlinger,J. Wendlinger,G,191,30,M,951497,EUR,963792000,G,29,29,True,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448405,away,Almere City FC,Christopher Mamengi,christopher-mamengi,C. Mamengi,D,182,33,M,929632,EUR,986256000,D,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448405,away,Almere City FC,Damil Dankerlui,damil-dankerlui,D. Dankerlui,D,175,108,M,352552,EUR,840844800,D,2,2,True,,,,,,,,,,,,,,,,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448405,away,Almere City FC,Faiz Mattoir,mattoir-faiz,F. Mattoir,F,164,48,M,1007838,EUR,963360000,F,24,24,True,,,,,,,,,,,,,,,,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
