match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_outfielderBlock,stat_wasFouled,captain,stat_keyPass,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_lastManTackle,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12420981,home,KVC Westerlo,Sinan Bolat,,,sinan-bolat,S. Bolat,G,26,187,164,M,5920,EUR,589248000,G,1,1,False,52.0,26.0,35.0,10.0,0.0,22.0,26.0,4.0,26.0,12.0,3.0,4.0,90.0,62.0,7.5,26.0,0.00040596,0,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420981,home,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185,426,M,862075,EUR,993686400,D,22,22,False,31.0,17.0,10.0,4.0,0.0,7.0,13.0,10.0,18.0,6.0,,,90.0,60.0,6.7,21.0,0.0291792,0,,1.0,1.0,7.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
12420981,home,KVC Westerlo,Luka Vušković,,,luka-vuskovic,L. Vušković,D,44,193,11576,M,1405212,EUR,1172275200,D,44,44,False,36.0,25.0,11.0,6.0,0.0,17.0,24.0,8.0,12.0,1.0,,,90.0,55.0,7.5,11.0,0.00394854,0,,,4.0,1.0,8.0,1.0,,1.0,1.0,14.0,,1.0,,,,lukavuskovic,1.0,2.0,,,,,,,,,,,,,,,,,
12420981,home,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190,122,M,38471,EUR,572140800,D,33,33,False,35.0,28.0,7.0,5.0,0.0,26.0,32.0,2.0,3.0,1.0,,,90.0,51.0,6.9,8.0,0.00051689,0,,3.0,3.0,5.0,3.0,1.0,,,,6.0,,,,1.0,1.0,,,2.0,True,,,,,,,,,,,,,,,,
12420981,home,KVC Westerlo,Jordan Bos,Jordan Bos,,jordan-bos,J. Bos,D,15,180,747,M,1144138,EUR,1035849600,D,5,5,False,13.0,7.0,2.0,,0.0,6.0,9.0,1.0,4.0,4.0,,,30.0,25.0,6.3,12.0,0.00033433,0,,1.0,,5.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,4.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
12420981,home,KVC Westerlo,Doğucan Haspolat,,,dogucan-haspolat,D. Haspolat,M,34,177,454,M,846087,EUR,950227200,M,34,34,False,29.0,17.0,9.0,3.0,0.0,8.0,16.0,10.0,19.0,2.0,,,90.0,58.0,7.4,20.0,0.0544948,0,,3.0,3.0,6.0,9.0,1.0,,3.0,1.0,5.0,3.0,4.0,2.0,,1.0,,,1.0,,,6.0,1.0,,,,,,,,,,,,,
12420981,home,KVC Westerlo,Arthur Piedfort,Arthur Piedfort,,arthur-piedfort,A. Piedfort,M,46,186,202,M,1149123,EUR,1107216000,M,46,46,False,22.0,17.0,3.0,1.0,0.0,9.0,13.0,8.0,9.0,5.0,,,90.0,51.0,7.2,12.0,0.00929924,1,,,4.0,3.0,10.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,,,1.0,3.0,,,,,1.0,0.025,,,,,,,,,,,
12420981,home,KVC Westerlo,Adedire Mebude,Adedire Mebude,,adedire-mebude,A. Mebude,F,17,179,339,M,1144096,EUR,1085702400,M,47,47,False,18.0,13.0,1.0,,0.0,3.0,4.0,11.0,16.0,4.0,,,88.0,32.0,7.1,9.0,0.0412701,3,,,,1.0,5.0,,,3.0,2.0,,,1.0,1.0,2.0,,,,2.0,,1.0,2.0,1.0,1.0,0.3938,1.0,1.0,1.0,0.2552,,,,,,,
12420981,home,KVC Westerlo,Nicolas Madsen,,,nicolas-madsen,N. Madsen,M,24,193,1189,M,938306,EUR,953251200,M,8,8,False,21.0,10.0,,,0.0,4.0,9.0,6.0,13.0,4.0,,,88.0,38.0,6.8,15.0,0.00955566,0,,2.0,2.0,5.0,3.0,,,1.0,,7.0,,1.0,,2.0,2.0,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,
12420981,home,KVC Westerlo,Allahyar Sayyadmanesh,,,allahyar-sayyadmanesh,A. Sayyadmanesh,M,7,182,1519,M,905474,EUR,993772800,M,7,7,False,24.0,13.0,4.0,1.0,1.0,8.0,12.0,5.0,13.0,2.0,,,72.0,41.0,8.3,16.0,0.459615,1,,4.0,9.0,8.0,13.0,1.0,2.0,2.0,1.0,2.0,,2.0,2.0,,,,1.0,1.0,,2.0,1.0,,,0.2159,,,1.0,0.7107,1.0,,1.0,,,,
