match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_shotOffTarget,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
11067302,home,Internacional,Keiller,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,1,1,False,19.0,14.0,10.0,5.0,12.0,13.0,2.0,6.0,1.0,1.0,4.0,1.0,3.0,90.0,26.0,6.5,5.0,0.0,0.0,0.00015115,0,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067302,home,Internacional,Igor Gomes,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,21,21,False,41.0,25.0,7.0,1.0,14.0,24.0,11.0,21.0,5.0,2.0,9.0,,,90.0,69.0,6.7,24.0,0.0159,0.0,0.00953224,1,,,,4.0,3.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
11067302,home,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,33.0,30.0,1.0,1.0,15.0,16.0,15.0,17.0,3.0,,5.0,,,90.0,45.0,6.7,3.0,0.0,0.0,0.00630867,0,,,,,,1.0,,,,,8.0,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,
11067302,home,Internacional,Gabriel Mercado,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,False,34.0,29.0,2.0,1.0,17.0,18.0,12.0,16.0,4.0,2.0,2.0,,,90.0,40.0,6.2,5.0,0.0,0.0,0.00815082,0,,,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
11067302,home,Internacional,Renê,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,False,57.0,44.0,5.0,4.0,28.0,34.0,16.0,23.0,1.0,,11.0,,,90.0,79.0,7.4,16.0,0.0489,0.0,0.043669,1,,,,,1.0,6.0,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,
11067302,home,Internacional,Johnny Cardoso,johnny,J. Cardoso,M,5,186,5155,M,990169,EUR,1000944000,M,30,30,False,18.0,15.0,2.0,,2.0,4.0,14.0,15.0,2.0,,3.0,,,66.0,33.0,6.9,9.0,0.0,0.0,0.0392757,0,,,,1.0,,3.0,1.0,3.0,2.0,,,2.0,1.0,,4.0,,,3.0,,,,1.0,,,,,,,,,,,
11067302,home,Internacional,Campanharo,campanharo,Campanharo,M,,178,121,M,220094,EUR,702345600,M,17,17,False,28.0,28.0,1.0,1.0,17.0,17.0,11.0,11.0,4.0,,5.0,,,78.0,45.0,7.3,1.0,0.0641,0.259,0.0178306,2,,,,,,4.0,,2.0,2.0,,2.0,4.0,2.0,2.0,,,4.0,,,,,,2.0,,,,,,,,,,
11067302,home,Internacional,Pedro Henrique,pedro-henrique,P. Henrique,M,7,179,1742,M,219190,EUR,645580800,M,28,28,False,10.0,8.0,,,2.0,3.0,7.0,10.0,3.0,1.0,1.0,,,65.0,29.0,7.5,4.0,0.1705,0.0,0.113137,5,,,,3.0,3.0,11.0,,3.0,3.0,3.0,1.0,,4.0,2.0,,1.0,2.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,
11067302,home,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,21.0,18.0,1.0,1.0,4.0,6.0,15.0,22.0,5.0,3.0,2.0,,,90.0,39.0,6.5,12.0,0.0544,0.0,0.130101,2,,,,7.0,,2.0,,2.0,1.0,2.0,,1.0,,,2.0,1.0,,,1.0,,,1.0,,,True,,,,,,,,
11067302,home,Internacional,Wanderson,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,M,11,11,False,18.0,17.0,1.0,1.0,3.0,3.0,15.0,19.0,4.0,,1.0,,,84.0,45.0,8.2,10.0,0.0,0.0,0.126581,0,,,,4.0,,10.0,,6.0,4.0,,,3.0,4.0,3.0,4.0,2.0,1.0,5.0,1.0,,,1.0,,,,1.0,1.0,,,,,,
11067302,home,Internacional,Alemão,alemao,Alemão,F,9,182,1259,M,981604,EUR,891388800,F,35,35,False,7.0,4.0,,,2.0,4.0,2.0,4.0,3.0,,2.0,,,65.0,21.0,6.4,11.0,0.2033,0.0,0.00470733,2,,,,1.0,1.0,3.0,,2.0,,1.0,,,,,5.0,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,
11067302,home,Internacional,Carlos De Pena,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,True,7.0,7.0,1.0,1.0,2.0,2.0,5.0,6.0,2.0,2.0,3.0,,,24.0,13.0,6.7,1.0,0.023,0.0,0.00699272,1,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,
11067302,home,Internacional,Mauricio,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,27,27,True,9.0,6.0,1.0,1.0,2.0,3.0,4.0,6.0,1.0,1.0,1.0,,,25.0,15.0,8.6,3.0,0.5234,0.6835,0.00194319,2,,,,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,2.0,,,,,2.0,,,,,
11067302,home,Internacional,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,9,9,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,25.0,2.0,6.5,,0.0,0.0,0.00011894,0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11067302,home,Internacional,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,33,33,True,6.0,5.0,,,2.0,3.0,3.0,3.0,2.0,1.0,1.0,,,12.0,11.0,6.8,1.0,0.0,0.0,0.00176959,0,,,,,,2.0,,,,,,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
11067302,home,Internacional,Jean Dias,jean-dias,J. Dias,F,7,170,112,M,1047201,EUR,656553600,F,38,38,True,,,,,,,,,1.0,,1.0,,,17.0,5.0,6.6,1.0,0.0,0.0,0.0,0,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,
11067302,home,Internacional,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067302,home,Internacional,Rodrigo Moledo,rodrigo-moledo,R. Moledo,D,4,188,216,M,72080,EUR,562291200,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067302,home,Internacional,Nicolás Hernández,nicolas-hernandez,N. Hernández,D,22,180,256,M,887155,EUR,885081600,D,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067302,home,Internacional,Thauan Lara,thauan-lara,Thauan Lara,D,16,176,170,M,1116956,EUR,1074729600,D,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Thauan Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067302,home,Internacional,Rômulo Zwarg,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,M,40,40,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067302,home,Internacional,Matheus Dias,dias-matheus,Matheus Dias,M,6,187,234,M,1020610,EUR,1020902400,M,41,41,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067302,home,Internacional,Lucca,lucca,L. Holanda,F,99,180,616,M,1199435,EUR,1049241600,F,45,45,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067302,away,Flamengo,Santos,santos,Santos,G,23,188,1020,M,166491,EUR,637632000,G,1,1,False,48.0,44.0,9.0,5.0,40.0,40.0,4.0,8.0,,,8.0,,2.0,90.0,58.0,6.4,4.0,0.0,0.0,0.00064488,0,-1.0575,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,
11067302,away,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,1134200,EUR,1062806400,D,43,43,False,41.0,36.0,,,13.0,16.0,23.0,27.0,6.0,2.0,3.0,,,90.0,68.0,6.3,11.0,0.0227,0.0,0.0167676,1,,,,2.0,3.0,7.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,2.0,2.0,2.0,,1.0,,,,,1.0,,,,,,,WesleyFranca03,,
11067302,away,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,88.0,79.0,10.0,7.0,48.0,50.0,31.0,38.0,2.0,,3.0,,,90.0,98.0,6.8,10.0,0.0,0.0,0.0167115,0,,,,,1.0,2.0,,,,,7.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,fabriciobruno96,,
