match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_goalAssist,captain,stat_accurateCross,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded
11391360,home,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,F,9,9,False,31.0,24.0,,,8.0,9.0,16.0,22.0,4.0,,,,89.0,51.0,6.9,16.0,0.0620611,5,,,,5.0,4.0,,4.0,2.0,,,,,,,1.0,0.2922,3.0,2.0,,2.0,2.0,0.2849,,2.0,,2.0,,,,,,,,1.0,1.0,,,,,
11391360,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,True,8.0,6.0,1.0,,3.0,4.0,3.0,4.0,1.0,,,,15.0,11.0,6.6,2.0,0.0019027,0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391360,home,Montpellier,Leo Leroy,leo-leroy,L. Leroy,M,22,185,170,M,976001,EUR,950486400,M,18,18,True,2.0,2.0,,,,,2.0,2.0,1.0,,,,11.0,5.0,6.3,2.0,0.0009232,1,,,,2.0,,,1.0,,,,,,,,1.0,0.0402,1.0,,,,,,,,,,,,,,,,,,,,,,,
11391360,home,Montpellier,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,8,8,True,1.0,1.0,,,1.0,1.0,,,,,,,11.0,2.0,6.6,,3.35e-06,1,,,,,,,,,,,,,,,1.0,0.2715,,,,,,,,,,,,,,,,,,1.0,,,,,,
11391360,home,Montpellier,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,478,M,954060,EUR,982454400,M,70,70,True,1.0,1.0,,,,,1.0,1.0,,,,,1.0,3.0,,,0.00640156,0,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11391360,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,2.0,2.0,,,2.0,2.0,,,,,,,1.0,2.0,,,4.355e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Khalil Fayad,,,,,,,,,,,,,
11391360,home,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,,,,,,
11391360,home,Montpellier,Lucas Mincarelli Davin,mincarelli-davin-lucas,L. M. Davin,D,21,180,94,M,1512339,EUR,1074124800,D,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391360,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Enzo Tchato Mbiayi,,,,,,,,,,,,,
11391360,home,Montpellier,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391360,away,Metz,Alexandre Oukidja,alexandre-oukidja,A. Oukidja,G,90,185,3337,M,32668,EUR,585273600,G,16,16,False,27.0,17.0,18.0,8.0,13.0,15.0,4.0,12.0,,,4.0,4.0,90.0,32.0,7.0,10.0,0.00058427,0,-0.4479,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
11391360,away,Metz,Kevin Van Den Kerkhof,kevin-van-den-kerkhof,K. V. D. Kerkhof,D,3,190,2115,M,1130602,EUR,826675200,D,22,22,False,17.0,9.0,5.0,,3.0,5.0,6.0,15.0,4.0,,,,68.0,39.0,5.8,19.0,0.0920685,0,,,,5.0,1.0,,4.0,1.0,1.0,,,,,,,,2.0,,,3.0,,,,,,1.0,,,3.0,,,,,,,,,,,
11391360,away,Metz,Sadibou Sané,sane-sadibou,S. Sané,D,38,185,730,M,1471683,EUR,1086825600,D,38,38,False,43.0,37.0,4.0,3.0,22.0,22.0,16.0,24.0,6.0,,,,90.0,72.0,6.9,12.0,0.0264067,2,,1.0,1.0,4.0,6.0,,,,4.0,,2.0,4.0,2.0,3.0,,0.1414,,1.0,,2.0,1.0,,,1.0,,,Sadibou Sané,,3.0,,,1.0,,,,,,,,
11391360,away,Metz,Ismaël Traoré,ismael-traore,I. Traore,D,,184,129,M,25506,EUR,524707200,D,8,8,False,19.0,17.0,2.0,2.0,10.0,11.0,7.0,8.0,5.0,,,,63.0,29.0,6.8,2.0,0.00200681,0,,1.0,1.0,1.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11391360,away,Metz,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,29,29,False,28.0,26.0,2.0,2.0,17.0,19.0,9.0,9.0,2.0,,,,90.0,46.0,6.7,2.0,0.00218345,0,,,,1.0,7.0,,,,7.0,1.0,,4.0,2.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,
11391360,away,Metz,Matthieu Udol,matthieu-udol,M. Udol,D,14,178,453,M,787827,EUR,827280000,D,3,3,False,30.0,23.0,1.0,,5.0,9.0,19.0,24.0,4.0,,,,90.0,52.0,6.9,14.0,0.162845,0,,,2.0,2.0,5.0,1.0,,,4.0,1.0,2.0,3.0,3.0,,,,1.0,,,1.0,,,,,,1.0,,,3.0,,True,1.0,,,,,,,,
11391360,away,Metz,Danley Jean Jacques,jean-jacques-danley,D. J. Jacques,M,21,180,4507,M,1173167,EUR,958780800,M,27,27,False,32.0,24.0,7.0,5.0,8.0,10.0,17.0,23.0,6.0,,,,90.0,47.0,7.1,11.0,0.109794,1,,1.0,2.0,5.0,7.0,2.0,,,,1.0,2.0,4.0,1.0,1.0,,0.0407,1.0,1.0,,2.0,1.0,0.1396,,,,1.0,,,1.0,,,1.0,,,,,,,,
11391360,away,Metz,Joseph N'Duquidi,nduquidi-joseph,J. N'Duquidi,M,15,185,86,M,1392812,EUR,1099180800,M,34,34,False,18.0,17.0,2.0,2.0,8.0,9.0,9.0,9.0,1.0,,,,63.0,26.0,6.6,4.0,0.00516897,0,,,,2.0,3.0,1.0,,,,,,2.0,1.0,1.0,,,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,
11391360,away,Metz,Lamine Camara,camara-lamine,L. Camara,M,15,174,20442,M,1389846,EUR,1072915200,M,18,18,False,43.0,33.0,4.0,2.0,13.0,16.0,22.0,34.0,7.0,,,,90.0,74.0,6.9,24.0,0.213418,2,,1.0,,7.0,6.0,2.0,2.0,1.0,2.0,,2.0,1.0,1.0,3.0,1.0,0.0662,,,,7.0,4.0,,,1.0,,3.0,Lamine Camara,,7.0,,,2.0,lamine_camara_5,,,,,,,
11391360,away,Metz,Didier Lamkel Zé,didier-lamkel-ze,D. L. Zé,F,60,193,627,M,845272,EUR,842918400,F,11,11,False,29.0,25.0,5.0,5.0,9.0,11.0,16.0,19.0,5.0,,,,76.0,46.0,6.8,11.0,0.0152691,2,,4.0,1.0,9.0,5.0,,5.0,2.0,1.0,,,,,1.0,,0.267,1.0,,,1.0,2.0,,,2.0,,2.0,,,1.0,,,,,,1.0,,,,,
11391360,away,Metz,Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,9,176,13076,M,1009372,EUR,972950400,F,10,10,False,20.0,19.0,3.0,3.0,6.0,6.0,13.0,14.0,2.0,,,,90.0,37.0,7.2,5.0,0.0365407,6,,2.0,,6.0,4.0,1.0,3.0,2.0,1.0,,,,,,3.0,0.7575,2.0,1.0,,1.0,2.0,0.2949,,2.0,,2.0,,,,,,,georgesmkd,,,,,,,
11391360,away,Metz,Fali Candé,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,5,5,True,13.0,11.0,,,8.0,8.0,3.0,5.0,1.0,,,,27.0,15.0,6.2,3.0,0.00465438,0,,1.0,,3.0,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11391360,away,Metz,Arthur Atta,atta-arthur,A. Atta,M,14,189,2507,M,1444690,EUR,1042502400,M,25,25,True,12.0,9.0,3.0,2.0,3.0,3.0,6.0,10.0,2.0,,,,27.0,18.0,6.7,5.0,0.00606408,1,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,0.0191,,1.0,,1.0,,0.0182,,,,,,,1.0,,,,,,,,,,,
11391360,away,Metz,Joel Asoro,joel-asoro,J. Asoro,F,99,175,213,M,825901,EUR,925171200,F,99,99,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,,,,22.0,7.0,6.8,,0.0315735,0,,,,1.0,3.0,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,
11391360,away,Metz,Cheick Tidiane Sabaly,cheick-tidiane-sabaly,C. T. Sabaly,F,14,168,3796,M,942834,EUR,920505600,M,14,14,True,5.0,4.0,,,,,4.0,5.0,1.0,,,,14.0,7.0,6.3,1.0,0.0360218,0,,,,,2.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11391360,away,Metz,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184,78,M,986770,EUR,987465600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391360,away,Metz,Maxime Colin,maxime-colin,M. Colin,D,2,179,51,M,128285,EUR,690163200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391360,away,Metz,Aboubacar Lô,aboubacar-lo,A. Lô,D,28,187,198,M,991692,EUR,946771200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391360,away,Metz,Ibou Sane,sane-ibou,I. Sane,F,29,180,636,M,1470032,EUR,1111968000,F,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibou,Sane,,,,,,,,,,,,
11391360,away,Metz,Benjamin Tetteh,benjamin-tetteh,B. Tetteh,F,30,193,539,M,796324,EUR,868492800,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
