match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal
12117175,home,Cruzeiro,Cássio,cassio,Cássio,G,1,195,4592,M,rcassio12,27756,EUR,549936000,G,1,1,False,16.0,16.0,0.0,16.0,16.0,1.0,4.0,2.0,1.0,90.0,23.0,6.3,4.912e-05,0,-0.2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117175,home,Cruzeiro,William,william,William,D,12,176,2476,M,,604274,EUR,796867200,D,12,12,False,24.0,21.0,0.0,10.0,11.0,1.0,1.0,,,45.0,42.0,6.7,0.104606,1,,,,2.0,2.0,13.0,20.0,7.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0979,0.1542,1.0,,,,,,,,,,,,,,,,,,
12117175,home,Cruzeiro,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,,844602,EUR,856483200,D,5,5,False,71.0,59.0,0.0,35.0,40.0,4.0,7.0,,,90.0,84.0,6.6,0.0106062,2,,,,11.0,3.0,24.0,32.0,1.0,,,2.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,13.0,0.0743,0.0365,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12117175,home,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,,978638,EUR,960854400,D,43,43,False,95.0,90.0,0.0,55.0,58.0,2.0,7.0,,,90.0,106.0,7.3,0.0121235,2,,,,4.0,4.0,35.0,37.0,,,1.0,3.0,4.0,3.0,,,,1.0,2.0,6.0,0.184,0.1303,1.0,,,,,1.0,1.0,1.0,3.0,2.0,,,,,,,,,
12117175,home,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,,870787,EUR,864086400,D,3,3,False,97.0,79.0,0.0,45.0,47.0,2.0,7.0,,,90.0,125.0,7.4,0.0415458,1,,,,18.0,9.0,35.0,53.0,3.0,1.0,,2.0,2.0,7.0,1.0,2.0,2.0,,1.0,21.0,0.0112,,,,2.0,1.0,1.0,,,1.0,1.0,4.0,1.0,,,,,,,,
12117175,home,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167,2727,M,,263477,EUR,766627200,M,29,29,False,49.0,43.0,0.0,21.0,23.0,4.0,3.0,,,86.0,68.0,7.1,0.0119703,2,,,,1.0,1.0,22.0,27.0,1.0,,1.0,3.0,4.0,7.0,1.0,2.0,1.0,1.0,1.0,10.0,0.1236,0.1408,1.0,1.0,2.0,2.0,1.0,,,,,,2.0,True,,,,,,,
12117175,home,Cruzeiro,Álvaro Barreal,alvaro-barreal,Á. Barreal,M,22,172,2811,M,,949687,EUR,966470400,M,21,21,False,64.0,52.0,0.0,21.0,23.0,,5.0,,,90.0,90.0,7.4,0.370807,2,,,,2.0,1.0,34.0,47.0,6.0,3.0,,,8.0,3.0,1.0,3.0,2.0,,4.0,22.0,0.1035,,3.0,,,,1.0,2.0,,2.0,,,3.0,,1.0,1.0,,,,,
12117175,home,Cruzeiro,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175,2964,M,,912786,EUR,882489600,M,97,97,False,27.0,23.0,0.0,8.0,9.0,,7.0,,,69.0,42.0,7.3,0.0283324,2,,,,,,15.0,19.0,1.0,,1.0,1.0,4.0,4.0,,,,1.0,1.0,7.0,0.1219,0.4658,1.0,,1.0,,2.0,2.0,,1.0,,,,,,,1.0,,,,
12117175,home,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,matheus_pereira,377238,EUR,831254400,M,10,10,False,53.0,42.0,0.0,13.0,14.0,,2.0,,,90.0,76.0,7.0,0.0834642,1,,,,4.0,2.0,31.0,46.0,7.0,2.0,,,3.0,7.0,,2.0,,1.0,,22.0,0.0424,0.0853,,,,,7.0,1.0,,,,1.0,3.0,,,,,1.0,,,
12117175,home,Cruzeiro,Lautaro Díaz,lautaro-diaz,L. Díaz,F,19,181,1860,M,,992093,EUR,895708800,M,26,26,False,17.0,11.0,0.0,1.0,4.0,,2.0,,,69.0,26.0,6.1,0.00443589,1,,,,,,10.0,14.0,1.0,,3.0,1.0,10.0,2.0,,4.0,,1.0,3.0,11.0,0.0344,0.0397,,,1.0,1.0,,,,,,1.0,,,,,,,,,
