match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_totalCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_outfielderBlock,stat_hitWoodwork,stat_errorLeadToAShot,player_sofascoreId
10382168,home,FC Utrecht,Othman Boussaid,,,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,F,26,26,False,31.0,24.0,11.0,7.0,14.0,15.0,10.0,18.0,,5.0,,,,,81.0,41.0,6.6,13.0,0,,,4.0,,,3.0,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,
10382168,home,FC Utrecht,Anastasios Douvikas,,,douvikas-anastasios,A. Douvikas,F,11,184,4415,M,894863,EUR,933552000,F,9,9,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,3.0,,,,,22.0,13.0,6.4,8.0,1,4.0,,9.0,2.0,3.0,2.0,,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,
10382168,home,FC Utrecht,Luuk Brouwers,,,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,8,8,True,6.0,4.0,,,2.0,2.0,2.0,4.0,,2.0,,,,,21.0,8.0,6.6,2.0,0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
10382168,home,FC Utrecht,Amin Younes,,,amin-younes,A. Younes,M,,168,345,M,97938,EUR,744595200,F,14,14,True,5.0,4.0,,,2.0,3.0,2.0,3.0,,,,,,,9.0,7.0,6.5,3.0,0,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
10382168,home,FC Utrecht,Daishawn Redan,,,daishawn-redan,D. Redan,F,,173,289,M,856745,EUR,981072000,F,7,7,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,8.0,2.0,6.4,,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382168,home,FC Utrecht,Naoki Maeda,,,naoki-maeda,N. Maeda,F,41,175,130,M,309728,EUR,785030400,F,30,30,True,,,,,,,,,,,,,,,8.0,,6.5,,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382168,home,FC Utrecht,Calvin Raatsie,,,calvin-raatsie,C. Raatsie,G,16,188,83,M,961616,EUR,1013212800,G,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382168,home,FC Utrecht,Thijmen Nijhuis,,,thijmen-nijhuis,T. Nijhuis,G,1,196,50,M,845979,EUR,901324800,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382168,home,FC Utrecht,Djevencio van der Kust,,,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382168,home,FC Utrecht,Hidde ter Avest,,,hidde-ter-avest,H. t. Avest,D,24,182,95,M,361788,EUR,864086400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382168,home,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382168,away,Feyenoord,Justin Bijlow,,,bijlow-justin,J. Bijlow,G,16,190,1386,M,556696,EUR,885427200,G,1,1,False,31.0,25.0,11.0,5.0,25.0,28.0,,3.0,,14.0,2.0,2.0,3.0,,90.0,45.0,6.8,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382168,away,Feyenoord,Marcus Pedersen,,,marcus-pedersen,M. Pedersen,D,16,178,655,M,934409,EUR,963705600,D,2,2,False,56.0,44.0,1.0,1.0,23.0,27.0,21.0,29.0,1.0,6.0,,,,,90.0,76.0,7.4,15.0,0,,1.0,1.0,8.0,,3.0,3.0,,4.0,1.0,,2.0,,1.0,,,,,2.0,,,,,,,,,,,
10382168,away,Feyenoord,Jacob Rasmussen,,,jacob-rasmussen,J. Rasmussen,D,14,190,358,M,842176,EUR,864777600,D,6,6,False,65.0,59.0,4.0,1.0,46.0,50.0,13.0,15.0,,6.0,,,,,59.0,70.0,6.6,7.0,0,1.0,4.0,1.0,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10382168,away,Feyenoord,Dávid Hancko,,,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,76.0,71.0,9.0,8.0,45.0,47.0,26.0,29.0,4.0,10.0,,,,,90.0,85.0,7.3,5.0,0,1.0,3.0,1.0,7.0,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,
10382168,away,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,False,41.0,28.0,5.0,2.0,18.0,24.0,10.0,18.0,2.0,11.0,,,,,78.0,61.0,6.8,16.0,1,,2.0,3.0,4.0,1.0,1.0,,3.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,
10382168,away,Feyenoord,Lutsharel Geertruida,,,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,M,4,4,False,87.0,75.0,5.0,2.0,38.0,41.0,37.0,46.0,2.0,12.0,,,,,90.0,100.0,6.4,15.0,0,2.0,,7.0,2.0,2.0,1.0,,3.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
10382168,away,Feyenoord,Orkun Kökçü,,,orkun-kokcu,O. Kökçü,M,10,175,13499,M,907461,EUR,978048000,M,10,10,False,84.0,60.0,18.0,8.0,25.0,31.0,35.0,55.0,1.0,9.0,,,,,90.0,106.0,6.8,30.0,2,,1.0,3.0,1.0,2.0,,,,,2.0,1.0,,,,True,2.0,1.0,1.0,2.0,,,,,,,,1.0,,,orkunkokcu
10382168,away,Feyenoord,Igor Paixão,,,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,M,14,14,False,7.0,7.0,,,,,7.0,7.0,,,,,,,33.0,13.0,6.6,3.0,0,,,,2.0,,,,1.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,
10382168,away,Feyenoord,Sebastian Szymański,,,sebastian-szymanski,S. Szymański,M,17,174,10886,M,847983,EUR,926294400,M,17,17,False,32.0,20.0,3.0,,7.0,9.0,13.0,27.0,1.0,7.0,,,,,90.0,56.0,6.9,22.0,2,1.0,1.0,5.0,8.0,,5.0,1.0,,4.0,1.0,1.0,2.0,2.0,,,4.0,,1.0,,,,,,,,,,,,szymanski_11
10382168,away,Feyenoord,Javairô Dilrosun,,,javairo-dilrosun,J. Dilrosun,F,24,175,728,M,803028,EUR,898473600,M,11,11,False,19.0,16.0,,,8.0,8.0,9.0,13.0,,2.0,,,,,59.0,37.0,6.1,12.0,0,2.0,,8.0,3.0,1.0,6.0,1.0,,1.0,2.0,,1.0,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,
10382168,away,Feyenoord,Danilo,,,danilo,Danilo,F,9,174,1240,M,940647,EUR,923443200,F,9,9,False,14.0,9.0,,,5.0,6.0,4.0,8.0,1.0,,,,,,59.0,18.0,6.8,5.0,1,4.0,1.0,4.0,2.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,
10382168,away,Feyenoord,Oussama Idrissi,,,oussama-idrissi,O. Idrissi,M,11,175,2812,M,823963,EUR,825292800,F,26,26,True,24.0,19.0,3.0,1.0,9.0,9.0,11.0,20.0,,4.0,,,,,57.0,47.0,6.5,17.0,1,,,6.0,1.0,3.0,,,,1.0,3.0,1.0,1.0,,1.0,,5.0,2.0,,,1.0,,,,,,,,,,
10382168,away,Feyenoord,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,7,7,True,13.0,7.0,1.0,1.0,1.0,1.0,6.0,15.0,,,,,,,31.0,25.0,7.5,11.0,2,,,,3.0,,1.0,1.0,,1.0,,,,1.0,,,3.0,,1.0,1.0,,1.0,1.0,,,,,,,,alirezajb
10382168,away,Feyenoord,Mats Wieffer,,,mats-wieffer,M. Wieffer,M,27,188,2174,M,959628,EUR,942710400,M,20,20,True,23.0,19.0,2.0,2.0,10.0,11.0,9.0,12.0,4.0,3.0,,,,,31.0,31.0,7.0,4.0,0,,3.0,1.0,5.0,,,,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,
10382168,away,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,True,5.0,2.0,,,,1.0,2.0,4.0,,,,,,,31.0,8.0,6.7,4.0,1,,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,sant.gimenez
10382168,away,Feyenoord,Ezequiel Bullaude,,,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,M,30,30,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,2.0,,,,,12.0,7.0,7.0,1.0,0,2.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,1.0,,,,,
10382168,away,Feyenoord,Ofir Marciano,,,ofir-marciano,O. Marciano,G,1,185,59,M,61562,EUR,623721600,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382168,away,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382168,away,Feyenoord,Quilindschy Hartman,,,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382168,away,Feyenoord,Patrik Wålemark,,,patrik-walemark,P. Wålemark,M,10,184,585,M,1014588,EUR,1003017600,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382168,away,Feyenoord,Antoni Milambo,Antoni,Milambo,antoni-milambo,A. Milambo,M,17,179,1574,M,1126692,EUR,1112486400,M,48,48,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382168,away,Feyenoord,Mohamed Taabouni,,,taabouni-mohamed,M. Taabouni,M,8,178,234,M,947046,EUR,1017360000,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
