match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_totalClearance,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss
10389825,home,Clermont Foot,Mory Diaw,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,33.0,20.0,15.0,3.0,19.0,21.0,1.0,12.0,9.0,1.0,1.0,1.0,1.0,90.0,39.0,7.6,13.0,0.0,0.0,0.0004208,0,0.9908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389825,home,Clermont Foot,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,28.0,23.0,2.0,1.0,13.0,16.0,10.0,12.0,3.0,,,,,90.0,53.0,7.2,11.0,0.0318,0.1111,0.0248009,1,,Alidu Seidu,,1.0,4.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10389825,home,Clermont Foot,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,4,4,False,41.0,35.0,3.0,,26.0,30.0,9.0,11.0,7.0,,,,,90.0,46.0,7.3,6.0,0.0,0.0,0.00511285,0,,,,4.0,1.0,6.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10389825,home,Clermont Foot,Maximiliano Caufriez,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,800349,EUR,856051200,D,5,5,False,34.0,32.0,2.0,1.0,27.0,28.0,5.0,6.0,4.0,,,,,90.0,45.0,8.3,2.0,0.2235,0.7637,0.0019972,4,,,,1.0,1.0,6.0,,,1.0,1.0,3.0,,2.0,1.0,,2.0,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
10389825,home,Clermont Foot,Mehdi Zeffane,mehdi-zeffane,M. Zeffane,M,,176,821,M,217770,EUR,706233600,M,2,2,False,23.0,18.0,1.0,1.0,11.0,11.0,8.0,13.0,5.0,,,,,76.0,41.0,7.0,8.0,0.1192,0.0,0.0244556,3,,,,,6.0,4.0,3.0,1.0,3.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,
10389825,home,Clermont Foot,Maxime Gonalons,maxime-gonalons,M. Gonalons,M,,186,154,M,82555,EUR,605491200,M,12,12,False,31.0,25.0,1.0,1.0,18.0,22.0,8.0,10.0,5.0,,,,,76.0,44.0,7.4,6.0,0.0,0.0,0.0433281,0,,,,,4.0,8.0,2.0,,1.0,1.0,,1.0,6.0,3.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,True,,,,,,,,,
10389825,home,Clermont Foot,Johan Gastien,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,False,66.0,59.0,7.0,7.0,31.0,35.0,28.0,33.0,8.0,,,,,90.0,79.0,6.6,10.0,0.0,0.0,0.251036,0,,,,,6.0,3.0,4.0,1.0,,,,2.0,3.0,1.0,,,1.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,,
10389825,home,Clermont Foot,Neto Borges,neto-borges,N. Borges,D,21,183,239,M,920008,EUR,842572800,M,3,3,False,29.0,23.0,4.0,,12.0,17.0,12.0,14.0,7.0,,,,,90.0,48.0,6.8,11.0,0.0,0.0,0.200873,0,,,,1.0,4.0,3.0,,1.0,1.0,,,,2.0,1.0,2.0,,2.0,,,,,,,4.0,2.0,1.0,,,,,,,,,,,
10389825,home,Clermont Foot,Saîf-Eddine Khaoui,saif-eddine-khaoui,S. Khaoui,M,10,180,616,M,346262,EUR,798940800,F,10,10,False,14.0,12.0,,,4.0,4.0,8.0,12.0,2.0,,,,,70.0,32.0,7.7,8.0,0.4357,0.5313,0.0335082,1,,,,,3.0,5.0,1.0,,,,1.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,
10389825,home,Clermont Foot,Aïman Maurer,aiman-maurer,A. Maurer,M,29,173,360,M,1146941,EUR,1096070400,F,22,22,False,13.0,9.0,,,2.0,4.0,7.0,13.0,2.0,,,,,70.0,31.0,7.4,13.0,0.114,0.0298,0.486633,2,,,,,2.0,4.0,,,1.0,1.0,1.0,,,,4.0,3.0,1.0,2.0,1.0,,,,,,4.0,,1.0,,,1.0,1.0,1.0,,,,,
10389825,home,Clermont Foot,Grejohn Kyei,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,False,18.0,13.0,,,8.0,9.0,5.0,9.0,1.0,,,,,76.0,29.0,6.8,10.0,0.2518,0.3462,0.0294492,3,,,,4.0,8.0,4.0,,2.0,,,1.0,,,,3.0,,3.0,1.0,3.0,,1.0,,,1.0,,,1.0,,,,,,,,,,
10389825,home,Clermont Foot,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,M,70,70,True,24.0,22.0,1.0,1.0,10.0,11.0,12.0,17.0,2.0,,,,,20.0,36.0,6.8,8.0,0.1242,0.0,0.0574292,2,,,,,2.0,3.0,,,4.0,2.0,,,,,,1.0,,1.0,,,,,,,4.0,,2.0,,,,,,,,,,
10389825,home,Clermont Foot,Elbasan Rashani,elbasan-rashani,E. Rashani,F,11,181,221,M,113409,EUR,736905600,M,18,18,True,11.0,9.0,,,1.0,1.0,8.0,10.0,,,,,,20.0,13.0,6.5,2.0,0.0502,0.0,0.0345909,1,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10389825,home,Clermont Foot,Yohann Magnin,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,True,9.0,7.0,,,4.0,4.0,3.0,5.0,,,,,,14.0,11.0,6.7,2.0,0.0521,0.0,0.00095295,1,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
10389825,home,Clermont Foot,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,F,11,11,True,7.0,5.0,,,1.0,1.0,4.0,6.0,1.0,,,,,14.0,10.0,6.6,2.0,0.0,0.0,0.00201947,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10389825,home,Clermont Foot,Komnen Andrić,komnen-andric,K. Andrić,F,17,189,318,M,314138,EUR,804556800,F,9,9,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,,14.0,8.0,6.3,3.0,0.0,0.0,0.0206871,0,,,,,6.0,,,2.0,,,,,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,
10389825,home,Clermont Foot,Ouparine Djoco,ouparine-djoco,O. Djoco,G,,188,75,M,942838,EUR,893203200,G,40,40,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389825,home,Clermont Foot,Cheick Konaté,cheick-konate,C. Konaté,D,22,173,567,M,1469500,EUR,1080864000,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Cheick Konate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389825,home,Clermont Foot,Florent Ogier,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389825,home,Clermont Foot,Jérémie Bela,jeremie-bela,J. Bela,M,,173,189,M,282917,EUR,734227200,F,91,91,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389825,away,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,27.0,23.0,8.0,4.0,23.0,24.0,,3.0,7.0,3.0,,,5.0,90.0,40.0,7.1,4.0,0.0,0.0,5.452e-05,0,-0.2179,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,
10389825,away,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,65.0,58.0,5.0,3.0,44.0,47.0,14.0,18.0,6.0,,,,,90.0,84.0,7.5,7.0,0.0,0.0,0.0045636,0,,,,5.0,2.0,12.0,,,,,,1.0,4.0,1.0,,3.0,,,2.0,2.0,,,,6.0,,,,,,,,,,,,,
10389825,away,Lorient,Julien Laporte,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,False,60.0,53.0,5.0,1.0,37.0,37.0,16.0,23.0,3.0,,,,,90.0,67.0,6.6,7.0,0.0,0.0,0.00559253,0,,,,2.0,2.0,3.0,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,
10389825,away,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,D,25,25,False,65.0,56.0,4.0,2.0,29.0,34.0,27.0,33.0,4.0,,,,,90.0,79.0,6.4,14.0,0.0,0.0,0.0230498,0,,,,,3.0,1.0,1.0,,1.0,,,,,,2.0,1.0,,,1.0,1.0,,,,3.0,2.0,,,,,,,,,,,,
10389825,away,Lorient,Gedeon Kalulu,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,M,24,24,False,28.0,25.0,1.0,,10.0,11.0,15.0,18.0,2.0,,,,,82.0,44.0,6.4,8.0,0.0,0.0,0.0378606,0,,,,,6.0,3.0,,1.0,4.0,1.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,gedeon_K2,,,
10389825,away,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,48.0,42.0,1.0,1.0,18.0,21.0,24.0,27.0,4.0,,,,,90.0,59.0,6.7,8.0,0.0,0.0,0.0879579,0,,,,1.0,4.0,3.0,3.0,,,,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,,True,,,,,,,,,
10389825,away,Lorient,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,17,177,232,M,802138,EUR,897609600,M,17,17,False,30.0,26.0,2.0,2.0,15.0,15.0,11.0,15.0,7.0,,,,,73.0,42.0,6.6,8.0,0.0188,0.0,0.00449922,1,,,,,4.0,2.0,,3.0,3.0,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
10389825,away,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,M,12,12,False,14.0,13.0,,,6.0,6.0,7.0,11.0,3.0,,,,,63.0,40.0,6.4,8.0,0.0726,0.0,0.0296063,2,,,,,6.0,5.0,1.0,1.0,4.0,2.0,,,2.0,2.0,1.0,1.0,2.0,,,,,,,1.0,3.0,,2.0,,,,,,,,,,
10389825,away,Lorient,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,F,14,14,False,32.0,25.0,1.0,1.0,5.0,5.0,20.0,28.0,7.0,,,,,90.0,54.0,6.8,17.0,0.2662,0.0,0.100153,2,,,,,8.0,5.0,3.0,1.0,4.0,1.0,,,,,3.0,4.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,
10389825,away,Lorient,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,F,80,80,False,61.0,48.0,6.0,4.0,18.0,20.0,30.0,42.0,7.0,,,,,90.0,90.0,6.8,23.0,0.0,0.0,0.191714,0,,,,,10.0,8.0,1.0,1.0,8.0,4.0,,,3.0,2.0,2.0,1.0,4.0,,,,,,,1.0,1.0,,,,,,,,,,,,
10389825,away,Lorient,Ibrahima Kone,ibrahima-kone,I. Kone,F,9,190,817,M,873630,EUR,929491200,F,9,9,False,17.0,13.0,,,4.0,4.0,9.0,13.0,2.0,,,,,82.0,26.0,6.3,5.0,0.7884,0.9908,0.0631665,1,,,,2.0,4.0,4.0,,,2.0,2.0,1.0,,,,1.0,,2.0,,3.0,,,,,2.0,,,,,,,,,,,,1.0,1.0
10389825,away,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,True,8.0,7.0,,,5.0,6.0,2.0,3.0,,,,,,27.0,14.0,6.5,3.0,0.0,0.0,0.00980512,0,,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
10389825,away,Lorient,Ayman Kari,ayman-kari,A. Kari,F,,180,678,M,1142673,EUR,1100822400,M,44,44,True,9.0,9.0,,,5.0,5.0,4.0,4.0,1.0,,,,,17.0,11.0,6.5,,0.0,0.0,0.058371,0,,,,,2.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,
10389825,away,Lorient,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176,521,M,1105700,EUR,1027296000,M,22,22,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,8.0,3.0,6.5,1.0,0.0,0.0,0.00456456,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389825,away,Lorient,Siriné Doucouré,sirine-doucoure,S. Doucoure,F,99,193,375,M,1049527,EUR,1018224000,F,29,29,True,3.0,1.0,,,,,1.0,3.0,,,,,,8.0,7.0,6.4,4.0,0.0,0.0,0.0111558,0,,Siriné,Doucouré,,2.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10389825,away,Lorient,Julian Pollersbeck,julian-pollersbeck,J. Pollersbeck,G,23,195,88,M,271017,EUR,776995200,G,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Julian,Pollersbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389825,away,Lorient,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,M,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389825,away,Lorient,Bonke Innocent,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389825,away,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389825,away,Lorient,Stéphane Diarra,stephane-diarra,S. Diarra,F,25,173,90,M,834881,EUR,913161600,M,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
