match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,stat_challengeLost,stat_aerialWon,stat_errorLeadToAShot,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,captain,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_totalOffside,stat_penaltyWon,stat_penaltyMiss
14082858,home,Villarreal,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192.0,2350,M,1066603,EUR,979430400,G,1,1,False,13.0,11.0,2.0,0.0,11.0,11.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,90.0,19.0,7.3,2.0,5.883e-05,0.5102,0,1.0886,0.01,0.01,-0.29,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082858,home,Villarreal,Santiago Mouriño,,,santiago-mourino,S. Mouriño,D,15,186.0,2593,M,1468046,EUR,1013558400,D,15,15,False,87.0,86.0,1.0,0.0,27.0,27.0,60.0,2.0,8.0,,1.0,,,,,90.0,107.0,8.0,2.0,0.0555324,,1,,0.38,0.34,0.51,,1.0,59.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0414,1.0,-0.14,,,,,,,,,,,,,,,,,,,,,,
14082858,home,Villarreal,Juan Foyth,,,juan-foyth,J. Foyth,D,8,187.0,6465,M,873189,EUR,884563200,D,8,8,False,38.0,36.0,4.0,0.0,18.0,19.0,19.0,1.0,3.0,,,,,,,70.0,42.0,7.0,2.0,0.0103291,,0,,0.22,0.08,-0.05,,3.0,18.0,,,,,1.0,3.0,,,,,,,juanfoyth,1.0,,,,,,,,,,,,,,,,,,,,
14082858,home,Villarreal,Rafa Marín,,,rafa-marin,R. Marín,D,4,190.0,2354,M,984623,EUR,1021766400,D,4,4,False,79.0,73.0,4.0,0.0,25.0,28.0,51.0,4.0,4.0,,1.0,,,,,90.0,83.0,6.9,6.0,0.046696,,0,,0.35,0.21,-0.18,,2.0,48.0,,2.0,1.0,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14082858,home,Villarreal,Sergi Cardona,,,sergi-cardona,S. Cardona,D,23,186.0,1119,M,986245,EUR,932256000,D,23,23,False,60.0,57.0,1.0,0.0,15.0,15.0,45.0,,5.0,,,,,,,90.0,84.0,7.5,9.0,0.227465,,3,,0.29,0.24,0.22,,1.0,42.0,8.0,,4.0,3.0,,1.0,3.0,3.0,,0.049,1.0,-0.18,,,1.0,,2.0,,,,,,,,,,,,,,,,,
14082858,home,Villarreal,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183.0,12582,M,593526,EUR,801705600,M,19,19,False,57.0,53.0,1.0,1.0,8.0,8.0,49.0,7.0,3.0,,,,,,,82.0,81.0,8.5,13.0,0.735631,,4,,0.69,0.83,-0.02,,,45.0,6.0,,4.0,,,,2.0,2.0,,0.5077,6.0,0.13,nicolas_pepe19,1.0,,,3.0,1.0,7.0,2.0,1.0,4.0,0.7248,,,,,,,,,,,
14082858,home,Villarreal,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187.0,1066,M,843678,EUR,844473600,M,14,14,False,74.0,70.0,4.0,0.0,16.0,17.0,57.0,5.0,3.0,,2.0,,,,,82.0,82.0,6.9,8.0,0.206548,,3,,0.45,0.2,-0.05,,3.0,54.0,3.0,1.0,2.0,3.0,,,,,,0.4852,1.0,-0.67,,1.0,2.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,
14082858,home,Villarreal,Pape Gueye,,,pape-gueye,P. Gueye,M,18,187.0,36528,M,879694,EUR,917136000,M,18,18,False,68.0,63.0,11.0,0.0,16.0,16.0,52.0,2.0,4.0,,1.0,,,,,70.0,86.0,9.1,8.0,0.0734761,,4,,0.34,0.31,0.17,,9.0,47.0,1.0,1.0,8.0,1.0,,1.0,4.0,3.0,3.0,0.2493,1.0,0.52,p.gueye24,,,,,,1.0,1.0,,2.0,0.2836,2.0,1.0,1.0,,,,,,,,
14082858,home,Villarreal,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172.0,6120,M,984624,EUR,1035072000,M,21,21,False,58.0,48.0,2.0,0.0,5.0,6.0,52.0,4.0,2.0,,1.0,,,,,90.0,75.0,7.1,17.0,0.740605,,2,,0.59,0.29,-0.02,,1.0,43.0,7.0,2.0,,1.0,1.0,2.0,,,,0.1563,5.0,-0.25,,1.0,,,3.0,,1.0,,,1.0,0.0264,2.0,,,1.0,,,,,,,
14082858,home,Villarreal,Gerard Moreno,,,gerard-moreno,G. Moreno,F,7,180.0,4001,M,146866,EUR,702604800,F,7,7,False,35.0,28.0,3.0,0.0,8.0,10.0,25.0,3.0,,,,,,,,47.0,45.0,7.3,11.0,0.525237,,4,,0.55,0.18,-0.04,,1.0,20.0,2.0,1.0,3.0,,,,,,,0.3216,5.0,-0.23,GerardMoreno9,1.0,2.0,,,,2.0,1.0,,2.0,0.3501,1.0,2.0,,2.0,True,,,,,,
14082858,home,Villarreal,Etta Eyong,Etta Eyong,,etta-eyong,E. Eyong,F,21,181.0,18339,M,1393673,EUR,1066089600,F,29,29,False,10.0,8.0,1.0,0.0,1.0,2.0,8.0,4.0,1.0,,1.0,,,,,90.0,19.0,6.5,4.0,0.166896,,2,,-0.33,-1.0,0.13,,1.0,7.0,,3.0,3.0,1.0,,,,,2.0,0.3743,,0.38,,,1.0,,,,1.0,,1.0,1.0,0.8101,1.0,,1.0,,,,,,,,
14082858,home,Villarreal,Tajon Buchanan,,,tajon-buchanan,T. Buchanan,M,17,183.0,7471,M,973290,EUR,918432000,F,17,17,True,29.0,24.0,,0.0,4.0,7.0,22.0,1.0,5.0,,,,,,,43.0,42.0,6.3,8.0,0.0522627,,1,,-0.78,0.32,-0.04,,,20.0,1.0,,2.0,1.0,,3.0,,,2.0,0.2018,,-0.56,,1.0,,,,,,,,,,1.0,,,,,,,,,,
14082858,home,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180.0,1999,M,39182,EUR,608688000,M,10,10,True,27.0,27.0,1.0,0.0,3.0,3.0,24.0,,1.0,,,,,,,20.0,28.0,6.9,,0.036953,,0,,0.18,0.18,0.13,,1.0,24.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
14082858,home,Villarreal,Alberto Moleiro,,,alberto-moleiro,A. Moleiro,M,20,172.0,3634,M,1012444,EUR,1064880000,M,20,20,True,16.0,13.0,1.0,0.0,2.0,2.0,14.0,2.0,1.0,,1.0,,,,,20.0,21.0,6.2,5.0,0.0133362,,0,,-0.11,-0.03,-0.05,,,11.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,
14082858,home,Villarreal,Alfonso Pedraza,,,alfonso-pedraza,A. Pedraza,D,24,184.0,576,M,797290,EUR,829008000,D,24,24,True,4.0,3.0,,0.0,,,4.0,1.0,,,1.0,,,,,8.0,7.0,6.7,3.0,0.00116785,,1,,0.11,0.19,0.0,,,3.0,2.0,,,,,,,,,0.0577,,-0.15,,,,,,,,,,,,,1.0,,,,,,,,,
14082858,home,Villarreal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185.0,42575,M,316148,EUR,739929600,M,16,16,True,13.0,12.0,,0.0,2.0,2.0,11.0,1.0,2.0,,,,,,,8.0,15.0,6.7,2.0,0.00861906,,0,,0.02,0.14,0.14,,,10.0,,1.0,,,,1.0,,,,,,,TPartey5,,,,,,,,,,,1.0,,,,,,,,,,
14082858,home,Villarreal,Rubén Gómez,Rubén Gómez Peris,,ruben-gomez,R. Gómez,G,31,185.0,45,M,1407702,EUR,1011830400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082858,home,Villarreal,Pau Navarro,,,pau-navarro,P. Navarro,D,6,185.0,319,M,1525863,EUR,1114387200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082858,home,Villarreal,Jean Ives Valou,Jean Ives,Valou,jean-ives-valou,J. I. Valou,D,27,188.0,120,M,1924859,EUR,1135209600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082858,home,Villarreal,Adrià Altimira,,,altimira-adria,A. Altimira,D,2,170.0,365,M,980732,EUR,985737600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082858,home,Villarreal,Ilias Akhomach,,,ilias-akhomach,I. Akhomach,M,12,175.0,15826,M,1089108,EUR,1082073600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,iliasakhomach,,,,,,,,,,,,,,,,,,,,,
14082858,home,Villarreal,Denis Suárez,,,denis-suarez,D. Suárez,M,4,176.0,1456,M,138383,EUR,757814400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082858,home,Villarreal,Pau Cabanes,Pau Cabanes De La Torre,,pau-cabanes-de-la-torre,P. C. D. L. Torre,F,33,179.0,321,M,1863206,EUR,1108598400,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082858,away,Real Oviedo,Aarón Escandell,,,aaron-escandell,A. Escandell,G,13,188.0,1011,M,368922,EUR,812160000,G,13,13,False,35.0,27.0,24.0,0.0,20.0,24.0,11.0,,10.0,,,6.0,,,8.0,90.0,52.0,8.6,8.0,0.00124332,1.138,0,0.1951,0.09,0.0,-0.07,0.63,17.0,7.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,
