match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,captain,stat_fouls,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAShot,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAGoal,stat_penaltyConceded,stat_hitWoodwork
11399406,home,SC Heerenveen,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,26,26,True,9.0,8.0,1.0,,3.0,4.0,5.0,,1.0,,,,17.0,12.0,6.6,1.0,0.00171461,0,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11399406,home,SC Heerenveen,Patrik Wålemark,patrik-walemark,P. Wålemark,M,10,184,585,M,1014588,EUR,1003017600,F,24,24,True,6.0,3.0,2.0,,1.0,3.0,3.0,,2.0,,,,17.0,8.0,6.7,3.0,0.0026318,0,,,2.0,,1.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11399406,home,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,22,179,71,M,1126965,EUR,1057363200,M,40,40,True,3.0,2.0,,,2.0,3.0,,,,,,,2.0,5.0,,1.0,6.35e-06,0,,,,,,1.0,,3.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11399406,home,SC Heerenveen,Djenahro Nunumete,djenahro-nunumete,D. Nunumete,D,21,179,65,M,1000673,EUR,1012176000,M,21,21,True,,,,,,,,1.0,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399406,home,SC Heerenveen,Bernt Klaverboer,klaverboer-bernt,B. Klaverboer,G,22,190,124,M,1195719,EUR,1127692800,G,22,22,True,,,,,,,,,,,,,,,,,,0,,Bernt Klaverboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399406,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399406,home,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399406,home,SC Heerenveen,Denzel Hall,denzel-hall,D. Hall,D,22,180,97,M,987523,EUR,990489600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399406,home,SC Heerenveen,Charlie Webster,charlie-webster,C. Webster,M,8,175,333,M,1142270,EUR,1075507200,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399406,away,Fortuna Sittard,Ivor Pandur,ivor-pandur,I. Pandur,G,1,187,669,M,943212,EUR,953942400,G,31,31,False,26.0,12.0,18.0,5.0,11.0,15.0,11.0,,7.0,,1.0,2.0,90.0,35.0,6.4,14.0,0.0001334,0,0.3429,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,1.0,1.0,,,,
11399406,away,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,35.0,28.0,6.0,5.0,22.0,24.0,11.0,3.0,5.0,,,,90.0,43.0,6.0,7.0,0.00303727,0,,Rodrigo,6.0,,1.0,4.0,3.0,6.0,,,1.0,2.0,1.0,,,,,1.0,Guth,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,
11399406,away,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191,184,M,41165,EUR,590284800,D,33,33,False,32.0,22.0,5.0,,16.0,19.0,13.0,4.0,5.0,,,,78.0,46.0,6.9,10.0,0.0103072,0,,Dimitrios,6.0,,3.0,4.0,4.0,7.0,,,3.0,3.0,2.0,,,,,,Siovas,,,,,,1.0,,,,,,,,,,,,,2.0,,,
11399406,away,Fortuna Sittard,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,D,35,35,False,32.0,22.0,4.0,1.0,11.0,15.0,18.0,2.0,4.0,,,,90.0,55.0,6.1,12.0,0.114767,0,,,12.0,1.0,1.0,2.0,4.0,5.0,,,1.0,2.0,2.0,,1.0,,,1.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,1.0,
11399406,away,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,M,12,12,False,48.0,40.0,4.0,1.0,16.0,16.0,39.0,2.0,8.0,,,,90.0,70.0,6.9,17.0,0.0889103,0,,,25.0,7.0,,1.0,3.0,5.0,,,1.0,3.0,3.0,2.0,1.0,,True,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,
11399406,away,Fortuna Sittard,Alen Halilović,alen-halilovic,A. Halilović,M,10,169,1721,M,277331,EUR,835056000,M,10,10,False,49.0,43.0,8.0,6.0,22.0,23.0,36.0,,11.0,,,,90.0,74.0,7.7,21.0,0.342007,1,,,22.0,10.0,,,4.0,8.0,1.0,,,2.0,2.0,3.0,2.0,0.0185,,1.0,,1.0,6.0,4.0,2.0,,,1.0,,0.5558,,,1.0,,,,,,,,,,
11399406,away,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,M,32,32,False,22.0,15.0,3.0,1.0,11.0,13.0,9.0,,8.0,,,,78.0,31.0,6.6,9.0,0.00155435,0,,,4.0,,,1.0,2.0,3.0,,,,2.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,
11399406,away,Fortuna Sittard,Íñigo Cordoba,inigo-cordoba,I. Cordoba,M,21,178,215,M,605650,EUR,858211200,M,7,7,False,36.0,24.0,6.0,2.0,13.0,19.0,21.0,,7.0,,,,90.0,55.0,6.4,21.0,0.350072,0,,,12.0,4.0,,,6.0,3.0,1.0,,,2.0,1.0,1.0,1.0,,,1.0,,1.0,4.0,,3.0,,,,,,,,,,,,,,,1.0,,,
11399406,away,Fortuna Sittard,Milan Robberechts,milan-robberechts,M. Robberechts,F,39,172,94,M,1128428,EUR,1078358400,F,39,39,False,10.0,9.0,,,3.0,3.0,7.0,,2.0,,,,45.0,16.0,6.4,5.0,0.00307282,1,,,6.0,,,1.0,3.0,1.0,,1.0,,,,1.0,,0.0332,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
11399406,away,Fortuna Sittard,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1224,M,1069244,EUR,931305600,F,77,77,False,15.0,9.0,1.0,,6.0,9.0,8.0,,2.0,,,,68.0,25.0,6.8,11.0,0.0694386,2,,,4.0,2.0,2.0,1.0,2.0,2.0,,1.0,,,,2.0,,0.0864,,,,1.0,1.0,1.0,1.0,,,1.0,,0.0219,,,,,,,,,,,,,
11399406,away,Fortuna Sittard,Kaj Sierhuis,kaj-sierhuis,K. Sierhuis,F,9,180,498,M,855847,EUR,893635200,F,9,9,False,18.0,8.0,,,1.0,3.0,16.0,1.0,2.0,,,,78.0,34.0,6.7,17.0,0.00943436,3,,,7.0,1.0,5.0,1.0,7.0,1.0,,3.0,,,,5.0,,0.102,,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0
11399406,away,Fortuna Sittard,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177,217,M,921089,EUR,931046400,M,6,6,True,29.0,22.0,2.0,2.0,10.0,10.0,19.0,1.0,8.0,,,,45.0,33.0,6.3,7.0,0.00824548,1,,,12.0,,1.0,,4.0,1.0,,,,1.0,,,,0.0396,,1.0,,,,,,,2.0,1.0,,0.2625,,,,,,,,,,,,1.0,
11399406,away,Fortuna Sittard,Mouhamed Belkheir,mouhamed-belkheir,M. Belkheir,F,14,185,410,M,928920,EUR,915235200,F,20,20,True,5.0,4.0,,,,,5.0,,,,,,22.0,12.0,6.5,4.0,0.170339,2,,,4.0,,,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,,0.2396,,,,,,,,,,1.0,,0.1582,,1.0,,,,,,,,,,,
11399406,away,Fortuna Sittard,Ragnar Oratmangoen,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,34,34,True,14.0,11.0,,,1.0,1.0,13.0,,1.0,,,,12.0,14.0,6.5,3.0,0.0141176,0,,,10.0,,,,1.0,,,,,,,,,,,,,,,,,0ratmangoen,1.0,,,,,,,,,,,,,,,,
11399406,away,Fortuna Sittard,Iman Griffith,griffith-iman,I. Griffith,F,11,170,61,M,1002670,EUR,1007251200,F,17,17,True,9.0,7.0,,,,,13.0,,,,,,12.0,18.0,6.9,8.0,0.0171171,0,,,7.0,4.0,,,,3.0,,,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399406,away,Fortuna Sittard,Marko Lazetić,marko-lazetic,M. Lazetić,F,27,192,1043,M,997215,EUR,1074729600,F,11,11,True,4.0,3.0,,,1.0,1.0,3.0,,1.0,,,,12.0,7.0,6.7,3.0,0.00196869,0,,,2.0,,,1.0,,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11399406,away,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399406,away,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399406,away,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170,144,M,1035696,EUR,986083200,D,61,61,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399406,away,Fortuna Sittard,Siemen Voet,siemen-voet,S. Voet,D,3,190,123,M,997344,EUR,952300800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,Siemen,,,,,,,,,,,,,,,,,Voet,,,,,,,,,,,,,,,,,,,,,,
11399406,away,Fortuna Sittard,Sadik Fofana,sadik-fofana,S. Fofana,M,8,192,530,M,1130662,EUR,1053043200,M,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399406,away,Fortuna Sittard,Nathan Markelo,nathan-markelo,N. Markelo,M,24,182,73,M,920489,EUR,915667200,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
