match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_dispossessed,stat_blockedScoringAttempt,stat_lastManTackle,stat_expectedGoals,stat_shotValueNormalized,captain,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_penaltyWon,stat_errorLeadToAGoal
14566894,home,PSV Eindhoven,Matěj Kovář,,,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,32,32,False,46.0,38.0,19.0,12.0,0.0,35.0,37.0,3.0,9.0,2.0,1.0,1.0,1.0,10.0,1.0,1.0,4.0,1.0,4.0,1.0,90.0,60.0,6.9,8.0,0.00046259,19.476,5.37787,0.0,0.3706,0,0.3444,0.03,0.02,-0.25,0.34,3.48,1.73,0.14,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566894,home,PSV Eindhoven,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173,6111,M,906021,EUR,973209600,D,8,8,False,62.0,53.0,1.0,,0.0,21.0,23.0,32.0,39.0,9.0,13.0,6.0,,8.0,,,,,,,90.0,105.0,6.0,24.0,0.0561091,32.364,10.66146,21.0,,0,,0.27,0.14,-0.6,,2.99,4.99,1.51,0.7,0.47,sergino,1.0,1.0,12.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14566894,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1605,M,1046960,EUR,1041292800,D,6,6,False,62.0,55.0,8.0,4.0,0.0,37.0,39.0,18.0,23.0,6.0,,,11.0,7.0,1.0,,,,,,90.0,88.0,6.4,7.0,0.0066612,28.08,10.57755,7.0,,0,,0.12,0.06,-0.36,,2.84,5.41,1.65,0.55,0.14,,,2.0,6.0,,4.0,3.0,2.0,,2.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
14566894,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,451,M,825838,EUR,920592000,D,4,4,False,32.0,29.0,7.0,5.0,0.0,18.0,18.0,11.0,14.0,5.0,,,2.0,2.0,1.0,,,,,,45.0,39.0,6.3,3.0,0.00561984,27.576,4.99538,3.0,,0,,-0.04,0.02,-0.39,,1.37,2.62,0.71,0.23,0.07,,,1.0,4.0,1.0,1.0,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
14566894,home,PSV Eindhoven,Yarek Gasiorowski,Yarek Gasiorowski,,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1664,M,1184317,EUR,1105488000,D,3,3,False,64.0,57.0,4.0,2.0,0.0,36.0,37.0,21.0,27.0,9.0,1.0,1.0,4.0,6.0,,,,,,,90.0,87.0,7.1,11.0,0.00933804,31.356,10.20808,14.0,,1,,0.03,0.16,0.14,,3.01,5.04,1.31,0.54,0.32,,1.0,4.0,2.0,,3.0,4.0,3.0,,,,1.0,,1.0,1.0,1.0,0.0523,-0.07,,,,,,,,,,,,,,,,
14566894,home,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,M,22,22,False,14.0,12.0,2.0,1.0,0.0,2.0,2.0,10.0,12.0,3.0,1.0,,1.0,4.0,1.0,,,,,,45.0,25.0,6.7,5.0,0.0293044,27.756,5.39553,3.0,,0,,0.15,0.06,-0.06,,1.35,2.73,0.95,0.3,0.06,,,,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,True,,,,,,,,,,,,,,,
14566894,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3777,M,850816,EUR,911433600,M,23,23,False,82.0,62.0,14.0,10.0,0.0,23.0,27.0,39.0,55.0,5.0,4.0,4.0,,9.0,,,,,,,90.0,103.0,7.0,26.0,0.107056,28.98,11.2874,3.0,,1,,0.32,0.16,-0.31,,2.9,5.29,2.46,0.54,0.1,,4.0,,4.0,3.0,3.0,1.0,1.0,2.0,,2.0,1.0,,,1.0,,0.0742,-0.14,,1.0,,,,,,,,,,,,,,
14566894,home,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17284,M,38710,EUR,602380800,M,5,5,False,36.0,33.0,3.0,2.0,0.0,9.0,9.0,24.0,27.0,1.0,3.0,1.0,1.0,2.0,,,,,,,90.0,71.0,6.7,20.0,0.116915,30.276,10.27458,14.0,,0,,0.3,0.18,-0.1,,3.39,4.38,1.45,0.75,0.31,ivanperisic444,14.0,,3.0,,5.0,,,2.0,,2.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,
14566894,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23319,M,1063767,EUR,980640000,M,34,34,False,24.0,16.0,1.0,,0.0,5.0,6.0,11.0,18.0,3.0,4.0,1.0,,2.0,1.0,,,,,,74.0,40.0,5.8,15.0,0.00701512,30.276,8.71225,12.0,,3,,-0.3,0.18,-0.17,,2.31,3.89,1.5,0.71,0.31,ismaelsaibari,,,6.0,1.0,,1.0,1.0,3.0,,,1.0,,1.0,,,1.3111,-0.63,,,2.0,3.0,,,,,,,,,,,,
14566894,home,PSV Eindhoven,Ruben van Bommel,,,ruben-van-bommel,R. van Bommel,M,7,191,2027,M,1212550,EUR,1091491200,M,7,7,False,22.0,17.0,1.0,,0.0,5.0,6.0,12.0,16.0,12.0,8.0,3.0,1.0,3.0,2.0,,,,,,90.0,46.0,8.3,12.0,0.308821,32.076,9.57221,14.0,,2,,0.34,0.41,-0.13,,3.47,4.02,1.2,0.54,0.35,,1.0,3.0,8.0,,,4.0,3.0,,1.0,1.0,1.0,,1.0,,,0.7602,0.51,,,,1.0,1.0,1.0,1.0,1.0,0.8925,,,,,,,
14566894,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3726,M,986395,EUR,1042070400,F,9,9,False,18.0,16.0,,,0.0,10.0,11.0,6.0,7.0,,,,,,,,,,,,74.0,22.0,5.7,4.0,0.0288357,28.476,8.10738,8.0,,2,,-0.08,-0.11,-0.39,,2.43,3.54,1.35,0.63,0.16,,,,3.0,,,,,2.0,1.0,1.0,2.0,,,,,0.2837,-0.45,,,1.0,,,2.0,,,0.3957,1.0,,,,,,
14566894,home,PSV Eindhoven,Anass Salah-Eddine,,,anass-salah-eddine,A. Salah-Eddine,D,2,179,6700,M,961684,EUR,1011312000,D,2,2,True,40.0,32.0,4.0,1.0,0.0,13.0,17.0,19.0,23.0,4.0,,,,5.0,2.0,,,,,,45.0,46.0,6.5,10.0,0.137638,28.368,5.51752,7.0,,0,,0.18,0.14,-0.32,,1.36,2.7,0.95,0.37,0.14,,1.0,2.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,
