match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_interceptionWon,stat_shotOffTarget,stat_outfielderBlock,stat_penaltyConceded,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_penaltyWon
10913362,home,Al Wehda,Karim Yoda,karim-yoda,K. Yoda,M,10,182.0,57,M,,23448,EUR,593740800.0,F,74,74,False,27.0,23.0,2.0,1.0,9.0,10.0,14.0,17.0,4.0,,,,84.0,45.0,6.0,12.0,2,,,,1.0,,11.0,5.0,2.0,2.0,5.0,1.0,,3.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,
10913362,home,Al Wehda,Jean-David Beauguel,jean-david-beauguel,J. Beauguel,F,9,192.0,94,M,,174895,EUR,701136000.0,F,9,9,True,11.0,9.0,,,2.0,2.0,7.0,9.0,1.0,,,,45.0,16.0,6.3,4.0,2,,,,,2.0,3.0,3.0,,1.0,1.0,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,1.0,,,1.0,,,
10913362,home,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,,832637,EUR,774489600.0,D,3,3,True,7.0,4.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,,,,14.0,13.0,6.8,4.0,0,,,,,,,2.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10913362,home,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,,1085115,EUR,916617600.0,M,24,24,True,,,,,,,,,,,,,14.0,,6.2,,0,Abdulaziz Noor,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10913362,home,Al Wehda,Amiri Kurdi,amiri-kurdi,A. Kurdi,D,,179.0,20,M,,115129,EUR,684547200.0,D,23,23,True,2.0,1.0,1.0,,,,1.0,2.0,1.0,,,,13.0,2.0,6.4,1.0,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10913362,home,Al Wehda,Sultan Al Akouz,sultan-al-akouz,S. A. Akouz,F,29,,4,M,,1399139,EUR,1082764800.0,F,29,29,True,9.0,6.0,,,2.0,2.0,4.0,8.0,2.0,,,,13.0,10.0,6.6,4.0,0,Sultan Al Akouz,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10913362,home,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,,925459,EUR,857174400.0,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913362,home,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174.0,20,M,,1399144,EUR,924566400.0,D,2,2,True,,,,,,,,,,,,,,,,,0,Ali Makki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913362,home,Al Wehda,Jaber Assiri,jaber-assiri,J. Assiri,F,20,178.0,4,M,,920524,EUR,875059200.0,F,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913362,away,Al-Khaleej,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,,832497,EUR,829267200.0,G,96,96,False,23.0,12.0,17.0,7.0,9.0,10.0,3.0,13.0,8.0,1.0,,1.0,90.0,35.0,6.5,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
10913362,away,Al-Khaleej,Omar Al-Oudah,omar-al-oudah,O. Al-Oudah,D,22,174.0,4,,,2266015,EUR,914889600.0,D,2,2,False,23.0,15.0,5.0,2.0,10.0,12.0,6.0,12.0,2.0,,,,60.0,36.0,6.7,10.0,0,,,1.0,,1.0,1.0,4.0,1.0,,,,2.0,2.0,2.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,
10913362,away,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,,818696,EUR,750556800.0,D,3,3,False,40.0,32.0,12.0,4.0,26.0,27.0,6.0,13.0,6.0,,,,90.0,48.0,6.2,9.0,0,,,,2.0,,5.0,3.0,3.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
10913362,away,Al-Khaleej,Izuchukwu Jude Anthony,izuchukwu-jude-anthony,I. J. Anthony,D,16,187.0,51,M,,834130,EUR,878515200.0,D,25,25,False,30.0,25.0,5.0,2.0,18.0,20.0,7.0,10.0,,,,,90.0,40.0,7.1,5.0,0,,,,2.0,1.0,2.0,6.0,,,1.0,1.0,2.0,4.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,
10913362,away,Al-Khaleej,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178.0,86,M,,834247,EUR,872467200.0,D,5,5,False,43.0,36.0,9.0,4.0,23.0,24.0,16.0,26.0,5.0,,,,90.0,67.0,7.6,13.0,1,,,7.0,,1.0,4.0,4.0,1.0,,2.0,1.0,1.0,,,1.0,2.0,2.0,,1.0,,,,,3.0,1.0,2.0,,1.0,1.0,,,,,
10913362,away,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,,857390,EUR,852076800.0,M,6,6,False,48.0,39.0,5.0,3.0,24.0,27.0,15.0,21.0,6.0,,,,90.0,67.0,6.4,15.0,0,,,,,,10.0,8.0,6.0,1.0,4.0,3.0,,4.0,2.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,
10913362,away,Al-Khaleej,Lucas Souza,lucas-souza,L. Souza,M,,186.0,38,M,,311608,EUR,647049600.0,M,8,8,False,56.0,46.0,7.0,5.0,21.0,27.0,25.0,29.0,13.0,,,,90.0,71.0,7.5,11.0,0,,,,,2.0,4.0,10.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,,,1.0,,1.0,,1.0,,,,,,True,,,,,,,
10913362,away,Al-Khaleej,Morato,morato,Morato,M,12,170.0,60,M,,866468,EUR,715305600.0,M,10,10,False,31.0,26.0,1.0,1.0,12.0,13.0,15.0,19.0,4.0,,,,89.0,44.0,7.9,7.0,3,,,1.0,1.0,,7.0,2.0,3.0,2.0,,,,,,,2.0,1.0,1.0,,,,,,1.0,,,,2.0,2.0,,,,,
10913362,away,Al-Khaleej,André Poko,andre-poko,A. B. Poko,M,53,173.0,385,M,,177103,EUR,725846400.0,M,15,15,False,31.0,23.0,,,10.0,10.0,13.0,21.0,5.0,,,,86.0,45.0,6.3,14.0,2,,,,,1.0,8.0,2.0,1.0,1.0,2.0,,,1.0,,3.0,,4.0,2.0,,,1.0,,,,,,,,,,,,,
10913362,away,Al-Khaleej,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,,193064,EUR,743472000.0,M,93,93,False,37.0,32.0,3.0,3.0,14.0,17.0,18.0,21.0,5.0,,,,86.0,55.0,7.2,11.0,1,,,1.0,2.0,,8.0,9.0,1.0,4.0,4.0,4.0,1.0,1.0,,,4.0,1.0,,,,,,,,,2.0,,1.0,,1.0,,,,
10913362,away,Al-Khaleej,Sokol Cikalleshi,sokol-cikalleshi,S. Cikalleshi,F,,185.0,338,M,,81138,EUR,646444800.0,F,9,9,False,22.0,18.0,2.0,1.0,5.0,5.0,14.0,18.0,5.0,,,,89.0,47.0,8.5,13.0,2,,,1.0,4.0,2.0,17.0,12.0,,6.0,8.0,5.0,1.0,1.0,1.0,,4.0,5.0,,,1.0,,,1.0,1.0,,3.0,,1.0,1.0,2.0,,,,1.0
10913362,away,Al-Khaleej,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,,1525073,EUR,817948800.0,M,27,27,True,11.0,8.0,2.0,,2.0,3.0,6.0,9.0,,,,,30.0,24.0,6.7,5.0,0,Hussain Al-Nuweqi,,1.0,1.0,1.0,4.0,3.0,1.0,,,,,1.0,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,
10913362,away,Al-Khaleej,Hamad Al Abdan,hamad-al-abdan,H. A. Abdan,M,,165.0,13,M,,1019294,EUR,959299200.0,M,99,99,True,7.0,7.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,,,,11.0,9.0,6.8,,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
10913362,away,Al-Khaleej,Mohammed Al-Sahli,mohammed-al-sahli,M. Al-Sahli,M,11,178.0,3,M,,974146,EUR,678326400.0,F,11,11,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,11.0,3.0,6.5,,0,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10913362,away,Al-Khaleej,Ahmad Zain,ahmad-zain,A. Zain,M,49,177.0,14,M,,818809,EUR,678412800.0,F,49,49,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,,,,1.0,5.0,,1.0,0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10913362,away,Al-Khaleej,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,,989766,EUR,797904000.0,F,14,14,True,2.0,2.0,,,,,2.0,2.0,,,,,1.0,3.0,,,1,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,
10913362,away,Al-Khaleej,Rayan Al Dossary,rayan-al-dossary,R. A. Dossary,G,35,,1,M,,1490719,EUR,,G,35,35,True,,,,,,,,,,,,,,,,,0,Rayan Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913362,away,Al-Khaleej,Abdullah Al-Harbi,abdullah-al-harbi,A. Al-Harbi,D,20,175.0,4,M,,818755,EUR,601948800.0,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913362,away,Al-Khaleej,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179.0,10,M,,1085896,EUR,914284800.0,D,13,13,True,,,,,,,,,,,,,,,,,0,Abdullah Alshenqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913362,away,Al-Khaleej,Hassan Al-Majhad,hassan-al-majhad,H. Al-Majhad,M,17,175.0,4,M,,1915048,EUR,706147200.0,M,17,17,True,,,,,,,,,,,,,,,,,0,Hassan,Al-Majhad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
