match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_unsuccessfulTouch,player_sofascoreId,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_errorLeadToAShot
11352345,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,23,23,False,16.0,14.0,3.0,1.0,13.0,14.0,1.0,2.0,1.0,6.0,1.0,2.0,3.0,1.0,90.0,28.0,6.7,3.0,0.00030675,0,-0.0852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352345,home,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,138024,EUR,714441600,D,5,5,False,36.0,29.0,4.0,1.0,16.0,17.0,14.0,23.0,4.0,4.0,,,,,90.0,61.0,6.8,15.0,0.0154364,0,,,,4.0,1.0,3.0,2.0,7.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
11352345,home,West Ham United,Kurt Zouma,kurt-zouma,K. Zouma,D,4,190,2248,M,139227,EUR,783216000,D,4,4,False,67.0,59.0,10.0,5.0,44.0,46.0,15.0,21.0,4.0,5.0,,,,,90.0,76.0,6.7,9.0,0.00578026,0,,,,,,1.0,1.0,1.0,4.0,,,,,1.0,1.0,1.0,2.0,,True,1.0,,,,,,,,,,,,,,,
11352345,home,West Ham United,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,20,188,25735,M,877102,EUR,828144000,D,27,27,False,72.0,64.0,20.0,12.0,41.0,43.0,23.0,29.0,2.0,6.0,,,,,90.0,78.0,6.9,10.0,0.0430368,0,,,,,,1.0,3.0,2.0,4.0,,,,1.0,,1.0,,,1.0,,2.0,nayefaguard,1.0,,,,,,,,,,,,,
11352345,home,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,155997,EUR,775872000,D,33,33,False,49.0,40.0,3.0,1.0,22.0,24.0,18.0,28.0,,5.0,,,,,90.0,75.0,6.7,16.0,0.0253381,2,,,,3.0,,,1.0,5.0,7.0,,,4.0,,,4.0,3.0,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,0.1631,,,,,,,,,
11352345,home,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,847151,EUR,877651200,M,19,19,False,56.0,49.0,8.0,3.0,32.0,35.0,17.0,22.0,4.0,5.0,,,,,79.0,73.0,6.7,9.0,0.00666117,2,,,,1.0,,1.0,,2.0,2.0,,1.0,,,2.0,1.0,,1.0,,,,EdsonAlvarez19,,,1.0,1.0,0.0892,,,,,,,,,
11352345,home,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,7,7,False,73.0,70.0,3.0,1.0,39.0,39.0,35.0,47.0,1.0,5.0,,,,,90.0,94.0,8.5,12.0,0.566808,3,,,,13.0,4.0,,1.0,1.0,4.0,,,,,,1.0,1.0,2.0,1.0,,,prowsey16,5.0,,1.0,2.0,0.1451,2.0,2.0,,,,,,,
11352345,home,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,905163,EUR,965174400,M,14,14,False,44.0,40.0,1.0,1.0,18.0,20.0,23.0,27.0,,11.0,,,,,89.0,70.0,6.6,14.0,0.0629411,2,,,,3.0,1.0,,,6.0,6.0,,3.0,3.0,,,1.0,1.0,4.0,2.0,,2.0,Kudus,2.0,1.0,,2.0,0.0781,,,,,,,,,
11352345,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,799041,EUR,793843200,M,28,28,False,19.0,13.0,,,7.0,7.0,6.0,12.0,6.0,1.0,,,,,90.0,35.0,7.3,8.0,0.0514984,4,,,,,,1.0,5.0,2.0,7.0,,,1.0,,1.0,2.0,1.0,,,,1.0,,,,1.0,,0.6396,,,2.0,3.0,1.0,1.0,0.3235,,
11352345,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,839981,EUR,872640000,M,10,10,False,66.0,50.0,3.0,1.0,23.0,25.0,27.0,41.0,2.0,12.0,,,,,89.0,81.0,7.7,19.0,0.058087,2,,,,,,5.0,3.0,9.0,7.0,,1.0,3.0,,1.0,2.0,1.0,1.0,1.0,,,Paqueta,1.0,1.0,,,0.4265,,,,2.0,,1.0,0.2993,,
11352345,home,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,552884,EUR,851040000,F,20,20,False,16.0,11.0,1.0,1.0,,1.0,11.0,19.0,1.0,1.0,,,,,90.0,30.0,7.4,12.0,0.0343209,1,,,,4.0,,3.0,1.0,6.0,5.0,,,3.0,,,3.0,1.0,,1.0,,,jarrodbowen,1.0,1.0,,,0.2557,,,,1.0,,1.0,0.655,,
11352345,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,47772,EUR,638582400,F,9,9,True,2.0,,,,,1.0,,1.0,,,,,,,11.0,4.0,6.4,4.0,,0,,,,,,3.0,,3.0,,,,,,,,,,,,2.0,MichailAntonio,,,,,,,,,,,,,1.0,
11352345,home,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,389,M,21164,EUR,580348800,D,21,21,True,,,,,,,,,1.0,,,,,,1.0,1.0,,,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352345,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352345,home,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,15479,EUR,482630400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,lukasz.fabianski,,,,,,,,,,,,,,
11352345,home,West Ham United,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,281277,EUR,843264000,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352345,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352345,home,West Ham United,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352345,home,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,130181,EUR,711849600,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352345,home,West Ham United,Saïd Benrahma,said-benrahma,S. Benrahma,F,10,172,11234,M,354808,EUR,808012800,F,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,said_benrahma11,,,,,,,,,,,,,,
11352345,away,Nottingham Forest,Odysseas Vlachodimos,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,23,23,False,30.0,25.0,13.0,8.0,19.0,19.0,6.0,11.0,1.0,12.0,2.0,3.0,3.0,1.0,90.0,45.0,7.0,6.0,0.00160475,0,-1.7222,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11352345,away,Nottingham Forest,Ola Aina,ola-aina,O. Aina,D,34,182,4052,M,800417,EUR,844732800,D,43,43,False,33.0,28.0,,,16.0,18.0,12.0,16.0,1.0,4.0,,,,,76.0,51.0,6.8,10.0,0.0819574,0,,,,1.0,,,3.0,2.0,4.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,1.0
11352345,away,Nottingham Forest,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,758168,EUR,826243200,D,19,19,False,57.0,48.0,7.0,2.0,35.0,39.0,13.0,18.0,3.0,5.0,,,,,90.0,75.0,6.6,14.0,0.0492779,0,,,,,,,1.0,1.0,4.0,,,,1.0,,2.0,2.0,1.0,1.0,,1.0,niakhate,,,,,,,,,,,,,,
11352345,away,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,1199282,EUR,1025740800,D,40,40,False,51.0,46.0,7.0,4.0,30.0,31.0,16.0,20.0,3.0,3.0,,,,,76.0,57.0,6.6,6.0,0.0102816,0,,Murillo,,,,,1.0,,2.0,,,,,,1.0,1.0,,,,1.0,murillosantiago40,,,,,,,,,,,,,,
11352345,away,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183,338,M,358218,EUR,808790400,D,15,15,False,36.0,25.0,5.0,,10.0,13.0,18.0,26.0,1.0,6.0,,,,,90.0,54.0,6.6,14.0,0.157309,0,,,,3.0,3.0,1.0,2.0,4.0,4.0,,1.0,,1.0,,1.0,,1.0,2.0,,,,2.0,,,,,,1.0,,,,,,,
11352345,away,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,843754,EUR,881020800,M,6,6,False,46.0,40.0,3.0,1.0,19.0,20.0,21.0,26.0,3.0,5.0,,,,,89.0,66.0,7.0,7.0,0.136093,0,,,,,,5.0,,12.0,5.0,1.0,1.0,,1.0,3.0,5.0,2.0,,5.0,,,ibrahim_sangare,1.0,,,,,,,,,,,,,
11352345,away,Nottingham Forest,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,793988,EUR,890179200,M,5,5,False,50.0,46.0,1.0,1.0,22.0,24.0,25.0,27.0,4.0,4.0,,,,,90.0,65.0,6.4,7.0,0.0131751,0,,,,1.0,1.0,,1.0,6.0,2.0,2.0,2.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
11352345,away,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,16,16,False,18.0,11.0,2.0,1.0,5.0,7.0,6.0,11.0,,1.0,,,,,45.0,26.0,6.6,9.0,0.00432939,1,,,,,,,1.0,2.0,2.0,,2.0,,,2.0,1.0,1.0,,,,,,,,,1.0,0.0421,,,,,,,,,
