match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,player_id,player_name,playerName,rescinded,reason
11352345,FT,3.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
11352345,,,,,90,9.0,,1,,,substitution,122198347.0,False,True,regular,,,,,,
11352345,,,,,90,5.0,,1,,,substitution,122198331.0,False,True,regular,,,,,,
11352345,,,,,90,,,1,,,substitution,122198299.0,False,False,regular,,,,,,
11352345,,,,,90,0.0,,1,,,injuryTime,,,,,7.0,,,,,
11352345,,3.0,2.0,,88,,,3,,,goal,174479314.0,,True,regular,,799041.0,Tomáš Souček,,,
11352345,,,,,79,,,12,,,substitution,122198101.0,False,True,regular,,,,,,
11352345,,,,,76,,,15,,,substitution,122198064.0,True,False,injury,,,,,,
11352345,,,,,76,,,15,,,substitution,122198066.0,False,False,regular,,,,,,
11352345,,,,,76,,,15,,,substitution,122198065.0,False,False,regular,,,,,,
11352345,,2.0,2.0,,65,,,26,,,goal,174477966.0,,True,regular,,552884.0,Jarrod Bowen,,,
11352345,,,,,64,,,27,,,card,121010071.0,,False,yellow,,979232.0,Anthony Elanga,Anthony Elanga,False,
11352345,,1.0,2.0,,63,,,28,,,goal,174477778.0,,False,regular,,979232.0,Anthony Elanga,,,
11352345,,,,,60,,,31,,,card,121010045.0,,True,yellow,,905163.0,Mohammed Kudus,Mohammed Kudus,False,Foul
11352345,,,,,54,,,37,,,card,121010019.0,,False,yellow,,758168.0,Moussa Niakhaté,Moussa Niakhaté,False,Foul
11352345,,,,,46,,,45,,,substitution,122197749.0,False,False,regular,,,,,,
11352345,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
11352345,,,,,45,0.0,,1,,,injuryTime,,,,,3.0,,,,,
11352345,,1.0,1.0,,44,,,2,,,goal,174476016.0,,False,regular,,359664.0,Taiwo Awoniyi,,,
11352345,,,,,22,,,24,,,card,121009692.0,,True,yellow,,138024.0,Vladimír Coufal,Vladimír Coufal,False,Foul
11352345,,1.0,0.0,,3,,,43,,,goal,174474405.0,,True,regular,,839981.0,Lucas Paquetá,,,
