match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_totalClearance,stat_keyPass,stat_accurateLongBalls,stat_onTargetScoringAttempt,stat_wasFouled,stat_shotOffTarget,captain,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_goals,stat_fouls,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_lastManTackle
10385490,home,Arsenal,Reiss Nelson,,,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,15.0,15.0,,2.0,2.0,15.0,18.0,2.0,,,21.0,23.0,8.6,3.0,0.0629,0.3767,0.147635,2,,5.0,1.0,,2.0,1.0,,,,,,1.0,1.0,,3.0,,2.0,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,
10385490,home,Arsenal,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,True,7.0,4.0,,2.0,3.0,2.0,4.0,,,,15.0,7.0,6.6,3.0,0.0,0.0,0.00649803,0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385490,home,Arsenal,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385490,home,Arsenal,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385490,home,Arsenal,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385490,home,Arsenal,Rob Holding,,,rob-holding,R. Holding,D,6,189,1055,M,,793228,EUR,811555200,D,16,16,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385490,home,Arsenal,Jorginho,,,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385490,away,Bournemouth,Neto,,,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,13,13,False,29.0,11.0,25.0,5.0,5.0,6.0,24.0,13.0,3.0,6.0,90.0,46.0,6.9,18.0,0.0,0.0,0.00048673,0,-0.9096,,,,,,,,,,,,,2.0,,7.0,,,,True,,,,,,,,,,2.0,1.0,1.0,1.0,,
10385490,away,Bournemouth,Adam Smith,,,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,18.0,8.0,5.0,4.0,10.0,4.0,8.0,4.0,,,90.0,32.0,5.9,11.0,0.0,0.0,0.00195635,0,,,1.0,2.0,4.0,3.0,,1.0,,,,,,6.0,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,
10385490,away,Bournemouth,Chris Mepham,,,chris-mepham,C. Mepham,D,2,191,391,M,,865740,EUR,878688000,D,6,6,False,17.0,11.0,5.0,6.0,10.0,5.0,7.0,,,,90.0,35.0,6.5,6.0,0.0,0.0,0.00371754,0,,,,1.0,4.0,5.0,,,3.0,3.0,,1.0,1.0,7.0,,2.0,,,,,,2.0,,,2.0,,,,,,,,,2.0,
10385490,away,Bournemouth,Jack Stephens,Jack,Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,3,3,False,12.0,8.0,3.0,6.0,9.0,2.0,3.0,4.0,,,90.0,28.0,6.8,4.0,0.0,0.0,0.00027215,0,,,2.0,,2.0,1.0,,2.0,1.0,1.0,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0
10385490,away,Bournemouth,Marcos Senesi,,,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,False,17.0,12.0,8.0,10.0,12.0,2.0,5.0,7.0,,,90.0,41.0,7.6,5.0,0.1746,0.0683,0.00116582,1,,,,1.0,2.0,3.0,,1.0,1.0,,,,,12.0,,4.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,2.0,
10385490,away,Bournemouth,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173,795,M,,964119,EUR,942537600,D,33,33,False,9.0,2.0,4.0,2.0,6.0,,4.0,5.0,,,64.0,35.0,6.7,15.0,0.0,0.0,0.00028313,0,,1.0,,,5.0,6.0,,1.0,6.0,4.0,2.0,3.0,,2.0,,1.0,,,,,,2.0,,,,,,,,,,,,2.0,
10385490,away,Bournemouth,Dango Ouattara,Dango Ouattara,,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,M,11,11,False,11.0,5.0,2.0,2.0,3.0,3.0,10.0,6.0,,,82.0,32.0,5.9,14.0,0.5418,0.7355,0.00489789,1,,2.0,8.0,1.0,13.0,5.0,,2.0,,,2.0,5.0,1.0,3.0,,1.0,1.0,3.0,,,,1.0,,,,1.0,,,,,,,,,
10385490,away,Bournemouth,Joe Rothwell,,,joe-rothwell,J. Rothwell,M,48,185,268,M,,190853,EUR,789782400,M,14,14,False,8.0,6.0,1.0,3.0,3.0,4.0,7.0,4.0,,,71.0,25.0,7.0,7.0,0.0,0.0,0.30156,0,,2.0,,,6.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,2.0,,,,,,1.0,3.0,1.0,,1.0,,,1.0,1.0,,,,,2.0,
10385490,away,Bournemouth,Philip Billing,,,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,False,26.0,20.0,3.0,9.0,12.0,11.0,14.0,6.0,,,90.0,42.0,8.0,6.0,0.5434,0.6392,0.461989,1,,,1.0,2.0,3.0,7.0,,2.0,3.0,3.0,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,,1.0,,,,,1.0,
10385490,away,Bournemouth,Antoine Semenyo,,,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,7.0,5.0,1.0,3.0,3.0,2.0,4.0,1.0,,,64.0,17.0,6.4,3.0,0.0,0.0,0.00086443,0,,,2.0,1.0,5.0,1.0,,,,,1.0,,,3.0,,,,,,,,2.0,,,1.0,,,,,,,,,1.0,
10385490,away,Bournemouth,Dominic Solanke,,,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,16.0,11.0,2.0,6.0,8.0,5.0,9.0,2.0,,,90.0,38.0,6.3,17.0,0.0672,0.0332,0.00419432,1,,1.0,5.0,6.0,12.0,8.0,,,1.0,1.0,5.0,4.0,1.0,4.0,,,1.0,,,,,,3.0,,1.0,,,,,,,,,,
10385490,away,Bournemouth,Ryan Fredericks,,,ryan-fredericks,R. Fredericks,D,,173,116,M,,106920,EUR,718675200,D,2,2,True,4.0,4.0,,1.0,1.0,3.0,3.0,1.0,,,26.0,12.0,6.5,1.0,0.0,0.0,0.00187036,0,,,,1.0,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,
10385490,away,Bournemouth,Jaidon Anthony,,,jaidon-anthony,J. Anthony,M,11,177,1095,M,,1020680,EUR,944006400,F,32,32,True,3.0,1.0,1.0,,2.0,1.0,2.0,2.0,,,26.0,5.0,6.4,3.0,0.0,0.0,0.00465002,0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10385490,away,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,True,5.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,,,19.0,8.0,6.4,3.0,0.0,0.0,0.00014585,0,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,
10385490,away,Bournemouth,Ryan Christie,,,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,True,2.0,,1.0,,,,2.0,1.0,,,8.0,6.0,5.9,4.0,0.0,0.0,0.0,0,,,,,3.0,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,
10385490,away,Bournemouth,Mark Travers,,,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385490,away,Bournemouth,Darren Randolph,,,darren-randolph,D. Randolph,G,,187,103,M,,13060,EUR,547776000,G,12,12,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385490,away,Bournemouth,Jack Stacey,,,jack-stacey,J. Stacey,D,3,180,115,M,,583450,EUR,828748800,D,17,17,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385490,away,Bournemouth,Euan Pollock,,,euan-pollock,E. Pollock,F,,173,8,M,,1149927,EUR,1033603200,F,41,41,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385490,away,Bournemouth,Kieffer Moore,,,kieffer-moore,K. Moore,F,19,195,1373,M,,298366,EUR,713232000,F,21,21,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
