match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,description,id,isHome,incidentClass,reason,player_id,player_name,playerName,rescinded,length,injury,from
11369800,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11369800,,,,,90,5.0,,1,,,inGamePenalty,Goalkeeper save,118429510.0,True,missed,goalkeeperSave,133164.0,Rob Schoofs,,,,,
11369800,,,,,90,1.0,,1,,,card,,120841657.0,True,yellow,Foul,58917.0,Geoffry Hairemans,Geoffry Hairemans,False,,,
11369800,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,4.0,,
11369800,,,,,85,,,6,,,card,,120841643.0,False,yellow,Foul,385388.0,Núrio Fortuna,Núrio Fortuna,False,,,
11369800,,,,,79,,,12,,,substitution,,121924736.0,True,regular,,,,,,,False,
11369800,,,,,79,,,12,,,substitution,,121924735.0,True,regular,,,,,,,False,
11369800,,,,,79,,,12,,,substitution,,121924737.0,False,regular,,,,,,,False,
11369800,,,,,79,,,12,,,substitution,,121924738.0,False,regular,,,,,,,False,
11369800,,,,,71,,,20,,,substitution,,121924684.0,False,regular,,,,,,,False,
11369800,,,,,66,,,25,,,card,,120841578.0,False,yellow,Foul,186807.0,Andrew Hjulsager,Andrew Hjulsager,False,,,
11369800,,,,,65,,,26,,,card,,120841572.0,False,yellow,Foul,836289.0,Hugo Cuypers,Hugo Cuypers,False,,,
11369800,,,,,62,,,29,,,substitution,,121924661.0,True,regular,,,,,,,False,
11369800,,,,,62,,,29,,,substitution,,121924660.0,True,regular,,,,,,,False,
11369800,,,,,62,,,29,,,substitution,,121924659.0,True,regular,,,,,,,False,
11369800,,0.0,1.0,,54,,,37,,,goal,,170882944.0,False,ownGoal,,857458.0,Dimitri Lavalėe,,,,,owngoal
11369800,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11369800,,,,,35,,,11,,,card,,120841464.0,True,yellow,Foul,1103488.0,Rafik Belghali,Rafik Belghali,False,,,
