match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_aerialWon,stat_challengeLost,stat_ownGoals,stat_accurateCross,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_keyPass,stat_penaltyMiss,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_hitWoodwork,stat_penaltyWon,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
11369800,home,KV Mechelen,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187,160,M,794989,EUR,910051200,G,1,1,False,40.0,37.0,6.0,4.0,36.0,37.0,1.0,3.0,4.0,2.0,2.0,90.0,45.0,6.7,3.0,0.0,0.0,0.00028696,0,-0.6841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369800,home,KV Mechelen,Rafik Belghali,belghali-rafik,R. Belghali,M,7,177,6622,M,1103488,EUR,1023408000,D,17,17,False,32.0,27.0,3.0,2.0,16.0,18.0,11.0,15.0,5.0,,,62.0,42.0,6.7,8.0,0.0513,0.0,0.00837208,2,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369800,home,KV Mechelen,Jordi Vanlerberghe,jordi-vanlerberghe,J. Vanlerberghe,D,30,189,145,M,284727,EUR,835833600,D,30,30,False,73.0,62.0,18.0,8.0,46.0,50.0,16.0,23.0,11.0,,,90.0,82.0,7.0,11.0,0.0079,0.0,0.011788,1,,,,,1.0,,,,1.0,1.0,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369800,home,KV Mechelen,Dimitri Lavalėe,dimitri-lavalee,D. Lavalėe,D,24,187,148,M,857458,EUR,853113600,D,14,14,False,79.0,68.0,9.0,4.0,52.0,55.0,16.0,24.0,7.0,,,79.0,101.0,7.3,12.0,0.0,0.0,0.00316034,0,,,1.0,2.0,5.0,,,,,2.0,2.0,2.0,,,,,8.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11369800,home,KV Mechelen,Daam Foulon,daam-foulon,D. Foulon,M,5,180,205,M,826170,EUR,922147200,D,23,23,False,48.0,37.0,7.0,4.0,22.0,25.0,16.0,26.0,4.0,,,79.0,71.0,7.1,15.0,0.0,0.0,0.0265652,0,,3.0,,2.0,4.0,,,,,,2.0,2.0,2.0,1.0,,,1.0,3.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11369800,home,KV Mechelen,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188,7494,M,1391541,EUR,1099440000,M,34,34,False,28.0,26.0,1.0,1.0,18.0,18.0,8.0,10.0,5.0,,,62.0,36.0,6.8,4.0,0.0,0.0,0.00369598,0,,,1.0,4.0,3.0,1.0,1.0,,,,3.0,3.0,,1.0,Ngal'ayel Mukau,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11369800,home,KV Mechelen,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,49.0,39.0,8.0,7.0,22.0,26.0,17.0,24.0,4.0,,,90.0,56.0,6.4,12.0,0.825,0.9815,0.014377,2,,1.0,1.0,4.0,1.0,,2.0,1.0,,,,,,,,,,1.0,,,2.0,,,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
11369800,home,KV Mechelen,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185,145,M,848680,EUR,878428800,M,9,9,False,6.0,5.0,,,,,6.0,7.0,3.0,,,62.0,12.0,6.3,5.0,0.0,0.0,0.0109344,0,,1.0,1.0,4.0,,,2.0,,,,,,2.0,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,
11369800,home,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,M,19,19,False,30.0,26.0,3.0,2.0,11.0,12.0,15.0,21.0,11.0,,,90.0,56.0,6.8,16.0,0.0688,0.0,0.251376,1,,3.0,,4.0,6.0,1.0,3.0,1.0,,,2.0,1.0,5.0,1.0,,,3.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,
11369800,home,KV Mechelen,Nikola Storm,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,M,11,11,False,23.0,18.0,,,3.0,5.0,16.0,24.0,5.0,,,90.0,44.0,7.5,12.0,0.0745,0.1422,0.443906,4,,6.0,,4.0,6.0,1.0,3.0,2.0,1.0,,,,,2.0,,,,1.0,4.0,,,,1.0,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,
