match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyConceded,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,captain,player_firstName,player_lastName,stat_outfielderBlock,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_dispossessed,stat_totalOffside,stat_punches,stat_challengeLost,stat_goals,stat_goalAssist
11409170,home,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,22.0,19.0,6.0,3.0,18.0,19.0,1.0,3.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,90.0,31.0,6.5,3.0,0.0,0.0,0.00169103,0,-0.1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409170,home,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,22,22,False,56.0,46.0,6.0,3.0,22.0,25.0,25.0,36.0,5.0,5.0,,,,,,70.0,86.0,7.1,17.0,0.0,0.0,0.0243203,0,,5.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11409170,home,FC Arouca,Rafael Fernandes,rafael-fernandes,R. Fernandes,D,19,189,331,M,1087352,EUR,1025222400,D,64,64,False,62.0,58.0,8.0,5.0,39.0,40.0,19.0,22.0,2.0,1.0,,,,,,90.0,66.0,6.5,4.0,0.0,0.0,0.00732444,0,,,,1.0,2.0,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11409170,home,FC Arouca,Francisco Montero,francisco-montero,F. Montero,D,20,185,228,M,927376,EUR,916272000,D,4,4,False,59.0,51.0,12.0,7.0,36.0,38.0,15.0,22.0,4.0,3.0,,,,,,90.0,68.0,6.3,9.0,0.0,0.0,0.0115261,0,,1.0,,2.0,,2.0,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11409170,home,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,31.0,26.0,3.0,1.0,13.0,15.0,14.0,19.0,1.0,2.0,,,,,,82.0,55.0,6.8,10.0,0.0154,0.0,0.372744,1,,3.0,1.0,,1.0,2.0,4.0,1.0,2.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
11409170,home,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,46.0,41.0,10.0,8.0,21.0,21.0,20.0,28.0,,2.0,,,,,,48.0,54.0,6.2,8.0,0.0,0.0,0.018635,0,,3.0,,,,,4.0,1.0,1.0,,,3.0,,,,,,,,True,,,,,,,,,,,,,
11409170,home,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,False,66.0,60.0,5.0,3.0,30.0,31.0,30.0,35.0,,5.0,,,,,,90.0,70.0,6.8,7.0,0.0,0.0,0.023298,0,,,,1.0,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
11409170,home,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,52.0,46.0,8.0,5.0,19.0,19.0,28.0,34.0,,9.0,,,,,,90.0,64.0,7.0,9.0,0.142,0.43,0.0648791,3,,1.0,1.0,1.0,,5.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,1.0,,1.0,,,,,,morlayesylla2,1.0,1.0,,,,,,,
11409170,home,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,F,9,9,False,17.0,12.0,2.0,1.0,5.0,6.0,7.0,12.0,,4.0,,,,,,70.0,24.0,6.6,8.0,0.1831,0.0,0.00388032,1,,1.0,,1.0,,5.0,,1.0,,,1.0,,3.0,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,
11409170,home,FC Arouca,Cristo González,cristo-gonzalez,C. González,M,33,180,344,M,592100,EUR,877651200,F,23,23,False,16.0,13.0,1.0,1.0,2.0,3.0,12.0,14.0,,,,,,,,82.0,27.0,6.4,8.0,0.1808,0.2759,0.0416082,3,,1.0,1.0,1.0,1.0,4.0,3.0,,,,5.0,2.0,3.0,,,,,,1.0,,,,,,1.0,2.0,1.0,,,,,,
11409170,home,FC Arouca,Jason,jason,Jason,M,23,179,253,M,330677,EUR,773452800,F,10,10,False,21.0,19.0,,,3.0,3.0,18.0,23.0,,1.0,,,,,,59.0,34.0,6.6,9.0,0.0488,0.0,0.0233177,1,,5.0,2.0,,,2.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,
11409170,home,FC Arouca,Rafa Mújica,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,31.0,8.0,6.6,3.0,0.0,0.0,0.00806994,0,,,,1.0,,5.0,3.0,,,,2.0,2.0,3.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,
11409170,home,FC Arouca,Tiago Esgaio,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,True,17.0,8.0,3.0,2.0,3.0,8.0,6.0,10.0,1.0,1.0,,,,,,20.0,28.0,6.9,9.0,0.0254,0.0,0.094994,1,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11409170,home,FC Arouca,André Bukia,andre-bukia,A. Bukia,M,95,173,93,M,798904,EUR,794188800,F,30,30,True,8.0,5.0,1.0,,,2.0,5.0,10.0,,2.0,,,,,,20.0,17.0,6.6,8.0,0.0396,0.0,0.0038374,1,,4.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
11409170,home,FC Arouca,Yusuf Lawal,yusuf-lawal,Y. Lawal,M,24,175,112,M,898808,EUR,890611200,F,7,7,True,3.0,2.0,,,,,2.0,3.0,,1.0,,,,,,8.0,4.0,6.6,1.0,0.0,0.0,0.00143671,0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11409170,home,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,8.0,1.0,6.5,,0.0,0.0,0.00015577,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409170,home,FC Arouca,Thiago Rodrigues,thiago-da-silva,Thiago,G,1,188,92,M,358544,EUR,834537600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Thiago Rodrigues,da Silva,,,,,,,,,,,
11409170,home,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409170,home,FC Arouca,Kouassi Eboue,kouassi-eboue,K. Eboue,M,8,185,220,M,839099,EUR,881971200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409170,home,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409170,away,Chaves,Hugo Souza,hugo-souza,H. Souza,G,1,199,25668,M,950454,EUR,917740800,G,1,1,False,27.0,13.0,16.0,2.0,12.0,13.0,1.0,14.0,2.0,7.0,1.0,,2.0,,,90.0,38.0,7.0,14.0,0.0,0.0,0.00010393,0,0.7059,,,,1.0,,1.0,,,,,,,,,,,,,,,,,hugosouza,,,,,,1.0,,,
11409170,away,Chaves,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,D,4,192,51,M,1021100,EUR,991958400,D,4,4,False,34.0,32.0,5.0,3.0,23.0,23.0,9.0,11.0,2.0,1.0,,,,,,90.0,39.0,6.7,2.0,0.0,0.0,0.00180329,0,,,,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,
11409170,away,Chaves,Steven Vitória,steven-vitoria,S. Vitória,D,,195,115,M,59574,EUR,537321600,D,19,19,False,28.0,23.0,4.0,1.0,19.0,20.0,4.0,8.0,7.0,3.0,,,,,,90.0,41.0,7.4,5.0,0.0267,0.1351,0.00166979,1,,,,,2.0,,4.0,,,,,2.0,,,,,,,,,,,3.0,,1.0,,,,,,,,
11409170,away,Chaves,Ygor Nogueira,ygor-nogueira,Y. Nogueira,D,40,187,112,M,757980,EUR,796262400,D,3,3,False,39.0,31.0,2.0,1.0,19.0,21.0,12.0,18.0,8.0,4.0,,,,,,79.0,55.0,7.4,8.0,0.0,0.0,0.00284134,0,,,,,1.0,1.0,6.0,2.0,3.0,3.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
11409170,away,Chaves,João Correia,joao-correia,J. Correia,M,77,175,850,M,804272,EUR,841881600,M,77,77,False,19.0,16.0,5.0,3.0,5.0,6.0,12.0,20.0,1.0,3.0,,,,,,90.0,44.0,7.3,15.0,0.1203,0.7462,0.0330612,2,,7.0,1.0,2.0,,7.0,3.0,,1.0,1.0,3.0,2.0,1.0,,1.0,,,1.0,1.0,True,,,,,1.0,,,1.0,,,2.0,1.0,
11409170,away,Chaves,Guima,ricardo-guimaraes-guima,Guima,M,30,181,615,M,370710,EUR,816307200,M,21,21,False,29.0,27.0,2.0,1.0,16.0,17.0,11.0,12.0,,3.0,,,,,,70.0,36.0,6.4,5.0,0.0,0.0,0.0146176,0,,,,,,4.0,1.0,,,,2.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,
11409170,away,Chaves,Kelechi Nwakali,kelechi-nwakali,K. Nwakali,M,50,181,305,M,822472,EUR,897004800,M,28,28,False,29.0,26.0,4.0,4.0,15.0,15.0,11.0,15.0,1.0,8.0,,,,,,80.0,38.0,7.1,5.0,0.0535,0.0,0.00860369,1,,1.0,,,,,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,
11409170,away,Chaves,Bruno Langa,bruno-langa,B. Langa,D,24,178,2435,M,987490,EUR,878256000,M,5,5,False,31.0,21.0,5.0,2.0,13.0,15.0,12.0,24.0,2.0,7.0,,,,,,90.0,65.0,7.2,19.0,0.0,0.0,0.069085,0,,8.0,4.0,,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,
