match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,captain,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_interceptionWon,stat_wasFouled,stat_dispossessed,stat_shotOffTarget,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_errorLeadToAShot,stat_punches,stat_goalAssist,stat_goals,stat_hitWoodwork
11409124,home,Famalicão,Jhonder Cádiz,,,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,False,13.0,8.0,,,4.0,5.0,5.0,9.0,2.0,,,,,,71.0,28.0,6.7,9.0,0.0994029,71.358365500983,6.0,48.09,20.055,6,,1.0,1.0,1.0,5.0,6.0,1.0,,1.0,1.0,3.0,35.626739242014,3.0,,,5.0,2.0,,,,2.0,0.5755,,2.0,2.0,3.0,,,1.0,1.0,0.0741,,,,,,
11409124,home,Famalicão,Chiquinho,,,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,F,10,10,True,3.0,1.0,,,1.0,1.0,1.0,7.0,1.0,,,,,,23.0,15.0,6.7,7.0,0.0577616,25.725100783499,3.0,23.205,10.29,0,,5.0,1.0,,2.0,4.0,,,,1.0,,7.9044317316301,1.0,1.0,,,,,1.0,1.0,1.0,,,3.0,,,1.0,,,,,,,,,,
11409124,home,Famalicão,Pablo Felipe,Pablo Felipe Pereira de Jesus,,pablo-felipe,P. Felipe,F,19,184,2627,M,1101174,EUR,1073001600,M,77,77,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,,23.0,9.0,6.6,3.0,0.00213508,23.723290113325,3.0,-8.715,3.99,1,,,,,1.0,2.0,2.0,1.0,,1.0,,,,,,,1.0,,,,,0.1209,,1.0,,,,,,,,,,,,,
11409124,home,Famalicão,Martín Aguirregabiria,,,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,True,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,19.0,8.0,6.4,1.0,0.0014748,,,,,0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,
11409124,home,Famalicão,Henrique Araújo,,,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,,,,,,19.0,4.0,6.7,,0.0394243,3.3679312641442,1.0,1.785,1.785,1,,,,,,2.0,,,,,,,,1.0,,1.0,1.0,,,,,0.0259,,1.0,,,,,,,,,,,,,
11409124,home,Famalicão,Gustavo Assunção,,,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,True,5.0,5.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,,,,,,11.0,6.0,6.3,1.0,0.00216827,,,,,0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
11409124,home,Famalicão,Ivan Zlobin,,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409124,home,Famalicão,Rúben Lima,,,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409124,home,Famalicão,Tom Lacoux,,,tom-lacoux,T. Lacoux,M,18,175,66,M,1047931,EUR,1011916800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409124,home,Famalicão,Alexandru Dobre,,,mihai-alexandru-dobre,A. Dobre,F,29,185,768,M,897623,EUR,904435200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409124,away,FC Porto,Diogo Costa,,,diogo-costa,D. Costa,G,99,186,12694,M,843115,EUR,937699200,G,99,99,False,39.0,23.0,17.0,2.0,23.0,31.0,,8.0,8.0,2.0,1.0,1.0,,,90.0,50.0,6.6,16.0,0.00025,39.917105600688,8.0,12.6,4.41,0,0.0741,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,diogomcosta99,1.0,1.0,,,
11409124,away,FC Porto,Jorge Sánchez,,,jorge-sanchez,J. Sánchez,D,35,175,1414,M,832868,EUR,881712000,D,15,15,False,44.0,38.0,4.0,3.0,26.0,29.0,12.0,17.0,5.0,,,,,,90.0,65.0,7.1,12.0,0.00692487,93.392639193121,12.0,55.02,20.79,0,,2.0,,,8.0,5.0,1.0,,2.0,,,20.958463779581,1.0,,,1.0,,,4.0,2.0,4.0,,2.0,,,,3.0,,,,,,,,,,
11409124,away,FC Porto,Pepe,,,pepe,Pepe,D,,188,6226,M,5884,EUR,415065600,D,3,3,False,74.0,64.0,11.0,5.0,50.0,53.0,14.0,21.0,6.0,,,,,,90.0,90.0,7.5,11.0,0.00748137,97.964370868126,16.0,8.085,7.35,0,,,,5.0,6.0,4.0,,,7.0,1.0,,,,,True,1.0,,3.0,2.0,,,,1.0,2.0,,,1.0,,,,,Pepe,,,,,
11409124,away,FC Porto,Fábio Cardoso,,,fabio-cardoso,F. Cardoso,D,15,187,510,M,252815,EUR,766713600,D,2,2,False,60.0,56.0,6.0,2.0,42.0,42.0,14.0,18.0,1.0,,,,,,90.0,63.0,6.6,4.0,0.00504067,93.113174737483,15.0,-1.68,6.51,0,,,,5.0,7.0,1.0,,,1.0,,,,,,,,,1.0,,,3.0,,,1.0,,,1.0,,,,,,,,,,
11409124,away,FC Porto,João Mendes,,,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,55,55,False,44.0,32.0,9.0,6.0,17.0,22.0,15.0,24.0,2.0,,,,,,90.0,75.0,7.3,21.0,0.0117039,47.170498265444,9.0,10.29,7.455,1,,2.0,,1.0,3.0,2.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,0.027,1.0,1.0,2.0,,,,,1.0,0.0613,,,,,,
11409124,away,FC Porto,Pepê,,,pepe,Pepê,F,11,175,5029,M,882664,EUR,856742400,M,11,11,False,31.0,22.0,3.0,,10.0,12.0,12.0,20.0,4.0,,,,,,90.0,45.0,6.3,18.0,0.0584748,122.19715374155,13.0,33.285,16.275,0,,1.0,,,7.0,2.0,2.0,1.0,,4.0,,,,1.0,,,,,1.0,,3.0,,,,2.0,,1.0,,,,,pepe,,,,,
11409124,away,FC Porto,Alan Varela,Alan Varela,,alan-varela,A. Varela,M,22,177,5689,M,1066560,EUR,994204800,M,22,22,False,35.0,32.0,3.0,2.0,16.0,17.0,16.0,18.0,,,,,,,73.0,43.0,7.1,4.0,0.00742655,76.645822440957,12.0,32.76,10.815,1,,,,,1.0,3.0,,,,1.0,,,,,,,,,3.0,1.0,1.0,0.0489,2.0,,,,,,,1.0,0.0606,alan_varela01,,,,,
11409124,away,FC Porto,Stephen Eustaquio,,,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,886223,EUR,851126400,M,6,6,False,47.0,42.0,3.0,2.0,21.0,23.0,23.0,27.0,5.0,,,,,,85.0,64.0,7.3,7.0,0.117416,154.85453220845,15.0,90.93,26.88,0,,3.0,2.0,1.0,6.0,5.0,,,3.0,,,59.991002114816,2.0,2.0,,1.0,,2.0,2.0,1.0,2.0,,1.0,2.0,1.0,,2.0,,,,,,,,,,
11409124,away,FC Porto,Wenderson Galeno,,,wenderson-galeno,W. Galeno,M,13,178,4340,M,845754,EUR,877478400,M,13,13,False,18.0,12.0,1.0,1.0,4.0,5.0,8.0,15.0,1.0,,,,,,85.0,31.0,7.5,10.0,0.0539713,114.58222342964,11.0,71.715,33.075,1,,2.0,,3.0,6.0,3.0,1.0,1.0,,,,65.516718921747,4.0,1.0,,,,1.0,,,2.0,0.0178,1.0,2.0,,1.0,1.0,1.0,,,,w_galeno90,,,1.0,,
11409124,away,FC Porto,Evanilson,,,evanilson,Evanilson,F,9,181,7635,M,998490,EUR,939168000,F,30,30,False,12.0,8.0,1.0,,4.0,4.0,4.0,8.0,3.0,,,,,,73.0,31.0,7.0,11.0,0.00174007,70.118570472192,9.0,15.435,18.585,1,,,,2.0,11.0,7.0,3.0,,2.0,2.0,,,,,,1.0,,,,,3.0,0.0456,,6.0,2.0,,1.0,,,1.0,0.3333,evanilsonlima99,,,,1.0,
11409124,away,FC Porto,Mehdi Taremi,,,mehdi-taremi,M. Taremi,F,99,187,20235,M,812533,EUR,711417600,F,9,9,False,25.0,22.0,,,12.0,13.0,10.0,12.0,2.0,,,,,,89.0,41.0,7.5,5.0,0.0309761,73.597941269432,10.0,-15.33,6.825,2,,,,5.0,6.0,5.0,1.0,,3.0,1.0,1.0,,,,,2.0,1.0,,2.0,1.0,,0.1737,1.0,1.0,,,,,,1.0,0.7201,mehditaremi9,,,,1.0,
11409124,away,FC Porto,Marko Grujić,,,marko-grujic,M. Grujić,M,4,190,1584,M,280835,EUR,829353600,M,8,8,True,14.0,12.0,3.0,3.0,4.0,4.0,8.0,10.0,1.0,,,,,,17.0,16.0,7.8,2.0,0.196719,42.964397634603,6.0,4.515,11.655,0,,,,1.0,3.0,4.0,1.0,1.0,,,,,,2.0,,2.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,1.0,,
11409124,away,FC Porto,Francisco Conceição,,,francisco-conceicao,F. Conceição,F,7,170,19864,M,979222,EUR,1039824000,F,10,10,True,14.0,13.0,1.0,1.0,6.0,6.0,7.0,8.0,2.0,,,,,,17.0,19.0,7.8,3.0,0.0108173,76.687797913447,5.0,4.2,15.645,2,,,,,1.0,1.0,,,,2.0,,21.787907678343,1.0,1.0,,,,,1.0,1.0,1.0,0.6298,,,,1.0,,,,1.0,0.7442,FConceicao_7,,,,1.0,1.0
11409124,away,FC Porto,André Franco,,,andre-franco,A. Franco,M,10,177,622,M,851286,EUR,892339200,M,20,20,True,14.0,14.0,1.0,1.0,11.0,11.0,3.0,3.0,,,,,,,12.0,15.0,6.6,,0.00373453,25.908772553224,5.0,-8.19,1.365,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409124,away,FC Porto,Iván Jaime,,,ivan-jaime,I. Jaime,M,11,180,1015,M,951986,EUR,969926400,M,17,17,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,12.0,6.0,6.8,1.0,0.023409,16.663040270853,2.0,8.61,11.235,0,,,,,,1.0,,,,1.0,,13.459679379539,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
11409124,away,FC Porto,Toni Martínez,,,toni-martinez,T. Martínez,F,11,180,1253,M,831253,EUR,867628800,F,29,29,True,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,2.0,,,0.0060276,8.1408555447201,1.0,8.085,8.085,1,,,,,,,,,,,1.0,,,,,,,,,,,0.0222,,,,,,,,1.0,0.1358,,,,,,
11409124,away,FC Porto,Cláudio Ramos,,,claudio-ramos,C. Ramos,G,14,183,1032,M,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409124,away,FC Porto,Zaidu Sanusi,,,zaidu-sanusi,Z. Sanusi,D,12,182,2630,M,987510,EUR,866160000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409124,away,FC Porto,David Carmo,,,david-carmo,D. Carmo,D,16,196,2256,M,892235,EUR,932342400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409124,away,FC Porto,Gonçalo Borges,,,goncalo-borges,G. Borges,F,11,184,1083,M,979221,EUR,985824000,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
